,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,131.58,,,,,,,1,131.58,,,,,,3,394.74,3,,394.74,1,,131.58,,,,,,1,131.58,,,1,131.58,,,,,,,1,131.58,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,168.07,,,,,,,,,,,,,,4,,672.27,1,,168.07,2,,336.13,1,168.07,,,,,1,168.07,,,,,1,168.07,,,1,168.07,1,168.07,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,220.26,,,,,,,,,,,1,220.26,1,220.26,,,,,1,220.26,,,,,2,440.53,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,216.45,,,1,,,,216.45,,,1,,216.45,1,,216.45,1,,216.45,,,,,,,,,,,,,,,,,,,4,865.80,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,427.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.84,,,,,,,,,,,1,43.84,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.49,1,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.60,,,,,,,,,3,,,,103.81,,,,,,1,,34.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,38.79,,,,,,1,,38.79,,,,,,,,,,,,,,,,,,1,38.79,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,52.49,1,52.49,,,2,104.99,1,52.49,2,,,,104.99,1,52.49,,,,,,,,,,,,,,1,52.49,,,,,,,,,1,52.49,1,52.49,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,165.70,,,,,2,165.70,,,1,,,,82.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,130.55,,,3,,,,391.64,,,,,,,,,2,,261.10,,,,,,,,,,,,,,,,,,,,,1,130.55,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,152.21,,,,,,,,,,,,,1,,152.21,,,,,,,,,,,,1,152.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,2,,441.50,1,,220.75,1,220.75,,,,,,,2,441.50,,,,,,,,,,,1,220.75,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,209.21,,,,,2,,,,418.41,1,209.21,,,,4,,836.82,1,,209.21,,,,,,,2,418.41,1,209.21,,,,,,,,,3,627.62,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,366.30,,,1,366.30,2,,,,732.60,,,,,,,,,,,,,,,,,,,,3,1098.90,1,366.30,,,,,,,,,1,366.30,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,775.19,,,1,,,,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,36.19,,,1,36.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.19,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,34.03,1,34.03,1,34.03,,,1,34.03,2,,,,68.05,1,34.03,1,,34.03,,,,,,,,,,,,,,,,,1,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,32.82,,,1,32.82,1,32.82,,,1,,,,32.82,,,1,,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,71.63,,,,,,,1,35.82,2,,,,71.63,2,71.63,1,,35.82,,,,,,,1,35.82,,,,,1,35.82,,,,,,,1,35.82,,,,,,,2,71.63,,,,,,,,,,,,,,
,,,,50~54,1,47.42,,,,,,,,,2,,,,94.83,,,,,,,,,,,,1,47.42,,,,,,,,,,,1,47.42,,,,,,,,,2,94.83,,,,,,,,,,,,,,
,,,,55~59,1,69.74,,,,,1,69.74,1,69.74,1,,,,69.74,1,69.74,2,,139.47,,,,,,,1,69.74,1,69.74,,,,,1,69.74,1,69.74,1,69.74,,,,,,,1,69.74,,,,,,,,,,,,,,,,
,,,,60~64,2,251.57,,,,,,,,,,,,,,,,,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,,1,125.79,1,125.79,,,,,,,,,,
,,,,65~69,2,277.78,,,,,,,1,138.89,4,,,,555.56,2,277.78,3,,416.67,,,,,,,,,,,,,,,,,2,277.78,,,,,,,,,,,,,,,1,138.89,,,,,,,,,,
,,,,70~74,2,414.08,,,,,,,,,2,,,,414.08,2,414.08,4,,828.16,,,,1,,207.04,,,,,,,,,1,207.04,1,207.04,,,1,207.04,,,,,,,,,,,3,621.12,,,,,,,,,,
,,,,75~79,,,,,,,,,1,205.76,1,,,,205.76,2,411.52,3,,617.28,1,,205.76,2,,411.52,,,,,1,205.76,,,,,3,617.28,,,,,,,1,205.76,1,205.76,,,,,3,617.28,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,626.96,,,2,,626.96,1,,313.48,,,,,,1,313.48,,,,,,,,,,,,,,,,,,,1,313.48,1,313.48,1,313.48,,,,,,,,,,
,,,,85+,,,,,,,,,1,704.23,,,,,,,,1,,704.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,704.23,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,1,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,42.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,35.96,,,,,1,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.96,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,,61.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,61.52,,,,,,,,,,,,,,1,30.76,2,,61.52,1,,30.76,,,,,,1,30.76,,,,,,,,,,,,,,,,,1,30.76,,,,,,,,,1,30.76,,,,,,
,,,,40~44,2,61.52,,,,,,,,,,,,,,,,1,,30.76,,,,,,,,,,,1,30.76,,,,,,,,,,,1,30.76,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,99.63,,,1,33.21,,,,,,,,,,,,1,,33.21,,,,,,,,,,,,,1,33.21,,,1,33.21,,,,,,,1,33.21,,,,,,,,,1,33.21,,,,,,,,
,,,,50~54,7,298.00,,,,,,,,,,,,,,,,4,,170.29,,,,,,,1,42.57,1,42.57,,,1,42.57,,,1,42.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,114.81,,,,,,,,,,,,,,,,2,,114.81,,,,,,,,,,,1,57.41,,,,,,,1,57.41,,,,,,,,,,,,,1,57.41,,,1,57.41,,,,,,
,,,,60~64,2,223.21,,,,,,,,,,,,,,,,2,,223.21,,,,,,,,,1,111.61,,,,,,,,,,,,,,,3,334.82,,,,,,,,,1,111.61,,,1,111.61,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,1,,127.39,,,1,127.39,5,636.94,,,,,,,,,1,127.39,,,,,,,1,127.39,,,,,,,1,127.39,,,,,2,254.78
,,,,70~74,1,189.39,,,,,,,,,,,,,,,,1,,189.39,,,,,,,,,1,189.39,2,378.79,1,189.39,,,,,,,,,1,189.39,1,189.39,,,,,,,,,,,,,,,,,1,189.39
,,,,75~79,,,,,,,,,,,1,,,,215.05,,,1,,215.05,,,,,,,,,,,4,860.22,,,1,215.05,,,,,,,,,1,215.05,,,1,215.05,,,,,2,430.11,,,,,1,215.05,,
,,,,80~84,,,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1392.76,,,,,,,1,278.55,,,,,,,1,278.55,,,,,,,,,,,,,,,1,278.55
,,,,85+,,,,,,,,,,,,,,,,,,1,,574.71,,,,,,,,,,,,,1,574.71,,,,,,,,,,,1,574.71,,,1,574.71,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,33.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.70,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,58.09,1,29.04,,,,,2,58.09,,,,,,1,29.04,,,,1,,29.04,,,,,,,,,,,,1,29.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,29.16,,,,,,,,,,,,,,2,58.33,,,,,,,,,,,,1,29.16,,,,,,,,,,,1,29.16,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,93.17,,,2,62.11,1,31.06,,,1,,,,31.06,,,,,,,,,,,,,,,,,,,,1,31.06,,,,,,,,,1,31.06,1,31.06,,,,,,,,,,,,,,,,
,,,,50~54,1,37.64,1,37.64,,,,,1,37.64,3,,,,112.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,204.08,,,,,,,4,204.08,,,,,,2,102.04,,,,1,,51.02,3,,153.06,,,,,1,51.02,1,51.02,2,102.04,,,1,51.02,,,,,1,51.02,,,1,51.02,1,51.02,,,,,,,,,,,,
,,,,60~64,2,182.82,,,,,,,1,91.41,3,,,,274.22,2,182.82,,,,,,,,,,,,,,,,,,2,182.82,,,,,,,,,,,1,91.41,1,91.41,1,91.41,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,116.28,2,232.56,,,,1,,116.28,,,,1,116.28,2,232.56,,,,,3,348.84,1,116.28,,,,,,,,,,,,,1,116.28,,,,,,,,,,,,
,,,,70~74,2,347.22,,,,,,,,,2,,,,347.22,2,347.22,1,,173.61,2,,347.22,1,,173.61,,,,,,,,,,,,,,,,,,,,,,,,,3,520.83,,,,,,,,,,,,
,,,,75~79,,,,,1,224.72,1,224.72,,,,,,,,2,449.44,1,,224.72,1,,224.72,,,,,,,,,,,,1,224.72,,,,,,,,,,,,,,,3,674.16,,,,,,,,,,,,
,,,,80~84,1,261.10,,,,,,,,,1,,,,261.10,3,783.29,,,,1,,261.10,,,,,,,,,,,,2,522.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,515.46,,,,,1,,,,515.46,1,515.46,,,,1,,515.46,,,,,,,,,,,,1,515.46,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,2,67.57,,,,,,,,,,,,,,,,1,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.85,,,1,26.85,,,,,,,,,,1,26.85,,,,,,,,,,,,1,26.85,,,,,,,,,,,,,,,1,26.85,,,,,1,26.85,,,,,,,,,,,,
,,,,40~44,2,55.36,,,2,55.36,,,,,,,,,,,,,,,,,,,,,,,1,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,87.95,,,,,,,,,,,,,,4,117.27,1,,29.32,,,,1,,29.32,1,29.32,1,29.32,,,,,,,,,,,1,29.32,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,176.24,,,,,1,35.25,1,35.25,,,,,,2,70.50,,,,4,,140.99,,,,2,70.50,1,35.25,,,,,,,3,105.75,,,1,35.25,,,,,1,35.25,1,35.25,2,70.50,,,,,,,,,,,,
,,,,55~59,2,90.38,,,,,,,,,1,,,,45.19,2,90.38,4,,180.75,1,,45.19,,,,,,1,45.19,,,,,1,45.19,6,271.13,,,,,,,,,,,,,,,,,2,90.38,,,,,,,,
,,,,60~64,1,75.19,,,,,,,,,,,,,,2,150.38,1,,75.19,1,,75.19,,,,1,75.19,1,75.19,,,,,,,3,225.56,,,1,75.19,,,,,,,,,,,,,1,75.19,,,,,,,,
,,,,65~69,1,111.61,,,,,,,,,,,,,,5,558.04,2,,223.21,5,,558.04,,,,,,1,111.61,1,111.61,1,111.61,,,6,669.64,1,111.61,,,,,,,,,,,,,1,111.61,1,111.61,,,,,,,,
,,,,70~74,,,1,153.61,,,2,307.22,,,,,,,,,,,,,1,,153.61,,,,1,153.61,1,153.61,1,153.61,,,,,2,307.22,,,,,1,153.61,,,,,3,460.83,,,,,1,153.61,,,,,,,,
,,,,75~79,,,,,,,,,1,221.24,,,,,,,,2,,442.48,1,,221.24,,,,1,221.24,,,1,221.24,,,,,2,442.48,,,,,,,,,,,,,,,,,1,221.24,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,248.14,1,,248.14,2,,496.28,1,,248.14,3,744.42,,,,,,,,,1,248.14,,,,,1,248.14,,,1,248.14,,,,,,,3,744.42,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,432.90,2,,865.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,865.80,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,其他女性生殖器官,,,,,直腸與肛門,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,101.94,,,1,101.94,,,1,,,,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,163.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,胃,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,382.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,496.28,1,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
