,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.80,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,54.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,61.39,,,,,1,76.34,,,,,,,,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,91.41,2,75.82,,,,,,,,,,,,1,68.45,,,,,,,1,68.45,,,,,,,,,,,2,128.12,,,,,,,,,,,,,,,,,,,,,1,84.96,,,1,84.96,,,,,,,,,,
,,,,40~44,,,2,151.63,2,164.20,,,,,1,,,,135.50,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,1,218.82,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,194.93,1,148.59,,,,,,,,,,,,1,128.70,,,,,,,1,128.70,,,1,125.47,,,,,,,1,128.70,,,,,,,,,,,,,1,97.47,,,,,,,,,,,1,233.64,,,,,,,,,,
,,,,50~54,,,2,116.75,1,128.04,2,256.08,,,,,,,,,,1,128.04,,,,,1,127.39,1,113.25,1,120.48,,,,,,,,,1,127.39,,,1,175.13,,,,,,,1,175.13,1,113.25,1,207.04,,,,,,,1,128.04,,,1,113.25,,,,,,,,
,,,,55~59,,,3,95.63,4,153.37,,,,,,,,,,,,1,86.58,,,1,93.90,1,101.11,2,138.60,,,,,,,1,86.58,1,169.49,2,114.61,,,,,1,117.23,,,,,,,3,135.14,,,1,100.70,1,117.23,1,100.70,1,93.90,1,101.11,,,,,,,,,,
,,,,60~64,1,103.52,,,5,118.60,1,100.70,,,,,,,,1,124.84,,,,,,,,,1,103.52,1,87.11,,,,,,,4,103.07,7,181.02,,,1,87.11,1,87.11,1,176.37,1,124.84,1,176.37,2,94.61,,,1,87.11,,,,,1,105.04,1,171.53,,,,,,,,,,
,,,,65~69,1,107.18,2,116.55,2,255.43,1,126.90,1,126.90,,,,,,,,,,,,2,156.37,,,2,118.13,1,237.53,,,,,,,3,132.45,3,113.98,,,,,3,114.24,,,,,,,3,132.39,1,237.53,,,,,,,2,255.75,2,121.95,,,,,,,,,,
,,,,70~74,,,,,4,297.18,,,,,1,,,,194.17,,,,,1,202.84,,,,,3,191.94,,,,,,,,,1,162.34,3,226.07,1,162.34,,,2,194.36,,,,,,,4,239.95,,,,,,,,,1,295.86,,,,,,,,,,,,
,,,,75~79,,,,,,,1,225.23,,,,,,,,,,,,,,1,322.58,,,3,265.25,,,,,,,,,1,349.65,5,531.35,,,,,1,288.18,1,322.58,,,,,2,576.37,,,,,1,322.58,1,225.23,,,,,,,,,,,,,,
,,,,80~84,1,318.47,,,,,,,,,,,,,,,,,,,,1,427.35,,,3,399.47,,,,,,,,,3,715.99,1,318.47,,,,,,,,,,,,,1,427.35,,,,,1,653.59,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,1,735.29,,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,淋巴結,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,1,68.82,,,,,,,,,,,,,,,,,,,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,54.98,,,,,,,,,,,,,,,,,,,,,,,1,65.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,65.75,1,67.11,1,65.75,,,,,,,,,,,,1,120.77,,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,,1,67.20,,,,,1,120.77,,,,,,,,,,
,,,,30~34,,,1,61.73,1,107.99,,,,,,,,,,4,273.22,,,,,,,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,1,118.34,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,145.56,4,147.38,,,,,,,,,,,,,,,,,,1,92.76,,,,,,,,,2,123.84,,,,,,,,,,,,,,,1,222.22,,,,,,,,,,,1,145.56,,,,,,,,,,,,
,,,,40~44,,,,,2,109.53,1,102.67,1,106.84,,,,,,1,106.84,,,,,,,,,,,,,,,,,1,215.05,,,,,,,1,102.67,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,167.22,5,158.93,,,2,182.32,1,,,,215.05,1,91.16,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,246.51,1,130.55,1,218.34,,,,,,,,1,130.55,,,1,138.12,,,,,,,,,,,,,2,135.41,1,130.55,,,,,3,187.97,2,389.86,,,,,2,276.24,,,,,,,,,1,130.55,,,,,,,,,,,,,,
,,,,55~59,,,2,95.69,5,159.90,2,116.21,1,87.72,,,,,,2,116.21,1,98.43,2,106.10,,,2,100.10,,,,,,,,,1,87.72,4,137.88,1,98.43,,,3,143.54,,,1,129.70,,,,,,,2,111.92,,,,,2,111.23,,,,,,,,,,,,,,
,,,,60~64,,,2,137.27,4,270.64,,,,,,,,,,1,102.56,,,1,110.86,2,95.19,4,163.07,,,,,,,,,2,104.49,7,155.04,,,,,2,103.79,,,,,1,108.34,1,102.56,,,2,216.68,2,205.13,,,1,124.84,,,,,,,,,,,,,,
,,,,65~69,1,126.42,3,129.25,1,126.42,,,,,,,,,,,,,,3,181.93,,,8,161.29,,,1,180.83,,,,,3,135.20,4,263.85,,,,,2,110.56,1,102.35,,,,,3,151.44,,,2,114.94,1,126.42,,,1,137.93,,,,,,,,,,,,,,
,,,,70~74,,,1,176.06,1,308.64,,,1,176.06,,,,,,1,157.98,,,1,155.04,,,1,176.06,1,157.98,,,,,,,2,156.49,4,333.06,,,1,176.06,4,283.89,1,176.06,,,,,6,215.13,,,,,1,176.06,,,2,173.01,1,182.15,1,191.20,,,,,,,,,,
,,,,75~79,,,1,271.74,2,236.13,,,1,196.08,,,,,,,,1,196.08,2,299.85,,,2,299.85,,,,,,,1,320.51,7,369.00,5,330.25,,,,,1,438.60,,,,,,,3,246.91,,,,,,,1,281.69,5,336.47,3,284.63,,,,,,,,,,,,
,,,,80~84,,,,,1,326.80,,,1,326.80,,,,,,1,684.93,,,1,684.93,,,3,478.47,,,,,,,,,1,558.66,2,381.68,1,558.66,,,3,429.18,,,,,,,,,,,,,,,,,2,653.59,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,854.70,1,,,,507.61,,,,,,,,,1,456.62,,,,,,,,,1,507.61,2,1418.44,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.73,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,214.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,111.11,,,1,70.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,1,53.71,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,119.69,,,,,,,1,58.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.92,,,1,87.34,,,,,,,,,,,,,,,,
,,,,30~34,,,1,109.05,,,,,,,1,,,,82.44,,,,,,,,,,,,,2,68.56,,,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,108.23,3,179.32,,,,,3,,,,80.43,,,1,94.07,2,87.57,1,127.39,,,,,,,,,,,,,,,1,85.62,1,85.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,80.71,1,141.84,,,,,1,,,,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,
,,,,45~49,,,6,141.04,2,111.05,1,102.35,,,3,,,,185.76,2,204.71,1,102.35,,,,,,,,,,,1,86.58,,,,,1,96.25,2,163.67,,,,,,,,,,,,,,,,,1,111.98,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,195.31,,,1,130.21,,,,,,,,,,1,136.05,,,2,142.76,,,,,,,,,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,,,,1,148.59,1,148.59,,,,,,,,,,,,
,,,,55~59,1,138.70,5,160.46,5,155.18,,,1,88.81,1,,,,116.28,,,1,100.40,,,,,,,,,,,2,215.52,1,100.40,1,138.70,,,1,175.75,,,,,,,,,,,1,175.75,,,1,107.76,1,107.76,,,3,214.44,,,,,,,,,,,,,,
,,,,60~64,1,108.23,,,5,175.32,1,98.43,1,100.00,1,,,,180.18,,,2,103.52,1,89.93,1,100.00,,,1,89.93,,,2,99.21,3,111.82,,,1,89.93,1,89.93,1,100.00,,,1,98.43,,,,,4,120.66,1,98.43,,,2,94.70,,,2,94.70,2,105.37,,,,,,,,,,,,
,,,,65~69,,,2,129.45,5,207.56,1,99.80,,,,,,,,,,4,187.79,1,122.85,7,123.89,,,,,,,8,167.15,9,293.35,,,,,5,170.65,1,99.80,1,118.06,,,,,,,4,177.46,,,,,5,166.06,1,137.74,3,125.31,,,,,1,184.16,,,,,,,,
,,,,70~74,1,185.53,3,169.78,5,258.80,,,,,1,,,,144.09,,,2,214.13,1,144.09,7,245.10,,,,,1,185.53,1,152.67,4,425.99,,,,,4,160.90,1,168.63,,,,,,,1,168.63,3,170.07,,,,,,,,,3,300.60,,,,,,,,,,,,,,
,,,,75~79,,,2,235.02,5,367.92,,,2,220.51,3,,,,365.41,,,3,412.09,,,2,274.73,,,,,1,319.49,2,235.02,3,317.12,,,,,5,320.92,1,300.30,,,,,,,,,2,328.95,,,,,,,,,2,284.50,,,,,1,300.30,,,,,,,,
,,,,80~84,,,1,413.22,1,319.49,,,,,,,,,,,,1,442.48,1,294.99,2,366.30,,,,,,,4,402.82,2,671.14,,,,,2,400.80,,,,,,,1,442.48,,,3,491.00,,,,,1,714.29,,,,,,,1,632.91,,,,,,,,,,
,,,,85+,,,,,,,,,2,568.18,,,,,,,,1,1515.15,,,2,675.68,1,434.78,,,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.36,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,121.46,,,,,1,92.59,,,,,,,,,,,1,71.94,,,,,,,,,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,80.19,1,63.69,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,1,175.75,,,1,175.75,,,,,,,,,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,,,,,
,,,,35~39,,,2,123.38,5,127.88,,,,,,,,,,1,84.46,,,1,84.46,,,,,,,,,1,136.43,,,1,131.23,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,
,,,,40~44,1,90.74,6,133.36,2,112.11,,,,,,,,,,,,,,1,104.93,,,1,75.24,1,75.24,,,1,132.98,,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,1,75.24,,,,,,,,,,,,,,,,
,,,,45~49,,,4,154.44,3,165.38,4,166.94,,,,,,,,3,218.50,,,,,,,,,,,,,,,1,112.36,,,1,97.75,,,,,,,,,,,,,,,,,2,195.50,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,152.52,2,176.68,1,130.38,1,150.60,,,,,,,,,,,,1,246.31,1,130.38,,,,,3,211.71,2,167.08,,,2,156.13,,,,,1,146.41,,,,,1,136.24,,,,,1,136.24,,,1,146.41,,,,,,,,,,,,,,,,
,,,,55~59,,,6,137.58,2,139.96,2,118.34,,,,,,,,1,109.41,,,1,119.05,,,1,109.05,,,,,3,162.95,7,180.69,1,109.05,1,92.85,,,,,2,96.25,,,1,189.39,1,145.14,1,92.85,,,2,218.82,4,113.60,,,1,92.85,,,,,,,,,,,,,,
,,,,60~64,1,182.48,3,123.81,11,237.89,1,100.91,,,2,,,,127.47,1,100.91,1,100.91,1,97.94,,,5,176.55,1,113.12,1,100.91,6,200.13,6,179.64,1,108.81,1,113.12,,,3,100.07,,,,,,,2,99.65,,,,,2,94.83,4,143.83,1,100.91,1,91.91,,,,,,,,,,,,,,
,,,,65~69,2,138.41,2,135.14,5,167.17,,,,,2,,,,125.08,1,111.73,,,7,165.45,,,11,278.41,,,,,2,158.73,9,235.85,,,,,,,,,,,1,106.84,,,3,186.22,,,,,3,193.30,2,279.33,1,111.73,1,116.28,,,,,,,,,,,,,,
,,,,70~74,,,,,3,142.72,1,155.04,,,2,,,,188.68,,,,,4,166.46,,,5,240.96,,,,,2,162.60,5,240.50,,,4,239.81,,,,,,,,,,,6,229.89,1,160.77,,,4,212.20,4,153.49,,,1,170.94,,,,,,,,,,,,,,
,,,,75~79,,,2,289.86,3,262.47,1,249.38,,,2,,,,234.19,,,,,,,,,4,359.71,,,,,7,308.23,4,324.94,,,1,198.81,,,5,338.07,,,,,,,5,268.96,,,2,233.10,,,3,496.69,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,276.24,1,694.44,1,571.43,,,,,,,,,,,,2,546.45,,,4,433.84,,,1,529.10,1,529.10,,,,,,,2,884.96,,,,,,,,,,,1,571.43,1,523.56,1,442.48,,,1,307.69,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,563.38,,,,,,,,,,1,581.40,,,1,473.93,,,1,787.40,1,699.30,,,1,813.01,,,,,1,1470.59,,,,,,,,,,,3,561.80,,,,,,,2,677.97,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.48,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,83.75,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,148.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,163.93,,,2,138.89,,,,,,,,,,1,62.31,,,1,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,2,225.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,97.69,,,5,122.43,,,,,,,,,,1,94.34,,,,,,,,,,,1,94.34,,,,,,,,,,,,,,,,,1,135.69,,,,,,,1,88.57,,,1,66.53,,,,,,,,,,,,,,
,,,,40~44,,,4,220.63,,,4,115.94,,,,,,,,,,2,125.39,,,,,,,1,128.70,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,1,101.01,1,74.68,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,163.40,1,79.55,1,141.44,,,,,,,,,,1,94.70,,,,,1,141.44,,,,,,,1,94.70,1,163.40,,,,,,,,,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,
,,,,50~54,,,7,146.08,,,2,162.73,,,,,,,,,,,,,,1,147.49,1,198.02,2,173.16,,,,,1,253.16,,,,,,,,,,,,,1,131.58,2,150.15,1,122.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,4,155.58,,,3,149.03,1,116.41,,,,,,1,118.06,1,118.06,1,104.28,,,1,94.88,1,151.98,1,116.41,4,270.64,1,121.95,3,135.75,,,1,116.41,,,,,,,,,3,175.23,1,198.41,,,2,236.13,,,1,116.41,,,1,116.41,,,,,,,,,,,,
,,,,60~64,1,116.55,5,158.83,,,9,146.58,,,1,,,,99.01,1,95.33,,,,,3,174.11,1,185.87,5,174.28,1,107.18,2,125.63,4,111.39,3,103.27,1,116.55,1,103.95,,,,,,,,,2,128.78,,,,,5,188.11,2,214.36,2,128.78,1,95.33,1,99.01,,,,,,,,,,,,
,,,,65~69,,,3,103.84,,,3,179.64,,,1,,,,108.46,,,1,114.94,,,3,118.53,3,128.70,8,241.69,,,2,120.63,2,271.74,2,120.63,,,2,99.80,,,1,92.42,1,108.46,,,7,168.59,,,,,4,160.38,1,108.46,4,145.99,3,104.38,2,99.80,,,,,,,,,,,,
,,,,70~74,,,3,144.86,,,3,166.48,1,149.25,,,,,,1,149.48,1,168.92,,,5,211.15,,,3,217.23,,,7,485.10,7,231.02,2,310.56,1,215.98,,,,,,,,,,,7,179.95,,,,,3,162.69,,,1,126.74,1,136.61,2,137.08,,,,,,,,,,,,
,,,,75~79,,,,,,,4,291.55,,,,,,,,3,379.27,,,,,3,371.75,,,3,240.38,,,3,278.29,2,247.83,1,369.00,,,,,,,,,,,,,6,291.26,,,1,369.00,1,247.52,,,3,271.25,,,,,,,,,,,,,,,,
,,,,80~84,1,512.82,2,668.90,,,3,407.61,1,510.20,,,,,,1,413.22,3,526.32,,,3,473.93,1,273.97,4,365.30,,,1,334.45,1,751.88,1,334.45,,,,,,,,,,,,,1,334.45,,,,,2,457.67,,,,,,,2,409.84,,,,,,,,,,,,
,,,,85+,,,,,1,578.03,1,414.94,,,,,,,,2,625.00,,,,,2,1652.89,,,1,806.45,,,3,557.62,3,740.74,1,1123.60,,,,,,,,,,,,,4,719.42,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
