,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,7.82,,,,,,,,,,,,,,1,27.12,1,7.82,,,,,,,,,,,,,,,,,,,,,1,7.82,,,,,,,,,,,,,,,,,,,,,,,,,1,14.22,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,18.59,1,7.04,,,,,,,,,,1,11.27,5,14.67,2,10.27,,,,,2,8.66,1,29.19,,,,,,,,,,,,,1,50.10,,,,,,,,,,,,,,,,,,,3,10.58,,,,,1,12.51,,,,,,,,,,,,,,,,,,
,,,,25~29,,,5,33.90,1,50.35,,,,,,,,,,1,7.28,5,17.48,2,17.15,,,,,3,17.86,1,13.06,,,,,,,,,,,2,11.91,,,,,1,32.63,,,,,,,2,9.35,1,21.77,,,1,50.35,2,30.40,,,,,,,,,1,14.63,,,,,,,,,,,,,,
,,,,30~34,1,18.91,14,27.32,4,25.78,2,9.60,,,,,,,,,,5,15.36,1,17.21,,,,,3,11.57,4,15.33,,,,,,,1,17.21,,,1,31.06,2,18.33,,,2,9.25,,,1,6.66,,,,,,,,,1,17.78,,,,,,,,,,,1,31.06,1,18.91,,,,,,,,,,,,
,,,,35~39,,,24,40.37,10,26.14,3,34.82,,,,,,,,,,13,28.55,3,19.59,2,9.35,1,18.80,2,36.30,1,13.99,,,,,,,,,1,16.34,3,11.36,1,13.99,,,6,16.79,,,,,1,6.55,,,,,,,4,21.52,,,1,19.26,,,1,13.99,,,1,11.19,,,,,,,,,,,,,,
,,,,40~44,,,52,97.63,20,41.63,7,17.98,,,4,,,,19.97,1,19.15,8,25.59,2,21.97,1,25.76,1,33.29,6,19.99,3,11.46,,,1,7.21,,,,,5,23.67,5,20.55,,,,,7,26.62,,,1,33.29,,,,,,,,,7,26.20,,,,,,,,,,,6,22.69,1,11.87,,,,,,,,,,,,
,,,,45~49,2,40.14,52,115.72,23,56.95,4,14.14,,,,,,,,,,3,47.30,,,2,17.50,,,4,15.39,3,24.89,,,,,,,,,6,32.21,10,28.92,5,22.38,1,43.55,4,17.03,,,1,23.35,,,,,,,,,11,29.06,1,23.35,,,1,8.30,1,25.42,2,19.64,3,26.24,,,,,,,,,,,,,,
,,,,50~54,,,37,111.15,18,54.07,8,33.49,1,19.75,2,,,,22.12,,,1,34.42,2,28.17,,,1,69.20,7,41.15,7,34.48,,,,,1,19.75,1,11.06,8,39.04,11,47.37,4,32.31,,,4,26.62,,,2,22.12,,,,,,,,,4,21.29,1,51.98,,,1,11.06,2,28.62,,,6,28.37,,,2,18.24,,,,,,,,,,
,,,,55~59,2,22.89,28,161.27,7,71.39,6,98.52,,,4,,,,46.89,,,1,17.41,1,52.11,1,17.41,,,4,48.49,9,63.40,1,60.06,,,,,,,6,70.31,5,42.15,2,34.83,,,2,36.15,,,2,26.10,,,,,,,1,17.41,7,62.08,2,24.15,2,34.83,2,26.10,,,4,42.09,3,156.58,,,2,40.72,,,,,,,,,,
,,,,60~64,1,20.63,14,84.69,13,103.40,3,41.14,,,3,,,,132.68,,,5,42.91,,,,,,,3,43.78,13,89.07,1,20.63,,,,,3,46.21,14,115.76,12,83.86,4,51.98,,,9,82.33,1,60.83,3,47.79,,,,,,,2,29.18,10,81.41,,,3,43.78,1,69.93,,,1,51.57,4,73.52,,,3,40.82,,,,,,,,,,
,,,,65~69,2,86.32,7,103.17,22,182.98,3,91.83,,,5,,,,61.29,,,,,4,66.27,1,30.51,1,90.91,4,80.60,12,135.61,,,,,,,2,86.24,10,121.39,21,164.58,3,77.72,2,79.24,6,72.95,1,82.17,1,98.81,,,,,,,1,64.89,8,84.48,1,30.51,2,46.62,1,90.50,2,82.92,1,98.81,1,30.51,,,3,49.99,,,,,,,,,,
,,,,70~74,,,8,143.70,13,152.12,1,105.82,2,60.39,3,,,,115.47,,,5,88.57,1,130.72,3,77.74,,,2,51.83,17,196.96,1,106.04,,,,,,,8,109.77,21,202.20,4,85.91,,,7,81.91,,,2,57.27,,,,,,,,,16,205.58,,,1,78.86,,,,,3,85.91,2,116.89,1,39.26,3,98.30,,,,,,,,,,
,,,,75~79,1,167.22,4,122.25,7,163.78,,,,,3,,,,248.14,,,,,1,154.56,2,173.16,,,1,146.63,8,160.61,2,86.58,,,,,,,15,236.07,13,223.87,1,167.22,1,57.57,6,185.24,,,4,125.39,,,,,,,,,18,278.90,,,,,3,94.79,,,,,,,,,1,167.22,,,,,,,,,,
,,,,80~84,2,148.26,3,246.71,4,200.70,1,212.31,1,318.47,1,,,,298.51,,,1,113.51,1,113.51,3,180.29,,,,,7,302.51,,,,,,,,,4,414.94,5,627.35,,,,,5,218.05,1,257.07,3,340.52,,,1,317.46,,,,,9,491.27,,,,,,,,,1,113.51,1,317.46,,,1,113.51,,,,,,,,,,
,,,,85+,,,1,444.44,3,545.45,1,438.60,,,,,,,,,,1,423.73,1,423.73,3,289.30,,,1,167.79,3,283.82,,,,,,,,,4,293.04,4,504.41,,,,,5,282.49,,,2,369.69,1,167.79,,,,,,,4,522.19,1,342.47,,,,,,,2,240.38,,,,,1,167.79,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,3,20.23,,,,,,,1,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,12.96,,,,,1,44.74,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,11.83,,,1,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19.18,,,,,,,,,,,,,,,2,9.62,,,1,8.10,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,24.61,1,32.06,,,,,1,52.97,,,,,,,,,,,1,12.31,,,1,12.31,1,8.12,,,,,,,,,,,,,,,,,,,,,,,1,8.12,,,,,,,,,1,20.34,,,,,,,,
,,,,20~24,,,3,13.30,,,,,,,,,,,,,,4,14.21,1,23.87,,,,,,,,,,,,,,,,,,,,,1,18.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.90,,,,,,,,,,,,
,,,,25~29,1,7.18,5,15.72,1,30.43,1,7.18,1,7.18,,,,,,,,3,12.32,,,2,13.56,,,1,14.29,1,14.29,,,,,,,1,19.42,,,,,1,12.89,,,1,7.18,,,,,,,1,20.90,,,,,,,,,,,3,16.96,2,18.09,,,,,1,7.18,,,,,,,,,,,,
,,,,30~34,1,17.32,17,31.96,12,34.92,2,13.23,,,,,,,,,,8,46.85,2,9.78,,,,,5,15.10,2,10.25,1,18.74,,,,,,,3,11.04,4,11.23,1,6.62,,,1,17.32,,,,,,,,,,,,,,,,,,,1,6.62,2,17.97,,,,,2,19.33,,,1,12.49,1,6.62,,,,,,
,,,,35~39,1,6.61,26,46.57,11,27.77,3,12.54,1,30.44,,,,,,1,16.44,7,15.88,1,14.44,2,16.27,,,3,17.29,3,19.82,,,,,,,1,6.61,2,14.19,3,12.58,4,15.78,,,1,6.61,,,,,1,30.44,,,,,,,,,,,,,3,11.86,2,10.86,,,1,21.00,1,16.44,,,2,9.76,,,,,,,,
,,,,40~44,3,11.60,49,90.27,14,31.47,5,14.80,,,2,,,,17.02,,,4,15.35,1,14.13,6,18.28,,,4,18.06,5,16.46,,,,,,,,,1,23.25,6,15.77,4,14.33,,,2,9.32,,,,,,,,,,,,,1,20.28,,,,,7,17.28,,,,,,,,,,,3,20.86,,,1,11.62,,,,
,,,,45~49,1,13.11,40,81.51,21,45.37,6,17.58,1,13.11,,,,,,,,8,26.15,1,13.11,,,,,6,21.07,3,11.33,,,,,1,15.35,,,9,21.72,9,30.44,4,26.14,,,6,22.65,,,1,8.10,1,13.11,1,8.10,,,1,8.10,,,,,,,11,28.90,,,,,,,1,15.35,,,3,17.85,,,,,,,,
,,,,50~54,5,21.81,30,84.07,12,50.52,7,36.22,,,3,,,,18.14,,,4,23.36,2,37.13,,,,,7,28.30,5,51.31,,,,,,,,,8,36.25,6,32.08,6,34.90,1,31.35,5,29.70,1,30.67,1,17.55,,,,,,,,,,,1,9.91,1,9.91,6,54.76,,,1,31.35,,,,,1,31.35,5,24.69,,,3,34.39,,,,
,,,,55~59,,,24,120.10,15,75.81,8,54.38,1,60.28,3,,,,52.27,,,3,47.66,3,30.37,3,58.79,,,2,39.75,8,57.09,,,,,,,,,7,46.28,12,80.28,3,39.64,1,69.11,4,29.40,,,,,1,31.91,,,,,,,,,,,,,9,51.97,2,39.75,3,40.78,,,1,16.92,,,,,,,2,72.39,,,,
,,,,60~64,5,43.45,25,166.20,14,78.93,6,66.06,,,4,,,,58.71,,,1,57.18,2,43.67,1,47.69,,,3,37.96,7,60.12,,,,,,,1,65.96,12,85.57,16,91.38,5,45.77,1,40.06,8,98.43,1,47.69,,,2,73.02,,,,,,,,,,,1,40.06,15,97.72,,,,,2,47.11,1,19.36,3,43.39,3,58.08,,,2,26.11,,,,
,,,,65~69,1,28.71,9,96.80,11,91.54,3,76.59,1,95.24,3,,,,109.65,,,3,79.24,2,44.41,1,78.99,,,3,57.45,10,92.40,1,78.99,,,,,,,11,132.85,9,94.32,6,71.13,,,8,74.84,,,,,6,82.88,,,,,,,,,1,71.89,,,16,133.14,,,1,82.71,3,57.45,1,28.71,1,57.50,2,39.34,1,82.71,1,57.50,,,,
,,,,70~74,2,122.93,10,130.12,9,130.17,1,117.51,,,4,,,,170.94,1,125.47,2,50.84,3,113.12,2,106.78,,,1,104.49,16,165.72,1,76.16,,,,,,,7,93.45,16,211.00,4,75.66,,,5,93.67,,,,,3,83.15,,,,,,,,,1,38.15,,,13,164.37,1,76.16,1,122.85,2,91.62,1,122.85,1,73.91,1,109.17,,,1,73.91,,,,
,,,,75~79,,,6,130.80,5,125.16,1,173.01,,,6,,,,135.04,,,3,139.02,,,2,80.91,,,,,11,205.38,,,,,,,,,11,316.36,18,263.58,4,157.05,,,6,113.23,,,,,2,130.38,,,,,,,,,,,,,12,203.29,1,109.89,,,2,110.50,2,73.94,4,110.65,,,,,1,166.39,,,,
,,,,80~84,,,4,198.51,1,197.24,2,240.10,,,4,,,,216.80,,,3,270.76,1,101.32,2,260.76,,,1,292.40,8,288.91,1,242.13,,,,,,,8,383.51,8,341.01,2,143.78,,,3,156.17,,,,,3,224.55,,,1,191.94,,,,,1,101.32,1,293.26,6,242.91,,,1,101.32,,,,,1,247.52,1,242.13,,,2,149.14,,,,
,,,,85+,,,2,313.97,3,341.30,,,,,2,,,,826.45,,,,,1,401.61,3,261.55,,,,,2,335.57,,,,,,,,,2,206.19,3,357.57,,,,,5,459.98,,,,,,,,,,,,,,,2,347.22,,,2,397.61,1,404.86,1,404.86,1,156.99,,,2,401.61,,,,,3,618.56,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,37.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23.30,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,3,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.08,,,,,1,25.82,,,,,,,2,9.56,,,,,,,,,,,,,,,,,,,3,16.91,,,,,1,11.89,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.64,,,,,,,,,,2,20.10,1,27.91,,,,,3,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.52,,,2,20.60,,,,,,,,,,,1,12.45,,,,,,,,,,,,,,
,,,,25~29,,,9,22.78,2,16.25,,,,,,,,,,,,4,13.37,5,13.86,1,12.50,,,,,,,,,,,,,,,1,7.00,1,18.99,1,13.73,,,,,,,,,,,,,,,,,3,17.45,,,,,,,,,,,1,18.42,,,,,,,,,,,,,,
,,,,30~34,,,17,32.10,5,28.77,2,15.61,,,,,,,,1,17.53,6,18.89,,,,,1,31.55,1,12.72,1,6.65,,,,,,,,,2,14.33,1,33.10,2,16.95,,,,,,,,,,,,,,,,,5,17.69,,,1,16.41,,,1,23.15,,,1,18.64,,,,,,,,,,,,,,
,,,,35~39,1,30.65,31,60.65,9,23.79,5,31.22,,,2,,,,23.14,,,8,22.60,,,,,,,2,23.14,2,12.96,,,,,,,,,3,10.30,3,17.23,,,,,3,11.91,,,,,,,,,,,,,3,12.59,,,1,16.79,,,1,18.86,,,5,14.31,1,6.59,,,,,,,,,,,,
,,,,40~44,1,19.39,53,89.72,14,37.36,7,24.74,,,,,,,,,,4,13.83,3,38.74,2,14.91,,,7,17.33,4,40.29,1,6.79,,,1,14.09,1,19.39,3,10.86,5,15.01,2,16.32,,,4,12.66,1,11.46,2,10.05,,,,,,,,,7,18.40,,,,,,,2,14.91,1,6.79,2,13.77,,,1,14.09,,,,,,,,,,
,,,,45~49,2,25.11,50,100.85,19,46.66,9,29.13,1,7.78,1,,,,7.78,,,4,15.99,1,21.45,3,17.26,,,8,21.05,1,12.77,,,,,,,1,29.05,6,22.91,6,28.81,1,7.78,,,5,14.67,,,3,21.68,,,1,22.11,,,,,10,27.87,3,15.68,,,2,11.51,3,22.41,,,3,28.10,,,1,7.78,,,,,,,,,,
,,,,50~54,2,21.07,38,96.63,15,41.49,5,35.67,2,11.76,,,,,,,,6,26.05,1,18.61,1,18.61,,,5,30.24,5,24.07,2,17.23,,,,,,,7,23.80,7,25.92,4,23.84,,,4,16.64,,,2,13.99,,,,,,,,,10,34.71,1,9.29,,,,,1,16.03,1,55.99,3,19.84,,,1,9.29,,,,,,,,,,
,,,,55~59,1,91.74,22,98.66,10,57.57,3,42.99,,,1,,,,33.38,,,2,27.09,,,3,35.63,,,4,33.92,10,51.42,1,47.01,,,,,,,8,54.84,8,48.88,3,28.06,1,53.88,5,42.64,1,71.33,1,29.66,1,69.01,,,,,,,8,58.03,2,51.95,,,3,47.56,1,15.89,2,59.31,,,,,,,,,,,,,,,,
,,,,60~64,4,37.58,14,78.33,10,63.74,2,24.90,,,1,,,,64.10,,,5,49.93,1,73.48,1,18.48,,,4,36.80,9,70.12,,,,,,,,,8,72.87,15,92.73,4,33.60,1,69.16,9,58.26,,,2,36.96,1,64.10,,,,,1,18.48,11,71.24,,,2,57.90,1,99.11,1,47.78,3,39.24,2,24.90,,,2,71.25,,,,,,,,,,
,,,,65~69,1,89.61,15,102.99,14,131.05,2,70.27,,,6,,,,93.56,,,4,54.65,1,53.05,2,41.37,,,3,45.49,13,157.67,,,,,1,59.28,1,92.00,8,107.01,18,126.76,2,70.27,,,8,78.19,1,59.28,3,46.96,,,,,,,1,83.33,15,113.00,1,59.28,1,53.05,6,60.41,1,75.76,2,36.81,,,,,2,75.70,,,,,,,,,,
,,,,70~74,,,3,92.31,4,135.82,1,37.12,4,81.04,2,,,,57.36,2,57.36,3,66.62,3,67.89,1,76.34,1,99.21,2,49.53,11,122.54,1,118.76,,,,,,,9,116.01,13,145.89,3,101.69,,,8,129.62,1,118.06,4,148.48,,,,,,,,,11,136.12,,,2,75.36,8,140.30,1,37.12,1,107.30,,,,,4,202.53,,,,,,,,,,
,,,,75~79,,,7,161.22,5,96.36,1,51.81,,,5,,,,116.96,,,,,2,122.55,3,96.81,,,1,129.53,5,186.08,,,,,,,,,3,77.80,17,216.84,3,149.48,,,7,142.07,,,,,,,,,,,2,77.67,9,159.15,,,2,103.63,2,69.42,1,148.59,3,128.37,1,129.53,,,2,80.29,,,,,,,,,,
,,,,80~84,,,1,186.57,6,235.20,1,235.29,,,1,,,,277.01,,,1,92.42,1,266.67,4,182.48,,,,,6,297.18,,,1,308.64,,,,,5,228.31,9,298.41,1,235.29,,,7,192.84,,,1,308.64,,,,,,,,,11,349.76,,,2,470.59,5,402.58,,,5,299.94,,,,,,,,,,,,,,,,
,,,,85+,1,297.62,2,281.29,1,369.00,,,,,1,,,,381.68,,,,,1,297.62,6,366.52,,,,,1,378.79,1,378.79,,,,,,,5,325.95,4,337.55,1,363.64,,,4,431.97,,,,,,,,,,,,,4,388.35,,,,,1,150.60,,,,,,,,,2,317.46,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,5,32.27,,,,,,,1,24.54,,,1,38.42,,,,,2,14.22,,,,,,,1,20.49,,,,,,,,,,,,,,,,,,,,,,,,,2,29.46,,,4,17.19,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,17.51,1,17.51,,,,,,,,,,,,,,,1,23.98,,,,,1,23.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.71,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.83,,,,,,,,,,,,,,,,,1,16.25,,,,,,,,,,,,,,,,,,,1,16.25,,,,,,,,,,,,,,,,,1,31.67,,,,,,,,,,
,,,,15~19,1,49.65,1,15.68,,,,,,,,,,,,,,2,16.58,1,8.29,1,8.29,,,1,26.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.70,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.99,,,,,,,,,,,,,,2,14.87,3,13.36,,,1,29.09,2,14.87,,,1,6.96,,,,,,,,,,,,,1,18.49,,,,,,,,,,,,,,,,,,,,,,,1,22.97,1,22.97,,,,,,,,,2,13.56,,,,,,
,,,,25~29,,,5,16.61,,,1,13.31,,,,,,,,,,6,18.13,1,13.31,1,18.22,1,11.93,,,,,,,,,,,,,,,1,6.67,1,17.46,2,15.69,1,28.73,1,18.22,,,,,1,11.93,,,,,,,,,,,,,,,1,29.99,1,11.93,,,3,14.64,,,1,28.73,,,,,,
,,,,30~34,1,6.68,13,36.57,5,19.56,2,26.30,,,,,,,,,,6,18.71,1,6.68,,,2,23.01,2,15.00,,,,,,,,,,,,,1,31.10,,,,,,,1,23.44,,,,,,,,,,,,,,,,,,,2,26.73,,,,,,,1,6.68,,,,,,,,,,
,,,,35~39,2,17.61,32,57.13,17,33.54,2,14.46,,,,,,,,,,9,16.09,,,1,21.38,,,1,18.56,,,,,,,1,16.23,,,,,3,12.38,6,19.05,1,18.56,,,,,,,,,1,16.23,,,1,30.00,,,,,,,,,2,9.68,,,1,16.71,,,,,,,6,22.52,,,,,,
,,,,40~44,1,19.51,38,68.45,21,36.68,7,30.38,,,3,,,,10.38,,,6,18.71,3,12.62,2,24.25,,,5,25.71,5,23.54,1,16.80,,,,,,,,,4,14.91,3,15.12,3,14.90,,,10,18.18,,,,,1,6.63,,,,,,,,,,,,,6,17.67,,,1,30.25,,,1,32.72,,,10,28.63,,,,,,
,,,,45~49,4,12.88,70,132.20,23,43.44,7,21.54,,,1,,,,7.46,4,21.14,6,23.93,3,11.40,3,16.55,,,7,25.65,13,30.82,2,12.24,,,,,1,23.49,,,3,13.40,7,23.46,2,14.92,1,7.46,8,20.08,1,12.37,,,1,7.46,,,,,,,,,2,18.90,,,14,32.87,1,7.46,3,23.22,1,14.55,,,1,21.17,1,21.17,1,14.55,3,13.96,,
,,,,50~54,2,27.36,49,115.72,11,33.32,10,29.39,1,15.23,1,,,,8.76,,,7,23.55,1,26.38,2,63.21,,,5,30.53,10,33.72,,,,,,,,,,,9,25.52,13,41.60,6,32.35,,,3,13.78,,,,,4,15.76,1,80.91,,,,,,,2,17.51,,,17,44.84,,,2,13.39,1,8.76,2,11.12,3,17.36,5,29.32,,,2,13.07,,
,,,,55~59,2,28.50,28,122.12,6,44.24,5,33.85,1,30.61,1,,,,46.47,,,4,41.36,5,46.84,3,29.31,1,42.84,6,33.87,8,42.74,1,48.54,,,,,,,1,42.84,4,57.39,9,50.42,1,62.74,,,1,14.25,,,2,23.22,2,19.45,,,1,48.54,,,,,1,62.58,,,9,62.28,,,2,23.22,4,45.89,,,2,125.16,4,28.14,,,,,,
