,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,298.95,,,,,,,,,2,,,,131.49,,,,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,179.61,,,1,119.05,,,1,242.72,3,,,,464.40,,,,,,,,,,1,149.70,,,,,,,,,1,149.70,1,242.72,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,272.48,,,,,,,,,4,,,,255.59,,,,,1,1052.63,1,,140.25,,,1,257.73,,,,,,,,,,,,,,,,,,,,,,,1,257.73,,,,,,
,,,,50~54,2,236.97,1,200.80,,,1,289.02,,,2,,,,174.52,,,1,200.80,,,,,,1,1123.60,,,,,,,,,1,289.02,1,154.32,,,,,,,,,6,526.32,,,,,,,,,,
,,,,55~59,3,369.46,,,,,,,,,4,,,,372.79,,,,,1,236.41,,,,1,236.41,1,233.10,,,,,,,,,,,,,,,,,,,1,233.10,,,,,,,,,,
,,,,60~64,3,300.00,,,1,220.26,1,249.38,,,1,,,,487.80,,,2,233.92,2,233.92,,,,,,1,249.38,,,,,,,,,1,249.38,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,578.03,,,,,,,,,11,,,,762.30,,,1,233.10,3,284.36,,,,,,,,,,,,,,1,229.36,2,264.55,,,,,,,,,1,305.81,1,305.81,2,386.85,,,,,,
,,,,70~74,1,253.16,,,,,,,2,346.62,3,,,,557.62,,,2,346.62,4,566.57,2,,267.02,1,4347.83,1,253.16,1,549.45,,,1,253.16,,,1,253.16,1,282.49,2,643.09,1,253.16,1,321.54,,,,,3,424.93,,,,,,
,,,,75~79,1,380.23,1,380.23,,,1,370.37,1,584.80,5,,,,710.23,,,,,5,938.09,,,,1,370.37,,,1,380.23,,,,,1,584.80,,,,,,,,,,,1,380.23,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,793.65,,,,1,1369.86,,,,,,,,,,,2,1785.71,,,,,,,1,813.01,,,,,3,1214.57,,,,,,
,,,,85+,,,,,,,,,1,1219.51,,,,,,1,1219.51,,,1,2941.18,,,,,,,,,,1,1515.15,,,,,,,,,,,,,1,1515.15,,,,,2,1379.31,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,390.63,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,169.49,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,152.21,,,,,,,,,,,,,,,,,,
,,,,35~39,3,249.58,,,,,,,,,1,,,,116.96,,,,,,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,
,,,,40~44,1,141.44,,,,,,,1,483.09,,,,,,1,141.44,,,,,1,,99.50,,,,,,,,,,,,,1,1136.36,,,,,,,,,1,757.58,,,,,,,,,,
,,,,45~49,4,230.41,,,,,,,,,,,,,,2,152.21,,,1,757.58,1,,126.42,,,,,,,,,,,,,1,175.75,,,,,1,757.58,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,1,288.18,,,,,1,178.25,,,,,,,,,,,,,1,178.25,,,1,207.04,,,,,,,,
,,,,55~59,1,1666.67,,,,,,,1,209.21,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,,,,1,1666.67,,,,,,
,,,,60~64,1,265.96,,,1,230.95,1,2857.14,,,,,,,,2,531.91,,,,,1,,230.95,1,265.96,,,2,292.83,1,230.95,,,1,510.20,3,439.24,,,1,230.95,,,2,349.65,,,,,,,,,,,,
,,,,65~69,1,235.29,2,1041.67,,,1,235.29,1,235.29,1,,,,294.99,3,398.94,1,294.99,,,3,,392.67,3,358.00,,,,,,,,,,,3,358.00,,,1,235.29,,,,,1,520.83,,,1,520.83,,,,,,
,,,,70~74,1,273.97,,,,,,,,,,,,,,7,770.08,,,,,4,,324.15,4,542.01,1,273.97,2,456.62,1,4166.67,1,273.97,,,1,273.97,,,,,,,2,547.95,,,,,,,,,,,,
,,,,75~79,1,344.83,,,,,,,1,500.00,,,,,,5,525.21,,,,,1,,578.03,2,345.42,,,,,,,,,,,1,500.00,,,,,,,1,346.02,,,,,4,591.72,,,,,,
,,,,80~84,1,735.29,,,,,1,1315.79,2,1069.52,,,,,,,,,,,,1,,1315.79,3,1127.82,,,,,1,900.90,,,,,,,,,,,,,1,735.29,,,,,4,1619.43,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1470.59,,,,,,,,4,1731.60,,,,,1,1369.86,,,,,,,,,,,,,,,,,,,1,1111.11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,252.53,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128.21,,,,,,,,,,,,,,
,,,,40~44,3,195.31,,,,,,,,,2,,,,111.23,1,117.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,221.73,,,,,,,,,2,,,,202.02,,,,,,,1,,1149.43,1,159.24,,,,,,,1,159.24,,,,,,,,,1,130.21,,,,,,,,,,,,,,
,,,,50~54,4,287.77,,,,,,,,,3,,,,174.11,,,,,,,,,,2,282.49,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,464.04,,,,,,,1,190.84,2,,,,409.00,1,375.94,1,190.84,,,,,,,,1,191.94,,,,,,,1,190.84,,,,,,,,,,,1,191.94,,,,,,,,,,
,,,,60~64,3,504.20,,,,,,,,,,,,,,1,246.91,1,346.02,2,313.48,2,,417.54,,,,,,,,,,,,,,,,,,,,,,,2,518.13,,,,,,,,,,
,,,,65~69,2,333.33,1,300.30,,,,,2,272.11,3,,,,837.99,3,710.90,1,236.97,,,,,,,,1,300.30,,,2,497.51,,,,,,,,,,,1,300.30,,,1,236.97,,,,,,,,,,
,,,,70~74,2,313.48,,,1,2380.95,,,,,4,,,,739.37,1,251.89,2,437.64,,,,,,,,1,361.01,,,,,,,,,,,,,,,,,,,3,445.10,,,,,,,,,,
,,,,75~79,2,378.07,,,,,,,1,316.46,,,,,,3,488.60,3,759.49,,,1,,432.90,,,,,,,1,316.46,1,335.57,,,,,,,,,,,1,335.57,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1149.43,2,1379.31,2,778.21,,,,,,,,,,,,1,793.65,,,,,,,1,10000.00,1,793.65,,,,,1,689.66,,,,,,,,,,
,,,,85+,,,,,,,1,1315.79,2,1219.51,2,,,,2272.73,,,3,1764.71,,,1,,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,157.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,225.86,,,,,,,1,126.26,,,,,,,,,,,,1,,183.15,,,,,,,,,,,,,,,,,,,1,134.41,,,,,,,,,,,,,,
,,,,40~44,2,126.34,1,109.65,1,480.77,,,1,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,819.67,,,,,,,,,,,,,,
,,,,45~49,3,146.77,,,,,,,,,,,,,,1,112.61,2,225.23,,,,,,1,273.22,,,,,,,,,,,,,1,126.58,,,2,183.82,,,,,,,,,,,,,,
,,,,50~54,2,208.77,,,,,,,,,1,,,,202.84,,,,,,,2,,473.93,1,653.59,,,,,,,3,345.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,182.98,1,1030.93,,,1,357.14,3,365.41,,,,,,,,2,378.79,,,1,,357.14,,,,,,,,,3,259.97,1,176.99,,,1,176.99,1,189.39,,,1,176.99,,,1,1639.34,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,336.70,,,,,,,,,2,1081.08,,,,,1,336.70,,,,,,,,
,,,,65~69,,,1,253.16,1,1851.85,,,5,380.52,,,,,,,,4,382.04,,,1,,4545.45,,,,,,,,,,,,,,,,,1,253.16,,,,,1,534.76,,,,,,,,,,
,,,,70~74,2,492.61,,,,,,,5,462.96,,,,,,,,1,6666.67,1,274.73,2,,475.06,,,1,246.31,,,1,246.31,1,349.65,,,1,246.31,,,1,274.73,1,246.31,,,,,,,,,,,,,,
,,,,75~79,1,349.65,,,,,,,2,434.78,,,,,,1,429.18,4,1033.59,,,2,,371.06,,,,,,,,,1,326.80,,,,,1,349.65,2,337.84,,,,,,,4,484.85,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,813.01,1,675.68,3,724.64,,,,,,1,884.96,,,,,1,1020.41,,,1,595.24,,,,,,,,,,,3,1219.51,,,,,,,,
,,,,85+,,,,,,,,,1,1136.36,,,,,,2,1190.48,2,1190.48,,,,,,,,1,1250.00,,,1,1136.36,,,,,,,,,3,3260.87,,,,,,,2,1265.82,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,167.79,,,,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,3,253.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,155.76,1,118.62,,,1,155.76,4,328.41,,,,,,,,,,2,164.20,,,,,,1,118.62,,,,,,,,,,,,,,,,,1,115.07,,,,,,,,,,,,
,,,,45~49,8,317.71,,,,,,,2,231.21,,,,,,1,107.30,,,2,124.84,1,,512.82,2,214.59,3,144.51,,,,,,,,,,,1,282.49,,,,,,,,,,,,,,,,,,
,,,,50~54,3,287.91,,,,,,,,,,,,,,1,869.57,,,1,308.64,,,,,,2,278.55,,,,,2,191.94,,,,,,,,,,,,,1,156.74,,,,,,,,,,
,,,,55~59,,,,,,,,,6,402.14,,,,,,,,2,193.80,2,295.86,,,,,,,,1,353.36,,,,,1,209.21,,,,,,,,,,,2,418.41,,,,,,,,,,
,,,,60~64,1,328.95,1,267.38,,,,,9,719.42,1,,,,328.95,,,2,284.50,1,328.95,,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,260.42,,,,,3,321.89,,,,,,,,3,364.52,4,655.74,,,,,,,,,,1,1851.85,,,2,243.01,,,,,,,,,,,1,260.42,,,,,,,,,,
,,,,70~74,1,276.24,,,,,,,2,296.30,,,,,,,,1,252.53,3,444.44,1,,276.24,,,,,2,1169.59,,,,,1,252.53,2,391.39,,,,,1,358.42,,,7,771.78,,,,,,,,,,
,,,,75~79,,,,,,,,,2,331.13,,,,,,,,,,3,405.41,,,,2,604.23,,,,,,,,,1,432.90,,,,,1,432.90,1,432.90,,,3,563.91,,,,,,,,,,
,,,,80~84,,,1,12500.00,,,,,3,1006.71,,,,,,,,1,555.56,2,732.60,,,,1,7142.86,,,,,1,847.46,,,,,,,,,,,,,,,4,1459.85,,,,,,,,,,
,,,,85+,2,1980.20,,,,,,,,,,,,,,,,1,2272.73,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,287.36,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,176.37,,,,,1,,,,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,165.56,,,,,1,,,,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,198.02,,,,,,,1,154.08,,,,,,,,,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,222.63,,,,,,,,,1,,,,113.12,,,,,,,1,,840.34,3,148.66,,,,,,,,,,,,,1,127.06,,,,,,,,,,,,,,,,,,
,,,,45~49,4,377.71,,,,,,,,,3,,,,162.60,,,,,,,,,,2,214.13,,,,,,,,,,,,,,,1,107.07,,,1,800.00,,,,,,,,,,,,
,,,,50~54,3,598.80,,,,,1,153.37,,,,,,,,1,135.14,1,892.86,,,,,,2,203.05,1,173.31,,,1,1162.79,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,,
,,,,55~59,1,185.53,,,,,1,862.07,,,6,,,,353.15,,,1,1298.70,1,1298.70,,,,2,187.97,,,,,,,1,1298.70,,,,,,,,,,,1,2564.10,,,,,,,,,,,,
,,,,60~64,2,242.13,1,617.28,,,,,,,3,,,,504.20,,,,,1,285.71,,,,1,241.55,,,,,,,,,,,,,,,,,1,242.72,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,317.71,,,5,726.74,1,284.09,1,,284.09,,,1,236.97,1,316.46,,,2,299.40,,,,,,,,,,,,,1,284.09,,,,,,,,,,
,,,,70~74,,,,,,,,,1,2083.33,2,,,,4166.67,,,1,272.48,3,442.48,1,,265.25,,,,,,,,,,,1,272.48,1,341.30,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,413.22,1,,,,806.45,,,1,413.22,1,320.51,,,,1,413.22,1,349.65,,,1,320.51,1,413.22,,,1,320.51,,,,,,,,,1,320.51,,,,,,,,,,
,,,,80~84,,,,,,,1,571.43,,,4,,,,1481.48,,,1,925.93,2,706.71,3,,1060.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1282.05,3,,,,1630.43,,,,,1,1282.05,,,,1,943.40,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,其他女性生殖器官,,肺、支氣管及氣管,,胸腺、心臟與中隔,,腦,,,,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,67.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,245.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,497.51,,,,,,,1,,,,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,其他女性生殖器官,,胸腺、心臟與中隔,,腎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,1173.02,1,240.96,1,427.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,418.41,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,1550.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,其他女性生殖器官,,肺、支氣管及氣管,,眼及淚腺,,,,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,144.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,1149.43,,,,,,,,,1,,,,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
