,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,320.72,1,64.14,,,,,,,,,,,,,,,,,,,,,,,,2,128.29,,,,,,,,,1,64.14,1,64.14,,,,,,,,,2,128.29,,,,,,,,,,
,,,,60~64,2,138.03,,,,,,,,,3,,,,207.04,,,2,138.03,2,138.03,,,,,1,69.01,,,,,,,,,,,1,69.01,,,,,,,,,,,,,,,2,138.03,,,,,,
,,,,65~69,2,160.26,,,,,,,,,3,,,,240.38,,,3,240.38,1,80.13,,,1,80.13,1,80.13,,,,,1,80.13,,,,,,,,,,,,,,,,,1,80.13,1,80.13,,,1,80.13,,,,
,,,,70~74,,,2,137.84,,,,,2,137.84,4,,,,275.67,,,1,68.92,4,275.67,1,68.92,,,1,68.92,,,1,68.92,,,1,68.92,,,,,1,68.92,,,1,68.92,,,,,1,68.92,,,1,68.92,2,137.84,,,,
,,,,75~79,,,,,,,,,2,177.62,4,,,,355.24,1,88.81,1,88.81,5,444.05,,,,,3,266.43,,,,,1,88.81,,,,,,,1,88.81,,,1,88.81,1,88.81,,,,,,,,,3,266.43,,,,
,,,,80~84,,,,,,,,,1,168.07,3,,,,504.20,,,,,1,168.07,,,,,1,168.07,,,,,1,168.07,,,,,,,,,,,,,,,,,3,504.20,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,836.82,,,1,418.41,1,418.41,,,,,,,,,,,,,,,,,,,1,418.41,,,,,,,,,1,418.41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,淋巴結,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.18,1,25.18,,,,,,,2,,,,50.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,97.11,,,1,24.28,,,,,1,,,,24.28,,,,,,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,100.40,,,,,,,,,1,,,,25.10,,,,,,,1,25.10,,,,,1,25.10,,,,,,,,,1,25.10,,,1,25.10,,,,,,,,,,,,,,,,,,
,,,,45~49,2,55.79,,,,,,,,,2,,,,55.79,,,,,2,55.79,,,,,1,27.89,3,83.68,,,,,,,1,27.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,106.84,,,,,,,,,3,,,,106.84,,,,,,,1,35.61,,,1,35.61,,,,,,,,,,,,,1,35.61,1,35.61,,,,,,,,,,,,,,,,,,
,,,,55~59,3,186.80,,,,,,,,,2,,,,124.53,,,,,,,2,124.53,1,62.27,,,1,62.27,,,,,,,1,62.27,,,,,1,62.27,,,,,,,,,,,,,,,,,,
,,,,60~64,1,68.31,1,68.31,,,,,1,68.31,1,,,,68.31,,,,,2,136.61,4,273.22,,,,,,,,,2,136.61,1,68.31,1,68.31,1,68.31,1,68.31,2,136.61,1,68.31,,,,,,,,,,,,,,,,
,,,,65~69,,,1,81.77,,,,,1,81.77,6,,,,490.60,,,1,81.77,,,1,81.77,,,1,81.77,,,,,2,163.53,,,,,1,81.77,,,,,3,245.30,,,,,,,,,,,,,,,,
,,,,70~74,1,72.52,1,72.52,,,,,1,72.52,2,,,,145.03,,,,,,,1,72.52,,,1,72.52,,,1,72.52,1,72.52,1,72.52,,,1,72.52,,,1,72.52,3,217.55,,,,,,,,,,,,,,,,
,,,,75~79,1,85.54,,,,,1,85.54,1,85.54,4,,,,342.17,,,,,3,256.63,4,342.17,,,1,85.54,,,,,1,85.54,,,1,85.54,,,,,,,3,256.63,,,,,,,,,,,,,,,,
,,,,80~84,1,154.08,1,154.08,,,1,154.08,,,1,,,,154.08,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,,1,154.08,4,616.33,,,,,,,,,,,,,,,,
,,,,85+,,,1,398.41,,,,,1,398.41,1,,,,398.41,,,,,,,,,,,,,1,398.41,,,1,398.41,,,,,1,398.41,,,,,1,398.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,27.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.51,,,,,,,,,,,,,,,,,,,,,,,1,24.51,,,,,,,,,,
,,,,25~29,1,24.20,,,,,,,,,,,,,,,,,,,,1,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.54,,,,,,,,,,,,,,,,,,,,1,25.54,,,,,,,,,,,,,,,,,1,25.54,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.26,,,,,1,24.26,,,1,24.26,,,,,,,,,,
,,,,40~44,2,49.68,,,,,,,,,,,,,,,,4,99.35,,,,,,,,,1,24.84,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,
,,,,45~49,6,164.16,,,,,,,,,,,,,,,,4,109.44,,,1,27.36,,,,,1,27.36,1,27.36,,,,,,,,,,,,,,,1,27.36,,,,,,,,,,,,,,
,,,,50~54,2,65.96,,,,,,,,,1,,,,32.98,,,5,164.91,,,1,32.98,,,,,,,1,32.98,1,32.98,,,,,,,1,32.98,,,1,32.98,1,32.98,1,32.98,1,32.98,,,,,,,,,,
,,,,55~59,3,178.47,,,,,,,,,,,,,,,,1,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,330.03,,,,,1,66.01,,,,,,,,,,8,528.05,,,,,3,198.02,,,2,132.01,,,,,,,,,,,2,132.01,,,,,1,66.01,2,132.01,1,66.01,,,,,,,,,,
,,,,65~69,1,82.85,,,1,82.85,,,1,82.85,,,,,,1,82.85,3,248.55,,,,,1,82.85,,,,,,,,,,,,,,,4,331.40,,,,,,,1,82.85,,,,,3,248.55,,,,,,
,,,,70~74,,,,,,,,,1,75.93,,,,,,,,5,379.65,,,,,4,303.72,,,1,75.93,1,75.93,,,,,,,,,1,75.93,1,75.93,,,,,3,227.79,,,1,75.93,4,303.72,,,,,,
,,,,75~79,,,,,,,,,1,82.17,2,,,,164.34,,,2,164.34,1,82.17,,,6,493.02,,,2,164.34,,,,,2,164.34,,,,,,,,,,,,,,,,,,,1,82.17,,,,,,
,,,,80~84,,,1,150.83,,,,,,,2,,,,301.66,,,1,150.83,,,,,,,1,150.83,3,452.49,,,,,1,150.83,,,1,150.83,,,,,1,150.83,,,,,,,,,2,301.66,,,,,,
,,,,85+,,,,,,,1,352.11,,,,,,,,,,,,,,,,1,352.11,1,352.11,,,,,,,1,352.11,,,,,1,352.11,,,,,1,352.11,1,352.11,1,352.11,,,1,352.11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,23.80,,,,,,,,,,1,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,52.71,,,,,,,,,,,,,,1,26.36,,,1,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,48.44,,,,,,,1,24.22,,,1,24.22,,,,,,,,,1,24.22,,,,,,,,,,,2,48.44,,,,,,,,,,,,
,,,,40~44,2,49.64,,,,,,,1,24.82,4,,,,99.28,,,,,2,49.64,,,,,,,,,,,,,,,,,,,,,,,,,1,24.82,1,24.82,,,,,,,,,,,,
,,,,45~49,7,187.37,,,1,26.77,1,26.77,,,1,,,,26.77,2,53.53,,,,,,,,,1,26.77,,,,,1,26.77,1,26.77,,,1,26.77,,,,,1,26.77,1,26.77,,,,,,,,,,,,,,
,,,,50~54,5,156.54,,,,,,,,,6,,,,187.85,3,93.93,2,62.62,,,,,2,62.62,,,1,31.31,,,,,1,31.31,1,31.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,107.01,,,,,,,1,53.50,1,,,,53.50,1,53.50,1,53.50,2,107.01,,,1,53.50,,,1,53.50,,,,,,,,,,,,,1,53.50,,,1,53.50,,,,,,,,,,,,,,
,,,,60~64,1,65.36,1,65.36,,,,,,,2,,,,130.72,,,1,65.36,,,,,1,65.36,2,130.72,1,65.36,,,,,,,,,,,1,65.36,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,80.91,,,,,,,1,80.91,3,,,,242.72,5,404.53,2,161.81,1,80.91,,,2,161.81,,,,,,,,,,,2,161.81,,,1,80.91,,,,,1,80.91,,,,,1,80.91,,,,,,,,
,,,,70~74,,,,,,,1,80.97,2,161.94,4,,,,323.89,3,242.91,3,242.91,,,,,2,161.94,,,1,80.97,1,80.97,,,,,2,161.94,,,,,,,,,1,80.97,,,1,80.97,2,161.94,,,,,,,,
,,,,75~79,1,81.37,,,,,3,244.10,2,162.73,6,,,,488.20,2,162.73,2,162.73,1,81.37,,,5,406.83,1,81.37,1,81.37,,,1,81.37,,,3,244.10,,,,,,,,,1,81.37,,,1,81.37,5,406.83,,,,,,,,
,,,,80~84,,,,,,,,,2,286.12,1,,,,143.06,1,143.06,1,143.06,,,,,3,429.18,,,,,,,,,,,3,429.18,,,,,,,,,1,143.06,,,,,2,286.12,,,,,,,,
,,,,85+,1,313.48,,,,,,,1,313.48,,,,,,,,2,626.96,,,,,,,1,313.48,,,,,,,,,,,,,,,,,,,,,,,1,313.48,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,28.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.43,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.46,,,,,,,,,1,26.46,,,,,,,,,,,2,52.91,,,,,,
,,,,35~39,,,,,1,24.90,,,,,,,,,,,,,,,,,,1,24.90,,,,,,,,,,,1,24.90,,,,,1,24.90,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,3,74.35,,,,,,,,,,,,,,,,,,,,,,,1,24.78,,,,,,,,,,,,,,,,,,
,,,,45~49,3,79.01,,,,,,,,,,,,,,1,26.34,5,131.68,,,,,,,1,26.34,,,,,1,26.34,,,,,,,2,52.67,1,26.34,,,,,1,26.34,,,1,26.34,3,79.01,,,,,,
,,,,50~54,4,120.88,,,,,,,,,,,,,,,,1,30.22,,,,,1,30.22,1,30.22,,,,,1,30.22,1,30.22,,,,,,,,,1,30.22,,,,,1,30.22,,,,,,,,,,
,,,,55~59,3,139.79,,,,,,,2,93.20,,,,,,,,1,46.60,,,,,,,,,,,,,2,93.20,,,,,,,,,2,93.20,,,,,,,,,2,93.20,,,,,,,,
,,,,60~64,2,135.78,,,,,,,,,,,,,,1,67.89,2,135.78,,,,,1,67.89,,,,,,,,,,,,,,,,,,,,,1,67.89,,,,,,,1,67.89,,,,,1,67.89
,,,,65~69,5,392.77,,,,,,,,,1,,,,78.55,1,78.55,5,392.77,,,,,5,392.77,1,78.55,,,,,2,157.11,3,235.66,1,78.55,1,78.55,,,2,157.11,,,1,78.55,1,78.55,,,,,,,,,1,78.55,2,157.11
,,,,70~74,1,87.72,,,,,,,,,,,,,,,,7,614.04,,,,,2,175.44,3,263.16,,,,,2,175.44,,,,,,,,,,,,,1,87.72,,,,,1,87.72,1,87.72,1,87.72,,,7,614.04
,,,,75~79,1,83.13,1,83.13,,,,,,,,,,,,,,3,249.38,,,1,83.13,2,166.25,9,748.13,,,1,83.13,2,166.25,1,83.13,1,83.13,,,,,3,249.38,,,,,1,83.13,,,2,166.25,,,,,,,2,166.25
,,,,80~84,,,,,,,,,,,,,,,,1,134.41,2,268.82,,,,,2,268.82,4,537.63,1,134.41,,,2,268.82,1,134.41,,,,,,,3,403.23,,,,,,,,,,,,,,,,,2,268.82
,,,,85+,,,,,,,,,,,1,,,,256.41,,,1,256.41,,,,,1,256.41,,,,,,,2,512.82,,,,,,,,,,,,,,,1,256.41,,,,,1,256.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.46,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.83,,,,,,,,,,,,,,,1,27.83,,,,,,,,
,,,,20~24,,,,,,,1,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.58,,,,,,,,,,,,,,
,,,,30~34,1,25.72,,,,,1,25.72,,,1,,,,25.72,1,25.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,51.45,,,,,,,,,,,,,,,,,,1,25.73,,,,,,,,,,,1,25.73,,,,,,,,,,,1,25.73,1,25.73,,,,,,,1,25.73,,,,,,
,,,,40~44,5,123.58,,,1,24.72,,,1,24.72,,,,,,3,74.15,,,,,,,1,24.72,,,,,,,,,,,,,,,,,,,,,,,,,1,24.72,,,,,,,,,,
,,,,45~49,7,181.87,,,,,,,,,,,,,,7,181.87,,,,,,,2,51.96,,,1,25.98,,,1,25.98,,,,,,,1,25.98,,,1,25.98,1,25.98,,,,,,,1,25.98,2,51.96,,,,
,,,,50~54,5,146.16,,,,,,,,,1,,,,29.23,3,87.69,,,,,1,29.23,,,,,,,,,,,,,,,,,,,,,1,29.23,,,,,,,,,1,29.23,,,,,,
,,,,55~59,2,81.17,,,,,,,,,1,,,,40.58,4,162.34,,,,,,,,,,,,,2,81.17,,,1,40.58,,,,,,,,,,,,,,,,,,,,,1,40.58,,,,
,,,,60~64,4,276.24,,,,,,,,,,,,,,7,483.43,,,,,3,207.18,2,138.12,,,,,,,,,,,,,,,,,1,69.06,1,69.06,1,69.06,,,1,69.06,,,,,,,,,1,69.06
,,,,65~69,2,156.62,,,,,,,,,,,,,,9,704.78,1,78.31,,,1,78.31,2,156.62,2,156.62,,,1,78.31,,,,,,,,,,,,,,,,,,,,,,,2,156.62,1,78.31,,,4,313.23
,,,,70~74,,,,,1,92.59,,,,,,,,,,6,555.56,,,,,2,185.19,3,277.78,,,,,,,,,,,,,,,,,2,185.19,2,185.19,1,92.59,,,1,92.59,,,1,92.59,,,,,1,92.59
,,,,75~79,,,1,86.51,,,,,,,2,,,,173.01,4,346.02,,,,,2,173.01,4,346.02,1,86.51,,,5,432.53,1,86.51,,,,,,,,,,,6,519.03,,,1,86.51,1,86.51,,,,,,,1,86.51,2,173.01
,,,,80~84,1,122.10,,,,,,,1,122.10,1,,,,122.10,2,244.20,,,,,2,244.20,9,1098.90,,,,,3,366.30,1,122.10,1,122.10,,,,,,,,,,,,,,,1,122.10,,,1,122.10,,,,,2,244.20
,,,,85+,,,,,,,,,,,1,,,,220.75,1,220.75,,,,,,,1,220.75,1,220.75,,,,,,,1,220.75,,,,,1,220.75,,,1,220.75,,,,,,,,,,,,,,,1,220.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,2,53.81,,,,,,,,,,,,,,1,26.90,1,26.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.67,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.30,,,,,,,,,,,,,,1,25.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.30,,,,,,,,,,,,,,
,,,,35~39,4,103.41,,,1,25.85,1,25.85,,,,,,,,1,25.85,,,,,1,25.85,,,,,,,1,25.85,,,,,,,,,,,,,,,,,,,,,1,25.85,,,,,,,,
,,,,40~44,2,49.80,,,1,24.90,1,24.90,,,,,,,,,,,,,,2,49.80,,,,,1,24.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,129.84,,,2,51.93,,,,,,,,,,5,129.84,,,,,2,51.93,,,,,,,,,,,,,1,25.97,,,1,25.97,,,,,,,1,25.97,,,,,,,,,,,,
,,,,50~54,6,173.36,,,,,1,28.89,1,28.89,,,,,,7,202.25,,,,,3,86.68,2,57.79,,,1,28.89,1,28.89,1,28.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,110.09,,,1,36.70,,,1,36.70,,,,,,1,36.70,,,1,36.70,,,,,,,,,1,36.70,,,,,,,,,,,1,36.70,,,,,,,,,,,,,1,36.70,,,,
,,,,60~64,2,133.16,2,133.16,,,,,,,,,,,,2,133.16,,,2,133.16,3,199.73,1,66.58,,,,,,,,,,,,,,,2,133.16,,,1,66.58,,,,,,,,,,,1,66.58,,,,
,,,,65~69,3,229.71,,,,,,,1,76.57,2,,,,153.14,3,229.71,,,3,229.71,3,229.71,,,,,2,153.14,2,153.14,,,,,,,1,76.57,3,229.71,2,153.14,1,76.57,,,1,76.57,,,,,,,2,153.14,,,,
