,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,20.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.52,,,,,,,1,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,32.89,,,,,,,,,1,,,,16.44,,,,1,,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,17.15,1,,17.15,,,,,,,,,,,,,,1,17.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,19.41,,,,,,,1,19.41,,,,,,,,,2,,38.82,,,,,,,,,1,19.41,,,1,19.41,,,,,,,,,,,1,19.41,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,4,,,,88.89,,,,2,,44.44,,,,,,,,,,,,,,,,,,,,,,,,,1,22.22,1,22.22,,,1,22.22,,,,,,,,,,,,,,
,,,,55~59,4,121.36,,,,,,,,,2,,,,60.68,1,,30.34,,,,,,,,,,1,30.34,,,1,30.34,,,,,,,,,,,,,,,,,1,30.34,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,7,,,,338.66,,,,1,,48.38,1,,48.38,,,,1,48.38,,,2,96.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,57.90,,,,,,,,,5,,,,289.52,,,,3,,173.71,,,,2,,115.81,1,57.90,,,,,,,,,,,,,,,,,,,,,1,57.90,1,57.90,,,,,,,,,,,,,,
,,,,70~74,1,67.43,,,,,,,,,4,,,,269.72,,,,3,,202.29,1,,67.43,,,,1,67.43,,,1,67.43,,,,,,,,,,,1,67.43,,,,,,,2,134.86,,,,,,,,,,,,,,
,,,,75~79,,,,,1,59.77,1,59.77,,,2,,,,119.55,,,,2,,119.55,,,,1,,59.77,,,,,2,119.55,,,1,59.77,,,,,,,,,,,,,,,3,179.32,,,,,,,,,,,,,,
,,,,80~84,1,76.80,,,,,,,,,,,,,,2,,153.61,5,,384.02,1,,76.80,3,,230.41,2,153.61,,,1,76.80,,,,,1,76.80,,,,,1,76.80,,,,,,,1,76.80,,,,,,,,,,,,,,
,,,,85+,,,1,138.31,,,,,,,2,,,,276.63,1,,138.31,1,,138.31,,,,1,,138.31,,,,,,,,,1,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,20.28,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,16.53,,,,,,,,,,1,,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,33.02,,,,,,,,,,,,,,,,,,,,,,,2,33.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,17.18,,,,,,,,,2,,,,34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,55.97,,,,,,,,,3,,,,55.97,2,,37.31,,,,1,,18.66,,,,1,18.66,,,,,,,,,,,,,1,18.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,22.12,,,1,,,,22.12,,,,1,,22.12,1,,22.12,1,,22.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,55.96,1,27.98,,,1,27.98,,,,,,,,2,,55.96,2,,55.96,,,,,,,,,,,,,,,,,,,,,1,27.98,1,27.98,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,92.85,2,,92.85,3,,139.28,1,,46.43,,,,,,,,,,1,46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,56.15,,,,,,,,,,,,,,2,,112.30,,,,1,,56.15,1,,56.15,,,,,,,,,,,,,2,112.30,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,206.04,1,,68.68,,,,1,,68.68,,,,1,68.68,1,68.68,1,68.68,,,,,1,68.68,,,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,128.45,3,,192.68,1,,64.23,,,,,,,,,1,64.23,2,128.45,1,64.23,,,,,,,,,,,1,64.23,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,227.62,,,,1,,75.87,4,,303.49,1,,75.87,,,,,3,227.62,,,,,,,,,,,1,75.87,1,75.87,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,132.45,,,,5,,662.25,,,,,,,,,,,1,132.45,,,,,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,23.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,16.75,,,2,,,,33.50,,,,,,,,,,,,,,,1,16.75,,,,,,,,,,,,,,,,,1,16.75,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,17.13,,,,,,,,,,,,,,,,,,,,1,17.13,,,,,,,,,1,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.09,,,,,,,,,,,,,,,1,18.09,,,,,,,,,,,,,,,,
,,,,50~54,2,42.66,,,,,,,,,1,,,,21.33,,,,,,,1,,21.33,1,,21.33,,,,,,,,,,,1,21.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,26.01,,,,,,,,,2,,,,52.03,,,,,,,,,,2,,52.03,,,3,78.04,,,,,,,,,2,52.03,,,1,26.01,,,,,,,,,1,26.01,,,,,,,,,,,,
,,,,60~64,1,44.48,,,,,1,44.48,,,,,,,,,,,,,,1,,44.48,1,,44.48,,,,,1,44.48,,,,,,,2,88.97,,,,,,,,,,,,,1,44.48,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,104.33,1,,52.16,1,,52.16,1,,52.16,1,,52.16,1,52.16,,,,,1,52.16,,,1,52.16,2,104.33,,,,,,,,,,,,,2,104.33,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,68.35,2,,136.71,,,1,68.35,,,,,,,,,2,136.71,1,68.35,,,1,68.35,,,,,1,68.35,2,136.71,,,,,,,,,,,,
,,,,75~79,,,,,,,1,67.29,,,2,,,,134.59,,,,,,,,,,1,,67.29,,,4,269.18,1,67.29,,,,,,,,,,,,,1,67.29,1,67.29,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,75.93,,,,,1,75.93,,,,,,,,,,,,1,,75.93,1,,75.93,,,1,75.93,,,,,,,,,,,,,,,2,151.86,,,,,,,1,75.93,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,125.63,4,,502.51,,,3,376.88,,,,,1,125.63,,,,,,,,,,,,,,,1,125.63,1,125.63,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.06,,,,,1,23.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,15.30,,,1,,,,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,33.48,,,,,,,,,,,,,,,,,1,,16.74,,,,,,,,,,,,,,,1,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,16.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.91,,,,,,,,,2,33.82,1,16.91,,,,,,,,,,,,,,,,,,
,,,,45~49,1,18.02,,,1,18.02,,,,,1,,,,18.02,,,,,,,,,,,,,,,,,,,,,1,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,20.95,1,20.95,,,,,1,20.95,1,,,,20.95,2,,41.89,,,,,,,,,,,,,,,,,,2,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,24.38,,,1,24.38,1,24.38,,,2,,,,48.77,,,,1,,24.38,1,,24.38,,,,,,,,,,,,3,73.15,,,2,48.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,122.50,1,40.83,,,,,,,3,,,,122.50,,,,,,,,,,2,,81.67,1,40.83,1,40.83,,,,,2,81.67,,,,,,,1,40.83,,,1,40.83,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,50.94,3,,,,152.83,,,,,,,,,,,,,1,50.94,,,,,,,2,101.88,,,1,50.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,67.66,,,,,,,,,3,,,,202.98,1,,67.66,2,,135.32,,,,1,,67.66,1,67.66,,,,,,,,,,,,,,,1,67.66,,,1,67.66,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,72.41,1,,,,72.41,,,,2,,144.82,,,,,,,,,,,,,1,72.41,2,144.82,,,,,,,,,,,1,72.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,4,,,,290.28,,,,3,,217.71,,,,3,,217.71,,,,,,,,,2,145.14,,,,,,,,,,,4,290.28,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,112.74,,,,,,,,,1,,112.74,,,,1,,112.74,,,,,,,,,,,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,1,,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.65,,,,,,,,,1,17.65,,,,,1,17.65,,,,,,,,,,,,,,
,,,,30~34,1,14.76,,,,,,,,,,,,,,,,,1,,14.76,1,,14.76,,,,,,,,,,,,,,,,1,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,16.93,,,,,,,,,,,,,,,,,,,,,,,,,1,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,16.70,,,,,,,2,33.41,,,,,,1,,16.70,,,,,,,1,,16.70,,,,,,,,,,,,,1,16.70,,,1,16.70,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,35.68,2,35.68,,,,,,,1,,,,17.84,,,,,,,3,,53.51,1,,17.84,,,,,,,1,17.84,,,1,17.84,,,,,,,,,,,,,,,,,1,17.84,,,,,,,,,,
,,,,50~54,2,41.14,,,,,1,20.57,,,2,,,,41.14,,,,1,,20.57,1,,20.57,,,,,,,,,,,,,,,,2,41.14,,,2,41.14,,,,,,,1,20.57,1,20.57,,,,,,,,,,,,
,,,,55~59,3,70.18,,,,,,,,,5,,,,116.96,,,,1,,23.39,,,,1,,23.39,2,46.78,3,70.18,,,,,,,,,1,23.39,,,,,,,,,1,23.39,,,,,,,2,46.78,,,,,,,,
,,,,60~64,,,1,35.83,,,,,,,4,,,,143.32,,,,,,,,,,,,,,,2,71.66,,,,,,,1,35.83,,,,,,,,,,,1,35.83,1,35.83,,,,,,,,,,,,,,
,,,,65~69,1,53.76,1,53.76,1,53.76,,,,,,,,,,,,,1,,53.76,5,,268.82,1,,53.76,1,53.76,,,,,,,,,,,4,215.05,,,,,,,1,53.76,,,,,,,,,1,53.76,,,,,,,,
,,,,70~74,,,,,,,,,1,64.98,2,,,,129.95,,,,,,,2,,129.95,,,,3,194.93,1,64.98,,,,,,,1,64.98,,,,,1,64.98,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,78.62,2,157.23,3,,,,235.85,,,,,,,1,,78.62,,,,,,1,78.62,,,,,,,,,2,157.23,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,
,,,,80~84,1,76.05,,,1,76.05,,,1,76.05,1,,,,76.05,,,,2,,152.09,3,,228.14,,,,1,76.05,1,76.05,,,,,,,,,4,304.18,1,76.05,,,,,,,1,76.05,,,,,1,76.05,1,76.05,,,,,,,,
,,,,85+,,,,,,,,,1,99.70,1,,,,99.70,,,,,,,6,,598.21,1,,99.70,1,99.70,1,99.70,1,99.70,,,,,1,99.70,2,199.40,,,,,,,,,,,,,,,,,1,99.70,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,甲狀腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,卵巢、輸卵管及寬韌帶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
