,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,72.67,2,145.35,,,1,,,,72.67,,,1,72.67,,,2,145.35,,,,,2,145.35,1,72.67,,,3,218.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,83.13,3,249.38,,,,,1,,,,83.13,,,,,,,2,166.25,,,,,1,83.13,4,332.50,,,2,166.25,,,2,166.25,1,83.13,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,119.19,2,238.38,,,,,,,,,,,,,,,,,,3,357.57,,,,,1,119.19,2,238.38,,,,,,,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,3,529.10,2,352.73,,,,,,,,,,,,,,,,,,,,,,,,1,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,305.81,,,,,1,305.81,,,,,,,,,,1,305.81,1,305.81,,,,,,,1,305.81,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,23.92,,,1,23.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,39.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,17.55,,,,,,,,1,17.55,,,,,,,,,,,,,,,,,,,,,1,17.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,95.68,,,,,2,38.27,,,,,,,,,,,,1,19.14,,,,,,,,,1,19.14,1,19.14,,,,,,,,,1,19.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,92.66,2,46.33,1,23.16,,,,,1,,,,23.16,1,23.16,,,,,,,,,1,23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,120.92,4,120.92,,,,,,,,,,,,1,30.23,,,1,30.23,,,,,1,30.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.76,,,,,,,,,,,,,,,,,,1,50.76,,,,,1,50.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,53.59,2,107.18,,,,,,,,,,,,,,,,1,53.59,,,,,,,,,,,,,1,53.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,135.87,2,135.87,,,1,67.93,1,67.93,,,,,,,,,,,,,,,,,,,,1,67.93,1,67.93,,,1,67.93,,,,,1,67.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,164.34,1,82.17,,,,,2,164.34,1,,,,82.17,,,1,82.17,1,82.17,2,164.34,,,,,1,82.17,1,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,108.58,,,,,,,,,,,1,108.58,,,,,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,159.74,,,,,,,,,,,,1,159.74,,,1,159.74,1,159.74,,,,,1,159.74,,,,,,,,,,,1,159.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,630.91,,,,,,,,,,,,,,,,,,2,630.91,,,2,630.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,23.14,,,,,,,,,,,,,,,,,,1,23.14,,,,,,,,,1,23.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,55.65,2,37.10,,,,,,,1,,,,18.55,,,,,,,,,1,18.55,1,18.55,,,1,18.55,,,,,,,,,2,37.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,21.51,,,,,,,,,1,,,,21.51,,,,,3,64.54,,,,,2,43.03,1,21.51,,,,,,,1,21.51,,,2,43.03,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,220.75,2,55.19,1,27.59,,,,,,,,,,,,,,2,55.19,1,27.59,,,,,,,1,27.59,,,,,,,,,2,55.19,1,27.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,190.84,1,47.71,1,47.71,,,,,,,,,,,,,,,,1,47.71,,,1,47.71,1,47.71,,,,,,,,,,,1,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.01,3,148.51,2,99.01,,,1,49.50,2,,,,99.01,,,,,1,49.50,1,49.50,,,,,1,49.50,,,,,,,,,,,,,1,49.50,1,49.50,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,64.94,,,,,,,,,,,,1,64.94,,,,,1,64.94,,,2,129.87,1,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,82.10,,,1,82.10,,,,,,,,,,,,1,82.10,,,2,164.20,,,,,2,164.20,2,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,195.31,,,,,,,,,,,,,,,,,,2,195.31,,,1,97.66,3,292.97,2,195.31,,,,,,,,,1,97.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,160.26,,,,,,,,,,,,,,,,,,,,1,160.26,,,3,480.77,1,160.26,2,320.51,,,,,,,1,160.26,1,160.26,1,160.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,271.74,,,1,271.74,,,,,,,,1,271.74,,,,,,,,,,,2,543.48,,,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,1,421.94,,,1,421.94,,,,,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,22.59,,,,,,,,,,,,,,,1,22.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,19.81,,,,,,,1,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,70.43,3,52.83,,,,,,,,,,,,1,17.61,,,,,,,,,,,,,,,,,,,,,1,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,99.36,1,19.87,,,,,1,,,,19.87,1,19.87,,,,,,,,,2,39.75,,,,,,,,,,,,,,,,,,,,,,,1,19.87,,,,,,,,,,,,,,,,
,,,,45~49,,,2,50.08,6,150.23,1,25.04,,,,,,,,,,,,,,,,,,1,25.04,3,75.11,,,,,,,,,,,,,1,25.04,1,25.04,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,126.80,1,42.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.27,,,,,,,,,,,,,,,,,,
,,,,55~59,1,48.24,2,96.48,4,192.96,,,,,1,,,,48.24,,,,,,,1,48.24,,,1,48.24,2,96.48,,,2,96.48,,,,,,,1,48.24,,,,,,,1,48.24,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,181.38,2,120.92,,,1,60.46,,,,,,,,,,,,1,60.46,,,,,3,181.38,1,60.46,1,60.46,,,,,,,2,120.92,,,,,,,,,,,1,60.46,,,,,,,,,,,,,,
,,,,65~69,,,2,160.38,2,160.38,,,,,,,,,,,,1,80.19,,,1,80.19,,,,,2,160.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,91.58,,,,,,,,,,,,,,1,91.58,2,183.15,,,,,3,274.73,,,1,91.58,1,91.58,1,91.58,,,3,274.73,2,183.15,,,2,183.15,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,150.38,3,451.13,,,,,,,,,,,,,,,,3,451.13,1,150.38,,,1,150.38,,,,,,,,,,,2,300.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,257.73,,,,,,,1,257.73,1,257.73,,,,,,,1,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,1,375.94,,,2,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,22.91,,,2,45.82,,,,,,,,,,,,,,,1,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,19.89,,,,,,,2,,,,39.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,5,81.66,2,32.66,,,,,,,1,,,,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,49.98,1,16.66,,,,,,,,,,,,,,1,16.66,,,,,,,,,1,16.66,,,1,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.94,2,37.89,,,,,,,1,,,,18.94,1,18.94,,,,,,,,,,,,,1,18.94,,,,,,,,,,,1,18.94,,,,,,,2,37.89,,,,,1,18.94,,,,,,,,,,
,,,,45~49,5,113.82,1,22.76,1,22.76,,,,,1,,,,22.76,,,1,22.76,,,1,22.76,1,22.76,,,,,,,1,22.76,,,,,,,,,,,1,22.76,1,22.76,,,,,,,,,1,22.76,,,,,,,,,,
,,,,50~54,2,71.00,2,71.00,1,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.50,,,,,,,1,35.50,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,196.08,2,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.02,,,,,1,49.02,,,,,1,49.02,,,,,,,,
,,,,60~64,2,113.70,,,,,,,,,,,,,,,,,,1,56.85,1,56.85,,,,,,,,,1,56.85,,,,,,,,,1,56.85,,,1,56.85,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,77.16,,,,,,,1,77.16,,,,,,,,1,77.16,1,77.16,2,154.32,,,,,,,1,77.16,4,308.64,1,77.16,,,,,,,1,77.16,,,1,77.16,,,,,,,,,,,2,154.32,,,,,,,,
,,,,70~74,1,86.88,5,434.40,,,,,,,,,,,,,,,,,,3,260.64,,,,,,,,,2,173.76,,,,,1,86.88,,,1,86.88,,,1,86.88,,,1,86.88,,,,,,,,,,,,,,,,
,,,,75~79,,,1,146.20,,,1,146.20,,,1,,,,146.20,,,,,,,,,,,1,146.20,,,,,1,146.20,,,,,1,146.20,,,,,,,1,146.20,1,146.20,,,,,,,,,1,146.20,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,227.27,,,,,,,,,,,,,2,454.55,,,,,,,1,227.27,,,,,1,227.27,,,,,,,1,227.27,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,353.36,1,353.36,,,,,,,1,353.36,1,353.36,,,,,,,,,,,,,,,,,1,353.36,1,353.36,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,19.16,,,,,,,,,,,,,,,,,,2,38.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,16.01,,,,,,,1,,,,16.01,,,1,16.01,,,,,,,,,,,,,,,,,,,,,1,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,47.85,,,1,15.95,,,,,,,,,,2,31.90,1,15.95,,,1,15.95,,,,,,,1,15.95,,,,,,,,,,,,,1,15.95,,,,,1,15.95,,,,,,,,,,,,,,
,,,,40~44,,,3,54.09,,,2,36.06,,,,,,,,,,1,18.03,,,1,18.03,,,1,18.03,,,,,,,,,,,,,,,1,18.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,64.82,,,2,43.22,,,,,,,,,,1,21.61,1,21.61,2,43.22,1,21.61,,,1,21.61,1,21.61,,,,,1,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,120.85,1,30.21,,,2,60.42,,,,,,,,2,60.42,1,30.21,,,1,30.21,,,,,2,60.42,,,3,90.63,,,,,,,,,,,,,,,1,30.21,,,,,,,,,,,,,,,,
,,,,55~59,,,4,194.08,,,4,194.08,,,,,,,,,,,,,,1,48.52,,,,,,,1,48.52,,,,,,,,,,,,,3,145.56,,,1,48.52,,,,,,,,,,,,,,,,,,
,,,,60~64,1,54.17,4,216.68,,,,,,,,,,,,2,108.34,,,,,1,54.17,1,54.17,,,,,2,108.34,2,108.34,1,54.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,148.15,,,2,148.15,,,,,,,,,,,,,,,,2,148.15,,,,,,,3,222.22,,,,,1,74.07,,,,,2,148.15,1,74.07,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,87.34,,,1,87.34,1,87.34,,,,,,,,1,87.34,1,87.34,1,87.34,,,,,,,1,87.34,3,262.01,1,87.34,,,1,87.34,,,,,3,262.01,,,1,87.34,1,87.34,,,,,,,,,,,,,,,,
,,,,75~79,,,1,134.59,,,2,269.18,,,,,,,,,,1,134.59,,,,,1,134.59,,,,,1,134.59,,,,,,,,,,,,,4,538.36,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,215.98,,,1,215.98,,,,,,,,,,,,,,,,1,215.98,,,,,1,215.98,1,215.98,,,,,1,215.98,,,,,1,215.98,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,1,316.46,,,1,316.46,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,56.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,31.99,,,,,1,16.00,,,,,,2,31.99,,,1,16.00,,,,,1,16.00,1,16.00,,,1,16.00,,,,,1,16.00,,,,,,,1,16.00,,,1,16.00,,,,,,,,,,,,,,,,
,,,,35~39,,,1,15.74,1,15.74,1,15.74,,,,,,,,,,,,,,1,15.74,,,,,,,,,1,15.74,,,,,,,,,,,,,,,,,1,15.74,,,,,,,,,,,,,,,,
,,,,40~44,,,5,87.89,1,17.58,2,35.16,,,,,,,,,,,,,,,,,,,,,,,,1,17.58,2,35.16,,,,,,,,,,,,,,,,,1,17.58,,,,,,,,,,,,,,
,,,,45~49,,,6,123.23,2,41.08,,,,,,,,,,,,,,1,20.54,1,20.54,2,41.08,,,1,20.54,,,1,20.54,1,20.54,1,20.54,1,20.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,160.47,,,2,53.49,,,,,,,,2,53.49,,,1,26.75,1,26.75,1,26.75,,,1,26.75,2,53.49,,,1,26.75,,,,,,,,,1,26.75,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,187.09,,,,,,,,,,,,,,1,46.77,,,1,46.77,2,93.55,,,1,46.77,1,46.77,,,2,93.55,,,,,,,,,,,,,1,46.77,,,,,,,,,,,,,,,,,,
,,,,60~64,,,5,258.67,,,2,103.47,,,,,,,,1,51.73,,,,,,,2,103.47,,,2,103.47,1,51.73,,,,,,,,,,,,,,,2,103.47,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,5,363.37,,,,,,,1,,,,72.67,1,72.67,,,1,72.67,,,2,145.35,,,1,72.67,1,72.67,,,1,72.67,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
