,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.73,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.22,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,214.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,111.11,,,1,70.72,1,31.89,,,,,,,,,,,,,,,,,,,,,,,1,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,1,53.71,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,119.69,,,,,,,1,58.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.92,,,1,87.34,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,53.42,,,,,,,2,,,,49.50,,,,,,,,,,,,,2,68.56,,,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,65.32,4,90.54,,,,,3,,,,80.43,1,36.43,1,94.07,2,87.57,1,127.39,,,,,,,,,,,,,,,1,85.62,1,85.62,,,,,1,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,82.41,4,129.83,,,,,2,,,,60.40,,,1,42.09,1,42.09,1,42.09,,,,,,,1,42.09,,,,,,,1,42.09,,,,,,,,,,,,,,,,,,,1,42.09,,,1,106.95,,,,,,,,,,,,,,
,,,,45~49,,,7,114.68,2,111.05,1,102.35,,,4,,,,115.44,2,204.71,1,102.35,,,,,,,,,,,1,86.58,,,,,1,96.25,2,163.67,,,,,,,,,,,1,54.05,,,,,1,111.98,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,195.31,1,83.06,1,130.21,,,,,,,,,,1,136.05,,,2,142.76,,,,,,,,,,,1,112.74,,,1,83.06,,,,,,,,,,,1,83.06,,,,,,,,,1,148.59,1,148.59,,,,,,,,,,,,,,
,,,,55~59,1,138.70,5,160.46,6,128.67,,,1,88.81,1,,,,116.28,,,1,100.40,,,,,,,,,1,69.40,2,215.52,1,100.40,1,138.70,,,1,175.75,,,,,,,,,,,1,175.75,,,1,107.76,1,107.76,,,3,214.44,,,,,,,,,,,,,,,,
,,,,60~64,1,108.23,,,8,188.72,1,98.43,1,100.00,2,,,,102.99,,,4,120.52,1,89.93,1,100.00,,,1,89.93,,,2,99.21,4,98.28,,,2,80.03,1,89.93,1,100.00,,,1,98.43,,,,,4,120.66,1,98.43,,,2,94.70,,,2,94.70,2,105.37,,,,,,,,,,,,,,
,,,,65~69,,,4,150.26,5,207.56,1,99.80,,,,,,,,,,4,187.79,1,122.85,7,123.89,,,,,,,8,167.15,9,293.35,,,,,5,170.65,1,99.80,1,118.06,,,,,,,4,177.46,,,,,5,166.06,1,137.74,3,125.31,,,,,1,184.16,,,,,,,,,,
,,,,70~74,1,185.53,3,169.78,6,223.80,,,,,1,,,,144.09,,,2,214.13,1,144.09,9,249.65,,,,,1,185.53,1,152.67,4,425.99,,,,,6,185.47,1,168.63,,,,,,,1,168.63,3,170.07,,,,,,,,,3,300.60,,,,,,,,,,,,,,,,
,,,,75~79,,,2,235.02,6,313.15,1,179.53,2,220.51,3,,,,365.41,,,3,412.09,,,2,274.73,,,,,1,319.49,2,235.02,5,332.67,,,,,5,320.92,1,300.30,,,,,,,,,4,343.35,,,,,,,,,2,284.50,,,,,1,300.30,,,,,,,,,,
,,,,80~84,,,1,413.22,1,319.49,,,,,,,,,,,,1,442.48,1,294.99,3,375.47,,,,,,,4,402.82,2,671.14,,,,,2,400.80,,,,,,,1,442.48,,,3,491.00,,,,,1,714.29,,,,,,,1,632.91,,,,,,,,,,,,
,,,,85+,,,,,,,,,3,558.66,,,,,,,,1,1515.15,,,3,623.70,1,434.78,,,,,2,506.33,1,540.54,,,,,1,540.54,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.82,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.34,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,31.52,,,,,,,,,,,,,1,31.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.36,,,,,,,,,,,,
,,,,25~29,,,1,37.61,,,,,,,,,,,,4,77.99,,,,,1,92.59,,,,,,,,,,,1,71.94,,,2,75.22,,,,,,,,,,,,,,,1,152.44,,,1,37.61,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,80.19,2,46.46,,,,,,,,,,1,80.58,,,,,,,1,36.56,,,,,,,1,175.75,,,,,1,175.75,,,,,,,,,,,,,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,
,,,,35~39,,,4,88.24,6,87.95,1,34.34,,,,,,,,1,84.46,,,1,84.46,1,34.34,1,34.34,,,,,1,136.43,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,
,,,,40~44,1,90.74,7,100.11,4,93.52,,,,,,,,,,,,1,40.11,1,104.93,,,1,75.24,1,75.24,,,1,132.98,,,,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,1,40.11,,,1,75.24,,,,,,,,,,,,
,,,,45~49,,,5,109.58,5,132.03,6,137.33,,,,,,,,4,119.55,,,1,50.68,1,50.68,,,,,1,50.68,,,2,69.86,,,,,1,97.75,,,1,50.68,,,,,,,,,,,,,,,2,195.50,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,152.52,3,123.81,1,130.38,1,150.60,,,,,,,,,,,,2,117.86,1,130.38,,,,,3,211.71,3,120.58,,,,,2,156.13,,,,,1,146.41,,,,,,,1,136.24,,,,,1,136.24,,,,,1,146.41,,,,,,,,,,,,
,,,,55~59,,,8,138.77,2,139.96,2,118.34,,,,,,,,2,86.28,,,1,119.05,1,71.23,1,109.05,,,,,3,162.95,9,170.52,1,109.05,,,1,92.85,,,,,2,96.25,,,1,189.39,,,2,95.56,1,92.85,,,2,218.82,,,5,101.52,,,,,1,92.85,,,,,,,,
,,,,60~64,1,182.48,4,105.65,14,233.84,1,100.91,,,2,,,,127.47,1,100.91,1,100.91,1,97.94,,,7,166.87,1,113.12,1,100.91,8,183.44,6,179.64,1,108.81,,,2,89.01,,,4,91.72,,,,,,,,,4,118.69,,,,,2,94.83,1,73.37,4,143.83,1,100.91,,,1,91.91,,,,,,,,
,,,,65~69,2,138.41,3,112.23,7,167.30,,,,,3,,,,107.45,1,111.73,,,7,165.45,,,12,233.28,,,,,2,158.73,9,235.85,,,,,1,83.82,,,,,,,1,106.84,,,1,83.82,3,186.22,,,,,3,193.30,,,2,279.33,2,95.79,,,1,116.28,,,,,,,,
,,,,70~74,,,,,3,142.72,1,155.04,,,4,,,,211.08,,,1,119.76,6,185.30,,,5,240.96,,,,,2,162.60,6,205.90,,,,,4,239.81,,,,,,,,,,,,,6,229.89,1,160.77,,,4,212.20,,,4,153.49,,,1,119.76,1,170.94,,,,,,,,
,,,,75~79,,,2,289.86,4,236.13,1,249.38,,,2,,,,234.19,,,,,1,181.49,,,6,360.79,,,,,7,308.23,4,324.94,,,,,2,189.75,,,5,338.07,,,,,,,,,6,248.96,,,2,233.10,,,1,181.49,3,496.69,,,,,,,,,,,,,,
,,,,80~84,,,1,276.24,2,475.06,1,571.43,,,,,,,,,,,,2,546.45,,,5,417.01,,,1,529.10,4,858.37,,,,,,,1,361.01,2,884.96,1,361.01,,,,,,,,,,,1,571.43,1,523.56,1,442.48,,,,,1,307.69,,,,,,,,,,,,
,,,,85+,,,1,507.61,2,563.38,,,,,,,,,,1,581.40,,,3,735.29,,,1,787.40,1,699.30,,,1,813.01,,,,,,,1,1470.59,,,,,,,,,,,,,3,561.80,,,,,,,,,2,677.97,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.48,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,83.75,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.41,,,,,2,148.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,90.53,,,3,72.39,,,,,,,,,,2,46.41,,,1,62.31,1,36.98,,,,,,,,,,,,,,,,,,,,,,,,,2,225.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,67.72,,,6,86.71,,,,,,,,,,1,94.34,,,,,1,35.26,,,,,1,94.34,,,,,,,,,,,,,,,,,1,135.69,,,,,,,1,88.57,,,1,66.53,,,,,,,,,,,,,,,,
,,,,40~44,,,4,220.63,,,5,83.43,,,,,,,,,,2,125.39,,,,,,,1,128.70,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,1,101.01,1,74.68,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,221.08,1,79.55,3,106.80,,,,,,,,1,47.57,1,94.70,,,,,2,71.20,1,47.57,,,,,2,63.33,1,163.40,,,,,,,,,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,146.08,,,2,162.73,,,,,,,,,,,,,,1,147.49,1,198.02,2,173.16,,,,,2,110.93,,,,,,,,,,,,,1,131.58,3,109.49,1,122.55,,,,,,,1,71.02,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,5,126.97,,,5,147.93,1,116.41,,,,,,2,90.33,1,118.06,1,104.28,,,1,94.88,2,98.77,1,116.41,4,270.64,2,91.45,3,135.75,,,1,116.41,,,,,,,,,3,175.23,1,198.41,,,2,236.13,,,1,116.41,1,73.15,1,116.41,,,,,,,,,,,,,,
,,,,60~64,1,116.55,6,132.39,,,10,132.91,,,1,,,,99.01,1,95.33,,,,,3,174.11,1,185.87,6,141.08,1,107.18,3,100.81,4,111.39,3,103.27,1,116.55,2,85.25,,,,,,,,,3,102.15,,,,,5,188.11,2,214.36,2,128.78,1,95.33,2,83.54,,,,,,,,,,,,,,
,,,,65~69,3,236.41,3,103.84,,,7,238.18,,,1,,,,108.46,1,78.80,2,93.50,,,3,118.53,3,128.70,11,240.23,,,3,102.49,2,271.74,2,120.63,,,3,91.66,,,1,92.42,1,108.46,,,9,166.02,,,,,4,160.38,1,108.46,6,149.66,3,104.38,2,99.80,,,,,,,,,,,,,,
,,,,70~74,,,4,136.94,,,5,188.54,1,149.25,,,,,,1,149.48,1,168.92,,,5,211.15,,,6,268.94,,,8,348.89,8,206.19,3,200.80,1,215.98,1,117.65,,,,,,,,,8,168.78,,,,,4,148.48,,,1,126.74,1,136.61,2,137.08,,,,,,,,,,,,,,
,,,,75~79,,,,,,,4,291.55,,,,,,,,4,293.69,,,,,4,290.28,,,3,240.38,,,3,278.29,3,217.71,2,237.53,,,,,,,,,,,,,7,266.06,,,1,369.00,1,247.52,,,3,271.25,,,,,,,,,,,,,,,,,,
,,,,80~84,1,512.82,2,668.90,,,4,378.07,1,510.20,1,,,,310.56,1,413.22,3,526.32,,,3,473.93,1,273.97,4,365.30,,,2,322.06,1,751.88,2,322.06,,,,,,,,,,,,,2,322.06,,,,,2,457.67,,,,,,,2,409.84,,,,,,,,,,,,,,
,,,,85+,,,,,1,578.03,1,414.94,,,,,,,,2,625.00,,,,,2,1652.89,,,1,806.45,,,3,557.62,3,740.74,2,709.22,,,,,,,,,,,,,5,667.56,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.72,,,,,1,40.72,,,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,,,,,,,,1,40.72,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.41,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.98,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145.77,,,,,,,,,,,,,,,,,,,,,,,1,74.91,,,,,,,,,,,,
,,,,30~34,,,1,37.22,1,37.22,,,,,,,,,,,,1,80.39,,,,,,,2,62.15,,,,,,,,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,1,37.22,,,,,,,,,,,,,,,,
,,,,35~39,,,6,110.86,6,82.07,,,,,,,,,,,,2,105.32,,,,,,,,,,,,,,,,,,,2,186.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,90.84,3,81.72,,,,,1,,,,128.37,,,3,94.85,,,1,100.70,,,1,149.48,,,,,,,,,,,,,1,37.47,,,,,1,72.67,,,,,,,,,,,,,,,,,,,1,149.48,,,,,,,,,,
,,,,45~49,,,12,157.63,4,161.81,,,,,,,,,,,,2,85.54,,,,,,,,,1,44.76,,,,,,,,,,,,,,,,,2,60.31,,,1,221.73,,,,,,,,,,,,,,,,,,,1,96.62,,,,,,
,,,,50~54,,,3,137.11,2,79.21,1,126.58,,,,,,,,,,,,3,183.37,2,113.57,,,1,64.98,1,116.14,,,,,,,,,,,3,170.36,,,,,2,79.21,,,,,1,129.03,1,129.03,,,,,3,96.65,,,,,,,,,1,148.15,1,129.03,,,1,116.14
,,,,55~59,,,3,116.82,5,174.52,,,,,,,,,,1,106.04,1,78.19,1,225.23,1,106.04,,,,,1,114.29,,,,,,,,,5,147.97,4,153.67,1,208.77,,,,,1,131.75,,,1,78.19,,,,,,,2,126.10,1,78.19,,,3,124.48,1,78.19,4,244.80,,,,,,
,,,,60~64,2,182.32,7,122.16,11,192.81,2,141.44,1,105.15,3,,,,103.34,,,1,104.38,1,120.05,5,162.18,1,104.38,,,5,147.32,,,,,1,91.16,,,4,168.63,10,146.50,,,,,,,,,2,84.57,,,,,,,2,100.35,5,119.85,,,,,5,189.39,1,91.16,5,177.37,1,91.16,,,,
,,,,65~69,1,107.41,3,98.65,5,133.80,1,187.27,,,2,,,,214.59,,,,,,,6,151.02,,,1,114.81,6,143.03,1,111.36,,,,,,,5,132.94,7,161.96,,,,,1,94.34,,,1,107.30,1,114.81,,,,,,,6,117.81,,,,,2,110.68,3,135.56,2,103.57,,,,,,
,,,,70~74,2,132.63,3,171.62,3,250.00,1,157.73,,,2,,,,114.42,,,,,,,3,141.44,,,,,10,263.57,,,,,,,,,3,151.44,7,167.54,1,120.77,,,6,151.36,,,,,,,,,,,,,9,218.55,,,1,121.07,2,131.84,,,1,147.06,,,1,147.06,1,108.70
,,,,75~79,,,2,182.65,3,192.80,,,,,1,,,,240.38,,,,,1,341.30,2,480.77,,,1,194.55,4,257.07,,,,,,,1,232.56,1,194.55,1,341.30,,,,,2,211.86,,,2,208.99,,,,,,,,,5,211.60,,,1,232.56,3,195.95,1,404.86,2,189.57,,,,,,
,,,,80~84,1,480.77,,,1,318.47,,,,,1,,,,480.77,,,,,,,3,320.86,,,1,280.11,8,558.66,,,,,,,,,2,386.10,3,340.52,,,,,1,280.11,1,490.20,1,480.77,,,,,,,,,5,865.05,,,2,353.36,1,490.20,,,,,,,,,1,636.94
,,,,85+,,,1,632.91,,,,,,,1,,,,1176.47,,,,,,,1,632.91,,,,,7,871.73,,,,,,,,,1,847.46,1,632.91,,,,,,,,,1,371.75,1,709.22,,,,,,,2,445.43,,,1,709.22,1,371.75,1,371.75,1,632.91,,,,,1,371.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,92.59,,,,,,,,,,,2,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.65,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,35.56,1,84.96,,,,,1,35.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,5,107.18,,,,,,,,,,,,,,,,,1,31.18,,,,,,,,,,,,,1,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,149.03,,,,,,,,,,,,,,4,100.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.02,,,,,,,,,,,,,,,,
