,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,41.93,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,179.43,3,64.16,1,34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.55,,,,,,,,,,,,,1,34.55,,,,,,,,,,,,,,
,,,,35~39,,,2,65.77,2,65.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.14,,,,,,,,,,,,,,,1,135.14,,,,,,,,,,,,,,,,
,,,,40~44,,,5,121.51,4,97.21,,,,,,,,,,,,,,,,,,1,34.28,,,,,,,,,1,34.28,,,,,,,,,,,1,34.28,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,79.30,1,40.21,1,177.30,,,,,,,,,,1,247.52,1,244.50,1,112.11,,,,,,,,,,,,,,,,,,,,,,,,,1,40.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,262.61,2,131.84,,,,,,,,,,1,272.48,,,,,,,1,224.72,,,2,275.48,,,,,,,1,130.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,156.37,2,164.74,1,78.19,1,198.41,,,,,,2,162.73,,,2,95.15,,,,,,,,,1,247.52,,,,,1,78.19,1,198.41,,,,,,,2,156.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,139.66,1,195.31,1,90.01,,,1,253.81,,,,,,1,139.66,1,195.31,2,229.36,,,,,,,2,278.94,,,1,90.01,,,1,277.78,,,,,,,2,180.02,2,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,182.15,3,173.41,3,213.22,,,,,1,,,,117.51,,,,,,,1,179.86,2,173.76,,,2,235.02,1,333.33,,,,,1,253.81,1,253.81,,,3,260.64,,,,,,,1,309.60,1,179.86,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,418.41,5,376.22,1,238.10,,,,,,,,1,418.41,,,,,,,2,308.17,,,1,418.41,1,238.10,1,163.93,,,4,267.02,,,,,,,,,3,357.57,,,,,1,163.93,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,564.97,1,273.97,,,,,,,,,,,,,,,,1,273.97,1,800.00,,,1,588.24,5,561.17,,,,,1,884.96,,,,,,,,,2,547.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,1,740.74,2,836.82,,,,,1,1111.11,,,,,,,,,3,1421.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.88,,,,,,,,,,,,,,,,,,,,,,,,,1,40.88,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,43.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,378.07,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,117.65,,,,,,,1,137.36,,,1,97.47,,,,,,,,,,,,,,,,,,,,,1,117.65,,,,,,,,,,,,,,,,
,,,,25~29,,,1,109.05,,,1,176.68,,,,,,,,1,31.29,,,,,1,31.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.29,,,,,,,,,,,,,,,,
,,,,30~34,,,3,84.60,1,34.88,,,,,,,,,,1,34.88,,,,,,,,,,,,,,,,,,,1,96.43,1,34.88,,,,,,,,,,,,,1,34.88,,,1,135.87,1,34.88,,,,,,,,,,,,,,
,,,,35~39,,,2,52.62,1,32.37,,,,,,,,,,2,52.62,,,,,,,,,,,,,,,,,2,64.75,1,146.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,331.86,5,121.74,,,,,,,,,,,,,,,,,,,,,,1,33.06,,,,,,,1,33.06,,,,,,,,,2,66.12,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,287.36,2,181.49,3,111.48,,,,,,,,1,37.16,,,,,2,74.32,,,,,,,,,,,,,,,1,143.68,,,,,,,1,37.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,84.03,1,261.10,,,,,,,,,,1,62.03,2,260.42,,,1,62.03,,,,,,,,,1,62.03,,,,,2,271.74,,,,,,,1,62.03,,,,,1,62.03,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,257.73,2,242.42,1,121.21,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,2,146.31,1,205.34,,,1,256.41,,,1,73.15,,,5,228.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,208.48,4,270.82,1,91.07,,,,,,,,,,,,,,,,3,161.99,,,,,,,,,1,293.26,,,5,269.98,1,91.07,,,,,,,,,,,,,1,91.07,1,194.55,,,,,,,,,,,,,,,,
,,,,65~69,3,325.03,2,154.44,6,241.74,,,1,321.54,,,,,,1,111.98,,,3,335.95,,,1,111.98,,,,,,,1,248.76,5,286.70,1,111.98,1,111.98,,,,,,,1,297.62,,,,,,,1,111.98,1,170.36,,,,,,,,,,,,,,,,
,,,,70~74,1,157.23,,,,,,,1,157.23,,,,,,,,1,233.64,4,264.38,1,157.23,1,387.60,,,,,,,3,358.42,1,233.64,,,1,157.23,,,,,,,2,238.95,,,1,157.23,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,454.55,,,3,562.85,,,1,534.76,,,,,,,,,,,,,,3,511.07,,,,,,,,,3,354.19,,,1,534.76,,,1,793.65,,,1,862.07,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,,1,787.40,,,1,454.55,,,,,1,787.40,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,800.00,,,,,,,1,2083.33,,,,,,1,909.09,,,1,1250.00,,,,,,,,,,,,,1,800.00,,,1,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.35,,,1,39.35,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,207.90,,,,,,,,,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,30.84,1,136.43,,,,,,,,,,,,,,,,1,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,34.89,1,34.89,,,,,,,,2,60.85,,,,,2,56.27,,,,,,,,,,,,,,,,,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,87.70,1,102.88,,,,,,,,,,,,1,102.88,,,,,,,,,,,,,2,53.46,,,,,2,55.73,,,1,32.14,2,55.73,1,32.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,150.28,2,50.33,2,50.33,,,,,,,,,,,,1,215.52,1,152.21,,,,,,,,,,,,,,,3,60.47,1,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,156.01,4,90.56,1,111.86,,,,,,,,2,283.29,,,,,1,141.64,1,227.27,,,,,,,1,141.64,,,,,1,35.50,,,,,1,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,222.22,3,134.53,4,131.10,2,250.31,,,1,,,,269.54,1,55.22,1,55.22,,,1,238.66,1,55.22,,,,,,,1,55.22,,,,,2,89.69,1,125.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,246.31,4,208.99,3,228.83,,,,,1,,,,258.40,1,70.77,,,,,,,,,1,70.77,,,,,2,141.54,1,246.31,,,1,70.77,,,,,1,70.77,,,,,1,258.40,1,199.60,1,247.52,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,291.55,4,272.67,1,190.11,,,,,,,,1,263.85,,,,,1,90.50,1,276.24,1,291.55,,,,,1,190.11,1,128.53,,,,,,,1,90.50,2,106.21,,,,,,,1,263.85,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,230.59,2,579.71,1,383.14,1,309.60,,,,,,,,,,,,,,1,383.14,,,,,1,289.86,5,308.64,,,1,248.14,1,104.60,,,,,2,156.37,,,1,383.14,,,,,1,104.60,1,248.14,,,,,,,,,,,,,,,,
,,,,70~74,1,390.63,3,216.92,,,,,,,1,,,,218.82,,,,,,,,,2,298.51,,,1,149.25,,,,,,,,,,,1,218.82,1,218.82,1,149.25,,,,,,,,,2,384.62,1,292.40,,,,,,,,,,,,,,,,
,,,,75~79,,,1,571.43,,,,,,,,,,,,,,,,,,1,222.72,1,515.46,,,,,2,467.29,,,,,,,2,445.43,,,1,222.72,1,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,714.29,1,714.29,,,,,,,,,,,,,,1,934.58,,,1,442.48,,,,,1,934.58,1,1351.35,,,,,,,,,,,1,714.29,1,442.48,,,,,2,546.45,,,1,961.54,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,719.42,1,1234.57,1,719.42,,,,,1,917.43,1,719.42,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,39.06,,,,,1,106.72,,,,,,,,,,,1,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,31.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.60,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,185.19,,,,,,,,,,,,,,,,,,,,,,,1,139.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,81.99,,,,,,,,,,,,2,56.77,1,34.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,127.71,,,,,,,1,34.77,,,,,,,,,,,,,,,,
,,,,35~39,,,1,102.99,4,88.83,1,154.80,,,,,,,,1,31.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,68.84,,,1,104.06,,,1,,,,31.26,1,31.26,,,,,,,,,,,,,,,,,1,104.06,,,1,31.26,,,,,,,,,1,237.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,120.34,1,32.95,1,32.95,,,1,,,,32.95,2,189.04,,,1,32.95,,,,,,,,,,,1,32.95,1,132.63,,,,,,,,,,,,,2,52.78,,,,,1,32.95,,,,,,,,,,,,,,,,,,
,,,,50~54,1,212.31,6,186.10,,,1,49.36,2,414.08,,,,,,1,49.36,,,1,49.36,,,1,212.31,3,119.57,,,,,,,1,207.04,,,1,212.31,,,,,,,,,,,,,1,49.36,,,,,1,49.36,,,,,,,,,,,,,,
,,,,55~59,,,4,176.76,1,255.10,1,70.77,,,,,,,,,,,,,,,,1,70.77,1,70.77,,,,,,,,,,,,,,,,,,,,,,,1,210.53,1,70.77,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,190.84,1,84.53,1,84.53,,,,,,,,1,128.53,1,128.53,,,,,,,1,190.84,,,,,1,128.53,1,84.53,,,3,181.27,,,1,190.84,1,84.53,,,2,279.33,1,84.53,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,220.02,1,105.04,3,149.03,1,237.53,,,,,,,,,,1,105.04,,,,,,,4,256.25,,,1,371.75,2,154.20,,,,,1,156.25,1,105.04,2,125.63,1,105.04,,,,,,,1,289.86,,,,,1,237.53,,,,,,,,,,,,,,
,,,,70~74,1,374.53,,,,,,,,,,,,,,,,,,1,134.77,,,2,364.30,2,210.97,,,2,320.51,4,283.29,,,,,2,195.31,,,1,374.53,1,292.40,1,134.77,3,292.97,1,134.77,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,431.97,,,,,,,,,,,,1,442.48,1,218.34,,,,,,,,,1,218.34,3,383.14,,,,,1,442.48,,,,,1,314.47,,,,,,,,,3,386.60,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,406.50,,,,,,,1,406.50,,,2,564.97,,,,,2,510.20,,,,,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,869.57,,,,,,,1,641.03,,,,,,,,,,2,738.01,,,,,,,,,,,3,958.47,,,,,2,847.46,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,193.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,46.84,,,,,1,30.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,69.35,,,,,,,1,,,,34.67,1,34.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,115.24,,,2,53.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,120.87,1,135.14,,,2,50.08,1,,,,30.73,,,,,,,1,30.73,1,30.73,,,2,227.27,,,,,1,30.73,1,135.14,,,,,,,2,54.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,219.78,8,170.36,1,226.76,2,187.44,,,1,,,,110.99,2,65.72,1,132.98,1,32.86,1,32.86,,,,,,,1,32.86,,,,,,,,,,,,,,,1,32.86,,,,,,,1,32.86,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,121.68,,,2,183.99,2,348.43,,,,,,1,194.93,,,,,,,1,194.93,,,1,43.76,2,138.12,,,2,71.48,,,1,43.76,,,1,43.76,3,104.93,,,,,,,2,69.95,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,281.69,2,109.11,,,,,,,,,,,,1,129.37,,,,,,,3,189.63,,,,,1,68.17,,,,,1,129.37,,,,,,,1,225.73,1,267.38,,,,,1,68.17,1,129.37,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,165.15,,,2,175.75,,,,,,,,,,,,3,189.27,1,82.58,1,264.55,,,,,4,251.89,,,2,125.94,,,,,1,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,142.15,,,2,206.40,,,,,,,,,,1,341.30,2,142.15,2,289.86,3,171.43,,,1,341.30,2,123.38,,,1,103.20,,,,,,,1,103.20,4,173.09,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,4,272.67,,,,,,,,1,287.36,,,1,128.87,,,1,128.87,1,204.50,3,288.74,4,288.60,1,287.36,,,1,381.68,,,,,,,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,306.75,,,,,3,285.17,,,2,,,,246.31,,,,,2,275.48,,,3,285.17,,,2,246.31,6,820.79,,,,,,,,,,,,,4,432.90,,,,,1,205.76,,,2,385.36,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,943.40,,,,,,,,,,,,1,383.14,,,3,980.39,,,,,2,583.09,,,1,943.40,,,,,,,,,,,,,1,1351.35,1,1351.35,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,625.00,1,1923.08,,,,,,,,,,2,1250.00,,,,,,,,,2,843.88,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,27.52,1,27.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
