,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,19.48,,,,,,,,,,,2,21.37,,,,,,,,,1,10.68,,,,,,,,,,,,,,,,,,,,,,,1,15.52,1,10.68,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,17.05,1,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,27.11,1,14.51,,,,,1,12.50,,,,,,,,,,,,,1,14.51,,,,,,,,,,,,,1,13.91,,,,,,,,,,,,,,,1,12.50,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,13.16,,,3,11.18,,,,,,,,,,,,,,,,,,,,,,,,,1,13.16,,,,,,,,,,,,,1,13.16,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,12.34,,,,,,,,,,,,,,4,15.60,,,3,37.01,,,,,,,,,,,,,,,,,,,,,1,9.82,1,9.82,,,,,,,,,,,,,,,,,1,10.64,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,7,16.95,1,11.58,2,10.70,,,,,,,,,,7,20.44,1,8.51,,,,,1,8.51,1,9.94,1,8.51,,,,,,,1,9.94,1,8.51,,,,,,,,,,,,,,,,,,,1,20.33,,,,,,,,,,,,,1,11.58,,,,,,,,,,,,
,,,,30~34,2,9.36,28,50.58,8,14.45,,,,,,,,,,,,9,14.89,1,10.77,2,19.58,,,2,8.10,2,7.97,,,,,,,,,1,8.96,2,8.61,1,7.17,,,2,9.36,,,,,,,,,,,,,,,,,,,1,7.17,1,9.30,,,3,14.31,,,1,9.30,,,,,,,,,,
,,,,35~39,,,41,63.79,9,20.98,3,8.07,,,,,,,,,,14,21.78,,,3,14.07,,,6,16.04,,,,,1,8.78,,,,,2,12.97,6,12.30,1,6.49,,,5,11.64,2,9.20,,,,,,,,,,,,,,,4,15.12,,,,,,,,,,,8,13.53,2,7.57,,,,,,,,
,,,,40~44,2,9.01,71,108.94,18,27.62,5,10.26,,,2,,,,8.89,,,16,24.55,,,5,11.19,,,9,20.82,3,11.20,2,17.14,1,8.98,,,,,4,9.37,8,16.18,3,11.17,1,9.25,9,20.82,,,,,1,8.57,,,,,,,,,,,8,16.21,2,8.89,,,2,8.89,1,8.57,1,9.25,5,13.08,,,,,,,,,,
,,,,45~49,5,19.70,86,141.61,19,33.68,14,27.67,,,2,,,,7.88,2,7.74,6,11.97,2,9.99,,,,,18,29.64,3,12.33,2,7.75,,,,,2,9.99,6,16.70,11,18.11,4,11.21,,,6,17.02,,,,,2,9.79,1,6.56,,,1,9.48,,,,,13,25.57,2,7.88,2,7.96,1,10.12,2,9.79,3,14.65,2,7.75,,,1,9.87,,,,,,
,,,,50~54,2,15.23,57,148.41,14,43.77,7,27.35,,,4,,,,13.91,,,7,24.34,1,15.57,2,12.13,,,12,33.64,14,43.77,,,,,,,,,10,31.75,12,37.52,1,16.56,1,36.50,6,37.80,1,9.93,1,15.57,2,33.12,,,,,,,1,9.93,1,15.57,11,37.61,,,,,1,14.48,,,1,15.57,3,13.03,,,2,12.27,,,,,,
,,,,55~59,1,43.33,51,170.88,16,53.61,9,39.50,,,3,,,,20.81,,,2,16.52,1,21.03,4,31.69,,,5,25.01,16,58.10,,,,,,,1,21.03,10,33.51,16,53.61,2,42.06,,,4,53.90,2,15.26,,,1,43.33,,,,,,,1,13.26,1,13.26,15,50.26,,,1,17.99,2,19.39,1,17.99,1,19.56,1,17.99,,,,,,,,,,
,,,,60~64,1,27.18,41,168.29,18,87.03,3,28.82,2,25.61,10,,,,49.42,,,9,40.11,3,37.19,6,30.02,,,8,35.65,14,62.39,1,16.27,,,,,3,24.60,14,57.47,11,66.38,3,36.41,3,28.51,6,31.98,,,,,1,16.27,,,1,27.18,,,1,24.32,,,19,84.67,1,16.27,2,25.61,4,32.88,1,22.85,3,28.51,,,,,4,32.83,,,,,,
,,,,65~69,2,23.12,26,131.94,18,91.34,2,39.20,,,6,,,,32.77,,,3,46.82,1,33.22,4,31.00,,,4,26.56,21,106.57,,,,,1,19.60,4,40.17,16,81.19,17,92.85,7,80.91,2,23.94,14,106.00,1,29.44,,,1,30.76,,,,,,,1,28.17,2,23.53,18,91.34,1,33.22,5,32.68,5,32.68,1,29.44,7,46.94,2,24.65,1,29.44,3,35.96,,,,,,
,,,,70~74,3,35.31,21,123.48,24,141.12,4,38.91,1,34.36,5,,,,38.41,,,1,34.36,3,29.31,9,56.51,1,35.47,1,35.47,21,123.48,2,70.72,,,,,3,29.42,16,94.08,20,117.60,3,40.45,1,21.80,11,83.98,2,35.29,,,5,44.33,1,35.36,,,,,2,26.67,1,35.95,19,111.72,1,21.80,1,35.95,2,71.89,1,21.80,12,75.34,1,21.80,,,,,,,,,,
,,,,75~79,2,51.02,17,173.38,8,172.15,4,57.26,,,5,,,,54.78,,,1,53.28,3,51.32,8,112.93,,,4,57.26,17,144.92,1,137.55,,,,,5,97.87,11,119.88,20,181.75,2,53.28,2,49.90,13,132.59,,,,,3,58.16,,,,,,,1,54.70,,,18,153.44,,,1,54.70,2,39.15,,,7,100.20,,,1,53.28,2,51.02,,,,,,
,,,,80~84,3,147.71,13,219.00,2,90.54,1,89.37,1,89.37,3,,,,101.87,,,,,1,54.76,7,177.85,,,1,54.76,6,200.60,,,,,,,2,96.20,10,202.22,12,227.32,2,71.00,1,54.76,7,145.32,2,71.79,,,5,93.84,,,,,,,,,,,15,237.38,,,,,1,100.91,1,89.37,5,125.47,,,,,1,100.91,,,,,,
,,,,85+,1,68.49,6,190.90,4,137.55,1,68.49,,,5,,,,170.77,,,,,1,68.49,4,276.24,,,,,6,244.60,,,,,,,1,135.69,5,135.94,8,182.32,,,,,5,282.65,,,,,7,150.54,,,,,,,,,,,7,242.97,,,,,,,,,1,140.65,,,,,2,135.14,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,3,15.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.94,,,,,,,1,13.33,,,,,2,11.71,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,10.11,,,,,,,,,,,,,,,,,,,,,1,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.71,1,16.57,,,,,,,,,,,,,1,10.16,,,,,,,,,,,,,,,,,1,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,10.23,,,,,,,,,,,,,,,,4,11.31,,,,,,,1,9.28,,,,,,,,,,,,,,,1,10.23,,,,,,,,,,,,,,,1,11.78,,,,,,,,,,,1,11.78,,,,,1,13.64,,,,,,,,
,,,,20~24,,,,,,,1,9.63,,,,,,,,,,1,13.49,2,9.33,2,11.24,,,,,1,12.10,1,13.49,,,,,,,,,,,,,,,,,1,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.58,,,1,10.58,,,,
,,,,25~29,,,5,17.08,,,,,,,,,,,,,,,,8,17.17,2,12.36,4,15.31,,,6,12.88,,,,,1,10.06,,,,,1,10.06,,,1,10.52,,,1,8.80,,,,,,,,,,,,,1,8.80,1,10.52,,,,,1,10.06,,,,,,,2,10.67,,,,,,,,
,,,,30~34,,,12,30.20,,,6,14.66,1,9.23,,,,,,,,,,4,13.39,,,1,9.96,,,4,11.93,,,,,,,,,1,11.10,4,11.57,1,9.96,1,9.05,,,1,9.23,,,,,,,,,,,,,,,,,,,,,3,9.40,1,7.30,,,1,19.40,,,,,1,9.05,,,,
,,,,35~39,2,7.70,39,61.61,,,16,25.28,7,13.32,1,,,,19.84,1,9.32,,,9,21.26,3,9.16,2,7.55,,,2,7.70,2,9.85,1,9.32,1,9.76,,,2,7.84,3,8.17,5,9.52,,,1,19.84,4,14.82,,,,,,,1,6.55,,,1,6.55,,,,,,,,,4,9.58,,,,,1,8.91,,,1,6.55,4,10.73,,,,
,,,,40~44,,,63,97.87,,,23,35.73,9,15.12,1,,,,9.09,2,41.13,2,17.21,8,16.42,6,11.20,4,9.40,,,9,18.42,3,13.76,,,,,,,,,6,12.26,2,17.21,3,8.97,,,11,20.53,,,,,,,,,,,,,,,,,,,,,8,13.44,3,11.31,1,8.60,,,,,2,12.77,5,13.06,1,20.56,,
,,,,45~49,1,9.48,131,211.72,,,21,36.58,7,19.60,,,,,,2,7.77,,,8,13.94,1,9.14,7,15.00,,,11,21.20,5,14.00,2,7.77,,,1,9.31,1,9.14,7,14.94,4,11.12,2,7.95,1,9.14,9,19.27,,,1,6.59,,,1,9.48,,,1,10.01,,,1,6.59,1,9.48,,,16,25.86,2,9.65,1,6.59,4,12.63,,,4,15.99,5,13.98,3,19.97,1,22.37
,,,,50~54,3,15.72,66,151.95,,,9,25.20,6,20.69,1,,,,8.80,1,14.27,,,5,16.98,1,14.32,3,20.99,,,11,32.98,11,30.18,1,14.32,,,1,14.32,1,13.73,7,28.75,11,25.32,5,15.32,,,4,18.17,,,,,,,1,8.80,,,1,12.96,,,,,,,,,9,27.57,1,8.80,2,13.58,1,14.27,1,8.80,1,8.80,6,16.47,1,8.80,1,12.96
,,,,55~59,3,30.33,54,185.62,,,19,77.19,10,41.55,,,,,,,,1,19.91,3,19.92,1,13.53,3,17.76,,,3,25.16,11,44.79,1,22.33,,,,,,,10,49.80,17,71.79,5,26.80,,,6,26.84,,,,,1,44.31,,,1,18.48,,,,,,,,,,,10,44.84,,,,,1,22.06,2,39.82,2,22.20,2,16.11,1,19.91,1,13.53
,,,,60~64,4,21.30,38,149.77,,,18,70.94,1,48.90,,,,,,5,39.41,,,,,,,6,31.96,,,7,36.87,29,114.29,,,,,1,21.96,1,26.37,13,66.54,26,102.47,3,23.65,,,7,86.07,1,48.90,,,3,23.11,1,23.50,,,,,,,,,2,34.26,,,21,82.77,,,3,19.74,1,15.66,2,24.59,5,32.72,1,15.66,,,2,18.64
,,,,65~69,1,27.37,27,132.55,,,16,84.82,7,84.34,,,,,,3,58.15,,,3,24.82,3,29.12,7,57.30,,,14,92.04,25,122.74,,,,,1,19.31,1,19.31,11,58.31,23,112.92,3,34.47,,,5,36.53,,,,,2,38.62,,,,,,,,,1,29.54,2,28.94,,,25,122.74,1,66.45,1,19.31,4,33.09,2,30.74,3,24.28,,,,,5,60.24
,,,,70~74,2,34.45,28,172.06,,,18,103.49,2,26.17,,,,,,5,47.47,,,2,35.28,1,34.33,3,28.52,,,3,28.52,26,149.49,,,,,1,21.15,2,34.04,13,96.79,27,155.23,4,52.84,1,34.33,16,91.99,,,,,5,37.43,,,,,2,26.00,1,21.15,,,2,49.59,1,33.75,17,104.47,3,63.45,4,30.05,6,69.51,,,,,2,50.48,,,2,26.42
,,,,75~79,2,57.31,17,143.97,1,28.65,8,82.06,5,117.70,2,,,,35.06,5,64.41,,,4,79.92,,,5,58.68,,,3,47.92,18,152.44,1,45.17,,,,,1,49.70,15,119.37,29,230.78,5,51.04,,,11,160.30,1,28.65,,,4,40.83,,,,,,,,,,,1,49.70,,,17,161.80,1,28.65,1,28.65,2,90.33,2,35.06,5,70.99,1,28.65,,,2,36.21
,,,,80~84,1,88.34,10,144.59,1,88.03,6,109.83,,,2,,,,163.13,4,96.90,,,1,88.34,1,50.79,4,128.82,,,3,116.05,8,138.31,2,88.18,,,,,1,97.37,2,101.57,17,261.94,1,97.37,,,11,159.05,2,88.18,,,4,94.41,,,,,,,,,,,1,88.03,1,234.74,13,200.31,1,88.34,2,88.18,2,176.06,,,3,71.06,1,97.37,,,1,88.34
,,,,85+,,,3,128.10,,,4,132.32,2,88.18,,,,,,,,,,,,1,119.47,4,178.57,,,1,67.34,6,252.63,1,67.34,,,,,,,2,88.18,11,238.61,2,86.13,,,4,128.82,1,367.65,,,4,172.27,,,,,,,,,,,1,67.34,,,12,260.30,,,1,132.45,3,202.02,,,1,132.45,,,1,133.33,2,86.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,4,15.72,,,,,,,1,11.57,,,2,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.72,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,15.04,1,16.59,,,,,1,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.93,,,,,,,,,1,9.93,,,,,1,15.04,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,15.38,,,,,,,1,14.12,3,13.34,,,,,,,1,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,25.16,2,13.35,1,14.22,1,9.86,1,23.37,,,,,,,,,,,,,,,,,1,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,9.80,,,,,,,,,,,,3,19.50,2,10.63,1,12.21,2,11.50,2,9.60,2,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.41,,,,,,,,,,,,,,,,,,,1,14.18,,,,,1,9.41,,,,
,,,,25~29,1,10.04,2,11.16,3,14.13,2,11.44,,,1,,,,10.04,,,2,11.78,1,8.87,2,21.14,1,13.30,2,9.64,,,,,1,8.87,,,,,,,,,,,1,11.81,,,1,20.36,,,,,,,,,,,,,,,,,,,1,10.04,,,,,,,,,,,1,10.57,,,,,,
,,,,30~34,,,14,26.34,8,18.86,1,7.47,,,1,,,,9.32,,,10,18.81,,,2,14.61,,,3,9.20,1,9.32,,,,,1,11.71,,,,,1,19.44,,,4,15.57,,,1,10.19,,,,,1,7.47,1,9.32,,,,,,,,,2,20.37,6,11.29,,,,,,,2,14.94,,,,,,,,,,
,,,,35~39,,,22,35.24,8,15.45,3,8.12,,,1,,,,9.46,,,14,24.36,2,9.70,3,9.60,,,10,21.57,3,9.48,,,,,,,,,,,,,2,9.23,1,10.03,,,3,14.14,1,20.11,,,1,9.46,,,,,2,7.75,,,,,1,6.60,6,16.25,1,6.60,2,9.49,,,1,6.60,1,9.39,2,7.75,1,20.11,,,,
,,,,40~44,3,11.31,53,84.22,19,30.19,9,14.30,,,,,,,,,,11,18.92,1,8.78,3,11.54,1,9.20,11,21.34,2,9.23,,,,,,,,,1,6.61,5,13.37,4,12.65,2,9.23,,,4,15.66,1,9.55,,,,,1,6.61,,,,,,,1,8.78,,,7,16.28,,,,,1,9.55,3,11.81,,,2,17.56,,,,,,
,,,,45~49,2,7.81,104,168.08,15,29.23,14,29.46,,,,,,,,,,13,22.66,3,19.95,1,6.65,,,16,27.89,10,17.43,,,,,,,,,1,8.97,8,13.94,13,22.66,4,11.21,,,6,10.46,,,1,9.47,3,14.70,1,6.65,,,,,,,,,1,9.47,7,19.61,2,9.38,1,22.22,3,11.62,3,8.17,,,5,9.61,1,8.97,1,9.47,,
,,,,50~54,1,27.86,61,124.55,19,38.79,12,26.44,,,2,,,,9.80,,,7,24.21,3,10.46,1,7.93,,,7,21.35,9,22.12,1,12.47,,,,,,,2,9.57,9,27.55,12,26.44,4,10.64,,,5,13.62,2,9.70,1,12.83,3,24.46,,,,,,,,,,,2,11.79,11,29.65,2,9.57,2,12.26,2,12.35,1,12.47,1,12.83,4,16.33,,,2,9.57,,
,,,,55~59,3,30.34,46,158.63,13,44.83,12,49.11,1,21.93,2,,,,93.15,1,13.47,2,16.71,2,16.13,4,28.33,,,3,23.50,5,29.37,,,,,,,,,1,21.93,14,48.28,14,52.14,4,20.11,,,9,40.38,,,,,3,44.72,,,,,,,,,1,20.09,,,11,37.93,1,13.47,4,23.60,1,21.93,1,21.93,,,2,20.20,,,1,46.58,,
,,,,60~64,2,42.11,34,128.26,7,31.86,10,45.52,1,22.02,1,,,,25.35,2,18.83,6,45.20,3,26.19,4,25.22,,,3,35.36,21,86.26,1,22.55,,,,,1,14.98,,,21,79.22,24,90.54,8,40.39,,,6,37.58,1,14.98,,,3,18.79,,,,,,,,,,,1,22.02,20,91.92,1,14.98,2,23.57,7,44.72,2,17.83,6,29.41,2,22.62,,,1,22.55,,
,,,,65~69,1,28.73,21,108.64,10,47.84,8,50.48,,,1,,,,63.57,,,4,31.66,7,44.17,2,29.87,,,4,25.24,26,124.38,1,18.99,,,,,,,,,10,58.14,28,133.95,4,25.53,,,9,51.66,,,2,22.30,6,38.30,,,,,,,,,,,1,27.01,19,90.90,1,31.10,5,35.75,5,41.80,1,27.29,2,28.91,,,1,27.01,3,23.75,,
,,,,70~74,3,51.73,31,176.08,13,88.25,4,45.81,,,6,,,,51.27,1,85.91,7,47.18,3,38.85,5,57.64,,,8,66.88,25,142.00,2,25.75,,,,,,,3,50.81,14,85.15,22,124.96,12,82.32,,,16,108.61,1,34.78,,,6,44.22,1,34.78,,,,,,,,,4,37.96,15,103.23,4,33.44,3,28.19,5,46.98,2,49.52,3,39.64,,,,,1,36.10,,
,,,,75~79,,,13,117.97,6,55.29,1,27.25,,,6,,,,45.66,,,1,47.15,2,45.34,8,78.19,,,3,51.48,29,220.68,,,,,,,,,,,10,97.73,29,220.68,3,51.87,1,47.15,9,81.62,,,,,4,49.27,1,47.15,,,,,,,,,,,22,167.41,,,2,34.32,3,51.48,2,94.61,2,45.41,,,,,5,49.69,,
,,,,80~84,2,75.73,15,208.57,8,172.19,3,64.57,,,1,,,,78.93,1,45.58,,,,,1,78.93,,,1,84.39,13,170.18,1,223.71,,,,,,,2,78.55,5,100.04,17,236.37,1,45.58,,,8,146.92,,,,,7,109.07,,,,,1,45.58,,,,,,,16,209.45,1,45.58,1,81.90,2,116.69,,,6,153.53,,,1,75.47,2,56.83,,
,,,,85+,2,84.53,2,247.83,2,120.34,2,83.26,,,6,,,,122.22,,,,,,,7,142.60,,,1,123.92,6,246.61,3,112.40,,,,,,,,,5,199.44,24,540.42,,,,,10,280.90,,,,,3,107.95,,,1,123.92,,,1,116.96,,,1,62.70,10,227.01,,,,,1,62.70,,,,,,,,,4,98.67,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,5,40.50,,,,,1,12.34,,,,,1,19.09,,,,,,,,,,,,,,,,,,,,,,,1,14.91,,,,,,,,,,,,,,,,,1,14.91,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,2,11.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
