,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,187.06,,,,,,,4,187.53,,,,,,2,168.07,1,106.04,,,,,,,,,,,,,,,,,,,,,,2,93.76,,,,,,,,,,,,
,,,,50~54,3,201.34,,,,,,,1,114.42,,,,,,1,103.09,3,215.21,,,,,,2,228.83,,,,,1,103.09,,,,,,,1,103.09,,,,,,,,,,,,,,
,,,,55~59,2,293.69,,,,,,,2,293.69,,,,,,1,146.84,,,,,,1,269.54,,,,,,,2,293.69,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,407.33,,,,,1,390.63,2,366.97,,,,,,1,183.49,2,366.97,,,,1,228.83,2,457.67,,,1,228.83,,,,,1,183.49,,,,,,,1,228.83,,,,,,,,,,
,,,,65~69,1,170.07,,,,,,,3,220.59,,,,,,,,1,170.07,,,,,,1,200.40,1,170.07,,,2,183.99,,,1,200.40,,,,,,,3,388.60,,,,,,,,,,
,,,,70~74,1,284.90,1,224.72,,,1,224.72,4,502.51,,,,,,1,224.72,4,502.51,,,,1,284.90,,,1,284.90,,,3,376.88,,,1,224.72,,,,,,,3,376.88,,,,,,,,,,
,,,,75~79,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,328.95,1,328.95,,,,,,,3,680.27,,,,,,,,,,
,,,,80~84,2,803.21,,,,,1,714.29,1,714.29,,,,,,1,917.43,1,714.29,,,,,,,,,,,,1,1098.90,,,,,1,714.29,,,,,1,714.29,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,158.73,,,,,,,,,,,,,1,158.73,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,84.32,,,,,,,,,,,,,,1,,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.11,,
,,,,40~44,2,154.44,,,,,,,,,,,,,,,,1,98.23,,,,,,,,,,1,98.23,,,,,1,77.22,,,,,,,,,,,,,,,1,77.22,,
,,,,45~49,1,81.10,,,,,,,,,3,,,,169.97,,,,,,,,1,81.10,,,1,81.10,3,136.74,,,,,,,,,,,,,1,104.06,,,,,2,162.21,,,,
,,,,50~54,5,267.81,,,,,,,1,115.34,1,,,,115.34,,,1,115.34,,,,,,1,100.00,,,1,115.34,,,,,,,,,,,,,,,,,,,,,1,100.00,,
,,,,55~59,2,157.73,,,,,,,1,116.82,1,,,,116.82,,,,,,,,,,,,1,116.82,1,116.82,1,116.82,,,1,242.72,1,242.72,,,1,116.82,,,,,,,,,,,,
,,,,60~64,,,1,359.71,,,,,,,1,,,,359.71,,,1,226.24,4,,404.45,,,,,,,1,226.24,,,,,,,,,,,,,1,359.71,,,,,,,,,1,359.71
,,,,65~69,5,382.56,,,,,,,1,205.76,4,,,,384.99,,,1,373.13,5,,382.56,,,,,1,180.83,1,205.76,,,,,,,,,,,,,,,1,373.13,,,1,180.83,1,205.76,3,365.41
,,,,70~74,1,471.70,1,263.16,,,1,263.16,,,4,,,,376.29,,,2,337.84,2,,292.83,,,,,,,,,1,212.31,,,,,,,2,292.83,,,,,,,,,2,337.84,1,471.70,1,212.31
,,,,75~79,,,1,362.32,,,2,724.64,1,362.32,,,,,,,,2,328.41,5,,821.02,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,,4,656.81
,,,,80~84,,,,,,,,,,,2,,,,1574.80,1,675.68,,,1,,675.68,,,,,,,,,1,787.40,,,,,,,1,675.68,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3921.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,77.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,82.58,,,,,,,,,,,,,,,,1,82.58,,,1,82.58,,,,,,,,,,,,,,,,
,,,,35~39,2,200.40,,,1,116.14,1,100.20,,,1,,,,116.14,2,107.58,,,,,,,,1,259.07,,,1,116.14,,,,,,,,,,,,,,,,,2,160.38,,,,,,
,,,,40~44,4,177.23,,,,,,,,,1,,,,77.52,,,,,1,,77.52,1,77.52,,,,,3,169.59,,,,,,,,,,,,,1,103.41,,,1,208.77,,,,,,
,,,,45~49,4,142.70,1,78.43,,,,,,,1,,,,78.43,2,87.83,,,1,,78.43,1,78.43,,,,,1,99.80,,,,,1,99.80,,,,,,,,,,,,,,,,,,
,,,,50~54,2,106.38,,,1,115.47,,,,,,,,,,2,106.38,,,1,,115.47,,,,,,,1,115.47,,,,,,,,,,,2,143.06,,,1,98.62,,,,,,,,
,,,,55~59,4,244.50,,,,,,,1,130.21,,,,,,2,166.25,1,130.21,2,,122.25,,,3,345.62,,,,,,,,,,,1,229.89,,,,,,,1,130.21,,,,,,,,
,,,,60~64,1,341.30,,,,,,,,,,,,,,2,224.97,,,,,,,,1,341.30,1,341.30,2,259.74,,,,,,,2,186.39,1,341.30,,,,,1,167.79,,,,,,,,
,,,,65~69,2,197.43,,,,,,,,,,,,,,3,377.36,,,2,,197.43,3,407.61,,,,,,,,,,,1,186.57,2,197.43,,,,,,,,,,,,,1,386.10,,
,,,,70~74,,,,,1,205.34,,,,,,,,,,2,230.68,,,3,,789.47,3,346.02,,,1,263.16,,,1,450.45,,,,,,,,,,,,,2,230.68,,,1,263.16,1,450.45,,
,,,,75~79,,,,,1,287.36,1,287.36,,,2,,,,322.58,3,483.87,,,1,,367.65,2,322.58,,,3,483.87,,,2,574.71,,,,,3,656.46,,,,,,,1,287.36,,,,,2,322.58,,
,,,,80~84,,,,,,,,,,,1,,,,694.44,1,1041.67,,,1,,588.24,2,833.33,,,,,,,,,,,,,1,1041.67,,,1,588.24,,,,,,,,,2,636.94,,
,,,,85+,,,,,,,,,,,,,,,,1,2000.00,,,,,,1,1098.90,,,,,,,1,2000.00,,,,,1,1785.71,1,1785.71,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,476.19,,,,,,,,,,,,,,,,,,,,,1,170.07,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124.69,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,96.81,,,,,,,,,,,,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,,,1,96.81,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,244.20,1,122.10,,,,,,,1,122.10,,,,
,,,,40~44,3,248.14,1,82.71,1,106.61,,,,,,,,,,1,227.79,,,,,,,,1,106.61,,,,,,,,,,,,,,,,,,,,,1,106.61,,,,,,
,,,,45~49,6,257.95,,,,,,,,,,,,,,7,245.44,,,1,,76.51,,,,,2,153.02,,,,,,,1,76.51,,,,,,,,,,,,,1,76.51,,,,
,,,,50~54,5,200.72,,,,,,,,,,,,,,4,160.58,1,110.01,1,,110.01,1,189.39,1,94.88,1,189.39,,,,,,,1,94.88,,,,,,,,,1,94.88,1,94.88,,,,,,
,,,,55~59,4,313.48,1,126.90,,,1,204.92,,,,,,,,2,156.74,1,126.90,2,,253.81,,,1,110.25,3,137.43,,,,,,,,,,,,,,,,,,,,,,,,,1,204.92
,,,,60~64,2,330.58,1,202.84,,,,,,,,,,,,2,182.15,,,,,,1,165.29,,,,,,,,,1,202.84,,,1,165.29,,,,,,,1,202.84,,,,,,,1,165.29
,,,,65~69,1,215.52,1,185.87,,,,,,,,,,,,2,199.60,1,215.52,1,,215.52,,,1,215.52,,,,,1,185.87,,,,,1,185.87,,,,,,,,,,,,,,,1,370.37
,,,,70~74,1,202.02,,,,,,,1,423.73,2,,,,221.98,2,311.53,3,332.96,2,,221.98,,,,,,,,,,,,,,,3,606.06,,,,,,,,,,,,,,,4,443.95
,,,,75~79,,,,,,,,,,,,,,,,1,526.32,,,5,,797.45,,,2,558.66,,,1,279.33,,,,,,,3,547.45,,,,,1,371.75,,,,,,,,,4,489.60
,,,,80~84,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,1,537.63,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,970.87,,,1,,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,1,1538.46,,,1,1960.78,2,1298.70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,1,88.97,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,78.74,,,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.74,,,,,,,,
,,,,35~39,2,112.87,,,,,,,,,,,,,,,,1,254.45,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,302.57,,,,,,,,,1,,,,110.38,,,4,192.86,,,,,,,,,,,,1,110.38,,,,,,,,,,,,,2,220.75,,,,,,,,
,,,,45~49,7,307.02,1,77.76,,,,,,,,,,,,,,3,199.47,1,,77.76,,,,,1,77.76,,,3,131.58,,,1,196.08,,,,,,,,,1,77.76,,,,,,,,
,,,,50~54,6,293.97,,,1,89.61,,,2,120.63,,,,,,1,89.61,1,108.11,1,,89.61,1,108.11,1,108.11,,,,,3,180.94,2,136.33,1,108.11,,,1,89.61,,,,,1,89.61,,,,,,,,
,,,,55~59,5,221.34,,,,,,,,,,,,,,,,8,354.14,4,,489.60,,,1,195.69,,,1,107.41,,,,,,,2,244.80,,,,,1,107.41,1,107.41,1,107.41,,,,,,
,,,,60~64,3,441.18,,,,,,,,,,,,,,,,1,177.62,1,,147.06,1,177.62,,,,,1,177.62,1,147.06,,,2,294.12,1,177.62,,,,,,,,,,,4,398.41,,,,
,,,,65~69,3,694.44,,,,,,,1,231.48,,,,,,,,3,317.12,1,,194.55,2,294.12,1,403.23,,,,,,,,,,,,,,,,,1,231.48,,,,,2,211.42,,,,
,,,,70~74,1,242.13,,,,,1,196.85,2,307.69,,,,,,,,3,259.07,,,,2,307.69,,,,,,,,,1,196.85,1,242.13,1,242.13,1,196.85,1,421.94,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,322.06,,,,,,,,2,581.40,1,,361.01,2,322.06,1,290.70,,,1,518.13,,,1,518.13,,,2,425.53,,,,,,,,,,,3,483.09,,,,
,,,,80~84,,,,,,,1,840.34,1,598.80,,,,,,,,1,462.96,,,,4,796.81,,,,,,,,,,,,,1,462.96,,,,,2,597.01,,,,,3,783.29,,,,
,,,,85+,,,,,,,,,1,943.40,,,,,,,,,,,,,2,2985.07,,,,,1,943.40,,,,,,,1,943.40,,,,,,,,,,,1,943.40,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,69.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,238.66,,,,,1,201.21,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,其它淋巴瘤,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,216.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,194.93,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,小腸,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,413.22,2,192.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,其他神經系統,,肺、支氣管及氣管,,胃,,食道,,,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,63.73,1,63.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,154.08,,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,主唾液腺,,白血病,,肺、支氣管及氣管,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,64.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,161.03,,,,,,,,,1,,,,161.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,410.96,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肝及肝內膽管,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,269.91,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,460.83,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
