,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,148.59,,,,,,,,,,,,1,128.70,,,,,,,1,128.70,,,1,125.47,,,1,128.70,,,,,,,,,,,,,,,,,,,1,233.64,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,120.48,1,128.04,2,256.08,,,,,,,,,,1,128.04,,,,,1,127.39,,,1,120.48,,,,,1,127.39,,,1,175.13,,,,,,,1,175.13,,,,,1,128.04,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,101.11,2,97.37,,,,,,,,,,,,,,,,1,93.90,1,101.11,2,138.60,,,,,1,169.49,1,169.49,,,,,1,117.23,,,,,,,2,187.79,1,117.23,1,93.90,1,101.11,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,130.29,1,100.70,,,,,1,,,,124.84,,,,,,,,,,,,,,,2,113.19,6,220.67,,,,,,,,,1,124.84,,,1,103.52,,,1,105.04,1,171.53,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,126.90,1,126.90,,,,,,,,,,,,2,156.37,,,2,118.13,,,,,3,132.45,2,117.72,,,,,2,118.13,,,,,,,2,134.86,,,2,255.75,1,141.44,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,194.17,,,,,1,194.17,,,,,,,,1,202.84,,,,,2,190.29,,,,,1,162.34,2,198.41,1,162.34,,,2,194.36,,,,,,,4,239.95,,,1,295.86,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,322.58,,,2,254.45,,,,,1,349.65,4,671.14,,,,,1,288.18,1,322.58,,,,,2,576.37,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,427.35,,,3,399.47,,,,,1,490.20,,,,,,,,,,,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,淋巴結,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,1,68.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,67.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,,1,67.20,,,,,,,,,,,,,,
,,,,30~34,,,,,1,107.99,,,,,,,,,,4,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.34,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,145.56,1,126.42,,,,,,,,,,,,,,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145.56,,,,,,,,,,
,,,,40~44,,,,,1,140.25,1,102.67,1,106.84,,,,,,1,106.84,,,,,,,,,,,,,,,,,1,215.05,,,,,,,1,102.67,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,131.93,3,141.31,,,,,1,,,,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,138.12,1,130.55,,,,,,,,,,1,130.55,,,1,138.12,,,,,,,,,,,,,2,135.41,1,130.55,,,,,2,175.75,2,389.86,,,,,2,276.24,,,,,,,,,1,130.55,,,,,,,,,,,,
,,,,55~59,,,1,105.26,2,138.99,1,172.12,,,,,,,,2,116.21,,,2,106.10,,,1,116.55,,,,,,,,,,,2,106.10,,,,,2,210.53,,,1,129.70,,,,,,,1,129.70,,,,,2,111.23,,,,,,,,,,,,
,,,,60~64,,,,,2,216.68,,,,,,,,,,1,102.56,,,,,1,102.56,3,158.06,,,,,,,,,2,104.49,4,160.84,,,,,1,124.84,,,,,1,108.34,1,102.56,,,2,216.68,2,205.13,,,1,124.84,,,,,,,,,,,,
,,,,65~69,1,126.42,2,148.81,1,126.42,,,,,,,,,,,,,,3,181.93,,,6,190.42,,,1,180.83,,,,,1,126.42,4,263.85,,,,,,,,,,,,,1,180.83,,,2,114.94,1,126.42,,,1,137.93,,,,,,,,,,,,
,,,,70~74,,,1,176.06,,,,,1,176.06,,,,,,1,157.98,,,,,,,1,176.06,1,157.98,,,,,,,1,157.98,4,333.06,,,1,176.06,2,232.56,1,176.06,,,,,4,250.78,,,,,1,176.06,,,2,173.01,,,1,191.20,,,,,,,,
,,,,75~79,,,,,1,265.25,,,1,196.08,,,,,,,,1,196.08,2,299.85,,,2,299.85,,,,,,,1,320.51,5,417.01,3,287.36,,,,,,,,,,,,,1,265.25,,,,,,,1,281.69,5,336.47,2,291.55,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,623.05,,,,,,,,,1,558.66,2,381.68,1,558.66,,,3,429.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,854.70,,,,,,,,,,,,,,1,456.62,,,,,,,,,,,2,1418.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,119.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.92,,,1,87.34,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,109.05,,,,,,,1,,,,82.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,108.23,3,179.32,,,,,1,,,,94.07,,,1,94.07,1,127.39,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,141.84,,,,,1,,,,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,144.98,1,131.23,1,102.35,,,1,,,,217.39,2,204.71,1,102.35,,,,,,,,,,,,,,,2,163.67,,,,,,,,,,,,,1,111.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,195.31,,,,,,,,,,,,,,1,136.05,,,2,142.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.59,1,148.59,,,,,,,,,,,,,,,,,,
,,,,55~59,1,138.70,4,155.22,3,181.93,,,,,1,,,,116.28,,,1,100.40,,,,,,,,,2,215.52,1,100.40,1,138.70,1,175.75,,,,,,,1,175.75,,,1,107.76,1,107.76,,,2,232.56,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,4,174.14,1,98.43,1,100.00,,,,,,,,1,121.95,,,1,100.00,,,,,2,99.21,1,98.43,,,,,1,100.00,1,98.43,,,2,108.93,1,98.43,,,1,100.00,,,1,100.00,2,105.37,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,184.16,2,213.22,,,,,,,,,,,,2,245.70,1,122.85,4,120.05,,,,,6,204.29,6,342.47,,,4,192.03,,,,,,,2,213.22,,,,,3,194.81,1,137.74,3,125.31,,,,,1,184.16,,,,,,,,,,,,,,
,,,,70~74,1,185.53,2,179.86,2,200.40,,,,,1,,,,144.09,,,,,1,144.09,4,315.71,,,1,185.53,,,2,334.45,,,3,163.84,,,,,,,2,170.79,,,,,,,,,3,300.60,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,291.55,4,404.45,,,2,220.51,1,,,,319.49,,,3,412.09,,,2,274.73,,,1,319.49,1,291.55,2,282.49,,,4,336.70,1,300.30,,,,,,,,,,,,,,,1,300.30,,,,,1,300.30,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,442.48,1,294.99,2,366.30,,,,,3,399.47,1,632.91,,,1,537.63,,,,,1,442.48,1,632.91,,,,,,,,,,,,,1,632.91,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,568.18,,,,,,,,,,,,1,434.78,1,434.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,121.46,,,,,1,92.59,,,,,,,,,,,1,71.94,,,,,,,,,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,80.19,,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,1,175.75,,,1,175.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,123.38,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,1,136.43,,,1,131.23,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,
,,,,40~44,,,3,145.07,1,219.78,,,,,,,,,,,,,,1,104.93,,,,,,,,,1,132.98,,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,132.80,2,273.97,4,166.94,,,,,,,,3,218.50,,,,,,,,,,,,,,,1,112.36,,,1,97.75,,,,,,,,,,,,,,,,,2,195.50,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,150.60,1,136.24,,,1,150.60,,,,,,,,,,,,1,246.31,,,,,,,3,211.71,2,167.08,,,1,194.55,,,,,1,146.41,,,,,1,136.24,,,,,1,136.24,,,1,146.41,,,,,,,,,,,,,,
,,,,55~59,,,4,119.05,1,109.05,1,145.14,,,,,,,,1,109.41,,,1,119.05,,,1,109.05,,,,,1,119.05,4,175.05,1,109.05,,,,,,,,,,,1,189.39,1,145.14,,,,,2,218.82,3,119.05,,,,,,,,,,,,,,,,
,,,,60~64,,,2,106.67,9,242.91,1,100.91,,,1,,,,97.94,1,100.91,1,100.91,1,97.94,,,4,175.13,1,113.12,1,100.91,3,302.72,5,206.53,,,1,113.12,,,1,100.91,,,,,,,,,,,,,1,97.94,3,177.20,1,100.91,,,,,,,,,,,,,,
,,,,65~69,1,106.84,2,135.14,5,167.17,,,,,1,,,,183.82,1,111.73,,,5,215.89,,,9,291.17,,,,,2,158.73,6,245.20,,,,,,,,,,,1,106.84,,,3,186.22,,,,,3,193.30,2,279.33,1,111.73,,,,,,,,,,,,,,
,,,,70~74,,,,,1,131.93,,,,,2,,,,188.68,,,,,4,166.46,,,4,290.70,,,,,1,170.94,2,144.93,,,3,293.26,,,,,,,,,,,4,203.56,1,160.77,,,3,241.94,3,152.98,,,1,170.94,,,,,,,,,,,,
,,,,75~79,,,2,289.86,3,262.47,1,249.38,,,2,,,,234.19,,,,,,,,,4,359.71,,,,,3,262.47,3,351.29,,,,,,,3,351.29,,,,,,,4,248.29,,,1,281.69,,,1,280.90,,,,,,,,,,,,,,,,
,,,,80~84,,,1,276.24,,,1,571.43,,,,,,,,,,,,2,546.45,,,1,442.48,,,1,529.10,1,529.10,,,,,,,2,884.96,,,,,,,,,,,1,571.43,1,523.56,1,442.48,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,563.38,,,,,,,,,,1,581.40,,,,,,,1,787.40,1,699.30,,,1,813.01,,,,,,,,,,,,,,,,,2,495.05,,,,,,,2,677.97,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,83.75,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,148.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,225.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,104.55,,,3,102.53,,,,,,,,,,1,94.34,,,,,,,,,,,1,94.34,,,,,,,,,,,,,1,135.69,,,,,1,88.57,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,210.97,,,1,101.01,,,,,,,,,,1,210.97,,,,,,,1,128.70,,,,,,,,,,,,,,,,,,,,,1,101.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,163.40,,,1,141.44,,,,,,,,,,,,,,,,1,141.44,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,150.26,,,1,242.13,,,,,,,,,,,,,,1,147.49,1,198.02,1,131.58,,,,,,,,,,,,,,,1,131.58,1,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,2,131.84,,,,,1,116.41,,,,,,1,118.06,1,118.06,,,,,,,1,151.98,1,116.41,4,270.64,1,121.95,3,135.75,,,1,116.41,,,,,1,151.98,1,198.41,2,236.13,,,1,116.41,,,1,116.41,,,,,,,,,,,,,,,,
,,,,60~64,1,116.55,4,153.26,,,5,138.12,,,1,,,,99.01,,,,,,,2,253.16,,,2,109.89,,,1,184.16,3,112.87,2,101.42,1,116.55,1,103.95,,,,,2,128.78,,,5,188.11,,,2,128.78,,,1,99.01,,,,,,,,,,,,,,,,
,,,,65~69,,,2,110.68,,,3,179.64,,,1,,,,108.46,,,,,,,3,118.53,1,108.46,7,286.89,,,2,120.63,2,271.74,2,120.63,,,1,108.46,1,108.46,,,5,197.55,,,2,229.10,1,108.46,2,120.63,1,108.46,1,108.46,,,,,,,,,,,,,,,,
,,,,70~74,,,1,149.25,,,2,176.52,1,149.25,,,,,,,,1,168.92,,,4,235.43,,,3,217.23,,,6,542.01,4,197.53,2,310.56,1,215.98,,,,,,,6,189.99,,,3,162.69,,,1,126.74,,,2,137.08,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,3,366.30,,,,,,,,2,384.62,,,,,3,371.75,,,3,240.38,,,1,248.14,2,247.83,,,,,,,,,,,2,240.38,,,1,247.52,,,3,271.25,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,512.82,,,,,2,457.67,1,510.20,,,,,,1,413.22,2,457.67,,,3,473.93,1,273.97,3,376.88,,,,,,,,,,,,,,,,,,,,,2,457.67,,,,,,,1,529.10,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,578.03,1,414.94,,,,,,,,2,625.00,,,,,2,1652.89,,,1,806.45,,,3,557.62,2,1156.07,,,,,,,,,,,2,1156.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,80.39,,,,,1,188.32,,,,,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,86.66,2,107.12,,,,,,,,,,1,140.25,,,,,,,,,2,186.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,100.70,2,199.60,,,,,1,,,,128.37,1,149.48,,,1,100.70,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,117.97,2,171.09,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,150.72,,,1,126.58,,,,,,,,,,1,129.03,1,129.03,,,,,,,2,258.06,,,,,,,1,129.03,1,129.03,,,,,2,127.80,,,,,,,1,148.15,1,129.03,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,123.46,2,126.10,,,,,,,,,,,,1,225.23,,,,,,,4,190.48,3,226.59,,,1,131.75,,,,,,,,,,,2,126.10,,,2,130.29,,,3,395.26,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,116.08,6,180.02,,,1,105.15,1,,,,105.15,,,1,120.05,4,201.41,,,5,147.32,,,5,177.37,,,,,1,105.15,,,,,,,1,96.62,3,108.77,,,5,189.39,,,5,177.37,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,107.41,1,114.81,1,114.81,,,,,2,,,,214.59,,,,,4,221.85,1,114.81,3,161.03,3,166.39,4,247.22,,,,,1,107.30,1,114.81,,,,,,,2,107.35,,,1,133.87,2,119.12,1,114.81,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,147.06,,,,,1,157.73,,,,,,,,,,,,2,166.53,,,4,294.77,,,5,187.90,2,173.16,,,,,,,,,,,,,5,224.32,1,121.07,,,,,1,147.06,,,1,147.06,,,,,,,,,,,,,,,,
,,,,75~79,,,1,194.55,1,230.41,,,,,1,,,,240.38,,,1,341.30,2,480.77,1,194.55,2,460.83,1,194.55,1,341.30,1,194.55,,,1,240.38,,,,,,,,,3,241.74,,,1,244.50,,,1,194.55,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,480.77,,,,,,,,,1,,,,480.77,,,,,1,280.11,1,280.11,3,495.87,1,490.20,2,352.73,1,280.11,1,490.20,1,480.77,,,,,,,,,,,1,476.19,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,
