,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,66.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,42.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,52.91,2,70.70,,,,,,,,,,,,,,1,77.58,,,,,,,,,1,95.69,,,,,,,,,,,,,,,1,95.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,59.33,1,89.77,,,,,,,,,,,,,,,,,,1,62.42,,,,,,,1,158.23,,,,,,,,,1,56.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,168.02,3,87.64,,,,,,,,,,2,65.47,,,,,1,64.81,,,,,,,1,159.24,2,67.25,1,66.14,3,100.87,,,1,69.88,,,,,1,69.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,146.74,10,174.34,1,80.58,,,,,,,,1,110.86,1,71.02,1,80.58,,,,,1,75.87,,,1,165.02,1,80.58,,,,,,,,,,,,,1,110.86,,,1,80.58,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,150.63,4,143.94,2,276.24,,,,,,,,,,,,,,,,,,,,,,1,93.28,1,93.28,,,,,,,,,,,,,,,,,1,193.42,,,1,93.37,,,,,,,,,,,,,,,,
,,,,55~59,,,1,75.82,6,127.47,,,1,81.04,1,,,,81.04,2,92.85,,,1,105.49,,,5,183.49,,,2,108.75,2,91.66,3,111.23,2,78.34,1,116.55,,,,,,,,,1,81.04,,,,,1,81.04,,,,,,,,,,,,,,,,,,
,,,,60~64,1,89.77,3,166.39,7,151.55,1,89.77,,,,,,,,,,,,1,125.63,2,165.84,5,161.50,,,,,1,82.92,1,89.77,,,1,125.63,,,1,91.41,,,,,2,117.51,,,,,,,,,1,91.41,1,91.41,,,,,,,,,,,,
,,,,65~69,1,108.46,2,135.87,8,268.64,,,,,,,,,,1,103.31,1,124.38,2,104.82,1,124.38,5,147.23,,,,,1,146.20,2,134.23,,,2,216.92,,,,,,,1,146.20,,,1,124.38,,,,,,,1,108.46,,,1,103.31,,,,,,,,,,
,,,,70~74,4,318.22,1,149.48,4,226.76,,,,,,,,,,,,,,2,187.62,,,4,306.04,,,,,2,234.19,5,223.61,,,,,1,149.48,,,,,,,1,218.82,,,,,,,,,2,182.65,1,170.07,1,170.07,,,,,,,,,,
,,,,75~79,,,,,1,224.72,,,,,1,,,,224.72,1,210.53,1,201.21,,,,,1,210.53,,,,,3,603.62,3,308.64,,,,,,,1,201.21,,,,,4,411.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,3,498.34,1,398.41,2,561.80,,,1,485.44,,,1,485.44,,,1,398.41,,,1,485.44,,,,,,,1,458.72,,,,,,,1,458.72,,,,,,,,,,,,,,
,,,,85+,,,,,1,787.40,,,,,,,,,,,,,,1,746.27,,,,,,,,,1,854.70,2,751.88,,,,,,,,,,,,,2,772.20,,,1,757.58,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.39,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,48.69,,,,,,,,,,,1,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,67.11,1,52.83,1,52.83,,,,,,,,,,1,62.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,79.05,,,,,,,,,,,,1,111.11,1,53.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,61.12,1,80.84,,,,,,,,,,,,4,86.92,1,100.40,,,,,,,,,,,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.84,,,,,,,,,,
,,,,35~39,,,1,102.67,1,60.13,,,,,,,,,,,,1,62.85,1,62.85,1,55.28,1,62.85,1,102.67,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,234.41,3,98.62,1,70.27,1,65.06,,,,,,,,1,70.27,,,,,,,1,66.45,1,65.06,,,2,122.62,,,,,,,,,,,,,,,1,66.45,,,,,1,66.45,1,65.06,,,,,,,,,,,,,,
,,,,45~49,,,2,152.79,4,109.35,2,90.99,,,1,,,,72.57,1,76.39,1,112.49,1,111.36,1,111.36,,,1,76.39,,,,,1,112.49,1,112.49,,,,,,,,,,,,,,,1,112.49,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,93.72,2,109.83,,,,,2,,,,98.14,,,,,1,102.99,,,1,93.72,3,202.57,,,,,2,114.81,1,93.72,,,,,,,,,,,,,,,,,1,102.99,,,1,95.69,,,1,128.87,,,,,,,,,,
,,,,55~59,,,6,129.45,4,128.99,,,,,,,,,,,,,,,,,,,,3,110.09,1,166.94,,,,,,,1,76.16,,,,,1,84.10,,,1,83.61,2,111.42,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,82.64,8,172.49,2,104.66,,,1,,,,109.53,1,82.64,,,1,89.21,2,94.21,1,124.69,8,161.39,,,3,98.94,5,160.21,1,90.17,2,98.33,,,,,,,,,1,165.56,3,98.94,,,,,,,,,2,110.25,1,89.21,1,90.17,,,,,,,,
,,,,65~69,,,3,126.00,2,143.16,,,,,,,,,,,,,,,,2,210.97,2,102.93,7,279.89,,,3,197.24,3,119.43,,,1,101.63,,,1,101.63,,,,,,,3,125.42,,,,,1,144.30,,,2,121.88,,,,,,,,,,,,
,,,,70~74,1,148.37,3,262.93,3,232.74,,,1,238.66,1,,,,152.91,,,1,157.48,,,2,314.96,,,5,211.86,,,3,279.59,5,292.74,1,163.13,2,150.60,,,,,,,,,1,197.63,3,177.94,,,,,4,210.30,,,1,238.66,,,1,152.91,,,,,,,,
,,,,75~79,,,1,229.36,4,241.25,,,,,1,,,,201.61,,,1,229.36,,,1,204.92,,,2,203.25,1,358.42,1,201.61,5,412.88,1,204.92,2,250.31,,,,,,,,,2,226.50,1,358.42,,,1,275.48,1,223.71,,,1,201.61,,,1,201.61,,,,,,,,
,,,,80~84,,,1,316.46,1,316.46,,,,,1,,,,446.43,,,,,,,2,444.44,,,1,373.13,,,,,1,662.25,,,2,406.50,,,1,662.25,,,,,,,2,342.47,,,,,,,,,3,431.65,,,,,,,,,,,,
,,,,85+,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,1,584.80,,,,,1,584.80,,,,,1,584.80,,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,2,,,,58.55,,,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,97.99,1,43.92,,,,,,,1,43.92,,,,,,,1,50.18,,,,,,,,,,,1,63.41,,,,,,,1,63.41,,,,,,,1,43.92,,,,,,,,,,
,,,,25~29,,,,,1,69.44,,,1,69.44,2,,,,61.37,1,51.87,,,1,54.98,,,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.31,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.08,,,,,,,,,,,,,,,,
,,,,35~39,,,4,112.52,2,56.26,1,85.91,,,2,,,,56.26,,,,,,,,,2,108.87,,,,,,,2,56.26,,,1,54.44,,,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,163.13,6,169.40,3,124.33,,,,,,,,,,,,,,,,2,67.61,1,64.89,,,,,1,97.56,,,,,,,,,,,,,,,,,,,1,63.69,1,72.05,,,,,,,,,,,,,,,,,,
,,,,45~49,1,68.68,5,154.66,4,123.72,,,,,,,,,,,,1,68.68,,,,,,,,,,,1,160.00,,,,,,,,,,,2,101.42,,,,,,,,,1,68.68,,,,,,,,,,,,,,,,,,
,,,,50~54,1,129.70,4,143.27,2,108.52,,,,,,,,,,,,1,92.00,,,,,2,202.02,,,,,1,92.00,,,,,,,1,92.00,,,,,,,,,,,,,,,1,188.32,1,188.32,1,93.28,,,,,,,,,,,,
,,,,55~59,,,,,8,190.20,,,,,3,,,,151.75,,,1,85.54,,,,,7,283.29,,,5,215.98,3,98.78,2,112.80,,,1,82.85,1,79.11,,,,,,,1,106.27,1,123.76,,,2,132.71,,,,,,,,,1,176.68,1,106.27,1,79.11,,,,
,,,,60~64,,,6,136.80,3,90.72,2,166.25,,,,,,,,,,2,99.16,,,,,7,203.02,1,85.76,4,126.06,3,142.59,,,,,2,112.61,,,1,106.61,,,,,,,,,,,3,131.46,,,,,1,163.93,,,2,166.25,,,,,,,,
,,,,65~69,,,1,95.60,5,275.03,2,97.99,,,1,,,,100.50,,,,,,,,,6,234.74,3,215.36,3,115.07,3,146.99,,,,,,,,,,,,,,,,,,,,,1,121.51,,,1,175.44,2,191.20,,,,,,,,,1,175.44,,
,,,,70~74,1,139.47,2,146.84,,,,,2,146.84,,,,,,,,,,,,,,11,370.25,,,2,181.65,2,304.41,,,,,,,,,,,,,1,155.04,,,1,139.47,,,1,155.04,,,,,,,,,1,152.21,,,,,,,,
,,,,75~79,1,228.83,,,4,417.54,,,1,195.69,,,,,,,,1,195.31,,,,,8,456.88,1,280.11,4,324.94,5,298.15,,,,,1,195.69,,,,,,,,,,,,,,,3,229.71,,,,,,,,,1,195.31,,,,,,,,
,,,,80~84,,,,,3,777.20,,,,,,,,,,,,1,362.32,,,,,1,414.94,,,4,479.04,1,362.32,,,1,314.47,,,,,,,,,,,,,,,,,1,314.47,,,1,427.35,1,427.35,1,362.32,,,,,,,2,362.32,,
,,,,85+,,,,,1,952.38,,,1,609.76,,,,,,,,1,680.27,,,,,1,680.27,1,617.28,1,529.10,1,529.10,,,,,,,,,,,,,1,529.10,,,,,,,,,,,1,769.23,,,,,,,,,,,1,617.28,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.10,,,,,,,,,,,,,2,74.88,,,,,,,,,,,,,,
,,,,20~24,,,,,1,67.75,,,,,1,,,,47.30,,,,,,,,,,,,,,,,,,,,,,,,,1,94.79,,,,,,,,,2,58.88,,,,,,,1,67.75,,,,,,,,,,,,
,,,,25~29,,,,,1,56.31,,,,,1,,,,52.22,,,,,,,,,,,,,,,,,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.89,,,,,,,,,,
,,,,30~34,,,,,1,57.27,,,,,2,,,,56.24,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,1,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,142.45,3,82.33,1,104.49,1,151.52,2,,,,119.05,,,,,,,,,,,,,,,,,,,,,2,59.01,,,,,,,,,,,1,59.52,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,155.95,3,79.64,1,106.16,,,2,,,,67.70,1,65.66,,,,,2,139.76,,,1,65.66,1,106.16,1,94.16,,,,,1,61.01,,,,,,,,,,,2,67.70,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,7,134.51,4,83.59,1,66.45,,,,,,,,,,2,68.87,2,84.00,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,236.97,5,117.70,1,95.51,,,,,,,,1,183.49,,,1,86.43,,,1,87.49,,,2,191.02,,,,,,,1,131.58,,,,,,,,,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,
,,,,55~59,,,2,98.62,6,151.44,2,86.58,,,,,,,,,,2,114.88,2,178.89,6,159.19,,,,,3,120.34,1,89.45,1,84.60,,,3,116.41,1,178.89,,,,,,,,,2,178.89,,,,,5,163.29,,,,,2,102.88,,,1,89.45,,,,,,
,,,,60~64,1,81.63,7,245.61,6,113.98,,,2,82.85,,,,,,,,,,3,124.28,10,241.90,,,,,2,111.54,1,89.61,1,89.61,,,4,113.31,2,93.90,,,,,,,,,4,132.54,,,,,1,84.10,,,,,1,84.10,,,,,,,,,,
,,,,65~69,,,1,92.08,6,232.47,2,98.86,,,,,,,,1,97.18,1,117.65,2,194.36,9,245.43,,,,,3,114.33,7,165.37,,,,,1,117.65,2,94.56,,,,,,,,,5,170.65,1,179.21,,,2,103.31,,,2,94.56,,,,,,,,,,,,
,,,,70~74,,,,,1,140.06,,,,,,,,,,,,,,1,221.73,8,253.65,,,,,2,136.52,7,260.42,,,1,150.60,4,148.81,1,221.73,,,,,,,,,4,197.63,,,1,140.06,1,143.06,,,,,,,,,2,280.11,,,,,,
,,,,75~79,,,2,378.79,4,404.86,1,217.39,2,378.79,,,,,,2,242.72,3,326.80,2,202.43,3,268.34,1,218.34,,,2,248.45,4,531.91,,,,,1,217.39,,,,,,,1,194.93,,,,,,,,,1,273.22,,,1,218.34,1,342.47,1,342.47,,,,,,,,
,,,,80~84,,,,,2,862.07,,,,,,,,,,,,3,364.08,,,1,400.00,,,,,1,313.48,2,784.31,,,,,2,323.62,,,,,,,,,1,313.48,3,352.94,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,606.06,,,,,1,502.51,,,,,,,,,,1,800.00,,,,,,,,,1,502.51,2,677.97,,,,,,,,,,,,,,,,,2,597.01,,,,,,,,,,,,,,,1,632.91,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,63.17,,,,,,,,,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,52.33,,,,,,,,,,,,1,120.63,,,,,,,,,,,,,,,,,1,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,51.57,,,,,,,,,,,,,1,42.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,59.10,2,71.28,,,,,,,,,,1,58.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,113.67,1,64.72,,,,,1,,,,57.37,3,67.16,,,,,1,64.72,,,1,64.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.82,,,,,,,,
,,,,35~39,,,5,98.02,4,68.17,1,55.13,,,,,,,,3,74.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,124.02,1,68.07,,,,,,,,,,1,68.59,1,109.41,,,,,1,68.59,,,1,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.70,,,,,,,,,,
,,,,45~49,,,5,127.19,4,98.84,1,65.49,,,,,,,,,,,,1,71.74,,,1,154.32,,,,,2,87.11,,,,,,,1,71.74,,,1,71.74,,,,,1,71.74,,,,,,,,,,,2,78.83,,,,,,,,,,
,,,,50~54,1,92.34,4,92.40,4,127.96,1,81.90,,,,,,,,,,,,,,,,1,92.34,,,1,81.90,,,2,98.77,1,92.34,,,,,,,1,81.90,,,,,1,81.90,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,95.60,2,109.17,2,125.55,,,,,1,,,,95.60,,,,,,,,,6,227.36,,,,,3,141.78,2,105.54,,,,,1,93.46,,,,,,,,,3,101.83,1,93.46,,,2,110.62,,,,,,,,,,,,,,,,
,,,,60~64,1,79.62,4,119.72,6,189.99,2,85.29,1,84.32,,,,,,2,94.70,,,,,1,84.32,8,176.72,,,,,1,84.32,2,91.66,1,84.32,1,86.28,,,,,,,,,,,,,,,,,,,,,1,79.62,1,86.28,,,,,,,,,,
,,,,65~69,,,1,101.11,4,114.81,1,98.23,,,1,,,,87.72,,,,,4,209.75,,,6,167.32,,,,,1,87.72,1,87.72,2,122.25,,,,,,,2,99.55,,,,,4,147.22,,,1,101.11,1,87.72,,,1,87.72,,,,,,,,,,,,
,,,,70~74,,,1,118.62,5,175.50,1,166.67,,,,,,,,,,,,,,,,9,329.19,,,,,4,136.19,3,145.35,,,,,1,166.67,,,1,127.39,,,1,132.45,5,213.95,,,,,1,141.04,,,2,122.85,,,,,,,,,,,,
,,,,75~79,3,322.58,1,211.86,1,218.34,,,,,1,,,,271.00,,,1,194.55,,,1,211.86,6,281.95,,,,,2,237.81,6,425.23,,,1,189.39,,,,,1,211.86,,,,,6,263.97,,,,,1,271.00,1,271.00,1,194.55,,,1,211.86,,,,,,,,
,,,,80~84,,,,,1,353.36,,,,,,,,,,1,288.18,,,1,416.67,,,2,302.11,,,,,1,416.67,4,458.19,,,,,1,288.18,,,1,288.18,,,,,3,636.94,,,,,,,,,,,,,1,363.64,,,,,,,,
,,,,85+,1,625.00,2,543.48,,,,,,,1,,,,584.80,,,,,,,,,2,543.48,,,,,3,815.22,3,1102.94,,,,,1,751.88,1,480.77,,,,,,,,,,,,,,,,,2,604.23,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,淋巴結,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
