,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,22.89,17,126.69,4,55.05,4,85.36,,,3,,,,39.17,,,1,17.41,1,52.11,1,17.41,,,3,43.83,8,68.63,1,60.06,,,,,,,5,65.26,4,42.90,2,34.83,,,1,33.41,,,2,26.10,,,,,,,1,17.41,5,57.23,1,17.41,2,34.83,2,26.10,,,3,37.04,3,156.58,,,2,40.72,,,,,,
,,,,60~64,1,20.63,11,83.66,12,107.82,3,41.14,,,2,,,,166.25,,,4,41.18,,,,,,,3,43.78,10,98.47,1,20.63,,,,,3,46.21,13,128.02,10,80.83,4,51.98,,,5,77.02,1,60.83,3,47.79,,,,,,,2,29.18,9,87.01,,,3,43.78,1,69.93,,,,,1,40.92,,,1,20.63,,,,,,
,,,,65~69,1,90.91,6,102.72,16,168.44,2,97.56,,,4,,,,57.63,,,,,3,62.25,1,30.51,1,90.91,3,80.09,9,119.33,,,,,,,1,98.81,9,129.85,16,150.96,2,78.34,,,5,71.35,,,1,98.81,,,,,,,1,64.89,5,71.98,1,30.51,2,46.62,1,90.50,1,90.50,1,98.81,1,30.51,,,3,49.99,,,,,,
,,,,70~74,,,6,155.48,10,146.24,,,1,39.26,2,,,,120.99,,,4,85.11,,,3,77.74,,,2,51.83,15,195.16,,,,,,,,,7,110.32,17,200.05,4,85.91,,,5,73.12,,,1,39.26,,,,,,,,,15,219.36,,,1,78.86,,,,,2,78.52,2,116.89,1,39.26,3,98.30,,,,,,
,,,,75~79,1,167.22,3,115.83,6,160.13,,,,,,,,,,,,,,,,2,173.16,,,,,6,159.07,2,86.58,,,,,,,12,231.66,9,195.74,1,167.22,1,57.57,4,154.32,,,4,125.39,,,,,,,,,13,282.73,,,,,3,94.79,,,,,,,,,1,167.22,,,,,,
,,,,80~84,2,148.26,3,246.71,4,200.70,1,212.31,1,318.47,1,,,,298.51,,,1,113.51,1,113.51,3,180.29,,,,,6,298.06,,,,,,,,,4,414.94,5,627.35,,,,,3,194.55,,,3,340.52,,,1,317.46,,,,,7,485.10,,,,,,,,,1,113.51,1,317.46,,,1,113.51,,,,,,
,,,,85+,,,1,444.44,3,545.45,1,438.60,,,,,,,,,,,,,,3,289.30,,,1,167.79,2,243.61,,,,,,,,,4,293.04,1,316.46,,,,,3,242.52,,,2,369.69,1,167.79,,,,,,,4,522.19,,,,,,,,,1,167.79,,,,,1,167.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,3,20.23,,,,,,,1,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,11.83,,,1,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.83,,,,,,,,,,,,,,,2,9.62,,,1,8.10,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,24.61,,,,,,,,,,,,,,,,,1,12.31,,,1,12.31,1,8.12,,,,,,,,,,,,,,,,,,,,,,,1,8.12,,,,,,,,,1,20.34,,,,,,
,,,,20~24,,,2,13.81,,,,,,,,,,,,,,3,14.94,1,23.87,,,,,,,,,,,,,,,,,,,1,18.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.90,,,,,,,,,,
,,,,25~29,1,7.18,4,16.12,,,1,7.18,1,7.18,,,,,,,,3,12.32,,,1,12.89,,,,,,,,,,,1,19.42,,,,,1,12.89,,,1,7.18,,,,,,,1,20.90,,,,,,,,,,,3,16.96,1,24.64,,,,,1,7.18,,,,,,,,,,
,,,,30~34,1,17.32,13,30.02,12,34.92,2,13.23,,,,,,,,,,7,47.15,2,9.78,,,,,4,15.16,2,10.25,1,18.74,,,,,2,9.78,3,10.38,1,6.62,,,1,17.32,,,,,,,,,,,,,,,,,,,1,6.62,1,22.70,,,,,2,19.33,,,1,12.49,1,6.62,,,,
,,,,35~39,1,6.61,23,50.43,5,17.01,3,12.54,,,,,,,,1,16.44,7,15.88,,,1,18.63,,,2,13.22,3,19.82,,,,,1,6.61,2,14.19,3,12.58,2,13.22,,,1,6.61,,,,,,,,,,,,,,,,,,,2,10.88,1,6.61,,,1,21.00,1,16.44,,,2,9.76,,,,,,
,,,,40~44,3,11.60,43,101.55,13,34.75,3,12.70,,,1,,,,21.39,,,3,15.80,,,4,16.68,,,3,15.74,4,14.66,,,,,,,1,23.25,6,15.77,4,14.33,,,1,6.95,,,,,,,,,,,,,1,20.28,,,,,6,16.04,,,,,,,,,,,3,20.86,,,1,11.62,,
,,,,45~49,1,13.11,34,88.64,16,41.71,5,18.11,1,13.11,,,,,,,,6,22.74,1,13.11,,,,,6,21.07,2,10.01,,,,,,,6,19.53,9,30.44,3,34.13,,,4,20.03,,,1,8.10,1,13.11,1,8.10,,,1,8.10,,,,,,,8,27.81,,,,,,,,,,,3,17.85,,,,,,
,,,,50~54,4,22.24,20,72.84,11,58.48,4,32.92,,,3,,,,18.14,,,3,20.15,2,37.13,,,,,6,25.34,3,62.49,,,,,,,8,36.25,5,36.33,5,33.42,1,31.35,3,19.00,1,30.67,1,17.55,,,,,,,,,,,1,9.91,1,9.91,5,57.32,,,1,31.35,,,,,1,31.35,3,19.60,,,3,34.39,,
,,,,55~59,,,19,119.72,13,82.95,7,58.12,1,60.28,2,,,,65.08,,,2,55.13,2,27.73,3,58.79,,,2,39.75,8,57.09,,,,,,,5,45.40,8,69.87,3,39.64,,,3,27.42,,,,,1,31.91,,,,,,,,,,,,,8,50.41,2,39.75,2,33.84,,,1,16.92,,,,,,,2,72.39,,
,,,,60~64,4,42.51,19,165.30,10,70.48,5,65.51,,,2,,,,61.26,,,1,57.18,2,43.67,,,,,2,30.99,7,60.12,,,,,1,65.96,11,84.55,13,93.12,5,45.77,1,40.06,5,109.17,,,,,1,77.64,,,,,,,,,,,1,40.06,13,110.15,,,,,2,47.11,1,19.36,3,43.39,3,58.08,,,2,26.11,,
,,,,65~69,1,28.71,8,99.60,7,83.70,2,75.44,1,95.24,1,,,,57.50,,,2,71.71,2,44.41,,,,,3,57.45,8,94.84,,,,,,,8,172.94,7,101.67,6,71.13,,,4,49.80,,,,,5,80.10,,,,,,,,,,,,,11,131.53,,,1,82.71,3,57.45,1,28.71,1,57.50,2,39.34,1,82.71,1,57.50,,
,,,,70~74,1,120.48,8,139.35,7,114.44,1,117.51,,,1,,,,73.91,,,2,50.84,2,120.12,1,109.17,,,,,15,172.45,1,76.16,,,,,6,91.83,8,141.87,4,75.66,,,4,91.93,,,,,2,76.31,,,,,,,,,1,38.15,,,10,143.84,1,76.16,1,122.85,2,91.62,1,122.85,1,73.91,1,109.17,,,1,73.91,,
,,,,75~79,,,3,90.74,5,125.16,1,173.01,,,5,,,,128.24,,,2,133.69,,,1,55.25,,,,,9,227.45,,,,,,,6,391.13,13,239.41,3,165.75,,,3,89.39,,,,,2,130.38,,,,,,,,,,,,,7,176.77,1,109.89,,,2,110.50,2,73.94,4,110.65,,,,,1,166.39,,
,,,,80~84,,,4,198.51,1,197.24,1,191.94,,,2,,,,194.55,,,2,287.77,1,101.32,1,282.49,,,1,292.40,5,212.22,,,,,,,3,218.98,5,410.85,1,101.32,,,2,132.63,,,,,3,224.55,,,1,191.94,,,,,1,101.32,1,293.26,3,223.71,,,1,101.32,,,,,,,,,,,2,149.14,,
,,,,85+,,,2,313.97,2,313.97,,,,,,,,,,,,,,1,401.61,3,261.55,,,,,2,335.57,,,,,,,2,206.19,3,357.57,,,,,3,355.03,,,,,,,,,,,,,,,2,347.22,,,1,383.14,1,404.86,1,404.86,1,156.99,,,1,404.86,,,,,1,411.52,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23.30,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.82,,,,,,,2,9.56,,,,,,,,,,,,,,,,,,,1,11.89,,,,,1,11.89,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.64,,,,,,,,,,2,20.10,,,,,3,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.52,,,2,20.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,6,20.75,1,19.90,,,,,,,,,,,,2,10.35,3,11.77,1,12.50,,,,,,,,,,,1,7.00,1,18.99,,,,,,,,,,,,,,,,,,,3,17.45,,,,,,,,,,,1,18.42,,,,,,,,,,,,,,
,,,,30~34,,,14,32.50,1,18.64,1,16.41,,,,,,,,1,17.53,5,17.48,,,,,1,12.72,1,6.65,,,,,,,2,14.33,1,33.10,2,16.95,,,,,,,,,,,,,,,,,5,17.69,,,1,16.41,,,1,23.15,,,1,18.64,,,,,,,,,,,,,,
,,,,35~39,,,28,57.27,7,21.65,1,16.79,,,2,,,,23.14,,,5,17.48,,,,,2,23.14,1,11.57,,,,,,,3,10.30,1,6.59,,,,,2,10.87,,,,,,,,,,,,,3,12.59,,,1,16.79,,,1,18.86,,,5,14.31,1,6.59,,,,,,,,,,,,
,,,,40~44,1,19.39,40,85.39,10,32.92,4,20.74,,,,,,,,,,3,11.68,3,38.74,2,14.91,6,18.02,4,40.29,1,6.79,,,1,19.39,2,9.74,5,15.01,1,19.39,,,4,12.66,1,11.46,2,10.05,,,,,,,,,5,15.19,,,,,,,2,14.91,1,6.79,2,13.77,,,,,,,,,,,,,,
,,,,45~49,2,25.11,43,107.62,14,45.03,7,23.79,1,7.78,1,,,,7.78,,,2,9.67,1,21.45,3,17.26,6,19.21,1,12.77,,,,,1,29.05,4,24.16,6,28.81,1,7.78,,,5,14.67,,,2,16.19,,,1,22.11,,,,,6,22.86,2,16.19,,,2,11.51,3,22.41,,,1,12.77,,,1,7.78,,,,,,,,,,
,,,,50~54,2,21.07,29,91.80,11,40.30,5,35.67,2,11.76,,,,,,,,6,26.05,,,,,5,30.24,3,21.02,1,16.03,,,,,6,24.96,5,24.38,4,23.84,,,4,16.64,,,2,13.99,,,,,,,,,7,31.37,1,9.29,,,,,1,16.03,1,55.99,2,20.51,,,1,9.29,,,,,,,,,,
,,,,55~59,1,91.74,15,88.00,7,54.16,2,50.21,,,,,,,,,,2,27.09,,,3,35.63,4,33.92,8,51.14,1,47.01,,,,,4,39.43,7,46.92,2,25.99,1,53.88,4,38.92,1,71.33,1,29.66,,,,,,,,,8,58.03,2,51.95,,,2,36.37,1,15.89,2,59.31,,,,,,,,,,,,,,,,
,,,,60~64,3,32.61,12,82.02,7,58.29,2,24.90,,,1,,,,64.10,,,3,44.30,1,73.48,1,18.48,2,27.82,5,52.12,,,,,,,8,72.87,11,95.76,4,33.60,,,6,49.16,,,2,36.96,1,64.10,,,,,1,18.48,10,69.29,,,2,57.90,,,1,47.78,2,36.96,2,24.90,,,1,73.48,,,,,,,,,,
,,,,65~69,1,89.61,9,83.94,12,131.05,,,,,4,,,,102.83,,,4,54.65,1,53.05,2,41.37,2,39.46,10,148.83,,,1,59.28,1,92.00,7,117.65,12,115.86,,,,,6,81.25,1,59.28,2,39.46,,,,,,,1,83.33,11,100.39,1,59.28,1,53.05,4,47.59,,,2,36.81,,,,,1,89.61,,,,,,,,,,
,,,,70~74,,,2,89.21,4,135.82,1,37.12,4,81.04,2,,,,57.36,2,57.36,2,56.56,3,67.89,1,76.34,2,49.53,10,125.49,1,118.76,,,,,6,103.75,11,154.45,3,101.69,,,6,136.89,1,118.06,4,148.48,,,,,,,,,10,141.38,,,2,75.36,7,143.44,1,37.12,1,107.30,,,,,,,,,,,,,,,,
,,,,75~79,,,3,104.13,3,77.80,1,51.81,,,4,,,,111.54,,,,,2,122.55,2,78.80,,,3,221.57,,,,,,,3,77.80,14,240.63,2,151.75,,,3,103.27,,,,,,,,,,,2,77.67,7,166.91,,,2,103.63,2,69.42,1,148.59,2,121.36,,,,,1,51.81,,,,,,,,,,
,,,,80~84,,,1,186.57,4,222.59,,,,,1,,,,277.01,,,1,92.42,1,266.67,2,138.60,,,4,316.21,,,,,,,2,139.28,6,277.65,,,,,5,173.85,,,,,,,,,,,,,8,294.66,,,,,2,217.86,,,2,217.86,,,,,,,,,,,,,,,,
,,,,85+,,,1,266.67,1,369.00,,,,,,,,,,,,,,,,3,292.40,,,1,378.79,1,378.79,,,,,3,325.03,3,329.67,,,,,2,301.20,,,,,,,,,,,,,4,388.35,,,,,1,150.60,,,,,,,,,2,317.46,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,5,32.27,,,,,,,1,24.54,,,1,38.42,,,,,2,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.46,,,4,17.19,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.98,,,,,1,23.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.71,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,16.58,1,8.29,1,8.29,,,1,26.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.70,,,,,,,,,,,,,,
,,,,20~24,,,1,10.99,,,,,,,,,,,,,,2,14.87,2,13.79,,,1,29.09,2,14.87,,,1,6.96,,,,,,,,,,,,,1,18.49,,,,,,,,,,,,,,,,,,,,,1,22.97,1,22.97,,,,,,,,,2,13.56,,,,
,,,,25~29,,,3,15.70,,,,,,,,,,,,,,5,16.10,,,1,18.22,1,11.93,,,,,,,,,,,,,,,1,6.67,1,17.46,1,19.11,,,1,18.22,,,,,1,11.93,,,,,,,,,,,,,1,29.99,1,11.93,,,3,14.64,,,,,,,,
,,,,30~34,1,6.68,12,37.11,2,9.84,1,17.88,,,,,,,,,,4,14.90,1,6.68,,,,,2,15.00,,,,,,,,,,,,,,,,,,,,,1,23.44,,,,,,,,,,,,,,,,,1,23.44,,,,,,,1,6.68,,,,,,,,
,,,,35~39,1,21.38,28,64.04,10,24.59,2,14.46,,,,,,,,,,7,15.24,,,1,21.38,,,1,18.56,,,,,,,1,16.23,,,,,1,6.55,6,19.05,1,18.56,,,,,,,,,1,16.23,,,,,,,,,,,2,9.68,,,1,16.71,,,,,,,6,22.52,,,,
,,,,40~44,1,19.51,29,67.28,15,33.45,6,28.52,,,3,,,,10.38,,,5,20.03,3,12.62,2,24.25,,,5,25.71,3,21.22,1,16.80,,,,,,,,,4,14.91,3,15.12,2,11.03,,,9,18.79,,,,,1,6.63,,,,,,,,,,,5,18.61,,,,,,,1,32.72,,,5,19.36,,,,
,,,,45~49,4,12.88,53,127.44,18,43.28,7,21.54,,,1,,,,7.46,3,18.78,6,23.93,3,11.40,3,16.55,,,6,23.31,10,28.32,1,7.46,,,,,1,23.49,,,3,13.40,4,17.42,2,14.92,1,7.46,6,19.98,1,12.37,,,1,7.46,,,,,,,1,26.98,,,12,35.12,1,7.46,3,23.22,,,,,1,21.17,1,21.17,,,3,13.96
,,,,50~54,2,27.36,36,105.96,6,24.34,7,27.28,1,15.23,1,,,,8.76,,,6,22.04,1,26.38,1,51.87,,,4,28.83,8,33.62,,,,,,,,,,,7,24.85,12,47.27,4,39.30,,,3,13.78,,,,,4,15.76,,,,,,,2,17.51,,,16,49.93,,,2,13.39,1,8.76,2,11.12,1,8.76,3,26.80,,,2,13.07
,,,,55~59,2,28.50,23,122.07,6,44.24,4,34.77,,,1,,,,46.47,,,4,41.36,4,44.07,3,29.31,1,42.84,5,34.61,3,23.01,1,48.54,,,,,,,1,42.84,3,55.85,9,50.42,1,62.74,,,1,14.25,,,1,14.25,1,14.25,,,1,48.54,,,,,,,7,54.46,,,1,14.25,3,37.99,,,,,2,21.39,,,,
,,,,60~64,1,62.85,18,134.63,9,62.63,5,50.61,,,1,,,,37.16,1,37.16,,,1,49.60,4,71.47,,,3,29.50,10,66.84,1,17.87,,,,,,,,,10,68.95,11,88.08,2,27.82,,,5,58.05,,,,,1,49.60,1,17.87,,,1,17.87,1,17.87,1,62.85,16,97.64,,,1,17.87,3,65.59,,,1,84.53,3,29.50,,,1,53.11
,,,,65~69,,,15,145.00,6,96.60,1,24.12,,,,,,,,,,,,,,4,50.23,,,4,54.72,13,125.66,,,,,,,1,80.91,,,10,112.15,10,96.67,6,57.41,,,3,51.11,1,80.91,,,3,49.57,,,1,69.44,,,,,,,7,90.02,,,,,1,24.12,,,1,69.44,4,49.14,,,,
,,,,70~74,,,9,132.70,4,156.19,2,116.69,1,119.47,1,,,,78.00,1,118.06,1,106.95,2,48.04,1,114.03,,,1,119.47,9,117.51,1,106.95,,,1,106.95,,,,,9,123.92,10,124.19,3,78.62,,,6,88.47,,,,,1,114.03,,,,,,,3,58.85,,,10,137.49,,,,,4,68.06,1,78.00,1,119.47,,,,,,
,,,,75~79,1,47.28,6,108.66,5,110.96,1,47.28,,,2,,,,141.14,,,2,94.56,1,101.42,2,94.56,,,1,47.28,5,159.69,,,,,,,,,1,147.93,8,259.82,12,203.74,2,71.15,,,5,142.09,,,,,1,141.04,,,,,,,1,47.28,,,16,258.19,1,141.04,3,78.15,3,123.97,,,2,70.85,,,,,,
,,,,80~84,,,,,2,130.72,1,85.76,,,2,,,,171.53,,,,,1,85.76,2,200.80,,,,,7,198.24,1,238.66,,,,,,,2,124.77,5,183.62,8,293.15,1,85.76,,,4,174.98,,,,,2,233.64,,,,,,,1,257.07,,,6,332.23,,,,,,,,,3,153.93,,,1,85.76,,
,,,,85+,,,3,214.29,4,415.80,,,,,1,,,,333.33,,,,,2,301.66,1,268.10,,,,,3,212.62,,,,,,,,,,,5,361.53,4,267.38,1,359.71,,,3,214.29,1,259.74,,,,,,,,,1,135.50,,,1,135.50,9,382.82,1,333.33,,,,,,,2,307.69,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
