,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.46,,,,,,,,
,,,,15~19,,,,,1,38.80,,,,,,,,,,,,,,1,33.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.96,,,,,,,,,,,,,,
,,,,25~29,1,31.09,,,1,31.09,,,1,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.17,1,31.09,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,51.52,,,,,,,,,1,,,,51.52,,,,,,,,,,,,,,,,,,,,,,,,,1,39.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,53.54,2,55.10,,,,,,,,,,,,,,,,,,,,,,,,1,39.71,,,,,1,50.68,,,,,,,1,27.55,,,,,1,50.68,,,,,,,1,27.55,1,50.68,,,,,,,,,,
,,,,40~44,5,69.81,1,51.41,1,43.84,,,1,43.84,,,,,,1,51.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,87.68,1,34.06,,,,,,,,,,,,,,,,,,
,,,,45~49,6,110.40,4,73.60,,,,,1,55.40,,,,,,1,55.40,1,46.45,,,,,,,,,1,46.45,2,50.53,,,1,46.45,1,67.70,,,,,,,,,,,,,,,1,67.70,,,,,,,,,,,,,,,,
,,,,50~54,1,82.85,2,215.98,,,,,,,,,,,,,,,,,,,,,,1,107.99,2,99.35,,,,,,,,,,,,,,,,,,,1,92.00,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,218.22,3,163.67,,,,,1,92.68,,,,,,,,,,5,171.70,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,,,,1,92.68,1,92.68,,,,,,,,,,,,,,
,,,,60~64,,,3,341.30,,,,,,,1,,,,108.93,1,153.14,1,153.14,2,130.55,1,113.77,,,,,1,108.93,1,113.77,,,,,1,153.14,1,108.93,,,,,,,,,2,111.30,,,,,,,1,108.93,,,,,1,113.77,,,,,,
,,,,65~69,1,150.60,2,366.30,,,,,,,,,,,,,,,,8,415.58,,,,,,,1,150.60,1,183.15,,,1,183.15,,,,,,,,,,,,,,,,,2,165.29,,,,,1,150.60,,,1,183.15,,,,,,
,,,,70~74,,,,,,,1,206.19,,,,,,,,,,1,194.55,3,618.56,,,,,1,206.19,,,2,519.48,,,,,,,,,,,,,,,,,1,206.19,,,,,,,1,259.74,,,,,1,206.19,,,,,,
,,,,75~79,,,1,352.11,,,1,288.18,,,,,,,,,,,,3,458.02,,,,,1,352.11,1,352.11,1,288.18,,,,,,,,,,,,,,,,,1,324.68,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,704.23,,,1,,,,606.06,,,,,,,,,,,,,3,753.77,1,429.18,,,,,,,,,,,,,,,,,1,704.23,,,,,,,,,,,,,1,704.23,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,2,1941.75,,,3,1276.60,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,28.43,,,,,,,1,50.71,1,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,32.11,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,35.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,52.00,1,53.02,,,,,1,,,,40.52,1,26.00,,,,,,,,,,,,,,,,,,,,,,,1,53.02,,,,,,,1,26.00,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,7,109.14,2,101.94,,,,,2,,,,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.71,,,,,1,39.60,,,,,,,,,,,,,,,,
,,,,40~44,,,5,100.89,9,167.13,,,,,,,,,,,,,,,,,,,,,,,,1,51.52,2,66.33,,,,,,,,,,,1,51.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,42.55,3,127.66,3,127.66,,,,,1,,,,62.19,,,,,1,50.84,1,62.19,,,,,,,1,62.19,,,,,1,42.55,,,2,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,8,233.78,3,141.84,,,,,,,,,,,,1,87.41,,,,,,,,,,,3,122.40,1,87.41,,,,,,,1,87.41,,,1,87.41,1,87.41,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,165.38,3,141.04,1,90.09,1,90.09,,,,,,,,,,,,3,102.60,,,,,,,1,98.33,2,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.63,,,4,428.27,1,103.63,1,103.63,,,,,,,,1,107.07,2,207.25,4,210.64,,,,,,,,,3,182.04,1,107.07,,,,,4,238.24,,,2,119.12,,,1,140.06,,,,,1,107.07,,,,,,,,,,,,,,
,,,,65~69,1,140.06,1,134.05,4,273.97,,,,,,,,,,,,,,,,2,280.11,,,,,1,140.06,3,148.81,2,157.48,,,1,179.86,,,1,140.06,1,179.86,,,2,280.11,,,1,134.05,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,295.86,1,188.68,,,,,,,,,,1,206.61,,,,,6,662.25,,,,,1,188.68,1,188.68,4,441.50,,,1,188.68,,,1,188.68,1,188.68,,,1,206.61,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,294.12,,,,,,,,,,1,271.74,,,,,5,508.13,,,,,,,2,282.49,3,465.84,,,1,362.32,,,1,294.12,,,,,,,,,2,282.49,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,552.49,,,,,,,,,,,,,,1,552.49,1,448.43,,,,,,,,,,,1,552.49,,,2,583.09,1,448.43,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.48,,,1,32.84,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.38,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,40.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.90,,,,,1,39.06,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,45.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,49.57,3,37.18,,,,,,,,,,1,26.39,,,,,2,35.59,,,,,,,,,,,,,,,,,,,1,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.76,3,34.74,2,33.05,,,,,,,,,,,,1,38.71,,,1,24.76,,,,,,,,,2,49.53,1,49.65,,,,,,,1,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,8,106.55,7,93.23,1,31.37,,,,,,,,1,42.18,1,31.37,,,,,,,,,2,38.93,1,51.31,,,,,,,1,42.18,,,,,,,1,31.37,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,198.97,6,142.08,1,39.79,,,,,,,,,,1,48.15,,,1,39.79,,,,,1,58.48,1,48.15,,,,,1,39.79,,,1,58.48,,,1,58.48,,,1,39.79,,,,,3,47.62,,,,,,,,,,,,,,
,,,,50~54,,,4,101.73,3,76.30,,,,,,,,,,1,65.19,,,1,92.08,,,3,125.10,1,65.19,,,4,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,101.94,4,225.99,4,192.96,,,1,91.58,,,,,,,,1,126.74,,,1,101.94,2,203.87,,,2,203.87,1,101.94,,,,,,,,,,,1,126.74,,,,,,,,,1,91.58,,,,,,,,,,,,,,,,
,,,,60~64,,,6,223.96,2,102.30,,,,,,,,,,,,,,,,,,3,153.45,,,1,100.20,2,102.30,,,1,100.20,1,138.12,,,,,2,102.30,,,,,1,104.49,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,174.83,2,154.20,,,,,1,,,,174.83,,,,,1,126.10,,,5,239.23,,,,,1,137.93,,,3,197.63,,,,,,,1,174.83,,,,,,,1,174.83,1,126.10,,,1,126.10,,,,,,,,,,,,
,,,,70~74,,,,,1,184.16,,,,,,,,,,,,,,,,1,221.73,3,197.50,,,1,184.16,1,184.16,,,,,1,184.16,,,,,1,190.48,,,,,1,184.16,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,4,386.47,,,,,,,,,,,,,,,,,,2,270.64,1,268.82,2,299.40,1,272.48,,,1,272.48,,,,,,,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,1273.89,1,552.49,,,,,,,,,,,,,,3,753.77,,,1,414.94,,,1,636.94,1,552.49,,,1,414.94,1,552.49,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,2,1136.36,,,1,568.18,1,826.45,,,1,568.18,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,43.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,38.51,,,,,,,1,27.95,,,,,,,,,,,,,,,,,1,33.57,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,30.84,1,30.84,,,,,,,,,,,,,,,,,,,,1,30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,27.47,1,40.97,,,,,,,,,,,,1,40.97,,,,,,,,,,,,,,,1,40.97,,,2,32.89,,,,,,,,,,,,,,,1,54.05,,,,,,,,,,,,,,,,
,,,,35~39,,,6,69.81,,,,,,,1,,,,24.41,,,,,,,,,1,39.75,,,,,,,1,39.75,1,24.41,1,24.41,,,,,,,,,,,,,,,,,,,1,50.43,,,,,,,,,,,,
,,,,40~44,,,7,129.99,3,38.45,3,51.45,,,,,,,,,,,,,,,,,,2,45.58,,,,,1,41.37,,,2,58.58,,,,,,,,,1,50.74,,,1,41.37,,,,,1,50.74,,,,,,,,,,,,
,,,,45~49,,,7,159.53,6,91.28,1,56.27,,,,,,,,1,38.30,,,,,,,,,1,45.77,,,1,38.30,,,1,45.77,2,91.53,1,45.77,1,56.27,,,,,1,56.27,,,,,,,,,1,56.27,,,,,,,,,,,,
,,,,50~54,,,5,167.84,5,112.23,3,92.82,,,,,,,,2,113.90,,,1,67.75,,,1,81.77,2,67.14,,,2,74.10,2,67.14,,,,,,,,,,,,,,,,,1,81.77,,,1,81.77,,,1,56.95,,,,,,,,,,
,,,,55~59,1,99.90,6,284.77,,,,,,,,,,,,,,,,1,99.90,,,,,5,169.95,,,2,180.83,3,142.38,1,119.76,,,,,,,1,99.90,1,90.42,3,163.40,,,,,,,,,1,119.76,,,,,,,,,,,,
,,,,60~64,,,5,181.23,1,97.94,,,,,1,,,,99.50,,,,,,,,,,,4,228.05,,,4,230.15,3,171.04,,,2,115.07,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,217.86,2,346.62,,,,,2,,,,154.08,1,173.31,,,2,154.08,,,,,5,238.32,,,1,125.00,2,145.24,,,,,,,,,,,,,3,197.24,,,,,,,1,138.70,,,,,,,,,,,,,,
,,,,70~74,1,207.04,1,177.94,1,177.94,1,177.94,1,207.04,1,,,,172.71,,,,,,,,,1,207.04,1,177.94,,,1,172.71,3,262.93,,,,,2,175.28,,,,,,,1,177.94,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,260.76,1,259.07,,,,,,,,,,1,262.47,,,1,326.80,,,,,3,436.68,,,2,260.76,2,289.02,,,1,326.80,,,,,,,,,2,291.12,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,1020.41,1,574.71,,,,,,,,,,1,395.26,,,,,,,,,,,,,1,395.26,1,510.20,1,395.26,1,510.20,,,,,,,1,395.26,1,510.20,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,526.32,,,,,,,1,526.32,2,1470.59,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,61.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,29.03,,,1,29.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,38.07,1,38.07,,,,,,,1,26.89,,,,,1,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,38.40,1,38.40,,,,,,,,,,1,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,28.07,,,,,,,,,,,,,,1,54.41,,,,,,,,,,,,,,,,,,,,,,,,,1,28.07,,,,,,,,,,,,,,,1,28.07,,,,,,,,
,,,,35~39,,,1,24.60,1,40.68,,,,,,,,,,,,,,,,,,,,2,33.29,,,,,2,30.66,1,24.60,,,,,,,1,40.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,8,99.73,3,53.88,1,28.11,,,,,,,,,,1,28.11,,,,,,,,,,,,,,,3,49.90,,,,,,,,,,,,,,,,,1,28.11,,,,,,,,,1,28.11,,,,,,
,,,,45~49,2,72.10,6,87.51,2,72.10,1,44.21,,,,,,,,,,,,,,,,,,,,1,54.95,,,,,,,,,,,,,,,,,,,,,1,36.05,,,1,36.05,,,1,44.21,1,44.21,,,,,,,,
,,,,50~54,,,5,151.47,1,61.96,1,50.94,,,,,,,,,,1,50.94,,,,,,,,,3,61.04,,,1,61.96,1,50.94,,,2,60.59,,,,,,,1,61.96,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,8,266.84,1,115.87,1,115.87,,,,,,,,,,,,,,1,115.87,,,1,89.45,,,,,,,,,,,3,140.52,,,,,,,1,89.45,,,,,,,,,,,,,,,1,98.33,,,,,,
,,,,60~64,2,111.98,3,107.18,,,,,1,134.05,1,,,,98.72,,,,,1,98.72,1,134.05,,,,,6,214.36,,,,,2,192.31,,,2,197.43,2,111.98,,,,,2,111.98,,,1,96.15,1,134.05,,,,,,,,,,,,,,,,
,,,,65~69,,,2,122.40,3,135.38,,,,,,,,,,,,1,125.63,,,2,140.85,,,1,119.33,3,376.88,,,2,251.26,3,183.60,1,171.82,,,1,119.33,,,,,3,217.71,1,119.33,,,1,119.33,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,165.29,2,350.88,1,165.29,,,,,,1,165.29,1,175.44,,,,,,,,,5,299.40,1,175.44,3,281.69,4,340.43,1,202.02,1,165.29,,,,,,,2,181.82,,,1,165.29,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,301.20,,,,,,,2,275.86,,,,,2,252.53,,,,,,,,,,,1,250.63,,,,,1,254.45,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,540.54,1,370.37,,,1,540.54,,,,,1,438.60,1,540.54,,,,,,,,,1,370.37,,,,,2,439.56,,,,,,,,,,,,
,,,,85+,1,781.25,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,2,598.80,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
