,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,57.31,,,,,,,,,1,149.93,,,,,,,,,,,,,,,,,1,36.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,76.73,1,34.82,,,,,,,,,,2,41.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,49.46,1,61.88,2,76.39,,,,,,,,1,41.19,,,,,1,61.88,,,,,,,1,106.84,,,2,87.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,97.02,3,189.51,,,,,1,,,,49.75,,,,,,,3,229.36,,,,,,,,,1,363.64,1,49.75,,,1,49.75,,,,,2,152.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,152.79,2,92.59,,,,,,,,,,,,,,,,1,139.08,1,406.50,,,,,,,,,,,,,,,,,,,2,107.18,,,,,1,139.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,150.83,2,155.40,,,,,,,,,,,,1,507.61,2,600.60,2,110.25,,,,,,,,,,,,,,,,,,,2,173.76,,,,,1,86.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,189.27,4,162.73,,,,,,,,,,2,298.51,,,,,,,1,375.94,1,375.94,,,1,375.94,5,183.22,,,,,,,,,,,2,174.83,1,126.26,,,1,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,169.06,1,129.37,,,,,,,,,,1,116.55,,,,,1,129.37,1,116.55,,,,,1,162.34,2,122.62,1,116.55,,,,,,,1,116.55,2,135.69,,,2,229.36,,,1,162.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,403.23,2,158.48,,,1,284.09,,,,,,2,150.38,,,2,142.45,,,,,,,,,2,336.70,2,256.08,,,,,,,,,,,2,150.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,232.56,3,540.54,1,170.94,,,,,1,,,,800.00,,,,,1,800.00,1,170.94,1,232.56,,,,,1,170.94,1,529.10,3,327.15,,,,,,,1,205.34,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,318.47,1,318.47,3,410.40,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,1,292.40,3,488.60,1,813.01,,,1,318.47,,,5,863.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,444.44,1,561.80,1,1818.18,,,,,,,,,,,,,,,,2,816.33,,,,,1,1492.54,,,1,444.44,,,,,,,,,1,1492.54,,,,,,,1,444.44,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,55.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,219.30,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,37.55,,,,,2,796.81,,,,,,,,1,37.55,,,,,,,,,1,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,70.32,,,,,,,,,,,,,,,,,,,,1,35.16,1,89.77,,,,,,,,,,,,,,,,,1,35.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,39.46,3,142.25,2,61.80,,,,,,,,,,,,,,1,102.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,182.26,1,67.39,,,,,,,,,,1,121.95,,,,,1,121.95,,,,,,,2,55.79,,,1,411.52,,,,,,,,,,,1,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,128.26,7,229.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,215.98,1,177.62,1,83.54,,,1,,,,177.62,,,2,167.08,,,,,,,1,83.54,,,1,147.93,1,177.62,1,147.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,335.85,3,209.35,,,1,131.41,1,,,,591.72,,,1,131.41,,,,,,,1,84.96,1,134.95,1,255.75,,,,,2,511.51,,,,,1,134.95,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,7,271.95,3,264.55,1,247.52,,,1,,,,380.23,,,,,,,,,1,380.23,2,166.94,4,173.09,,,,,2,388.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,135.32,4,313.23,1,141.84,,,,,,,,,,,,,,,,,,1,174.83,1,174.83,2,135.32,,,1,174.83,,,,,,,,,,,,,,,1,129.37,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,242.72,,,,,1,,,,206.61,,,1,233.64,,,,,,,2,193.05,,,1,164.47,,,1,543.48,,,,,,,,,3,403.23,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,917.43,2,671.14,1,286.53,1,335.57,,,,,,,1,335.57,,,,,1,286.53,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,456.62,,,2,595.24,,,,,,,,,,,,,,1,694.44,,,,,2,550.96,1,502.51,,,,,2,1047.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,531.91,,,1,574.71,1,574.71,1,1785.71,,,,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,2,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,35.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,58.34,,,,,1,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,38.26,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,90.01,2,75.16,,,,,1,,,,35.20,,,2,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,88.73,,,,,1,36.93,,,,,,,,1,36.93,,,,,,,,,,,,,,,,,,,2,43.87,1,54.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,91.66,1,168.92,1,45.83,,,3,,,,127.23,,,,,,,,,,,,,2,91.66,,,,,,,,,2,54.04,,,,,,,,,,,1,119.90,,,1,45.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,182.82,3,120.00,,,,,3,,,,103.88,1,57.54,,,,,,,,,,,,,,,1,125.63,,,,,1,125.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,215.63,4,215.63,,,,,1,,,,476.19,,,,,,,,,,,,,,,1,309.60,,,,,,,3,125.63,2,117.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,135.07,2,170.36,,,1,,,,84.18,,,1,130.38,,,3,197.89,,,,,1,130.38,1,84.18,1,245.70,,,,,2,137.55,,,2,137.55,,,,,1,130.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,125.79,3,215.83,1,157.73,,,,,,,,,,1,249.38,1,249.38,3,215.83,1,101.11,,,1,125.79,1,101.11,,,,,3,182.48,3,146.34,,,1,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,171.82,2,480.77,4,195.50,,,,,1,,,,406.50,,,,,,,1,421.94,,,,,3,175.13,,,,,1,421.94,,,2,530.50,1,558.66,,,,,,,,,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,187.62,,,,,1,,,,161.81,,,1,341.30,,,1,341.30,,,,,2,219.54,2,219.54,,,1,224.72,,,,,,,,,,,,,,,,,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,375.23,,,,,,,,,,,,1,308.64,,,1,240.96,,,,,4,621.12,1,240.96,,,,,,,1,240.96,,,,,,,,,1,308.64,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,450.45,,,,,,,,,,,,2,578.03,,,,,,,1,1408.45,,,1,719.42,1,1408.45,2,469.48,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1098.90,1,1639.34,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,37.59,1,78.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,38.74,1,81.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,34.47,2,66.12,,,,,,,,,,2,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,57.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.63,,,,,,,1,129.37,,,,,2,83.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,132.56,3,134.53,,,,,1,,,,313.48,,,,,,,1,398.41,2,179.53,,,,,3,95.66,2,89.69,,,,,,,1,588.24,1,157.23,3,110.78,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,154.08,4,108.93,3,96.90,,,1,,,,666.67,1,173.61,,,,,,,,,,,,,,,2,106.38,,,1,82.24,2,164.47,,,,,3,167.41,,,,,,,,,,,1,53.19,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,217.16,2,149.14,,,,,1,,,,131.75,,,,,1,294.99,3,149.63,1,568.18,,,,,,,2,128.04,1,81.77,,,,,,,,,,,,,,,1,81.77,,,,,2,208.55,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,171.94,4,233.37,2,105.15,1,257.73,,,,,,,,,,1,374.53,,,2,826.45,1,82.99,,,1,82.99,2,826.45,,,,,2,286.94,,,,,,,,,,,1,135.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.71,2,134.05,1,147.71,,,,,,,,,,,,,,1,93.63,,,,,,,1,93.63,,,1,122.70,,,,,,,1,236.97,,,3,117.19,,,,,1,93.63,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,229.89,,,,,,,,,,,,,,1,276.24,1,276.24,1,130.72,1,130.72,,,,,1,138.12,3,388.60,,,,,1,176.68,,,,,2,177.46,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,375.23,1,574.71,1,181.16,,,,,,,,,,,,,,,,3,223.38,,,,,3,223.21,4,241.25,,,,,4,236.41,,,,,2,175.44,,,,,,,,,1,150.83,1,150.83,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,339.56,,,,,1,,,,293.26,,,1,534.76,1,534.76,,,2,380.23,,,,,,,1,293.26,,,,,2,378.07,,,,,1,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,3,819.67,1,442.48,2,531.91,,,,,,,,,1,666.67,,,1,714.29,,,,,,,,,,,,,,,1,434.78,,,1,1369.86,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,2,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1190.48,1,1724.14,,,2,1069.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,38.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,35.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,200.00,1,56.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,109.89,1,160.51,,,,,2,,,,49.85,,,,,,,,,,,,,,,,,1,160.51,,,,,,,1,266.67,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,104.87,2,71.00,1,35.50,,,1,35.50,,,,,,,,,,,,1,35.50,,,1,126.10,,,,,,,,,2,41.95,,,,,,,,,,,,,,,1,190.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,49.53,4,203.05,,,,,,,,,,,,1,41.61,,,,,1,151.98,1,61.16,1,61.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,112.61,2,88.03,,,1,169.49,1,126.90,,,,,,,,,,2,122.77,1,75.13,,,,,3,89.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,75.93,2,151.86,,,,,,,,,,,,,,,,,,,,2,118.13,,,2,93.76,,,,,,,,,,,,,,,1,75.93,,,,,1,75.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,145.99,,,2,333.89,,,1,,,,84.32,,,2,128.70,3,284.90,1,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.32,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,242.72,1,242.72,1,145.35,,,,,,,,,,,,1,242.72,2,111.48,2,211.86,1,90.42,1,145.35,3,233.10,,,1,387.60,,,,,1,90.42,1,242.72,,,1,242.72,,,,,1,127.71,1,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,187.97,2,166.81,,,1,176.68,,,,,,,,1,123.76,,,2,265.96,,,2,316.96,2,208.99,,,1,537.63,,,,,,,,,3,367.20,1,416.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,591.72,,,2,199.40,,,,,,,,,,,,2,258.06,2,290.70,2,181.32,,,1,145.35,,,1,167.79,,,,,,,5,458.72,,,1,145.35,1,145.35,,,,,,,2,335.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,245.40,,,,,,,,,,,,,,2,325.20,1,239.23,2,224.22,2,263.50,,,,,,,2,402.41,1,210.97,,,,,3,476.19,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,423.73,,,,,,,,,,,,,,1,423.73,,,,,2,470.59,,,,,,,,,,,,,,,2,630.91,,,,,,,,,2,470.59,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,456.62,,,,,,,,,,,,,,1,456.62,,,,,,,2,913.24,,,1,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
