,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,47.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,49.16,,,,,,,1,49.16,,,,,,,,,,,,,,,,,,,,1,49.16,,,,,,,,,,,,,1,49.16,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,,49.33,2,98.67,,,,,,,,,,,,,,,,,1,49.33,,,,,,,,,,,,,,
,,,,50~54,,,,,1,56.43,,,1,56.43,1,,,,56.43,,,,1,56.43,,,,,,,,,,,,,,1,56.43,1,56.43,2,112.87,,,,,,,,,1,56.43,,,,,,,,
,,,,55~59,,,,,,,,,1,95.79,,,,,,,,,1,95.79,4,,383.14,1,95.79,1,95.79,,,,,,,,,,,1,95.79,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,91.66,1,91.66,,,,,,,,,,,3,,274.98,,,,,,,,,,,,,1,91.66,,,,,,,,,1,91.66,,,,,,,,,,
,,,,65~69,1,104.60,,,,,,,3,313.81,,,,,,1,,104.60,,,3,,313.81,1,104.60,1,104.60,1,104.60,,,1,104.60,,,2,209.21,,,1,104.60,,,,,1,104.60,,,1,104.60,,,,,,
,,,,70~74,,,,,,,1,116.28,1,116.28,,,,,,,,,1,116.28,4,,465.12,2,232.56,,,,,,,,,,,1,116.28,,,,,,,,,1,116.28,,,4,465.12,,,,,,
,,,,75~79,,,,,,,,,3,423.13,,,,,,,,,,,3,,423.13,1,141.04,1,141.04,,,,,1,141.04,,,2,282.09,1,141.04,1,141.04,,,,,1,141.04,,,,,,,,,,
,,,,80~84,,,,,1,236.41,,,1,236.41,,,,,,,,,,,,,,,,,,,,,,1,236.41,1,236.41,,,,,,,,,,,2,472.81,,,1,236.41,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,497.51,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,54.61,1,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,51.87,,,,,,,,,1,51.87,1,,51.87,,,,,,,,,,,,,,,1,51.87,,,,,,,,,,,,,,,,,,
,,,,40~44,1,49.63,,,,,,,2,99.26,,,,,,,,,,,,,,1,49.63,,,,,1,49.63,,,1,49.63,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,168.16,,,,,,2,,112.11,,,,,,2,112.11,,,1,56.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,352.11,,,,,,,,,,,3,,264.08,,,,,1,88.03,,,,,,,,,1,88.03,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.59,,,1,92.59,1,92.59,4,370.37,1,,,,92.59,,,,,,2,,185.19,1,92.59,,,,,2,185.19,1,92.59,,,1,92.59,,,,,2,185.19,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,105.49,2,,,,210.97,4,,421.94,,,1,,105.49,1,105.49,,,,,,,,,,,1,105.49,,,1,105.49,,,,,,,,,,,,,,,,
,,,,70~74,2,235.85,,,,,,,2,235.85,,,,,,8,,943.40,,,3,,353.77,2,235.85,1,117.92,,,,,,,,,1,117.92,,,,,1,117.92,,,,,,,,,,,,,,
,,,,75~79,,,3,414.94,,,,,,,2,,,,276.63,,,,,,,,,1,138.31,1,138.31,,,2,276.63,,,,,1,138.31,,,,,2,276.63,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,224.72,2,449.44,,,,,,3,,674.16,,,1,,224.72,1,224.72,,,,,2,449.44,,,,,2,449.44,,,,,1,224.72,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,454.55,,,,,,,,,,,1,,454.55,,,,,,,1,454.55,,,,,1,454.55,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.25,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,55.40,,,,,,,,,,,,1,,55.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,49.55,,,,,,,,,3,,,,148.66,,,,,,,,,1,49.55,,,,,,,,,,,,,,,,,1,49.55,,,,,,,,,,,,,,
,,,,45~49,1,49.07,,,,,,,,,1,,,,49.07,,,,,,,,,1,49.07,,,2,98.14,,,,,,,,,,,,,1,49.07,,,,,,,,,,,,,,
,,,,50~54,1,53.71,,,,,,,,,2,,,,107.41,,,,,,,,,,,1,53.71,,,,,,,1,53.71,1,53.71,,,,,,,1,53.71,,,,,,,,,,,,
,,,,55~59,1,77.76,,,1,77.76,,,,,4,,,,311.04,,,,1,77.76,2,,155.52,,,1,77.76,1,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,104.71,,,,,,,1,,,,104.71,,,,1,104.71,4,,418.85,1,104.71,,,,,,,,,1,104.71,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,103.31,,,,,,,,,,,,,1,103.31,1,103.31,,,3,309.92,,,,,2,206.61,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,240.96,,,2,,,,240.96,1,,120.48,2,240.96,4,,481.93,,,2,240.96,1,120.48,,,1,120.48,,,,,,,1,120.48,,,1,120.48,,,,,,,,,,,,
,,,,75~79,1,141.24,,,,,,,,,,,,,,,,,3,423.73,2,,282.49,1,141.24,1,141.24,,,,,,,3,423.73,,,,,1,141.24,,,1,141.24,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,220.26,,,,1,220.26,2,,440.53,,,2,440.53,,,,,,,2,440.53,,,,,,,,,1,220.26,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,836.82,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,50.48,1,50.48,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,
,,,,35~39,1,52.00,,,,,1,52.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,49.02,1,49.02,,,,,1,49.02,,,,,1,49.02,1,49.02,,,,,,,,,1,49.02,,,,,,,,
,,,,45~49,,,1,49.63,,,,,,,,,,,,3,,148.88,,,1,,49.63,,,,,,,,,1,49.63,,,,,,,,,,,,,,,1,49.63,,,,,,,,
,,,,50~54,3,162.95,,,,,,,1,54.32,,,,,,2,,108.64,,,,,,2,108.64,,,1,54.32,,,1,54.32,1,54.32,1,54.32,,,,,,,,,,,1,54.32,1,54.32,,,,,,
,,,,55~59,2,137.08,,,,,,,,,,,,,,2,,137.08,,,2,,137.08,1,68.54,,,1,68.54,,,,,,,3,205.62,,,,,,,1,68.54,,,,,,,,,,,,
,,,,60~64,,,,,1,114.03,,,,,,,,,,,,,,,1,,114.03,5,570.13,,,2,228.05,1,114.03,,,1,114.03,1,114.03,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,,309.60,,,1,,103.20,5,516.00,1,103.20,2,206.40,,,,,,,2,206.40,,,,,1,103.20,,,1,103.20,,,1,103.20,2,206.40,,,,
,,,,70~74,2,243.61,,,,,,,,,,,,,,4,,487.21,,,2,,243.61,1,121.80,,,,,,,,,,,1,121.80,,,1,121.80,,,,,2,243.61,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,144.72,3,,434.15,,,2,,289.44,3,434.15,,,2,289.44,1,144.72,,,,,2,289.44,1,144.72,,,,,,,2,289.44,1,144.72,,,1,144.72,,,,
,,,,80~84,1,206.19,,,,,,,1,206.19,,,,,,1,,206.19,,,1,,206.19,1,206.19,,,3,618.56,,,,,,,1,206.19,,,,,,,,,,,,,,,2,412.37,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,371.75,,,,,,3,1115.24,,,1,371.75,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.21,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,61.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,53.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.68,,,,,,,,,,,,,,,,
,,,,40~44,1,48.57,,,1,48.57,,,,,1,,,,48.57,,,,1,48.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,197.14,,,,,,,,,2,,,,98.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,53.53,,,,,,,,,5,,,,267.67,,,,1,53.53,1,,53.53,,,,,,,2,107.07,,,,,,,,,,,,,1,53.53,1,53.53,,,,,,,,,,
,,,,55~59,,,,,,,,,2,129.12,7,,,,451.90,,,,1,64.56,2,,129.12,,,,,1,64.56,1,64.56,1,64.56,,,1,64.56,,,,,,,,,,,,,2,129.12,,,,,,
,,,,60~64,1,109.29,,,,,,,,,4,,,,437.16,,,,,,4,,437.16,,,,,2,218.58,,,,,1,109.29,,,1,109.29,,,,,,,,,,,1,109.29,,,,,,
,,,,65~69,2,210.53,,,,,,,,,4,,,,421.05,,,,1,105.26,3,,315.79,,,,,2,210.53,4,421.05,,,,,,,1,105.26,,,,,1,105.26,,,,,,,,,,,,
,,,,70~74,3,364.96,1,121.65,,,,,1,121.65,5,,,,608.27,1,,121.65,2,243.31,4,,486.62,1,121.65,,,2,243.31,,,,,,,,,1,121.65,,,,,4,486.62,,,,,4,486.62,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,4,,594.35,1,148.59,1,148.59,1,148.59,,,1,148.59,,,,,2,297.18,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,205.34,,,,,,,,,1,205.34,4,,821.36,,,,,2,410.68,,,,,,,,,,,1,205.34,1,205.34,2,410.68,,,,,1,205.34,,,,,,
,,,,85+,,,1,347.22,1,347.22,1,347.22,,,,,,,,,,,1,347.22,3,,1041.67,,,,,1,347.22,,,,,,,1,347.22,2,694.44,,,,,,,,,1,347.22,2,694.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,1,,,,66.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,52.33,1,52.33,,,,,,,,,,,,,,1,52.33,,,,,,,,,,,,,,,1,52.33,,,,,,,,,,,,,,,,
,,,,35~39,1,54.08,,,,,,,,,,,,,,,,,,,1,,54.08,,,,,,,1,54.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,150.98,,,1,50.33,,,,,,,,,,1,,50.33,1,50.33,,,,,,,,,,,,,,,,,,1,50.33,,,,,,,1,50.33,,,,,,,,,,
,,,,45~49,,,,,1,50.53,,,,,,,,,,,,,,,,,,1,50.53,,,,,,,,,,,,,,,,,,,,,1,50.53,1,50.53,,,,,,,,
,,,,50~54,3,156.74,,,,,,,,,,,,,,,,,3,156.74,,,,1,52.25,,,1,52.25,1,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,59.63,,,,,,,,,,,,,,1,,59.63,,,,,,1,59.63,,,2,119.26,2,119.26,,,1,59.63,,,,,,,,,,,,,,,,,1,59.63,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,108.81,1,108.81,1,,108.81,1,108.81,,,,,,,,,,,,,,,2,217.63,,,,,,,,,,,1,108.81,,,,
,,,,65~69,1,103.95,,,,,,,,,,,,,,,,,7,727.65,3,,311.85,1,103.95,,,2,207.90,1,103.95,,,,,1,103.95,,,,,,,,,,,,,1,103.95,2,207.90,,,,
,,,,70~74,,,,,,,1,124.69,,,,,,,,,,,4,498.75,,,,3,374.06,,,2,249.38,1,124.69,1,124.69,,,,,,,,,1,124.69,,,2,249.38,,,,,,,,,,
,,,,75~79,1,149.93,1,149.93,1,149.93,,,,,1,,,,149.93,,,,1,149.93,2,,299.85,4,599.70,,,1,149.93,,,,,,,,,,,2,299.85,,,1,149.93,3,449.78,1,149.93,,,7,1049.48,,,,
,,,,80~84,1,207.04,,,2,414.08,,,,,1,,,,207.04,,,,2,414.08,,,,2,414.08,1,207.04,4,828.16,1,207.04,,,,,,,,,1,207.04,1,207.04,,,2,414.08,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,313.48,1,313.48,,,,4,1253.92,,,2,626.96,,,,,,,,,,,,,,,1,313.48,,,,,,,2,626.96,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.80,,,,,,,1,67.80,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.67,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,296.59,1,49.43,1,49.43,,,,,,,,,,1,,49.43,1,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,102.88,,,1,51.44,1,51.44,2,102.88,,,,,,,,,,,,,,,,,,,,,,,,2,102.88,,,1,51.44,,,,,,,,,,,,,,,,,,
,,,,50~54,2,101.73,,,,,,,2,101.73,1,,,,50.86,1,,50.86,,,,,,1,50.86,1,50.86,1,50.86,,,1,50.86,,,,,,,,,,,1,50.86,,,,,,,,,,,,
,,,,55~59,2,118.41,,,,,,,1,59.21,1,,,,59.21,3,,177.62,,,1,,59.21,,,,,,,,,,,,,,,1,59.21,,,,,,,1,59.21,,,1,59.21,,,,,,
,,,,60~64,3,299.70,,,,,,,1,99.90,2,,,,199.80,1,,99.90,,,,,,,,,,,,,,,,2,199.80,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,104.93,,,,,,,1,104.93,,,,,,1,,104.93,,,1,,104.93,,,,,,,,,1,104.93,2,209.86,,,,,,,,,,,,,1,104.93,2,209.86,,,,,,
,,,,70~74,,,,,,,1,123.15,3,369.46,,,,,,7,,862.07,,,1,,123.15,1,123.15,1,123.15,,,,,,,2,246.31,,,,,,,,,,,,,,,2,246.31,,,,,,
,,,,75~79,1,155.52,,,,,1,155.52,6,933.13,1,,,,155.52,3,,466.56,,,3,,466.56,1,155.52,3,466.56,,,,,,,3,466.56,,,1,155.52,1,155.52,,,,,,,,,3,466.56,,,,,,
,,,,80~84,1,208.33,,,1,208.33,1,208.33,2,416.67,,,,,,7,,1458.33,1,208.33,1,,208.33,,,,,,,,,,,2,416.67,,,,,,,,,,,,,,,1,208.33,,,,,,
,,,,85+,1,301.20,,,,,,,2,602.41,,,,,,3,,903.61,,,,,,,,,,,,,,,,2,602.41,,,,,,,1,301.20,,,,,,,2,602.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,1,59.56,,,,,1,59.56,,,,,,,,1,,59.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.81,,,,,1,50.81,,,1,,,,50.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.81,,,,,,
,,,,45~49,2,101.94,,,,,,,1,50.97,,,,,,,,,2,101.94,,,,,,,,,,1,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,155.52,,,1,51.84,,,,,1,,,,51.84,,,,3,155.52,2,,103.68,1,51.84,,,,,1,51.84,3,155.52,2,103.68,,,,,1,51.84,1,51.84,1,51.84,,,1,51.84,,,,,,,,
,,,,55~59,1,56.56,,,,,,,2,113.12,1,,,,56.56,1,,56.56,2,113.12,1,,56.56,,,,,,,,,1,56.56,,,1,56.56,1,56.56,2,113.12,1,56.56,2,113.12,,,2,113.12,,,,,2,113.12,,
,,,,60~64,,,,,1,84.39,,,,,,,,,,,,,2,168.78,,,,,,,,,,2,168.78,,,,,,,,,1,84.39,,,,,,,,,,,1,84.39,,,,
,,,,65~69,1,119.47,,,,,,,,,,,,,,,,,1,119.47,,,,1,119.47,1,119.47,,,1,119.47,2,238.95,1,119.47,,,,,1,119.47,,,,,2,238.95,,,,,,,1,119.47,,
,,,,70~74,,,1,122.70,,,,,,,,,,,,,,,3,368.10,,,,4,490.80,,,,,1,122.70,1,122.70,1,122.70,,,,,1,122.70,,,,,,,,,,,,,5,613.50,,
