,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,67.70,,,,,,,,,,,,,,,,,,,,,1,67.70,,,,,,,,,,,1,67.70,,,,,,,,,,,,
,,,,35~39,1,63.09,,,1,63.09,,,1,63.09,,,,,,,,1,146.41,,,,,,,,,,,,,,,,,,,,1,63.09,,,,,,,,,,,,,,,,
,,,,40~44,1,62.93,,,,,,,2,125.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.93,,,1,142.86,,,,,,
,,,,45~49,4,310.08,,,,,,,4,210.08,1,,,,162.87,,,1,162.87,1,162.87,,,,,,,,2,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,304.51,,,,,,,7,426.31,,,,,,,,,,,,,,,,,4,243.61,,,,,1,185.19,,,,,1,185.19,,,,,,,,,,,,,,,,
,,,,55~59,5,405.84,1,120.48,,,,,5,405.84,,,,,,,,1,120.48,2,162.34,,,,,,1,120.48,1,120.48,,,,,,,,,1,120.48,,,,,,,,,,,,,1,120.48,,
,,,,60~64,3,427.96,,,,,,,4,388.35,1,,,,142.65,,,2,285.31,8,776.70,,,,,,2,194.17,2,194.17,1,303.95,,,,,,,,,,,,,,,1,142.65,,,,,,,,
,,,,65~69,3,266.90,1,263.85,,,4,355.87,2,177.94,,,,,,,,2,177.94,3,402.68,,,,,,,,,,,,,,1,134.23,,,4,355.87,,,,,,,,,,,1,134.23,,,,
,,,,70~74,1,159.74,1,387.60,,,1,159.74,2,319.49,,,,,,1,159.74,2,319.49,5,565.61,1,,159.74,,,2,319.49,,,,,,,,,,,5,565.61,1,387.60,,,1,159.74,2,226.24,,,,,1,159.74,,
,,,,75~79,1,588.24,,,,,,,2,375.94,,,,,,,,1,588.24,,,,,,,,2,375.94,,,,,,,,,2,552.49,2,375.94,1,276.24,,,,,,,,,,,2,552.49,,
,,,,80~84,,,,,,,1,1190.48,2,970.87,,,,,,,,,,5,1724.14,,,,1,485.44,1,485.44,,,,,,,,,,,1,485.44,,,,,,,1,485.44,,,,,2,970.87,,
,,,,85+,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,152.44,,,,,1,65.88,,,,,,,,1,65.88,,,2,131.75,,,,,,1,65.88,,,1,65.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,127.33,,,,,,,,,,,,,,1,60.64,,,1,141.44,,,,,,,,,,,,,,,,1,60.64,1,60.64,,,,,,,,,,,,,,,,
,,,,45~49,5,262.47,,,,,,,1,77.28,,,,,,3,157.48,,,,,,,,,,,,3,157.48,,,,,,,,,,,,,2,104.99,1,77.28,,,,,,,,,,
,,,,50~54,1,89.13,,,,,,,,,,,,,,5,301.75,,,2,120.70,1,,89.13,,,1,89.13,2,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,449.44,,,,,,,,,,,,,,5,374.53,,,1,113.90,1,,218.82,,,,,1,113.90,,,,,,,,,,,1,113.90,,,,,,,,,,,,,,
,,,,60~64,2,294.12,,,1,147.06,,,,,1,,,,147.06,3,302.72,,,,,3,,441.18,1,147.06,,,,,,,4,588.24,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,408.72,,,,,,,,,1,,,,136.24,4,544.96,1,136.24,2,180.83,8,,723.33,1,268.82,,,2,272.48,,,1,268.82,1,136.24,,,,,1,136.24,2,272.48,,,1,136.24,,,,,,,,
,,,,70~74,2,314.47,,,,,,,,,,,,,,3,331.86,,,2,221.24,2,,314.47,,,1,157.23,1,157.23,,,2,314.47,,,,,,,,,,,,,1,157.23,,,,,,,,
,,,,75~79,1,262.47,2,359.71,,,,,2,359.71,1,,,,571.43,,,,,3,787.40,4,,719.42,,,1,262.47,,,,,,,,,,,,,3,1714.29,,,,,,,,,,,,,,
,,,,80~84,,,1,492.61,,,,,,,,,,,,,,,,1,492.61,5,,1718.21,1,492.61,,,,,,,,,,,,,,,1,492.61,,,,,,,1,492.61,,,,,,
,,,,85+,,,,,,,,,1,2500.00,1,,,,751.88,1,751.88,,,,,,,,,,,,,,,,,,,,1,2500.00,,,,,,,,,,,1,2500.00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.79,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.80,1,160.26,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,284.09,,,,,,,,,4,,,,174.67,,,,,,,1,,63.05,,,,,,,,,,,,,,,,,1,142.05,,,1,142.05,,,,,,,,,,
,,,,45~49,2,145.45,,,,,,,,,4,,,,201.21,,,,,,,1,,72.73,,,2,145.45,,,,,,,1,72.73,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.11,,,1,88.11,,,,,4,,,,235.71,,,1,177.94,2,176.21,1,,88.11,,,,,,,,,,,,,,,,,1,177.94,,,,,,,,,,,,,,
,,,,55~59,4,286.33,,,,,1,107.99,,,4,,,,286.33,,,,,,,3,,323.97,,,1,107.99,2,215.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,148.37,,,,,,,,,3,,,,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,2,615.38,,,,,,,,,,,,,,
,,,,65~69,2,277.01,1,138.50,,,,,2,277.01,1,,,,138.50,,,,,1,265.25,2,,277.01,2,277.01,,,,,,,1,265.25,,,1,138.50,,,3,272.98,,,,,,,,,,,,,,
,,,,70~74,1,158.48,,,1,158.48,,,,,1,,,,158.48,,,,,4,633.91,5,,561.17,,,,,2,316.96,,,,,,,,,1,158.48,4,633.91,1,384.62,1,158.48,,,2,316.96,,,,,,
,,,,75~79,,,,,,,,,1,250.00,,,,,,1,250.00,,,1,250.00,4,,675.68,,,1,250.00,,,,,,,,,,,,,,,,,,,,,3,506.76,,,,,,
,,,,80~84,,,,,,,,,1,452.49,,,,,,,,,,2,634.92,2,,904.98,,,,,,,,,,,,,,,,,,,,,2,634.92,,,1,1063.83,,,,,,
,,,,85+,2,1104.97,,,,,,,,,,,,,,,,,,,,1,,724.64,1,724.64,,,,,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,2,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,,,
,,,,35~39,2,99.40,,,,,,,1,70.42,1,,,,168.92,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,127.71,,,,,,,2,89.49,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,1,63.86,,,,,,,,,,,,,,,,,,
,,,,45~49,2,137.08,,,,,,,4,189.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,94.92,,,,,,,,,,,,,,,,
,,,,50~54,3,250.00,,,,,,,4,227.79,1,,,,83.33,,,,,1,179.86,1,,83.33,,,,,1,83.33,,,,,,,,,1,83.33,,,,,,,,,,,,,,,,
,,,,55~59,2,136.05,,,,,,,1,102.35,,,,,,,,,,2,136.05,1,,202.84,,,,,1,102.35,,,,,,,1,102.35,,,,,,,,,,,,,,,,,,
,,,,60~64,2,597.01,,,,,1,149.25,1,149.25,,,,,,3,298.51,,,,,1,,149.25,2,199.00,1,149.25,2,298.51,,,,,,,1,298.51,,,,,1,149.25,,,,,,,,,,,,
,,,,65~69,4,375.23,1,141.84,,,2,283.69,4,375.23,,,,,,2,554.02,2,283.69,1,277.01,,,,,,,,,,,,,,,,2,283.69,1,141.84,1,141.84,,,,,,,,,,,,,,
,,,,70~74,1,344.83,,,,,,,4,625.98,3,,,,322.93,2,215.29,,,2,312.99,,,,,,,,1,344.83,,,1,156.49,,,,,1,344.83,,,1,344.83,,,,,,,,,,,,
,,,,75~79,2,455.58,,,,,1,227.79,2,455.58,1,,,,227.79,3,470.96,,,1,227.79,,,,,,,,1,227.79,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,
,,,,80~84,1,448.43,,,,,,,2,896.86,1,,,,448.43,3,937.50,,,,,,,,,,,,3,937.50,,,,,,,2,625.00,,,,,2,896.86,,,,,,,,,,,,
,,,,85+,1,2127.66,,,,,3,1522.84,,,,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.67,,,,,,,,
,,,,30~34,1,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,154.56,,,,,,,,,,,,,,,,
,,,,35~39,1,171.53,,,,,,,,,1,,,,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,126.90,,,,,,,,,2,,,,126.90,,,,,,,1,,63.45,,,,,,,,,1,63.45,,,,,2,126.90,,,,,,,,,,,,,,,,
,,,,45~49,4,185.27,,,1,67.11,,,,,1,,,,67.11,,,,,,,,,,,,,,,,,,5,231.59,,,,,2,134.23,1,67.11,,,,,,,,,,,,,,
,,,,50~54,4,222.35,1,176.68,,,1,176.68,,,3,,,,243.31,,,,,,,1,,176.68,2,111.17,,,,,,,2,162.21,1,81.10,,,,,,,,,,,,,,,1,176.68,,,,
,,,,55~59,4,265.08,,,,,,,1,100.70,4,,,,402.82,,,1,100.70,,,1,,100.70,4,265.08,1,193.80,,,,,1,100.70,,,1,100.70,,,,,,,,,,,,,1,100.70,,,,
,,,,60~64,3,278.04,,,,,,,,,5,,,,463.39,,,,,,,1,,138.50,3,278.04,,,,,,,,,,,,,,,,,1,138.50,,,,,1,138.50,,,,,,
,,,,65~69,3,433.53,,,1,300.30,,,,,5,,,,487.80,,,,,,,,,,2,289.02,,,,,,,1,300.30,,,1,144.51,1,144.51,,,,,,,,,,,,,,,2,600.60
,,,,70~74,1,156.74,,,,,1,320.51,,,5,,,,526.32,,,,,,,,,,1,156.74,,,,,1,320.51,2,210.53,,,,,3,470.22,,,,,,,,,,,,,,,2,313.48
,,,,75~79,1,220.26,,,,,,,,,1,,,,220.26,,,,,,,1,,220.26,4,2162.16,,,,,1,540.54,,,,,,,4,881.06,,,,,,,,,,,,,1,220.26,2,440.53
,,,,80~84,1,421.94,,,1,943.40,,,,,3,,,,874.64,1,421.94,,,1,421.94,,,,,,,,,,1,943.40,,,,,,,,,,,,,1,421.94,,,,,,,,,,
,,,,85+,,,,,,,1,671.14,1,671.14,,,,,,,,,,,,1,,671.14,2,1342.28,,,,,,,,,,,,,,,,,,,,,,,3,1492.54,,,,,1,671.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,233.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,160.51,,,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,
,,,,35~39,1,74.79,,,,,,,1,74.79,1,,,,178.57,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,186.22,,,,,,,3,200.80,,,,,,,,,,1,152.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,259.24,,,,,,,4,180.67,,,,,,1,64.81,1,64.81,1,64.81,,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,160.00,,,,,,,2,108.64,1,,,,169.20,,,,,1,80.00,,,,1,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,190.84,,,,,,,2,127.23,2,,,,382.41,2,190.66,1,191.20,,,,,,2,127.23,,,,,,,,,1,191.20,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,346.92,1,129.20,,,,,4,516.80,1,,,,263.85,1,263.85,,,,,,,,,,,,1,263.85,1,129.20,,,,,1,129.20,,,1,263.85,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,539.96,1,,,,335.57,2,671.14,1,159.24,1,159.24,,,,,,,,,,,,,,,,,,,,2,318.47,,,,,,,,,,,,,,
,,,,70~74,3,470.96,,,,,1,308.64,3,470.96,3,,,,470.96,1,308.64,1,156.99,,,,,,3,470.96,,,,,,,1,308.64,,,,,,,2,313.97,,,,,,,,,,,,,,
,,,,75~79,,,,,1,507.61,1,507.61,2,286.53,2,,,,399.20,2,1015.23,,,,,,,,4,573.07,1,507.61,,,1,199.60,,,2,1015.23,,,,,3,429.80,,,,,,,,,,,,,,
,,,,80~84,2,554.02,,,,,2,796.81,2,554.02,,,,,,,,,,,,1,,398.41,2,554.02,,,,,1,909.09,,,1,398.41,,,1,909.09,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,其它淋巴瘤,,肺、支氣管及氣管,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,1,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,342.47,1,137.17,1,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,小腸,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,88.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,144.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,225.73,,,1,108.70,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,687.29,,,,,,,,,3,,,,297.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,主唾液腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,腦,,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,43.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,2,298.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,226.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,265.25,1,265.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,199.60,,,,,,,,,1,,,,140.06,1,347.22,,,,,1,,140.06,1,140.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,392.16,,,,,,,,,,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
