,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,2,390.63,,,3,1449.28,,,,,,,,1,182.82,,,,,,,,,,,,,2,265.25,,,,,,,,,,,3,369.46,,,,,1,333.33,,,,,,,,,1,483.09,,,,,,,6,441.18,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,18.20,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.30,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.71,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,19.84,,,,,1,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,7.82,,,,,,,,,,,,,,1,27.12,1,7.82,,,,,,,,,,,,,,,,,,,,,1,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,18.59,1,7.04,,,,,,,,,,1,11.27,3,13.24,2,10.27,,,,,2,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.58,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,4,31.34,,,,,,,,,,,,1,7.28,3,16.04,2,17.15,,,,,2,14.57,1,13.06,,,,,,,,,,,1,7.28,,,,,,,,,,,,,2,9.35,1,21.77,,,,,1,21.77,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.91,9,23.51,4,25.78,2,9.60,,,,,,,,,,3,11.57,1,17.21,,,,,3,11.57,3,13.07,,,,,,,1,17.21,,,,,2,18.33,,,1,6.66,,,1,6.66,,,,,,,,,1,17.78,,,,,,,,,,,,,1,18.91,,,,,,,,
,,,,35~39,,,19,41.62,7,23.81,2,37.61,,,,,,,,,,6,20.32,1,20.76,2,9.35,1,18.80,,,,,,,,,,,,,1,16.34,2,8.26,,,,,3,11.87,,,,,1,6.55,,,,,,,3,26.23,,,1,19.26,,,,,,,1,11.19,,,,,,,,,,
,,,,40~44,,,39,96.08,15,42.41,5,15.63,,,1,,,,11.87,1,19.15,3,16.14,2,21.97,1,25.76,,,5,18.51,3,11.46,,,1,7.21,,,,,4,22.08,3,16.14,,,,,5,21.22,,,,,,,,,,,,,5,29.80,,,,,,,,,,,4,23.84,1,11.87,,,,,,,,
,,,,45~49,,,45,129.16,16,57.96,2,10.23,,,,,,,,,,,,,,2,17.50,,,3,15.35,3,24.89,,,,,,,,,5,30.61,7,26.13,4,25.16,,,4,17.03,,,1,23.35,,,,,,,,,7,26.48,1,23.35,,,1,8.30,1,25.42,1,13.34,3,26.24,,,,,,,,,,
,,,,50~54,,,25,102.04,10,40.81,7,32.04,1,19.75,2,,,,22.12,,,1,34.42,1,19.75,,,,,7,41.15,3,21.63,,,,,1,19.75,1,11.06,6,35.28,8,47.65,3,37.59,,,3,28.22,,,2,22.12,,,,,,,,,3,17.91,1,51.98,,,1,11.06,2,28.62,,,4,23.87,,,2,18.24,,,,,,
,,,,55~59,2,22.89,15,121.78,3,48.67,3,83.71,,,3,,,,39.17,,,1,17.41,1,52.11,1,17.41,,,2,34.83,8,68.63,1,60.06,,,,,,,5,65.26,4,42.90,2,34.83,,,1,33.41,,,2,26.10,,,,,,,1,17.41,5,57.23,1,17.41,2,34.83,2,26.10,,,2,28.58,3,156.58,,,2,40.72,,,,,,
,,,,60~64,1,20.63,10,83.71,11,110.81,3,41.14,,,,,,,,,,3,35.25,,,,,,,3,43.78,10,98.47,1,20.63,,,,,3,46.21,13,128.02,10,80.83,3,46.21,,,5,77.02,1,60.83,3,47.79,,,,,,,2,29.18,8,87.52,,,3,43.78,1,69.93,,,,,1,40.92,,,1,20.63,,,,,,
,,,,65~69,1,90.91,6,102.72,14,164.96,2,97.56,,,4,,,,57.63,,,,,3,62.25,1,30.51,1,90.91,3,80.09,9,119.33,,,,,,,,,8,135.16,13,135.60,1,64.89,,,4,66.71,,,,,,,,,,,1,64.89,5,71.98,1,30.51,1,30.51,1,90.50,1,90.50,,,1,30.51,,,3,49.99,,,,,,
,,,,70~74,,,6,155.48,10,146.24,,,1,39.26,1,,,,123.15,,,3,77.74,,,3,77.74,,,2,51.83,14,204.53,,,,,,,,,7,110.32,14,182.84,3,78.64,,,5,73.12,,,1,39.26,,,,,,,,,15,219.36,,,1,78.86,,,,,2,78.52,2,116.89,1,39.26,2,90.46,,,,,,
,,,,75~79,1,167.22,3,115.83,6,160.13,,,,,,,,,,,,,,,,2,173.16,,,,,6,159.07,2,86.58,,,,,,,9,195.65,8,199.10,1,167.22,1,57.57,4,154.32,,,4,125.39,,,,,,,,,11,273.77,,,,,3,94.79,,,,,,,,,1,167.22,,,,,,
,,,,80~84,2,148.26,3,246.71,3,178.78,1,212.31,1,318.47,1,,,,298.51,,,1,113.51,1,113.51,2,148.26,,,,,6,298.06,,,,,,,,,2,308.17,5,627.35,,,,,3,194.55,,,3,340.52,,,,,,,,,7,485.10,,,,,,,,,1,113.51,,,,,1,113.51,,,,,,
,,,,85+,,,1,444.44,3,545.45,,,,,,,,,,,,,,,,3,289.30,,,1,167.79,2,243.61,,,,,,,,,3,263.85,1,316.46,,,,,3,242.52,,,2,369.69,1,167.79,,,,,,,4,522.19,,,,,,,,,1,167.79,,,,,1,167.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,3,20.23,,,,,,,1,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,11.83,,,1,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.83,,,,,,,,,,,,,,,2,9.62,,,1,8.10,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,24.61,,,,,,,,,,,,,,,,,1,12.31,,,1,12.31,1,8.12,,,,,,,,,,,,,,,,,,,,,,,1,8.12,,,,,,,,,1,20.34,,,,,,
,,,,20~24,,,2,13.81,,,,,,,,,,,,,,3,14.94,1,23.87,,,,,,,,,,,,,,,,,,,1,18.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.90,,,,,,,,,,
,,,,25~29,1,7.18,3,13.84,,,1,7.18,1,7.18,,,,,,,,3,12.32,,,1,12.89,,,,,,,,,,,1,19.42,,,,,1,12.89,,,1,7.18,,,,,,,1,20.90,,,,,,,,,,,3,16.96,1,24.64,,,,,1,7.18,,,,,,,,,,
,,,,30~34,1,17.32,11,27.38,11,35.22,2,13.23,,,,,,,,,,5,42.68,2,9.78,,,,,4,15.16,2,10.25,1,18.74,,,,,2,9.78,3,10.38,1,6.62,,,1,17.32,,,,,,,,,,,,,,,,,,,1,6.62,1,22.70,,,,,2,19.33,,,1,12.49,1,6.62,,,,
,,,,35~39,1,6.61,23,50.43,5,17.01,2,9.67,,,,,,,,1,16.44,6,14.69,,,1,18.63,,,2,13.22,3,19.82,,,,,1,6.61,2,14.19,3,12.58,2,13.22,,,1,6.61,,,,,,,,,,,,,,,,,,,1,6.61,1,6.61,,,1,21.00,1,16.44,,,2,9.76,,,,,,
,,,,40~44,2,8.70,43,101.55,13,34.75,3,12.70,,,1,,,,21.39,,,3,15.80,,,4,16.68,,,3,15.74,4,14.66,,,,,,,1,23.25,6,15.77,4,14.33,,,1,6.95,,,,,,,,,,,,,1,20.28,,,,,6,16.04,,,,,,,,,,,3,20.86,,,1,11.62,,
,,,,45~49,1,13.11,30,83.38,15,41.69,5,18.11,1,13.11,,,,,,,,5,20.82,1,13.11,,,,,6,21.07,2,10.01,,,,,,,5,17.64,8,29.42,3,34.13,,,4,20.03,,,1,8.10,1,13.11,1,8.10,,,1,8.10,,,,,,,8,27.81,,,,,,,,,,,3,17.85,,,,,,
,,,,50~54,4,22.24,20,72.84,11,58.48,4,32.92,,,3,,,,18.14,,,2,15.06,2,37.13,,,,,5,22.65,2,62.70,,,,,,,8,36.25,4,32.92,3,22.48,1,31.35,3,19.00,1,30.67,1,17.55,,,,,,,,,,,1,9.91,1,9.91,5,57.32,,,1,31.35,,,,,1,31.35,3,19.60,,,3,34.39,,
,,,,55~59,,,19,119.72,11,75.50,5,45.70,1,60.28,1,,,,50.79,,,2,55.13,2,27.73,3,58.79,,,2,39.75,7,54.22,,,,,,,5,45.40,7,67.66,3,39.64,,,3,27.42,,,,,1,31.91,,,,,,,,,,,,,8,50.41,2,39.75,2,33.84,,,1,16.92,,,,,,,1,60.28,,
,,,,60~64,4,42.51,19,165.30,9,69.18,4,61.99,,,2,,,,61.26,,,1,57.18,2,43.67,,,,,2,30.99,6,57.33,,,,,1,65.96,11,84.55,12,93.88,4,41.05,1,40.06,5,109.17,,,,,1,77.64,,,,,,,,,,,1,40.06,13,110.15,,,,,2,47.11,1,19.36,3,43.39,3,58.08,,,2,26.11,,
,,,,65~69,1,28.71,8,99.60,6,82.05,1,62.46,,,1,,,,57.50,,,1,57.50,2,44.41,,,,,3,57.45,7,94.79,,,,,,,8,172.94,6,102.83,5,67.70,,,4,49.80,,,,,5,80.10,,,,,,,,,,,,,8,109.39,,,1,82.71,3,57.45,1,28.71,1,57.50,2,39.34,1,82.71,1,57.50,,
,,,,70~74,,,8,139.35,4,75.66,1,117.51,,,1,,,,73.91,,,2,50.84,2,120.12,1,109.17,,,,,14,177.94,1,76.16,,,,,5,87.66,8,141.87,4,75.66,,,4,91.93,,,,,2,76.31,,,,,,,,,1,38.15,,,10,143.84,1,76.16,1,122.85,1,73.91,1,122.85,1,73.91,1,109.17,,,1,73.91,,
,,,,75~79,,,2,73.94,5,125.16,1,173.01,,,4,,,,121.29,,,1,111.73,,,1,55.25,,,,,8,238.38,,,,,,,6,391.13,11,227.79,3,165.75,,,3,89.39,,,,,2,130.38,,,,,,,,,,,,,6,178.62,1,109.89,,,2,110.50,2,73.94,4,110.65,,,,,,,,
,,,,80~84,,,4,198.51,1,197.24,1,191.94,,,2,,,,194.55,,,2,287.77,1,101.32,1,282.49,,,,,5,212.22,,,,,,,2,194.55,4,457.14,1,101.32,,,2,132.63,,,,,3,224.55,,,1,191.94,,,,,1,101.32,1,293.26,3,223.71,,,1,101.32,,,,,,,,,,,2,149.14,,
,,,,85+,,,2,313.97,2,313.97,,,,,,,,,,,,,,,,2,222.72,,,,,2,335.57,,,,,,,2,206.19,3,357.57,,,,,2,335.57,,,,,,,,,,,,,,,2,347.22,,,1,383.14,1,404.86,1,404.86,1,156.99,,,1,404.86,,,,,1,411.52,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.13,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.82,,,,,,,2,9.56,,,,,,,,,,,,,,,,,,,1,11.89,,,,,1,11.89,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.64,,,,,,,,,,2,20.10,,,,,3,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.52,,,2,20.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,6,20.75,1,19.90,,,,,,,,,,,,2,10.35,2,8.97,1,12.50,,,,,,,,,,,1,7.00,1,18.99,,,,,,,,,,,,,,,,,,,3,17.45,,,,,,,,,,,1,18.42,,,,,,,,,,,,,,
,,,,30~34,,,12,29.96,1,18.64,1,16.41,,,,,,,,1,17.53,5,17.48,,,,,1,12.72,1,6.65,,,,,,,2,14.33,,,2,16.95,,,,,,,,,,,,,,,,,5,17.69,,,1,16.41,,,1,23.15,,,1,18.64,,,,,,,,,,,,,,
,,,,35~39,,,27,59.10,5,17.17,1,16.79,,,2,,,,23.14,,,5,17.48,,,,,2,23.14,1,11.57,,,,,,,3,10.30,1,6.59,,,,,1,6.59,,,,,,,,,,,,,3,12.59,,,1,16.79,,,1,18.86,,,5,14.31,1,6.59,,,,,,,,,,,,
,,,,40~44,1,19.39,39,88.90,10,32.92,4,20.74,,,,,,,,,,3,11.68,2,41.93,2,14.91,6,18.02,4,40.29,1,6.79,,,1,19.39,2,9.74,5,15.01,1,19.39,,,3,10.48,1,11.46,2,10.05,,,,,,,,,5,15.19,,,,,,,2,14.91,1,6.79,2,13.77,,,,,,,,,,,,,,
,,,,45~49,2,25.11,40,106.61,13,45.37,7,23.79,1,7.78,1,,,,7.78,,,2,9.67,1,21.45,3,17.26,5,17.36,1,12.77,,,,,1,29.05,4,24.16,6,28.81,1,7.78,,,5,14.67,,,2,16.19,,,1,22.11,,,,,6,22.86,2,16.19,,,2,11.51,3,22.41,,,1,12.77,,,1,7.78,,,,,,,,,,
,,,,50~54,2,21.07,25,83.88,11,40.30,5,35.67,2,11.76,,,,,,,,6,26.05,,,,,5,30.24,3,21.02,1,16.03,,,,,6,24.96,5,24.38,4,23.84,,,4,16.64,,,2,13.99,,,,,,,,,6,29.23,1,9.29,,,,,1,16.03,,,2,20.51,,,1,9.29,,,,,,,,,,
,,,,55~59,,,15,88.00,7,54.16,2,50.21,,,,,,,,,,1,15.89,,,3,35.63,4,33.92,8,51.14,1,47.01,,,,,4,39.43,7,46.92,2,25.99,1,53.88,4,38.92,1,71.33,1,29.66,,,,,,,,,8,58.03,2,51.95,,,2,36.37,1,15.89,2,59.31,,,,,,,,,,,,,,,,
,,,,60~64,2,24.90,11,81.69,5,46.11,2,24.90,,,1,,,,64.10,,,3,44.30,1,73.48,1,18.48,2,27.82,5,52.12,,,,,,,7,71.34,11,95.76,4,33.60,,,6,49.16,,,2,36.96,1,64.10,,,,,1,18.48,9,67.84,,,2,57.90,,,1,47.78,2,36.96,2,24.90,,,1,73.48,,,,,,,,,,
,,,,65~69,,,8,83.28,11,136.80,,,,,3,,,,108.15,,,4,54.65,1,53.05,2,41.37,2,39.46,10,148.83,,,1,59.28,1,92.00,5,103.43,9,97.39,,,,,4,63.81,1,59.28,2,39.46,,,,,,,1,83.33,10,101.62,1,59.28,1,53.05,4,47.59,,,2,36.81,,,,,,,,,,,,,,,,
,,,,70~74,,,2,89.21,4,135.82,1,37.12,4,81.04,2,,,,57.36,2,57.36,2,56.56,3,67.89,1,76.34,2,49.53,8,112.33,1,118.76,,,,,5,101.30,11,154.45,2,95.10,,,4,113.12,,,4,148.48,,,,,,,,,10,141.38,,,2,75.36,7,143.44,1,37.12,1,107.30,,,,,,,,,,,,,,,,
,,,,75~79,,,3,104.13,3,77.80,1,51.81,,,4,,,,111.54,,,,,2,122.55,2,78.80,,,3,221.57,,,,,,,3,77.80,14,240.63,1,148.59,,,3,103.27,,,,,,,,,,,1,51.81,7,166.91,,,2,103.63,2,69.42,1,148.59,2,121.36,,,,,1,51.81,,,,,,,,,,
,,,,80~84,,,1,186.57,3,207.90,,,,,1,,,,277.01,,,1,92.42,1,266.67,2,138.60,,,3,329.31,,,,,,,1,92.42,6,277.65,,,,,4,158.60,,,,,,,,,,,,,6,254.13,,,,,2,217.86,,,2,217.86,,,,,,,,,,,,,,,,
,,,,85+,,,1,266.67,,,,,,,,,,,,,,,,,,3,292.40,,,1,378.79,1,378.79,,,,,3,325.03,3,329.67,,,,,2,301.20,,,,,,,,,,,,,4,388.35,,,,,1,150.60,,,,,,,,,2,317.46,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,5,32.27,,,,,,,1,24.54,,,,,,,2,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.46,,,4,17.19,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.98,,,,,1,23.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.71,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,16.58,1,8.29,1,8.29,,,1,26.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.99,,,,,,,,,,,,,,2,14.87,2,13.79,,,,,2,14.87,,,1,6.96,,,,,,,,,,,1,18.49,,,,,,,,,,,,,,,,,,,,,1,22.97,1,22.97,,,,,,,,,2,13.56,,,,,,
,,,,25~29,,,3,15.70,,,,,,,,,,,,,,4,14.43,,,1,18.22,1,11.93,,,,,,,,,,,,,1,6.67,1,17.46,1,19.11,,,1,18.22,,,,,1,11.93,,,,,,,,,,,,,,,1,11.93,,,3,14.64,,,,,,,,,,
,,,,30~34,1,6.68,12,37.11,2,9.84,1,17.88,,,,,,,,,,4,14.90,1,6.68,,,,,2,15.00,,,,,,,,,,,,,,,,,,,1,23.44,,,,,,,,,,,,,,,,,1,23.44,,,,,,,1,6.68,,,,,,,,,,
,,,,35~39,1,21.38,27,66.61,9,24.01,2,14.46,,,,,,,,,,7,15.24,,,1,21.38,,,1,18.56,,,,,1,16.23,,,,,1,6.55,6,19.05,1,18.56,,,,,,,,,1,16.23,,,,,,,,,,,2,9.68,,,1,16.71,,,,,,,6,22.52,,,,,,
,,,,40~44,1,19.51,25,62.42,15,33.45,6,28.52,,,3,,,,10.38,,,5,20.03,3,12.62,1,19.26,,,5,25.71,2,18.05,1,16.80,,,,,,,3,12.62,3,15.12,1,6.63,,,7,15.61,,,,,1,6.63,,,,,,,,,,,4,16.80,,,,,,,,,,,5,19.36,,,,,,
