,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,80.78,,,,,,,1,53.22,,,,,,2,72.60,,,,,,,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,104.88,,,,,,,3,157.32,,,,,,,,,,,,,,1,51.41,,,,,,,2,70.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,78.83,,,1,147.06,,,1,60.94,,,,,,,,,,1,60.94,,,5,215.42,,,,,,,1,60.94,,,,,,,,,,,2,121.88,,,,,,,,,,,,
,,,,50~54,5,188.82,1,73.48,,,,,6,226.59,,,,,,,,2,102.41,,,1,168.92,1,143.88,,,,,,,,,,,,,,,,,,,1,73.48,,,,,,,,,,,,
,,,,55~59,1,115.07,,,,,,,2,151.52,,,,,,,,1,115.07,,,,,1,115.07,,,,,,,,,,,,,,,,,,,1,236.97,,,,,,,,,,,,
,,,,60~64,3,189.16,,,,,,,3,144.44,,,,,,1,94.16,5,321.96,1,94.16,,,,,,,,,1,94.16,1,94.16,1,94.16,1,203.67,,,1,190.84,,,,,1,203.67,,,,,,,,,,
,,,,65~69,4,269.54,,,,,1,100.91,5,252.27,,,,,,1,100.91,4,268.64,1,200.80,1,200.80,,,,,,,,,2,405.68,,,,,,,,,,,,,2,201.82,,,,,,,,,,
,,,,70~74,2,166.81,,,,,,,3,358.42,,,,,,3,250.21,7,905.56,1,129.37,1,129.37,,,,,,,,,2,166.81,,,1,129.37,,,,,1,234.74,,,2,238.95,,,,,,,,,,
,,,,75~79,2,250.00,,,,,2,772.20,2,772.20,1,,,,386.10,1,315.46,1,207.04,,,1,207.04,,,2,250.00,,,,,,,,,,,,,,,2,250.00,,,3,404.31,,,,,,,,,,
,,,,80~84,,,1,396.83,,,1,396.83,2,506.33,,,,,,,,2,793.65,,,2,506.33,1,680.27,,,,,,,3,553.51,,,,,,,,,,,,,1,680.27,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,645.16,,,1,645.16,,,,,2,826.45,,,,,,,,,,,,,2,826.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,106.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.99,,,,,,,1,113.77,,,,,,1,113.77,,,,,,,,,,,,,1,100.40,,,,,1,52.33,,,,,,,,,,,,,,,,,,,,
,,,,45~49,9,271.49,1,59.17,,,,,,,,,,,,1,59.17,,,,,,,4,246.15,,,,,1,59.17,,,,,,,,,,,,,1,139.66,,,,,,,,,,,,
,,,,50~54,10,356.13,,,,,1,70.13,,,,,,,,5,229.57,,,,,2,91.83,2,91.83,1,132.98,1,70.13,3,137.74,,,,,,,,,1,70.13,,,,,1,70.13,,,,,,,,,,
,,,,55~59,3,220.75,,,,,,,,,,,,,,1,110.01,,,,,,,3,165.93,,,,,,,,,,,1,110.01,,,1,110.01,1,110.01,,,,,1,222.72,,,,,,,,
,,,,60~64,4,417.54,,,,,,,,,,,,,,3,199.60,1,96.34,,,,,3,150.30,1,96.34,1,96.34,2,130.63,1,215.05,1,96.34,,,,,,,,,,,,,,,3,195.95,,,,,,
,,,,65~69,1,196.08,,,2,386.10,,,1,100.60,,,,,,3,301.81,,,,,5,247.28,9,445.10,,,2,201.21,,,,,,,,,,,,,,,,,,,,,1,196.08,,,,,,
,,,,70~74,2,464.04,1,123.76,,,,,,,,,,,,8,488.70,,,,,1,123.76,6,366.52,,,1,232.02,,,1,232.02,1,251.26,1,251.26,1,123.76,,,,,,,,,1,123.76,2,161.42,,,,,,
,,,,75~79,2,606.06,,,,,,,1,363.64,2,,,,250.63,2,382.41,,,,,2,382.41,2,382.41,,,2,382.41,,,1,191.20,,,2,234.47,,,,,1,363.64,1,363.64,,,1,303.03,,,,,,,,
,,,,80~84,1,628.93,,,,,,,,,1,,,,404.86,2,500.00,,,,,1,628.93,4,985.22,,,1,404.86,,,,,,,2,492.61,,,,,1,404.86,,,,,,,2,500.00,,,,,,
,,,,85+,,,,,,,,,1,1086.96,,,,,,1,1041.67,,,,,4,1152.74,,,,,1,628.93,,,,,,,2,1257.86,,,2,784.31,1,1041.67,,,,,,,1,628.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,209.64,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,56.09,,,,,,,1,154.08,,,,,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,,,
,,,,30~34,1,60.10,,,,,,,,,,,,,,,,,,,,,,,,1,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,73.83,,,,,,,1,120.92,,,,,,3,176.47,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,70.47,,,,,,,1,51.81,,,,,,,,,,,,1,51.81,,,2,108.05,,,,,,,1,51.81,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,117.51,,,,,2,115.74,,,,,,,,2,115.74,,,,,,,,,1,57.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,8,268.37,,,,,,,1,122.85,,,,,,7,300.17,,,1,122.85,,,,,2,131.75,,,,,,,,,,,,,,,1,154.08,,,,,,,,,,,,,,
,,,,55~59,3,204.78,,,,,,,,,1,,,,102.35,3,204.50,3,204.78,1,102.35,,,1,204.08,,,,,,,,,2,136.52,,,,,,,1,204.92,1,204.92,,,,,1,204.08,,,,,,
,,,,60~64,3,310.56,1,103.52,1,103.52,,,,,,,,,,9,480.26,,,2,142.65,1,103.52,,,,,,,,,,,1,229.36,,,1,211.86,,,,,,,,,2,139.08,,,,,,,,
,,,,65~69,3,198.02,1,191.20,2,132.01,,,,,1,,,,100.30,7,343.47,1,100.30,9,594.06,1,100.30,,,1,191.20,,,,,1,191.20,,,,,,,1,100.30,,,1,100.30,,,,,1,193.05,,,,,,
,,,,70~74,1,250.00,1,235.29,1,250.00,,,,,,,,,,4,322.58,2,245.40,3,246.91,1,122.70,,,,,1,122.70,,,,,,,,,,,,,,,,,1,122.70,1,122.70,5,304.88,,,,,,
,,,,75~79,1,184.84,,,,,,,2,369.69,1,,,,184.84,5,424.81,2,240.67,6,509.77,,,1,344.83,,,,,,,,,2,240.67,,,1,344.83,,,1,184.84,,,,,,,3,361.01,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,458.72,1,602.41,,,4,921.66,,,,,,,,,,,1,609.76,1,609.76,,,,,,,2,606.06,1,370.37,,,,,1,602.41,,,,,,
,,,,85+,1,1063.83,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,1,588.24,,,,,,,1,588.24,,,2,775.19,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,114.03,,,,,,,,,1,,,,57.01,1,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,71.20,,,,,1,52.71,,,,,,,,2,105.43,,,,,,,,,1,52.71,,,,,1,52.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,141.88,1,56.27,,,,,,,,,,,,,,,,1,56.27,1,103.95,,,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,325.31,,,1,120.19,,,,,,,,,,2,130.12,,,2,130.12,,,,,1,65.06,,,,,2,84.42,,,,,,,,,1,65.06,,,,,,,,,,,,,,
,,,,55~59,3,182.26,,,1,89.77,,,,,,,,,,2,375.94,,,3,182.26,,,,,,,1,187.97,,,,,,,1,89.77,1,187.97,1,177.94,1,187.97,1,187.97,,,,,,,,,,,,
,,,,60~64,7,399.32,,,,,,,,,,,,,,2,151.06,2,460.83,1,233.10,1,112.36,,,3,337.08,,,,,2,151.06,,,,,,,,,1,230.41,,,,,,,,,,,,,,
,,,,65~69,1,184.84,,,1,201.61,,,,,,,,,,7,342.80,1,99.50,2,192.86,2,133.24,2,133.24,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,,,,,,,,,,,1,99.50,,,,,,,,,,
,,,,70~74,3,244.30,1,239.23,1,235.85,,,2,246.91,,,,,,4,325.73,2,162.07,5,617.28,,,4,493.83,1,123.46,,,,,2,162.07,,,,,1,239.23,1,239.23,,,,,2,162.87,,,,,,,,,,
,,,,75~79,3,505.90,1,342.47,,,1,342.47,,,,,,,,5,401.61,3,338.98,7,734.52,,,,,1,168.63,,,,,3,240.96,,,,,,,,,,,,,2,337.27,,,,,,,,,,
,,,,80~84,1,364.96,,,,,,,1,364.96,,,,,,1,364.96,1,518.13,3,680.27,,,1,518.13,,,1,364.96,,,1,518.13,,,,,1,518.13,1,518.13,,,,,3,642.40,,,,,,,,,,
,,,,85+,,,,,,,,,2,1075.27,,,,,,1,537.63,1,1010.10,1,537.63,1,537.63,2,701.75,1,1030.93,,,,,,,,,,,,,2,701.75,,,,,3,1060.07,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.36,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,58.11,1,,,,128.87,,,,,1,58.11,,,,,,,,,,,,,,,1,130.21,,,,,,,,,1,130.21,,,,,,,,,,
,,,,40~44,2,74.63,,,,,,,,,1,,,,115.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,73.69,,,,,1,102.56,,,3,,,,110.54,,,,,3,167.22,,,,,,,1,102.56,,,1,52.77,1,52.77,,,,,,,,,1,122.10,1,52.77,,,,,,,,,,
,,,,50~54,6,194.81,,,1,119.33,,,1,119.33,3,,,,133.81,,,1,146.41,,,,,,,,,1,119.33,,,2,128.29,1,146.41,,,,,1,64.14,,,1,119.33,,,,,,,,,,,,
,,,,55~59,2,107.41,,,,,,,,,6,,,,246.61,,,2,107.41,3,167.79,1,82.17,1,82.17,,,,,1,155.04,,,2,164.34,,,,,,,,,,,,,,,1,82.17,,,,,,
,,,,60~64,4,240.82,,,,,,,1,239.23,6,,,,361.23,,,2,159.87,3,241.35,1,243.90,,,,,2,160.90,1,120.05,,,1,239.23,,,,,,,,,,,,,,,1,120.05,,,,,,
,,,,65~69,3,301.51,,,,,,,,,5,,,,249.25,,,1,98.91,4,269.72,,,,,2,423.73,2,134.86,2,382.41,1,98.91,3,296.74,,,1,191.20,1,191.20,,,1,98.91,1,191.20,,,1,211.86,,,,,,
,,,,70~74,3,179.10,,,1,122.70,1,122.70,1,229.36,5,,,,399.68,,,,,3,368.10,1,229.36,,,2,159.87,1,235.85,,,,,2,161.42,,,,,,,,,1,122.70,,,,,1,122.70,,,,,,
,,,,75~79,1,274.73,,,,,1,160.77,,,4,,,,405.68,1,320.51,1,160.77,3,824.18,,,,,1,160.77,1,160.77,1,274.73,,,5,507.10,,,1,274.73,,,1,320.51,1,274.73,,,,,2,321.54,,,,,,
,,,,80~84,2,389.11,,,,,2,389.11,,,1,,,,617.28,,,,,1,469.48,,,,,1,332.23,,,1,617.28,1,469.48,,,,,,,1,332.23,,,,,,,2,431.97,5,739.64,,,,,,
,,,,85+,,,1,961.54,,,,,1,531.91,1,,,,925.93,,,,,2,675.68,,,,,,,,,,,,,1,531.91,,,,,,,,,3,1027.40,,,2,1923.08,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,251.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,192.09,,,,,1,55.77,,,,,,,,,,,,,,1,55.77,2,111.54,,,,,2,74.24,,,1,55.77,1,110.99,1,55.77,,,,,,,,,,,,,,,,,,
,,,,45~49,3,108.23,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.21,,,,,,,,,1,101.21,,,,,1,52.19,,,,,,,,,,,,
,,,,50~54,4,126.30,,,,,,,1,111.86,,,,,,,,3,121.36,,,,,2,223.71,2,125.87,,,1,111.86,,,2,126.74,1,143.88,,,,,,,1,111.86,,,,,,,,,,,,
,,,,55~59,8,309.24,,,,,,,,,,,,,,1,146.63,6,314.96,,,3,151.67,3,231.48,,,1,146.63,1,146.63,,,,,,,2,154.32,,,,,,,,,,,,,,,,,,
,,,,60~64,2,236.69,1,235.29,,,,,,,,,,,,,,4,314.96,,,2,465.12,3,236.22,,,,,2,156.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,203.11,,,,,,,,,2,,,,202.63,,,3,203.11,1,101.32,2,135.41,4,277.78,,,,,,,,,,,,,3,303.95,,,2,441.50,1,204.08,,,,,,,,,,,,
,,,,70~74,2,471.70,,,,,,,,,,,,,,,,6,469.85,,,2,234.47,7,407.93,,,,,2,234.47,1,227.79,,,,,,,2,154.80,,,,,,,5,291.38,,,,,,,,
,,,,75~79,,,,,1,157.23,,,,,,,,,,1,157.23,5,514.93,,,4,628.93,9,678.73,,,2,597.01,,,,,,,,,3,302.72,,,1,157.23,,,1,281.69,5,504.54,,,,,,,,
,,,,80~84,1,303.95,,,,,,,,,,,,,,1,303.95,1,303.95,,,2,607.90,4,1215.81,,,1,303.95,,,,,,,,,2,607.90,1,303.95,,,,,1,421.94,4,992.56,,,,,,,,
,,,,85+,2,647.25,,,1,490.20,,,,,,,,,,,,2,966.18,,,1,490.20,,,,,1,952.38,,,,,,,,,,,2,647.25,1,490.20,,,,,2,653.59,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.31,,,,
,,,,35~39,6,266.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.65,,,1,63.65,,,,
,,,,40~44,2,74.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.10,,,,,,,,,,,,,1,125.31,,,,,,,,,,,,
,,,,45~49,9,242.52,,,1,52.85,,,,,,,,,,,,3,109.21,,,1,52.85,1,52.85,1,52.85,,,1,116.96,,,,,1,52.85,,,,,,,,,,,,,,,2,105.71,,,,
,,,,50~54,6,183.26,,,,,,,1,61.61,,,,,,,,2,84.39,,,,,,,,,,,3,118.72,,,,,,,1,61.61,,,,,,,,,,,,,,,,,,
,,,,55~59,3,141.58,,,,,1,72.89,,,,,,,,1,72.89,4,198.41,,,3,218.66,,,,,,,3,148.81,,,,,,,,,3,148.81,,,,,1,133.87,,,2,267.74,1,155.28,,,,
,,,,60~64,4,301.20,1,114.03,1,114.03,,,,,,,,,,,,3,228.31,,,,,2,228.05,,,,,,,,,,,,,,,,,,,,,,,,,1,228.83,2,152.21,,,,
,,,,65~69,4,282.49,,,,,,,,,2,,,,144.93,,,3,211.86,,,1,234.19,7,494.35,,,,,5,271.30,,,1,234.19,,,,,3,314.80,1,104.93,1,215.98,,,,,1,215.98,,,,,3,314.80
,,,,70~74,4,301.89,,,,,,,,,,,,,,,,5,281.06,,,2,227.79,6,337.27,1,113.90,,,1,223.71,1,220.26,,,,,1,220.26,2,150.94,,,,,1,223.71,,,4,224.85,,,2,150.15,1,113.90
,,,,75~79,1,155.28,,,,,,,1,155.28,2,,,,623.05,,,1,311.53,,,1,155.28,7,725.39,2,207.25,2,310.56,1,155.28,2,197.82,,,,,2,207.25,2,290.70,,,,,,,1,155.28,3,465.84,,,,,2,310.56
,,,,80~84,1,411.52,,,,,,,,,5,,,,1312.34,,,2,320.51,1,262.47,2,471.70,3,533.81,1,262.47,2,471.70,1,552.49,1,262.47,,,,,1,411.52,6,745.34,,,,,1,411.52,,,3,787.40,,,,,4,496.89
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,1,847.46,,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,2,638.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
