,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.63,,,1,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,61.46,,,,,,,,,,,1,31.63,,,,,,,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,61.01,,,,,,,,,,,,,,1,45.45,,,,,,,,,1,25.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,68.31,1,37.51,,,,,2,,,,94.70,,,,,1,37.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,34.52,2,40.18,,,1,57.27,1,,,,78.80,,,2,41.28,,,,,,,,,,,1,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.16,6,74.85,3,43.46,,,,,2,,,,36.06,,,1,26.16,1,31.98,1,68.87,,,,,2,34.05,,,,,1,26.16,,,,,,,,,,,,,,,,,,,,,1,31.98,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,73.11,5,54.83,1,28.73,1,61.65,1,,,,35.19,,,2,31.63,2,31.63,,,,,,,2,45.08,,,1,35.19,2,108.70,,,,,,,,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,
,,,,45~49,,,7,85.24,5,97.62,2,121.21,1,97.56,,,,,,,,,,,,,,,,,,1,46.99,2,47.64,2,46.94,1,35.29,,,,,,,,,,,,,,,,,,,,,,,1,73.31,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,126.86,1,102.99,,,1,105.49,3,,,,147.57,1,102.99,1,105.49,1,148.59,4,82.95,,,,,,,2,104.22,,,1,69.44,,,,,,,,,1,54.32,1,168.63,,,,,,,,,1,105.49,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,11,149.42,4,87.74,,,,,1,,,,65.88,1,65.88,,,,,3,149.48,,,,,3,69.93,2,168.21,1,117.51,3,108.42,,,1,49.70,,,,,1,117.51,1,65.88,,,,,,,2,99.40,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,121.46,14,196.96,1,94.07,2,109.83,1,,,,59.95,1,144.51,4,111.86,3,75.06,3,87.64,,,1,59.95,1,78.99,3,99.34,,,6,102.37,,,2,85.91,,,1,94.07,,,5,143.60,,,,,,,,,,,3,104.02,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,160.26,3,130.78,,,1,165.02,2,,,,142.15,,,2,124.46,2,406.50,,,1,77.76,1,117.79,2,171.67,5,126.26,,,9,205.29,,,,,1,165.02,,,,,3,109.45,2,126.90,,,,,1,99.90,,,1,77.76,,,,,,,,,,,,,,,,,,
,,,,70~74,1,97.37,1,97.37,5,251.64,,,,,1,,,,166.39,1,142.25,1,97.37,,,3,145.91,,,1,142.25,1,284.90,6,366.75,2,284.50,3,203.39,,,1,223.21,,,,,1,97.37,4,171.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,4,268.10,2,181.49,1,244.50,1,,,,244.50,,,1,316.46,,,4,282.09,,,,,3,215.67,7,335.25,,,3,414.36,1,294.99,1,144.30,,,,,,,6,293.40,,,,,,,2,193.80,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,324.68,4,706.71,,,,,,,,,,,,2,381.68,,,2,413.22,,,,,3,485.44,3,323.97,,,4,641.03,1,558.66,1,324.68,,,,,,,,,,,1,258.40,,,1,258.40,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,806.45,,,,,,,,,,1,436.68,,,,,1,787.40,,,,,1,806.45,2,576.37,,,,,,,,,,,,,,,3,719.42,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,35.04,,,,,,,,,1,49.04,1,35.04,,,,,,,,,1,98.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,23.65,1,76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,32.05,,,,,,,,,,,,,,,,,,,,,,,,,1,60.64,,,,,,,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,,
,,,,25~29,,,1,48.80,,,,,,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.14,,,,,,,1,27.14,,,,,,,,,,,,,,,,
,,,,30~34,,,1,99.70,,,,,,,1,,,,27.31,,,,,1,76.92,2,70.37,,,,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,1,76.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,32.95,6,64.72,,,,,,,,,,2,40.00,,,1,26.18,,,1,31.54,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,1,31.54,,,,,,,,,3,42.91,,,,,,,,,,,,
,,,,40~44,,,6,73.89,10,91.10,,,,,,,,,,,,,,,,1,34.21,2,38.48,2,101.21,,,,,,,1,101.32,2,70.00,,,,,2,44.16,,,,,,,,,,,,,,,1,34.21,,,,,1,62.27,,,,,,,,,,,,
,,,,45~49,,,12,123.49,10,95.22,1,43.05,,,,,,,,1,32.45,1,32.45,,,2,37.00,1,43.05,,,,,,,,,1,32.45,2,91.07,,,,,3,64.60,,,,,,,,,1,32.45,1,32.45,1,70.87,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.52,9,137.76,7,143.12,,,,,,,,,,,,,,,,3,132.22,3,90.61,,,,,,,,,2,71.23,2,96.06,,,,,1,54.85,,,,,,,,,3,79.68,,,1,104.49,,,,,,,3,144.09,,,,,,,,,,,,
,,,,55~59,1,134.95,5,119.53,6,121.85,2,60.77,,,,,,,,2,60.77,1,134.95,2,96.06,3,67.01,6,128.48,,,,,,,1,134.95,2,55.22,,,1,116.96,,,1,65.75,,,,,,,1,47.60,1,47.60,,,,,1,47.60,,,,,1,116.96,,,1,47.60,,,,,,,,
,,,,60~64,,,2,84.64,4,100.00,,,2,82.03,,,,,,3,132.51,2,82.03,,,1,91.74,3,92.88,,,,,,,,,1,138.70,8,148.12,1,77.34,,,5,107.60,1,91.74,1,58.24,,,,,4,232.96,,,,,1,58.24,,,,,2,84.64,,,1,182.82,,,,,,,,
,,,,65~69,,,5,153.28,9,216.19,1,140.85,,,,,,,,1,74.24,1,140.85,2,102.72,2,109.41,5,190.48,,,,,,,,,1,112.61,7,151.35,2,153.02,,,2,97.23,,,,,1,74.24,,,2,83.13,,,,,,,,,1,74.24,,,,,2,102.72,,,,,,,,
,,,,70~74,,,3,151.29,6,226.24,,,,,,,,,,,,,,3,142.52,1,159.74,4,192.31,,,,,,,,,4,168.35,5,168.41,1,166.39,,,6,202.09,,,,,,,,,4,170.72,,,1,159.74,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,137.93,1,279.33,4,266.13,,,2,308.64,,,,,,1,243.90,,,1,381.68,,,1,188.68,,,,,,,1,239.81,4,254.29,9,392.67,,,,,2,377.36,,,1,239.81,,,,,3,267.38,,,1,137.93,,,,,1,137.93,1,243.90,,,,,,,,,,,,
,,,,80~84,1,254.45,,,1,709.22,,,1,354.61,,,,,,,,,,,,1,595.24,2,493.83,,,,,,,1,254.45,1,354.61,5,474.83,,,,,4,1418.44,1,483.09,,,,,,,9,688.60,,,,,,,,,,,,,,,1,378.79,,,,,,,,
,,,,85+,,,1,735.29,2,630.91,,,,,,,,,,,,,,,,,,1,398.41,,,,,,,,,2,1449.28,1,735.29,,,,,5,866.55,,,1,1176.47,,,,,1,1176.47,,,,,,,,,,,,,1,492.61,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.98,,,,,,,,,,,1,66.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,
,,,,20~24,,,1,43.23,,,,,,,,,,,,,,1,88.26,,,,,1,45.64,2,78.09,,,,,1,66.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.48,2,42.13,1,38.48,1,38.48,,,,,,,,,,1,50.51,,,,,,,,,1,38.48,,,,,,,,,,,,,1,50.51,,,,,,,1,50.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,37.81,6,62.14,2,57.54,,,,,1,,,,64.56,,,1,51.89,,,1,27.46,,,,,1,78.80,,,1,98.91,,,,,,,,,1,78.80,,,,,,,1,60.68,,,,,,,,,,,,,,,1,64.56,,,,,,,,,,
,,,,35~39,,,5,80.97,2,70.08,1,31.77,,,,,,,,,,4,49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,43.22,,,,,,,,,1,83.96,1,26.36,,,,,,,,,,,,,,
,,,,40~44,,,9,111.28,10,92.03,,,,,,,,,,,,5,99.29,,,2,49.94,,,3,39.80,1,116.55,,,,,1,27.46,1,27.46,,,,,2,49.94,,,1,96.99,,,2,43.23,,,,,,,,,,,,,,,1,52.14,,,,,,,,,,
,,,,45~49,,,20,159.05,8,93.67,,,,,1,,,,40.50,,,1,60.39,,,2,63.78,,,1,31.49,1,60.39,,,,,2,120.77,1,40.50,,,,,2,69.06,1,80.65,,,,,1,31.49,,,,,,,,,1,60.39,,,,,,,,,,,,,,,,
,,,,50~54,2,91.24,7,134.49,5,138.05,,,,,,,,,,,,1,49.55,,,1,49.55,,,1,152.67,2,305.34,,,1,97.47,2,99.11,,,,,1,152.67,1,49.55,1,65.06,,,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,6,89.03,4,92.72,2,69.28,,,,,,,,,,,,,,1,48.54,,,1,48.54,7,122.44,1,120.92,,,3,69.54,5,145.14,1,87.34,,,4,78.62,,,,,,,4,92.34,,,,,,,1,138.50,1,66.76,,,,,,,,,,,,,,,,
,,,,60~64,1,75.64,7,170.32,7,126.97,1,92.85,,,1,,,,57.54,1,129.87,2,78.25,,,2,259.74,,,2,105.54,5,177.62,,,,,3,83.68,8,127.21,1,75.64,,,4,101.91,2,82.24,,,1,188.32,4,142.10,,,1,90.09,2,65.36,1,129.87,1,75.64,,,,,1,136.80,,,,,,,,,,
,,,,65~69,,,4,100.40,6,176.00,1,72.25,,,3,,,,119.24,,,1,112.61,2,144.82,3,218.98,,,,,7,155.11,,,1,202.84,3,141.44,4,123.19,1,72.25,1,156.99,6,149.51,1,112.61,,,,,1,111.73,,,,,1,111.73,,,1,72.25,2,123.38,,,,,,,,,,,,,,
,,,,70~74,1,94.07,2,114.88,7,219.16,,,,,2,,,,180.51,,,1,206.19,2,201.01,,,,,,,5,217.49,1,94.07,,,5,189.61,6,355.87,,,,,3,206.90,,,1,206.19,,,2,321.03,,,,,,,1,129.53,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,230.95,1,294.12,,,,,1,,,,230.95,,,,,1,359.71,2,164.47,,,,,2,178.09,,,,,3,307.38,4,736.65,1,225.23,,,3,382.65,,,,,,,8,330.31,1,127.71,,,,,,,,,,,,,1,225.23,,,,,,,,,,
,,,,80~84,1,444.44,2,498.75,2,297.62,,,1,355.87,,,,,,,,,,,,,,1,416.67,,,5,690.61,,,,,2,458.72,4,543.48,,,,,7,574.71,1,355.87,,,1,657.89,2,307.69,,,,,,,,,1,386.10,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,3,556.59,1,515.46,,,,,2,727.27,,,,,3,498.34,1,515.46,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,24.78,,,,,,,,,,2,36.54,,,,,1,59.67,2,32.35,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49.57,1,33.96,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,37.33,,,,,,,,,,,,,,3,74.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,
,,,,30~34,,,,,2,42.46,,,,,,,,,,1,64.56,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.40,5,48.03,7,58.26,1,26.40,,,,,,,,,,3,98.68,2,98.67,1,83.33,,,1,26.40,1,49.33,2,61.98,,,,,,,,,,,1,32.89,,,,,1,81.83,,,,,,,,,,,,,,,,,3,35.78,,,,,,,,,,
,,,,40~44,,,7,139.14,8,98.62,1,115.47,,,,,,,,,,1,26.86,2,67.73,1,94.34,,,,,,,,,,,2,37.89,,,,,,,1,64.27,,,,,,,,,,,2,29.29,,,1,71.58,,,1,51.76,1,26.86,,,,,1,51.76,,,,,,
,,,,45~49,1,30.60,11,90.33,6,60.37,1,56.95,,,1,,,,30.60,,,4,70.41,,,1,76.75,,,,,1,135.50,,,1,38.14,2,47.59,2,56.23,1,56.95,,,2,55.01,,,,,,,,,,,1,30.60,1,30.60,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,9,109.82,8,142.83,3,175.64,,,,,,,,,,2,150.04,,,1,145.77,,,1,58.55,2,79.74,1,90.25,,,4,101.86,2,121.88,,,,,3,98.65,,,,,1,90.25,1,58.55,1,90.25,2,70.57,1,45.07,,,,,,,,,,,,,1,45.07,,,,,,
,,,,55~59,1,51.68,7,92.89,4,102.64,,,,,,,,,,1,51.68,1,95.15,,,1,51.68,,,1,134.41,4,103.01,,,,,2,139.57,2,94.12,1,51.68,,,2,59.33,1,95.15,,,,,,,,,4,93.92,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,7,152.74,8,109.44,,,,,,,,,,,,2,122.47,3,68.76,4,77.47,,,,,7,136.59,,,,,4,80.47,7,152.74,,,,,7,115.42,,,1,86.96,1,88.42,,,,,4,80.47,1,54.41,1,86.96,1,131.23,,,1,54.41,,,,,1,117.37,,,,,,
,,,,65~69,,,2,126.26,4,96.92,,,1,70.27,,,,,,,,1,106.84,,,4,134.45,,,1,106.84,5,133.55,,,,,4,157.11,12,247.17,,,2,97.51,4,94.88,1,204.08,1,89.29,,,,,,,5,195.24,,,1,89.29,,,,,1,70.27,1,89.29,,,,,,,,,,
,,,,70~74,1,200.80,4,229.10,10,274.35,,,1,141.64,3,,,,238.10,,,,,,,,,,,1,151.06,7,266.46,,,,,5,178.06,10,332.01,,,,,6,217.47,,,1,259.74,,,,,,,9,209.55,,,,,2,129.62,1,119.47,3,150.23,,,,,1,119.47,,,,,,
,,,,75~79,1,222.72,3,171.72,,,1,123.30,1,222.72,1,,,,222.72,,,,,,,3,334.82,,,,,4,207.58,,,,,4,221.61,2,146.31,,,,,6,301.36,,,3,298.51,,,1,222.72,,,4,309.12,,,,,,,,,1,346.02,,,,,3,190.60,,,,,,
,,,,80~84,,,,,2,432.90,1,231.48,,,,,,,,,,1,338.98,,,1,413.22,,,,,4,544.96,,,1,338.98,3,328.95,2,462.96,,,,,2,383.14,,,,,,,,,,,3,334.45,,,1,440.53,,,,,,,1,440.53,,,2,406.50,,,,,,
,,,,85+,,,,,3,530.04,,,1,684.93,,,,,,,,1,357.14,,,2,682.59,,,,,,,,,,,1,645.16,1,492.61,,,,,1,645.16,,,1,357.14,,,,,,,4,626.96,,,,,,,,,1,444.44,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.78,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,37.75,,,,,,,,,,,,,,2,105.26,,,,,,,,,,,,,1,63.21,,,,,,,1,73.80,,,,,,,,,,,,,,,1,89.05,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,156.49,3,47.16,1,35.41,,,,,,,,,,,,3,65.25,1,28.27,,,2,43.50,,,,,,,1,28.27,1,28.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,9,114.21,2,46.53,,,,,,,,,,,,3,96.99,,,,,2,29.21,,,,,,,,,2,53.26,,,,,1,64.02,,,,,,,,,,,,,,,,,,,,,2,40.36,,,1,66.14,,,,,,,,,,
,,,,40~44,1,71.58,13,100.56,2,52.91,1,51.68,,,,,,,,,,1,26.46,,,2,65.13,,,2,40.73,,,,,,,,,,,,,3,53.57,,,,,,,,,,,,,,,,,,,,,1,71.58,1,26.46,2,66.40,1,32.56,,,,,,,,
,,,,45~49,,,15,169.95,10,97.15,1,37.37,,,,,,,,,,1,128.04,1,55.77,2,131.84,3,60.31,,,,,1,29.96,,,1,29.96,,,,,2,74.74,,,2,53.82,,,,,,,,,1,77.22,,,,,,,,,,,3,38.43,,,2,60.42,,,,,,
,,,,50~54,,,9,115.76,6,147.89,2,45.21,,,,,,,,1,81.97,1,107.87,,,,,,,4,89.05,,,,,1,161.29,2,103.84,,,,,2,82.51,,,1,40.03,,,,,,,,,4,147.28,1,126.58,,,1,83.06,2,58.39,2,58.39,1,83.06,,,1,83.06,,,,,,
,,,,55~59,,,12,249.38,3,78.49,2,163.80,,,,,,,,,,,,,,1,71.94,,,6,176.11,,,,,4,95.33,4,116.89,,,,,4,104.66,,,3,123.36,,,,,,,,,2,86.02,,,,,1,71.94,,,2,100.25,2,143.88,,,1,162.34,,,,,,
,,,,60~64,,,8,120.23,8,130.80,2,90.74,,,,,,,,,,1,118.62,1,85.91,2,87.11,1,52.58,7,158.05,,,,,3,130.66,7,274.29,,,,,,,,,,,,,,,,,,,3,151.90,,,,,1,118.62,,,1,70.42,,,,,,,,,,,,
,,,,65~69,,,5,132.45,7,125.85,,,,,,,,,,,,1,136.43,,,1,190.48,1,104.06,13,221.65,,,,,7,173.74,8,259.32,,,,,2,100.45,1,136.43,2,82.41,,,,,1,190.48,1,104.06,1,190.48,,,,,2,106.95,,,,,,,,,3,84.58,,,,,,
