,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.39,,,,,,,,,2,,,,72.39,,,,,,,,,,,,,,,,,1,36.19,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,35.86,,,,,,,,,,,,,,,,1,35.86,,,1,35.86,1,35.86,,,,,1,35.86,1,35.86,,,,,1,35.86,,,,,,,,,,,,,,,,
,,,,45~49,3,115.52,,,1,38.51,,,,,2,,,,77.01,,,1,38.51,1,38.51,1,38.51,,,,,,,,,,,,,,,,,,,1,38.51,,,,,,,,,,,,
,,,,50~54,2,80.74,,,1,40.37,,,,,2,,,,80.74,1,40.37,1,40.37,,,,,,,,,,,,,1,40.37,1,40.37,,,,,,,1,40.37,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,63.86,1,63.86,1,63.86,,,2,127.71,,,1,63.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,109.53,,,,,,,,,3,,,,328.59,,,1,109.53,1,109.53,,,,,,,,,,,,,,,,,1,109.53,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,166.11,,,,,,3,498.34,4,664.45,,,,,,,,,,,,,1,166.11,,,,,,,1,166.11,,,,,,,,,,,,,,
,,,,70~74,,,1,219.78,,,,,,,1,,,,219.78,1,219.78,6,1318.68,1,219.78,,,,,,,,,,,,,,,,,,,,,2,439.56,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,210.08,,,,,,,1,210.08,,,,,,,,,2,420.17,,,,,,,,,1,210.08,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,869.57,,,1,434.78,,,,,1,434.78,1,434.78,,,,,,,1,434.78,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,925.93,1,925.93,,,1,925.93,,,,,,,,,2,1851.85,,,,,,,,,1,925.93,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,1,49.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,35.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,24.89,,,,,,,,,,,,,,,,,,,1,24.89,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,34.07,,,,,,,1,34.07,,,,,,,,1,34.07,,,,,1,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,107.91,,,,,,,,,,,,,,,,1,35.97,,,,,,,,,1,35.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,111.98,,,,,1,37.33,1,37.33,1,,,,37.33,,,,,,,,,,,,,1,37.33,,,,,,,1,37.33,,,1,37.33,,,,,,,1,37.33,,,,,,
,,,,50~54,4,160.00,,,1,40.00,,,,,2,,,,80.00,,,,,,,3,120.00,,,,,,,,,,,,,,,,,1,40.00,,,,,,,,,1,40.00,1,40.00,,
,,,,55~59,1,54.05,,,,,,,,,2,,,,108.11,,,,,,,1,54.05,,,1,54.05,2,108.11,,,1,54.05,,,,,3,162.16,1,54.05,,,,,1,54.05,,,,,,,,
,,,,60~64,2,202.02,,,,,,,,,2,,,,202.02,,,1,101.01,,,1,101.01,,,1,101.01,1,101.01,,,,,,,,,,,,,1,101.01,,,,,,,,,2,202.02,,
,,,,65~69,,,,,,,,,,,2,,,,302.11,,,,,,,,,,,,,,,1,151.06,,,1,151.06,,,,,,,,,,,,,1,151.06,,,,,,
,,,,70~74,,,1,228.31,1,228.31,,,1,228.31,1,,,,228.31,,,,,1,228.31,1,228.31,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,,2,456.62,,
,,,,75~79,1,208.33,2,416.67,,,,,,,,,,,,,,,,,,7,1458.33,,,2,416.67,,,,,,,,,1,208.33,,,1,208.33,,,,,,,,,,,3,625.00,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,374.53,,,,,,,,,,,,,1,374.53,,,,,,,,,,,,,1,374.53,,
,,,,85+,,,,,,,,,,,1,,,,769.23,,,,,,,,,,,1,769.23,,,,,,,,,,,1,769.23,,,,,,,,,,,,,1,769.23,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,24.86,,,,,,,1,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.31,,,,,1,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.64,,,,,,,,,,,,,,,,,,1,32.64,,,,,,,,,1,32.64,,,,,,,,,1,32.64,,,,,,,,,,,,,,
,,,,40~44,3,105.41,,,,,,,,,,,,,,,,,,1,35.14,,,,,1,35.14,,,1,35.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.54,,,,,1,36.54,,,1,36.54,,,,,,,,,,,,,,
,,,,50~54,1,39.43,,,,,,,1,39.43,,,,,,1,39.43,2,78.86,2,78.86,3,118.30,,,,,,,,,,,1,39.43,,,,,,,,,1,39.43,1,39.43,,,,,,,,
,,,,55~59,3,145.49,,,,,,,,,,,,,,4,193.99,1,48.50,1,48.50,,,,,2,96.99,1,48.50,2,96.99,,,1,48.50,,,1,48.50,,,,,,,1,48.50,,,,,,,,
,,,,60~64,1,91.74,1,91.74,,,,,1,91.74,,,,,,,,1,91.74,4,366.97,,,,,,,,,1,91.74,,,,,,,,,,,1,91.74,,,,,,,,,,,,
,,,,65~69,1,141.64,,,1,141.64,,,,,,,,,,2,283.29,1,141.64,2,283.29,1,141.64,2,283.29,1,141.64,,,1,141.64,,,1,141.64,,,1,141.64,,,,,,,,,,,,,,,,
,,,,70~74,3,686.50,,,,,,,,,,,,,,2,457.67,,,1,228.83,,,,,1,228.83,,,1,228.83,,,2,457.67,,,,,,,,,,,4,915.33,,,,,,,,
,,,,75~79,,,,,1,211.86,,,,,,,,,,1,211.86,,,,,,,2,423.73,,,2,423.73,,,,,,,1,211.86,,,,,,,,,2,423.73,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,1000.00,3,1000.00,2,666.67,,,,,1,333.33,,,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,740.74,,,1,740.74,3,2222.22,2,1481.48,,,,,,,1,740.74,1,740.74,,,,,,,,,,,,,1,740.74,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,1,25.59,,,,,,,,,,,,,,,,,,1,25.59,,,,,,,,,,,1,25.59,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,23.97,,,,,,,,,,,,,,,,,,,,,1,23.97,,,,,,,,,,,,
,,,,35~39,3,91.24,,,1,30.41,,,1,30.41,1,,,,30.41,,,,,,,,,,,,,1,30.41,,,,,,,1,30.41,,,,,1,30.41,,,,,,,,,,,,
,,,,40~44,5,176.55,,,2,70.62,,,,,2,,,,70.62,1,35.31,,,,,,,,,,,,,,,,,,,,,,,,,3,105.93,,,,,,,,,,,,
,,,,45~49,4,142.45,,,1,35.61,,,,,2,,,,71.23,2,71.23,1,35.61,,,,,,,2,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,119.43,,,1,39.81,1,39.81,,,4,,,,159.24,,,1,39.81,,,,,2,79.62,1,39.81,,,,,,,,,1,39.81,,,,,2,79.62,,,,,,,,,,,,
,,,,55~59,4,180.51,,,1,45.13,,,,,2,,,,90.25,,,1,45.13,,,,,,,1,45.13,,,1,45.13,2,90.25,1,45.13,,,,,,,1,45.13,1,45.13,,,,,,,,,,
,,,,60~64,1,84.03,,,,,1,84.03,1,84.03,4,,,,336.13,,,2,168.07,,,,,,,1,84.03,,,1,84.03,,,,,,,,,,,1,84.03,1,84.03,,,,,,,,,,
,,,,65~69,1,126.26,,,,,1,126.26,1,126.26,2,,,,252.53,1,126.26,2,252.53,1,126.26,,,,,,,,,,,1,126.26,,,,,1,126.26,,,,,3,378.79,,,,,,,,,,
,,,,70~74,1,217.86,1,217.86,,,1,217.86,,,,,,,,2,435.73,5,1089.32,,,,,2,435.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,231.48,,,1,,,,231.48,,,3,694.44,1,231.48,1,231.48,1,231.48,,,,,,,4,925.93,,,,,,,,,,,3,694.44,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,1,310.56,1,310.56,1,310.56,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,632.91,,,2,1265.82,,,,,1,632.91,,,,,,,,,,,,,,,1,632.91,,,2,1265.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,1,,,,37.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.15,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,34.16,,,,,,,,,,,,,,,,,,,,,,,,,1,34.16,,,,,,
,,,,25~29,,,,,1,27.18,,,,,,,,,,1,27.18,,,,,,,,,,,1,27.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,23.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.85,,,,,,,,,,,,,,,,,,1,28.85,,,,,,,,,,,,,,,,,,,,,1,28.85,,,,,,,,,,,,
,,,,40~44,7,247.96,,,,,,,1,35.42,,,,,,,,,,1,35.42,,,,,1,35.42,,,,,,,,,,,,,,,,,,,,,,,,,1,35.42,,
,,,,45~49,3,108.07,,,,,1,36.02,1,36.02,,,,,,,,,,2,72.05,,,2,72.05,2,72.05,,,,,,,,,,,,,,,,,,,1,36.02,,,,,,,,
,,,,50~54,3,117.79,,,,,,,,,,,,,,1,39.26,,,4,157.05,,,,,2,78.52,1,39.26,3,117.79,3,117.79,,,,,,,2,78.52,,,,,,,,,,,1,39.26,,
,,,,55~59,2,87.37,,,,,,,,,1,,,,43.69,,,,,1,43.69,,,2,87.37,3,131.06,1,43.69,1,43.69,1,43.69,,,,,,,1,43.69,,,,,,,,,,,,,,
,,,,60~64,5,364.43,,,1,72.89,,,,,,,,,,,,,,2,145.77,,,3,218.66,1,72.89,,,,,,,,,,,,,2,145.77,,,,,,,,,,,,,,
,,,,65~69,2,247.83,1,123.92,,,,,,,,,,,,1,123.92,,,6,743.49,,,1,123.92,2,247.83,1,123.92,3,371.75,,,,,,,,,1,123.92,,,1,123.92,,,,,,,1,123.92,,
,,,,70~74,,,,,1,193.05,,,,,,,,,,1,193.05,,,,,,,,,,,1,193.05,1,193.05,,,1,193.05,,,,,,,,,,,,,,,3,579.15,,,5,965.25
,,,,75~79,,,,,,,,,,,,,,,,,,,,2,496.28,,,,,1,248.14,,,1,248.14,1,248.14,1,248.14,1,248.14,,,2,496.28,,,,,,,,,1,248.14,,,2,496.28
,,,,80~84,,,,,,,,,,,1,,,,305.81,,,1,305.81,1,305.81,,,2,611.62,1,305.81,,,1,305.81,,,,,,,1,305.81,1,305.81,,,,,,,,,,,,,3,917.43
,,,,85+,,,,,,,,,,,,,,,,1,591.72,,,1,591.72,,,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,591.72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,1,,,,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,23.13,1,23.13,1,,,,23.13,,,1,23.13,1,23.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,28.31,1,28.31,1,28.31,,,,,,,,,,2,56.63,,,,,,,1,28.31,,,,,,,,,,,,,,,,,,,1,28.31,1,28.31,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.69,,,1,34.69,,,1,34.69,,,,
,,,,45~49,5,179.73,,,,,,,,,,,,,,,,4,143.78,,,1,35.95,,,1,35.95,,,1,35.95,,,1,35.95,1,35.95,1,35.95,,,,,,,,,,,1,35.95,,,,
,,,,50~54,4,156.13,,,,,,,,,,,,,,,,2,78.06,2,78.06,1,39.03,,,1,39.03,2,78.06,,,1,39.03,,,,,1,39.03,,,,,,,,,1,39.03,,,,,,
,,,,55~59,3,124.38,,,,,,,,,,,,,,,,,,2,82.92,2,82.92,1,41.46,,,1,41.46,,,1,41.46,5,207.30,,,,,1,41.46,,,,,,,,,,,2,82.92,,
,,,,60~64,2,132.98,1,66.49,,,,,,,1,,,,66.49,1,66.49,1,66.49,1,66.49,2,132.98,1,66.49,1,66.49,1,66.49,,,1,66.49,2,132.98,,,,,,,,,1,66.49,,,,,,,3,199.47,,
,,,,65~69,3,344.43,,,1,114.81,,,,,,,,,,1,114.81,2,229.62,4,459.24,1,114.81,,,,,1,114.81,,,,,1,114.81,,,,,1,114.81,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,181.49,,,,,1,181.49,1,181.49,1,181.49,,,1,181.49,,,,,,,,,,,,,,,,,,,,,9,1633.39,,
,,,,75~79,1,276.24,1,276.24,1,276.24,,,,,,,,,,,,1,276.24,,,1,276.24,,,,,,,1,276.24,,,1,276.24,1,276.24,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,3,874.64,,,5,1457.73,,,,,,,,,,,3,874.64,,,,,,,,,,,,,,,,,2,583.09,,
,,,,85+,,,,,,,,,,,,,,,,,,1,520.83,1,520.83,1,520.83,,,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,,2,1041.67,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,胃,,,,,胸腺、心臟與中隔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,107.53,,,,,,,1,,,,107.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,331.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,223.21,1,223.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,498.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,332.23,1,332.23,,,,,1,332.23,1,,,,332.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,571.43,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,肝及肝內膽管,,其他女性生殖器官,,,,,直腸與肛門,,胃,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,102.99,1,102.99,,,1,102.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,283.69,,,,,,,,,,,,,,,,,,3,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,213.68,1,213.68,,,,,,,,,,,,,,1,213.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,230.41,,,1,230.41,,,1,,,,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,1,312.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,2290.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,33.84,,,,,,,,,,1,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,37.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,105.15,,,,,,,2,210.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,198.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,283.29,,,1,283.29,2,566.57,1,,,,283.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
