,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,甲狀腺,,白血病,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,結直腸癌,,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,1,137.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,158.98,,,,,,,,,,
,,,,30~34,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,202.84,,,,,,,1,,202.84,,,,,,,,,,,,
,,,,50~54,1,349.65,,,,,,,,,1,,,,349.65,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,819.67,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,,362.32,1,,362.32,,,,,,1,362.32,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,444.44,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,653.59,1,653.59,,,,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,直腸與肛門,,胃,,結直腸癌,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,161.03,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,384.62,1,384.62,1,,,,384.62,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,白血病,,肝及肝內膽管,,其他神經系統,,肺、支氣管及氣管,,,,,胃,,結直腸癌,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,193.80,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,393.70,,,,,,,,,1,,,,393.70,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,772.20,1,386.10,,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,,425.53,,,,,,,,,,,,,,,
,,,,75~79,,,1,591.72,,,,,,,1,,,,591.72,,,1,,591.72,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,980.39,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2127.66,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,胰,,結直腸癌,,鼻咽,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,175.75,,,,,,,,,,,,,,1,175.75,,,,,,
,,,,45~49,,,1,219.30,,,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,377.36,,,,,,,,,,1,,377.36,,,,1,,377.36,1,377.36,,,,,,,,,,
,,,,60~64,1,374.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,404.86,,,,,,1,,404.86,1,,404.86,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,413.22,,,,,,1,413.22,,,,,,,1,,413.22,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,617.28,,,,,,,,,,,,,,1,,617.28,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4444.44,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,主唾液腺,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,結直腸癌,,鼻腔、中耳及副鼻竇,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,,211.86,,,,,,,,,,,,,,,,,,
,,,,50~54,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,364.96,,,,,1,364.96,,,1,,,,364.96,1,364.96,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,425.53,,,,,,,,,,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,,
,,,,70~74,,,1,429.18,1,429.18,,,,,,,,,,,,,,,1,,429.18,1,,429.18,,,1,429.18,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,571.43,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,917.43,,,,1,,917.43,,,,,,,,,,,,
,,,,85+,,,,,,,1,1851.85,1,1851.85,,,,,,,,,,,,,,,,,1,1851.85,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,,結直腸癌,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,1,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,184.84,3,554.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,399.20,,,,,,,1,,,,199.60,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,259.74,,,,,1,259.74,,,,,,,,,,1,,259.74,,,,,,,,,,,,,,,,,,
,,,,55~59,1,347.22,,,,,,,,,,,,,,,,,,,1,,347.22,,,,,,,,,,,,,,,
,,,,60~64,1,380.23,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,1,380.23,,,,,,,,
,,,,65~69,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,420.17,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,574.71,,,,1,,574.71,1,,574.71,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,後腹膜腔及腹膜,,胃,,,胰,,,結直腸癌,,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,178.57,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,157.98,,,,1,,157.98,,,,,,,,,,,,
,,,,35~39,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,169.78,,,,,,,,,,,,1,,169.78,,,,,,,,,,,,,,,,,,
,,,,45~49,1,207.90,,,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,232.02,,,,,,,,,,,,,,,,,,,1,232.02,,,,,,,,
,,,,60~64,,,,,,,,,1,404.86,1,,,,404.86,,,1,,404.86,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,398.41,,,1,398.41,2,796.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,781.25,,,,1,781.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他女性生殖器官,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,1,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,175.13,,,,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,197.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,225.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,1,302.11,,,,,,,,,,
,,,,60~64,,,1,414.94,,,1,414.94,,,,,,,,,,,,,1,,414.94,,,,,,,,,,,,,,,
,,,,65~69,,,1,421.94,,,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,440.53,1,440.53,,,,,1,,,,440.53,,,,,,,,,2,,881.06,1,440.53,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,552.49,,,,,,,,,1,552.49,1,552.49,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1298.70,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮體,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,肺、支氣管及氣管,,,,,胃,,胰,,,結直腸癌,,,鼻咽,,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,1,189.04,,,1,189.04,,,,,,,,,,1,189.04,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,,301.20,,,,,,,,,,,,
,,,,60~64,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,467.29,,,,,,,,,,1,,467.29,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,862.07,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1176.47,,,,1,,1176.47,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,直腸與肛門,,,,,肺、支氣管及氣管,,胸膜,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,1,193.80,,,,,,,,,,,,,1,,193.80,,,,,,,,,,,,,,,
,,,,40~44,1,191.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,345.42,,,1,172.71,,,,,,,,,,1,172.71,,,,,,,1,,172.71,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,212.31,,,,,,,1,212.31,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,,280.90,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,396.83,,,,,,1,396.83,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,495.05,,,,,,,1,,,,495.05,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,775.19,,,,1,,775.19,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,喉,,腎,,腦,,鼻咽,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,1,142.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,181.82,1,181.82,,,,
,,,,35~39,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,173.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,194.55,,,,,,,1,,,,194.55,,,,,,,,,,,,,,,,,,1,194.55,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,261.78,,,,,,,,,,1,261.78,,,,,,,,,,
,,,,60~64,,,,,1,369.00,,,,,,,,,,1,369.00,,,,2,,738.01,,,,,,,,,,,,,,,
,,,,65~69,2,803.21,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,,492.61,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,520.83,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,,,1,819.67,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮體,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,造血系統及網狀內皮系統,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,
,,,,40~44,1,178.89,1,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,167.22,,,1,167.22,,,,,,,,,,,,,1,,167.22,,,,,,,,,,,,,,,
,,,,50~54,,,1,204.08,,,,,,,,,,,,,,,,,,,,1,,204.08,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,357.14,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,423.73,,,,,,,,,1,,423.73,,,,,,,,,,,,
,,,,70~74,,,,,1,444.44,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
