,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,54.47,,,,,,,1,120.92,,,,,,2,241.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.81,,,,,,,1,51.81,,,,,,,,,,,,1,51.81,1,106.04,,,,,,,1,51.81,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,105.71,,,,,2,115.74,,,,,,,,2,115.74,,,,,,,1,57.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,300.17,,,,,,,1,122.85,,,,,,7,300.17,,,1,122.85,,,2,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,204.78,,,,,,,,,1,,,,102.35,2,204.71,3,204.78,1,102.35,,,,,,,,,,,2,136.52,,,,,1,204.92,1,204.92,,,,,,,,,,,,,,
,,,,60~64,3,310.56,1,103.52,1,103.52,,,,,,,,,,8,556.33,,,1,103.52,1,103.52,,,,,,,,,,,1,211.86,,,,,,,,,2,139.08,,,,,,,,,,
,,,,65~69,3,198.02,,,2,132.01,,,,,1,,,,100.30,3,198.02,1,100.30,9,594.06,1,100.30,,,,,,,,,,,,,1,100.30,,,1,100.30,,,,,1,193.05,,,,,,,,
,,,,70~74,,,1,235.29,,,,,,,,,,,,4,322.58,2,245.40,1,122.70,1,122.70,,,1,122.70,,,,,,,,,,,,,,,1,122.70,1,122.70,4,322.58,,,,,,,,
,,,,75~79,1,184.84,,,,,,,2,369.69,1,,,,184.84,4,450.96,1,184.84,3,338.22,,,,,,,,,,,1,184.84,,,,,1,184.84,,,,,,,2,369.69,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,370.37,,,,,4,921.66,,,,,,,,,1,609.76,1,609.76,,,,,1,609.76,1,370.37,,,,,,,,,,,,,,
,,,,85+,1,1063.83,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,1,588.24,,,,,1,588.24,,,1,588.24,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,114.03,,,,,,,,,1,,,,57.01,1,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.71,,,,,1,52.71,,,,,,,,2,105.43,,,,,,,,,1,52.71,,,,,1,52.71,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,109.53,1,56.27,,,,,,,,,,,,,,,,1,56.27,1,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,325.31,,,1,120.19,,,,,,,,,,2,130.12,,,2,130.12,,,,,1,65.06,,,,,2,84.42,,,,,,,,,1,65.06,,,,,,,,,,,,
,,,,55~59,2,179.53,,,1,89.77,,,,,,,,,,,,,,2,179.53,,,,,,,,,,,,,,,1,89.77,,,1,177.94,,,,,,,,,,,,,,
,,,,60~64,6,454.89,,,,,,,,,,,,,,1,112.36,,,1,233.10,1,112.36,,,3,337.08,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,184.84,,,,,,,,,,,,,,6,388.10,1,99.50,1,184.84,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,,,,,,,,,1,99.50,,,,,,,,,,
,,,,70~74,3,244.30,1,239.23,,,,,2,246.91,,,,,,4,325.73,1,123.46,5,617.28,,,4,493.83,1,123.46,,,,,1,123.46,,,,,1,239.23,1,239.23,,,2,162.87,,,,,,,,,,
,,,,75~79,3,505.90,,,,,,,,,,,,,,4,419.73,2,337.27,7,734.52,,,,,1,168.63,,,,,2,209.86,,,,,,,,,,,2,337.27,,,,,,,,,,
,,,,80~84,1,364.96,,,,,,,1,364.96,,,,,,1,364.96,1,518.13,2,729.93,,,1,518.13,,,1,364.96,,,1,518.13,,,,,1,518.13,1,518.13,,,3,642.40,,,,,,,,,,
,,,,85+,,,,,,,,,2,1075.27,,,,,,1,537.63,1,1010.10,1,537.63,1,537.63,2,701.75,,,,,,,,,,,,,,,2,701.75,,,2,1075.27,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.36,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,58.11,1,128.87,,,,,,1,58.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,74.63,,,,,,,1,115.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.77,,,1,102.56,,,2,105.54,,,,,,1,102.56,,,,,,,1,102.56,,,1,52.77,1,52.77,,,,,,,,,1,52.77,,,,,,,,,,,,,,
,,,,50~54,5,208.59,1,119.33,,,1,119.33,1,64.14,,,,,,,,,,,,,,1,119.33,,,2,128.29,,,,,,,1,64.14,1,119.33,,,,,,,,,,,,,,,,
,,,,55~59,2,107.41,,,,,,,5,268.53,2,,,,107.41,1,82.17,1,82.17,1,82.17,,,,,1,155.04,,,2,164.34,,,,,,,,,,,,,1,82.17,,,,,,,,,,
,,,,60~64,2,160.90,,,,,,,5,402.25,1,,,,120.05,3,241.35,1,243.90,,,,,2,160.90,1,120.05,,,,,,,,,,,,,,,,,1,120.05,,,,,,,,,,
,,,,65~69,2,382.41,,,,,,,4,260.76,1,,,,98.91,2,197.82,,,,,,,1,98.91,2,382.41,1,98.91,3,296.74,,,1,191.20,1,191.20,1,98.91,1,191.20,,,,,,,,,,,,,,
,,,,70~74,2,161.42,1,122.70,1,122.70,,,3,368.10,,,,,,3,368.10,,,,,1,122.70,1,235.85,,,,,2,161.42,,,,,,,1,122.70,,,,,1,122.70,,,,,,,,,,
,,,,75~79,1,274.73,,,1,160.77,,,4,405.68,1,,,,160.77,3,824.18,,,,,1,160.77,1,160.77,1,274.73,,,5,507.10,,,1,274.73,,,1,274.73,,,,,2,321.54,,,,,,,,,,
,,,,80~84,2,389.11,,,2,389.11,,,,,,,,,,1,469.48,,,,,1,332.23,,,,,1,469.48,,,,,,,1,332.23,,,,,1,332.23,4,778.21,,,,,,,,,,
,,,,85+,,,,,,,1,531.91,1,925.93,,,,,,2,675.68,,,,,,,,,,,,,1,531.91,,,,,,,1,531.91,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,192.09,,,,,1,55.77,,,,,,,,,,,,,,1,55.77,2,111.54,,,,,1,55.77,,,1,55.77,1,55.77,,,,,,,,,,,,,,,,,,
,,,,45~49,2,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.21,,,,,,,1,101.21,,,,,1,52.19,,,,,,,,,,,,
,,,,50~54,2,80.91,,,,,,,1,111.86,,,,,,,,3,121.36,,,,,2,223.71,1,111.86,,,1,111.86,,,2,126.74,,,,,,,1,111.86,,,,,,,,,,,,
,,,,55~59,5,252.78,,,,,,,,,,,,,,1,146.63,4,308.64,,,3,151.67,3,231.48,,,1,146.63,1,146.63,,,,,2,154.32,,,,,,,,,,,,,,,,,,
,,,,60~64,2,236.69,1,235.29,,,,,,,,,,,,,,4,314.96,,,,,3,236.22,,,,,1,118.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,203.11,,,,,,,,,2,,,,202.63,,,3,203.11,1,101.32,2,135.41,3,303.95,,,,,,,,,,,3,303.95,,,,,1,204.08,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,4,468.93,,,2,234.47,3,232.20,,,,,2,234.47,1,227.79,,,,,2,154.80,,,,,,,2,154.80,,,,,,,,
,,,,75~79,,,,,1,157.23,,,,,,,,,,1,157.23,2,314.47,,,4,628.93,7,706.36,,,,,,,,,,,3,302.72,,,1,157.23,,,1,281.69,5,504.54,,,,,,,,
,,,,80~84,1,303.95,,,,,,,,,,,,,,1,303.95,1,303.95,,,2,607.90,4,1215.81,,,1,303.95,,,,,,,2,607.90,1,303.95,,,,,1,421.94,1,421.94,,,,,,,,
,,,,85+,2,647.25,,,1,490.20,,,,,,,,,,,,1,952.38,,,1,490.20,,,,,1,952.38,,,,,,,,,2,647.25,1,490.20,,,,,1,490.20,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.31,,,,
,,,,35~39,6,266.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.65,,,1,63.65,,,,
,,,,40~44,1,55.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.10,,,,,,,,,,,1,125.31,,,,,,,,,,,,
,,,,45~49,6,210.08,,,1,52.85,,,,,,,,,,,,1,52.85,,,1,52.85,1,52.85,1,52.85,,,,,,,1,52.85,,,,,,,,,,,,,,,2,105.71,,,,
,,,,50~54,5,197.86,,,,,,,1,61.61,,,,,,,,1,61.61,,,,,,,,,,,3,118.72,,,,,1,61.61,,,,,,,,,,,,,,,,,,
,,,,55~59,3,141.58,,,,,1,72.89,,,,,,,,1,72.89,3,218.66,,,3,218.66,,,,,,,2,145.77,,,,,,,2,145.77,,,,,1,133.87,,,2,267.74,,,,,,
,,,,60~64,4,301.20,1,114.03,1,114.03,,,,,,,,,,,,2,228.05,,,,,2,228.05,,,,,,,,,,,,,,,,,,,,,,,,,1,114.03,,,,
,,,,65~69,4,282.49,,,,,,,,,1,,,,104.93,,,3,211.86,,,,,7,494.35,,,,,4,282.49,,,,,,,3,314.80,1,104.93,1,215.98,,,,,1,215.98,,,,,3,314.80
,,,,70~74,2,227.79,,,,,,,,,,,,,,,,4,300.30,,,2,227.79,5,375.38,1,113.90,,,,,1,220.26,,,1,220.26,1,113.90,,,,,,,,,3,225.23,,,2,150.15,1,113.90
,,,,75~79,1,155.28,,,,,,,1,155.28,,,,,,,,,,,,1,155.28,5,776.40,1,155.28,2,310.56,1,155.28,2,197.82,,,1,155.28,1,272.48,,,,,,,1,155.28,3,465.84,,,,,2,310.56
,,,,80~84,1,411.52,,,,,,,,,5,,,,1312.34,,,2,320.51,1,262.47,1,411.52,2,524.93,1,262.47,1,411.52,,,1,262.47,,,1,411.52,4,641.03,,,,,1,411.52,,,3,787.40,,,,,2,320.51
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,512.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.51,,,,,,,,,,,,,,
,,,,30~34,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,118.86,,,,,,,,,,,,,,,,,,,,,,1,56.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,211.30,,,,,,,4,211.30,2,,,,71.48,1,52.83,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.83,,,,,,,,,,
,,,,50~54,3,178.04,,,,,,,2,76.78,,,,,,1,59.35,1,59.35,,,,,3,115.16,,,,,,,,,1,108.70,,,1,59.35,,,,,,,,,,,,,,,,
,,,,55~59,2,139.37,,,,,,,3,133.99,,,,,,1,124.38,1,124.38,,,3,209.06,1,124.38,,,,,,,,,1,69.69,,,1,124.38,,,,,,,,,,,,,,,,
,,,,60~64,1,105.60,,,,,,,1,105.60,3,,,,208.77,,,,,1,105.60,,,1,204.08,,,1,105.60,,,1,105.60,1,105.60,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,112.23,,,,,2,453.51,5,375.38,,,,,,3,225.23,1,112.23,,,2,224.47,1,226.76,1,226.76,,,,,1,226.76,1,226.76,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,221.73,,,,,,,1,112.36,1,,,,215.98,5,369.55,1,112.36,,,,,,,,,,,,,,,,,,,,,,,1,112.36,,,1,112.36,,,,,,,,
,,,,75~79,1,154.08,1,154.08,1,154.08,2,198.61,1,154.08,1,,,,154.08,3,462.25,,,,,,,,,,,,,,,,,1,154.08,,,1,154.08,,,,,,,2,308.17,,,,,,,,
,,,,80~84,,,,,,,2,510.20,2,510.20,1,,,,392.16,4,1020.41,,,,,,,,,,,,,1,255.10,2,309.12,3,463.68,1,255.10,,,,,1,392.16,,,3,765.31,,,,,,,,
,,,,85+,,,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,2,549.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,皮膚,,其它淋巴瘤,,,,,肺、支氣管及氣管,,胃,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,160.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,371.75,,,1,127.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,248.76,,,,,,,,,,,,,,,,,,,,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,321.54,,,,,,,,,,,,1,321.54,1,321.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,260.08,,,,,,,,,,,,,,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,不明原發部位,,直腸與肛門,,胃,,,,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,501.67,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,178.89,1,178.89,1,123.15,,,,,,,,,,1,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,141.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,290.70,,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,100.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,113.25,2,226.50,,,,,,,,,,,,,,,,1,113.25,1,173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,293.26,1,293.26,1,157.98,,,1,,,,157.98,,,1,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
