,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,1,52.36,,,,,,,,,,2,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.90,,,,,,,,,,,,,,,,
,,,,20~24,,,1,62.70,,,,,,,1,,,,118.34,,,1,46.99,,,1,60.10,,,,,,,,,1,46.84,,,,,,,,,1,60.10,,,1,62.70,,,,,1,62.70,,,,,,,,,,,,,,,,
,,,,30~34,1,57.64,1,57.64,1,57.64,,,,,2,,,,61.67,,,,,1,77.58,,,,,,,,,,,,,,,,,,,,,1,57.64,1,57.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,104.38,4,138.26,1,76.75,,,,,,,,,,1,58.24,,,,,,,,,,,1,76.75,,,,,,,,,,,,,,,1,58.24,,,,,,,,,1,176.99,,,,,,,,,,,,
,,,,40~44,,,6,147.09,4,106.70,,,,,1,,,,65.23,1,65.23,1,68.63,,,,,,,,,,,,,1,83.13,,,2,66.89,,,,,,,,,1,100.91,,,1,100.91,,,,,,,2,96.15,,,,,,,,,,
,,,,45~49,,,4,98.60,3,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,3,132.04,,,1,102.77,,,,,,,,,,,,,,,,,,,1,98.52,,,,,,,,,,,,
,,,,50~54,,,5,178.95,1,265.96,,,2,142.96,,,,,,,,,,,,3,137.49,,,,,,,1,163.40,1,163.40,,,,,,,,,,,,,,,,,,,1,192.31,,,,,,,,,,,,,,,,
,,,,55~59,1,163.67,3,240.38,3,119.09,1,130.89,,,,,,,,,,1,114.94,,,2,133.69,,,,,,,,,1,130.89,,,1,146.41,1,114.94,,,,,,,,,1,112.99,,,,,,,3,146.20,,,,,,,,,,,,
,,,,60~64,,,4,122.25,2,156.49,,,,,1,,,,132.28,1,132.28,,,,,1,156.49,1,191.57,1,142.86,,,3,119.24,2,119.33,1,156.49,2,128.29,,,,,,,1,156.49,,,1,111.61,1,111.61,2,130.29,,,1,191.57,,,,,,,,,,,,
,,,,65~69,,,4,187.62,3,253.59,,,,,,,,,,,,1,168.92,3,140.25,3,148.66,,,,,,,,,3,256.85,,,1,126.42,,,1,126.42,,,1,134.95,,,,,,,,,1,132.28,,,,,,,,,,,,,,
,,,,70~74,1,275.48,2,190.11,3,356.29,,,,,1,,,,212.31,,,3,184.05,,,3,299.40,,,,,,,2,201.21,5,318.07,,,,,,,,,,,1,173.01,,,,,1,208.77,,,1,212.31,1,172.12,2,189.21,,,,,,,,,,
,,,,75~79,1,233.10,,,3,406.50,,,,,1,,,,284.09,1,233.10,3,272.48,1,284.09,1,284.09,,,,,,,,,1,406.50,,,,,1,203.67,,,,,1,349.65,,,,,1,284.09,,,2,228.05,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,426.44,2,449.44,,,1,555.56,,,,,1,609.76,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,3,1522.84,1,704.23,,,,,,,,,,,,,,,,,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49.50,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,52.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.13,,,,,1,45.02,,,,,,,,,,
,,,,25~29,,,,,2,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,144.51,,,,,,,,,,
,,,,30~34,,,3,72.55,2,77.01,,,,,,,,,,,,2,70.75,1,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.77,,,,,,,,,,,1,69.30,,,,,,
,,,,35~39,,,4,176.21,1,74.96,1,83.26,,,,,,,,,,1,58.69,,,1,58.69,,,,,,,,,,,1,67.11,,,,,,,,,,,,,,,,,,,,,,,1,60.83,1,60.83,,,,,,,,
,,,,40~44,,,3,75.34,2,132.01,,,,,,,,,,,,,,,,,,1,63.17,,,1,78.80,,,1,78.80,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,189.21,1,74.52,1,79.94,,,,,,,,,,,,,,3,157.32,,,2,87.34,,,,,1,97.66,2,93.15,,,,,1,74.52,,,,,,,,,1,97.66,,,,,,,,,,,1,96.25,,,,,,
,,,,50~54,,,6,221.81,2,133.87,1,150.38,,,,,,,,,,,,,,,,1,150.38,1,122.70,,,,,,,2,135.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,146.63,,
,,,,55~59,,,4,163.27,2,156.74,1,121.21,,,1,,,,136.05,,,1,112.36,,,,,,,1,169.20,,,,,1,221.73,3,218.34,,,,,,,1,156.49,,,,,,,,,,,1,121.21,,,,,,,1,121.21,,,1,156.49,,
,,,,60~64,1,144.30,5,173.37,2,139.37,1,132.28,,,1,,,,110.99,1,144.30,,,,,,,2,125.47,1,144.30,,,1,112.11,2,264.55,4,145.03,1,132.28,,,,,,,,,,,1,112.11,1,132.28,,,,,,,,,1,161.03,,,,,2,121.36,,
,,,,65~69,1,126.58,2,314.47,5,260.01,1,119.90,,,2,,,,141.54,,,,,,,3,136.18,,,5,224.82,,,,,2,160.90,3,207.04,,,1,132.63,,,,,,,,,,,5,267.95,,,,,1,157.23,,,1,220.75,2,179.86,,,1,157.23,,
,,,,70~74,,,,,4,244.35,,,,,1,,,,286.53,,,,,,,,,1,203.25,5,294.46,,,,,3,229.18,3,176.68,,,5,248.02,1,203.25,1,213.68,1,166.67,,,,,3,495.05,,,,,1,166.67,,,2,170.21,,,1,166.67,2,333.33,,
,,,,75~79,,,1,209.64,1,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,386.10,4,240.24,,,2,298.51,,,,,,,,,,,2,271.74,,,,,2,544.96,,,,,,,,,1,209.64,,
,,,,80~84,,,,,,,,,1,662.25,,,,,,1,363.64,,,,,2,1129.94,,,1,434.78,1,505.05,,,,,1,363.64,,,1,363.64,,,1,434.78,,,,,,,2,1324.50,,,,,1,434.78,,,1,396.83,,,,,1,434.78,,
,,,,85+,,,,,1,1176.47,,,,,,,,,,,,,,,,1,800.00,,,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,74.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.02,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,79.97,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,72.78,,,,,,,,,,,,,,,1,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,151.75,,,,,,,,,,,,,,1,87.03,,,1,69.64,,,,,,,,,,,,,,,,,,,,,,,,,1,59.59,,,,,,,1,81.90,,,1,69.64,,,,,,,,
,,,,35~39,,,2,62.31,,,,,,,,,,,,,,1,57.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.85,2,72.70,4,90.79,2,69.88,,,,,,,,,,,,,,1,198.02,1,82.85,,,,,1,96.62,,,,,1,198.02,,,,,,,,,,,1,63.65,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,117.30,3,266.43,2,101.37,1,107.41,,,,,,1,73.91,,,,,,,,,1,71.99,,,,,1,71.99,,,,,,,,,,,,,,,1,107.41,,,,,1,71.99,,,,,,,,,,,,,,
,,,,50~54,,,4,159.30,1,130.04,,,,,,,,,,,,1,119.62,1,105.26,,,,,1,137.93,,,,,1,153.61,1,119.62,,,,,,,,,,,1,119.62,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,131.06,1,169.20,,,,,,,,,,,,,,,,,,,,,,1,233.10,,,,,1,175.75,2,147.71,,,,,,,,,,,,,,,,,2,140.45,1,131.06,,,,,,,,,,,,,,
,,,,60~64,,,5,169.43,6,192.62,,,1,158.48,,,,,,,,1,129.87,,,3,126.05,,,2,128.45,,,,,,,2,121.65,,,,,,,1,114.42,,,,,,,,,,,,,,,1,114.42,,,1,107.99,,,,,,
,,,,65~69,1,122.40,1,150.60,2,155.04,,,,,,,,,,,,1,150.60,,,1,150.60,,,5,231.48,,,,,1,136.61,4,251.26,1,150.60,1,136.61,,,,,,,,,4,196.85,,,,,1,157.23,,,1,122.40,,,1,136.61,,,,,,
,,,,70~74,,,,,3,266.19,2,311.04,,,1,,,,203.25,,,,,,,,,2,176.21,2,182.48,,,1,165.56,,,6,220.91,,,1,165.56,,,3,185.30,,,,,4,177.86,1,155.52,,,,,,,2,163.80,,,,,,,,,,
,,,,75~79,,,,,3,691.24,1,271.00,,,,,,,,,,,,,,1,230.41,,,1,304.88,,,,,,,1,230.41,,,2,286.94,,,2,286.94,,,1,271.00,3,277.78,,,,,3,352.53,,,,,,,,,,,,,,
,,,,80~84,1,485.44,,,1,666.67,,,,,,,,,,,,,,,,2,561.80,,,2,344.83,1,485.44,,,1,485.44,,,2,438.60,2,369.69,1,485.44,,,,,,,2,344.83,,,,,2,956.94,,,,,,,1,478.47,,,,,,
,,,,85+,,,,,2,943.40,,,,,,,,,,,,,,,,,,,,2,1123.60,,,,,,,1,561.80,,,1,561.80,1,833.33,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,62.34,,,,,,,,,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,61.20,,,,,,,,,,,,1,41.67,1,58.07,,,,,,,,,,,,,1,58.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,73.53,,,,,,,,,,,,1,71.07,,,,,,,,,,,1,53.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,65.62,,,1,70.77,,,,,,,,1,61.16,,,1,86.66,1,70.77,1,86.66,,,,,1,61.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,66.64,2,81.43,,,,,,,,,,2,166.11,,,,,1,83.06,,,,,,,,,,,1,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,109.07,1,63.05,,,1,76.63,,,,,,,,,,,,,,1,63.05,,,,,,,1,76.63,,,,,1,63.05,,,,,,,,,1,63.33,,,,,2,69.35,1,78.74,,,1,63.33,,,,,,,,
,,,,45~49,1,94.25,3,150.38,1,94.25,,,,,,,,,,1,72.78,,,,,2,71.61,1,183.82,,,,,,,4,159.05,,,,,,,,,,,,,2,80.65,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,168.55,2,106.44,,,,,,,,,,,,,,,,1,116.41,4,146.09,1,200.00,,,4,113.12,,,,,,,1,125.31,,,,,,,2,126.66,,,1,200.00,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,151.11,3,171.53,1,125.16,,,,,,,,,,,,1,135.50,,,1,125.16,,,,,1,181.82,1,178.57,,,,,1,125.16,1,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,168.26,6,203.39,1,147.93,,,1,,,,147.93,,,,,,,2,126.42,2,128.78,,,,,2,220.75,3,203.11,,,1,201.61,2,112.17,1,147.93,,,,,3,140.12,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,138.89,3,433.53,4,173.24,,,,,,,,,,,,,,1,111.48,,,7,207.41,,,,,1,122.85,2,141.64,,,,,,,,,1,152.44,1,144.51,2,289.02,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,190.11,3,230.77,,,,,,,,,,2,157.36,,,2,221.98,1,149.93,5,297.09,,,,,3,166.94,6,201.14,,,,,,,,,,,,,3,236.03,,,1,266.67,,,,,,,,,,,,,,,,,,
,,,,75~79,,,3,245.90,2,234.19,,,,,3,,,,420.17,1,228.31,,,2,276.63,,,4,243.31,,,,,3,261.55,1,203.25,1,284.09,,,2,255.75,,,,,,,3,264.55,,,,,1,228.31,,,1,228.31,1,230.95,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,346.62,,,,,,,,,3,431.03,,,1,310.56,,,1,456.62,1,448.43,,,1,456.62,1,448.43,,,,,4,904.98,,,,,2,413.22,,,,,,,,,1,448.43,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,746.27,,,,,,,,,,,3,627.62,,,,,,,,,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.80,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,53.30,,,,,,,,,,1,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.27,,,,,,,,,,,,,,,,
,,,,25~29,,,1,68.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,61.46,,,,,,,,,,,,2,122.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.46,,,,,,,,,,
,,,,35~39,,,3,93.69,1,61.46,,,,,,,,,,2,119.12,,,1,57.37,1,57.37,,,,,,,,,1,57.37,,,,,,,,,,,,,1,68.54,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,136.16,2,120.92,2,74.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73.39,,,,,,,,,,,2,68.56,,,,,,,,,,,1,72.89,,,,,,,,
,,,,45~49,1,93.11,4,135.41,4,160.51,2,124.77,,,,,,,,2,186.22,,,,,,,1,86.81,,,,,2,69.20,1,70.52,,,,,,,,,,,1,70.52,3,78.06,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,188.86,5,160.26,4,101.32,,,,,1,,,,94.43,2,111.11,,,,,,,,,,,,,2,229.10,3,101.94,,,1,84.18,,,,,,,,,1,84.18,,,1,107.87,,,,,,,,,,,,,,,,,,
,,,,55~59,1,190.48,3,233.83,,,1,138.70,,,,,,,,1,190.48,,,1,124.69,1,177.94,2,183.99,,,,,2,160.51,3,146.48,,,,,,,,,,,,,3,207.18,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,178.57,2,122.03,1,149.48,1,112.74,1,,,,112.74,1,112.74,,,,,,,3,192.80,,,,,1,112.74,5,156.49,2,122.03,,,,,,,,,,,1,113.64,,,1,211.42,,,,,1,131.75,,,1,131.75,,,,,,,,
,,,,65~69,,,1,135.32,1,148.15,,,1,135.32,,,,,,1,148.15,2,143.68,2,127.47,1,122.70,2,137.36,,,1,148.15,3,135.75,5,212.77,2,134.23,1,135.32,,,1,111.86,,,,,1,111.86,1,200.80,3,206.04,,,,,,,,,,,,,,,,,,
,,,,70~74,2,148.37,3,245.90,1,149.93,,,1,264.55,,,,,,,,,,,,,,4,213.33,1,149.93,,,3,248.34,4,212.99,,,2,166.67,1,264.55,2,149.59,,,,,5,219.39,,,1,180.83,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,250.00,,,1,265.25,,,,,,1,250.00,,,2,238.95,1,250.00,3,430.42,,,,,1,205.34,5,275.94,,,,,1,228.83,,,,,,,2,200.40,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,375.94,,,,,,,,,,,,,,,,1,416.67,2,301.66,,,1,375.94,,,,,1,609.76,2,465.12,,,,,,,,,,,,,1,375.94,,,1,311.53,,,1,609.76,,,,,1,292.40,,,,,,,,
,,,,85+,,,,,,,,,1,584.80,,,,,,,,,,1,543.48,1,854.70,1,584.80,,,,,,,2,682.59,,,1,854.70,,,1,671.14,,,,,1,473.93,,,,,,,1,694.44,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
