,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,478.47,,,,,,,,,,,,,,1,303.03,,,1,446.43,,,,,2,615.38,,,,,2,337.27,,,,,1,380.23,5,487.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,909.09,,,,,,,,,,,,,,,,,1,769.23,,,2,938.97,,,,,,,1,469.48,,,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,58.96,,,,,,,1,39.37,,,,,,,,,,,,,,,,,,,,,,,,,1,69.44,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,87.23,,,,,,,,,,,,,,,1,46.79,,,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,75.15,,,,,,,,,,,,2,59.65,,,,,,,,,,,1,80.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,60.24,,,,,,,,,,,,2,89.37,,,1,84.25,,,2,72.33,,,,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,91.97,2,63.43,1,50.08,,,,,,,,1,86.51,1,88.26,,,1,88.26,1,86.51,1,62.23,,,2,74.13,,,,,,,,,,,,,,,,,,,,,,,1,50.08,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,108.85,3,121.07,2,115.61,1,110.13,,,,,,2,144.09,,,,,2,71.30,1,110.13,,,2,91.95,1,110.13,,,1,71.28,,,,,,,,,2,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,111.48,2,157.36,,,1,141.04,,,,,,1,141.04,,,1,99.11,,,1,175.44,1,175.44,,,3,125.63,,,,,1,99.11,,,,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,141.44,1,130.89,,,,,,,,,,1,94.79,1,94.79,1,141.44,3,143.20,,,,,2,113.51,,,,,2,164.88,,,1,130.89,,,4,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,120.26,2,195.31,1,156.49,,,1,,,,97.66,1,409.84,,,,,,,5,243.66,,,1,409.84,1,163.40,,,1,156.49,2,171.09,1,163.40,,,,,1,179.53,,,,,1,97.66,2,121.58,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,537.63,2,205.97,1,537.63,,,2,,,,152.56,,,,,,,,,1,204.92,,,3,161.81,3,159.49,,,,,1,537.63,1,124.84,,,1,196.08,5,506.59,,,1,124.84,,,1,124.84,,,2,202.63,,,,,,,,,,,,,,,,
,,,,70~74,,,2,239.52,1,224.22,,,,,1,,,,529.10,,,,,,,,,4,349.34,,,3,300.30,3,207.61,,,,,,,1,163.93,,,,,2,209.21,,,1,257.07,,,,,,,1,163.93,,,,,,,,,,,,,,,,
,,,,75~79,1,293.26,,,1,293.26,,,,,,,,,,,,,,2,337.84,1,262.47,1,262.47,,,,,1,420.17,,,,,3,603.62,,,,,,,,,,,2,277.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,604.23,,,2,604.23,2,604.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,892.86,,,1,1538.46,,,,,2,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.47,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,38.51,,,,,,,,,,,,,,,,,1,38.51,,,,,,,,,1,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,76.13,1,76.34,,,,,1,,,,81.10,,,,,,,1,50.38,,,,,,,,,,,,,,,,,,,,,,,1,76.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,73.37,4,100.78,1,80.45,,,,,,,,,,,,,,1,64.72,,,,,1,47.17,,,,,1,64.72,,,,,,,,,,,2,165.56,,,,,,,1,64.72,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,67.76,2,87.64,,,1,83.82,3,,,,69.43,1,63.21,,,,,2,61.88,,,,,,,2,62.97,,,1,87.95,,,,,,,,,,,,,,,,,,,,,,,1,83.82,,,,,,,,,,,,,,
,,,,45~49,2,108.46,5,87.73,5,94.97,1,92.68,1,54.23,1,,,,54.23,,,,,1,54.23,,,,,,,,,2,71.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,251.00,3,270.76,1,90.25,,,,,,,,,,2,120.77,,,1,132.10,,,,,,,3,121.61,,,1,132.10,,,,,,,,,,,1,111.23,,,,,1,90.25,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,119.19,1,164.47,1,146.41,,,2,,,,116.82,,,,,,,4,283.09,,,1,146.41,1,173.31,,,1,164.47,3,183.26,,,,,,,1,146.41,,,2,194.36,,,,,,,,,,,1,124.22,,,,,,,,,,,,,,
,,,,60~64,1,176.99,2,160.64,,,,,,,,,,,,,,1,158.98,,,4,164.41,,,,,1,158.98,3,201.88,,,1,158.98,,,1,160.00,,,,,1,99.30,1,160.51,,,,,,,,,,,,,1,420.17,,,,,,,,,,,,
,,,,65~69,,,,,3,160.60,2,138.99,1,190.84,,,,,,,,1,169.49,1,117.79,7,292.64,,,,,4,291.55,7,374.53,,,1,190.84,,,,,,,,,1,190.84,2,145.77,,,,,1,117.79,,,1,117.79,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,280.90,2,265.96,,,4,272.67,1,157.98,,,1,157.98,3,303.34,,,1,222.22,,,,,,,,,,,1,222.22,1,260.42,1,157.98,3,255.54,,,1,222.22,,,,,,,,,,,,,,,,
,,,,75~79,,,1,245.10,,,,,,,,,,,,,,1,854.70,,,1,289.86,,,,,2,330.03,3,601.20,,,,,,,1,383.14,,,,,1,854.70,2,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,462.96,,,1,502.51,,,,,,,,,,,,,,,,,,2,557.10,3,576.92,,,,,1,787.40,,,,,,,,,2,571.43,,,,,1,1886.79,,,1,429.18,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,896.86,,,,,,,,,,,,,,,1,884.96,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150.15,,,,,,,,,1,78.06,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,82.92,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,6,100.37,3,97.91,,,,,2,72.73,,,,,,,,,,1,66.71,,,1,83.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,124.30,2,63.78,1,49.02,,,,,,,,,,1,91.24,,,,,,,1,49.02,1,176.68,,,,,,,,,,,,,,,,,,,,,,,1,49.02,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,144.72,7,138.78,1,51.87,,,,,1,,,,66.36,,,1,51.87,3,143.33,,,,,,,,,,,1,51.87,,,,,,,,,1,51.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,235.29,2,117.92,,,,,,,,,,,,1,96.99,,,3,114.99,,,,,,,,,,,,,,,,,,,,,1,80.06,,,,,,,1,96.99,1,150.38,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,300.17,4,154.02,,,,,1,101.83,,,,,,,,,,7,232.40,1,147.06,3,292.11,2,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.83,,,,,,,,,,,,,,,,,,
,,,,60~64,3,166.11,3,180.18,,,,,,,,,,,,1,99.21,,,3,197.11,1,176.68,1,99.21,2,155.04,1,166.39,,,2,171.38,,,,,,,,,1,152.21,,,2,161.29,,,1,99.21,,,1,157.98,,,,,,,,,,,,,,,,,,
,,,,65~69,1,113.25,6,197.43,,,,,,,2,,,,134.59,1,189.39,,,7,317.46,1,113.25,2,226.50,5,260.42,1,165.84,1,196.46,1,196.46,,,1,196.46,,,,,3,148.96,,,1,113.25,,,2,178.73,,,1,113.25,,,,,,,,,,,,,,,,,,
,,,,70~74,2,175.59,2,299.40,,,,,,,1,,,,272.48,2,225.73,,,3,277.01,,,1,240.96,7,361.20,,,,,1,240.96,,,,,,,1,240.96,5,216.92,,,1,260.42,,,3,196.98,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,3,285.17,,,,,,,,,,,,1,359.71,2,298.95,1,240.38,,,,,1,240.38,1,371.75,,,1,395.26,,,,,,,,,1,395.26,,,2,480.77,,,,,,,,,2,258.40,,,,,,,,,,,,,,,,
,,,,80~84,1,495.05,,,,,1,420.17,,,,,,,,,,,,1,1960.78,,,1,571.43,,,,,,,2,790.51,,,,,,,,,2,990.10,,,3,487.80,1,571.43,1,420.17,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,2,836.82,,,,,1,833.33,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,75.93,,,,,1,46.90,,,,,,,,,,,,,,,,,,,,,,,,,1,85.03,,,,,1,46.90,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,57.01,,,,,,,1,57.01,,,,,,,,,,,,,,,1,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,77.76,,,,,,,,,,,,,,1,45.13,1,68.59,,,1,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,66.40,,,,,1,91.49,,,,,,2,166.11,,,,,1,91.49,,,,,,,1,91.49,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,169.40,1,86.51,,,,,1,,,,86.06,5,75.35,,,,,,,1,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,83.72,9,127.28,,,,,,,,,,1,166.39,,,,,,,1,85.98,,,1,88.50,,,,,,,1,88.50,1,64.56,1,88.50,,,1,85.98,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,7,105.56,3,101.45,,,,,,,,,,1,92.51,1,210.97,,,2,76.45,,,1,94.52,,,,,,,1,94.52,,,,,,,1,50.92,2,67.64,1,92.51,,,1,92.51,1,100.70,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,160.21,5,147.84,3,83.87,1,83.19,,,,,,2,89.41,,,,,,,5,160.21,,,2,84.21,3,94.40,1,69.74,,,1,69.74,,,,,,,,,,,,,1,69.74,,,,,1,69.74,,,,,,,,,,,,,,,,
,,,,55~59,,,3,171.43,1,153.14,,,,,,,,,,,,,,1,184.16,1,136.43,3,248.55,,,1,109.53,2,220.99,,,,,,,,,,,,,1,109.53,1,136.43,,,,,,,,,1,136.43,,,,,,,,,,,,,,,,
,,,,60~64,,,4,153.55,,,,,2,149.48,,,,,,1,144.09,,,1,96.81,,,4,238.52,,,1,144.09,2,288.18,,,,,2,119.26,,,,,,,2,157.48,,,,,,,,,,,1,144.09,,,,,,,,,,,,,,,,
,,,,65~69,,,2,141.84,1,465.12,,,,,,,,,,,,,,,,1,111.61,6,386.35,,,2,192.49,2,223.21,3,155.20,,,,,1,111.61,,,,,6,311.53,1,111.61,,,2,141.64,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,255.10,1,140.85,,,,,,,,,,,,,,2,420.17,,,4,247.83,,,2,175.75,4,308.64,,,,,1,255.10,2,224.47,,,,,2,181.49,,,,,1,210.08,1,568.18,,,1,240.96,,,,,,,,,,,,,,,,
,,,,75~79,1,344.83,2,377.36,1,344.83,,,2,296.74,,,,,,3,563.91,,,1,230.41,1,265.96,4,518.13,,,1,641.03,2,460.83,,,,,,,,,,,,,4,302.34,,,,,2,689.66,,,1,230.41,1,265.96,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,398.41,,,,,,,,,,,,,,1,469.48,,,4,1084.01,1,469.48,,,2,542.01,,,,,3,550.46,,,,,,,,,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,840.34,,,,,,,,,,,,,,,,,,1,840.34,1,925.93,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,82.03,,,1,84.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,78.37,,,,,,,1,49.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.06,,,,,,,,,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,74.35,,,,,,,,,,,,,,1,43.35,,,,,1,64.27,1,43.35,,,,,1,43.35,,,,,,,,,,,,,1,43.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,61.80,,,,,,,,,,,,,,1,76.05,,,,,,,1,76.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,7,124.36,1,77.34,,,,,,,,,,,,1,92.68,,,,,,,,,1,49.63,,,1,88.26,,,2,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,88.98,1,85.47,1,85.47,,,,,,,,,,,,,,,,,,,,1,47.94,,,2,73.56,1,64.14,,,1,64.14,,,1,47.94,,,,,,,1,47.94,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,66.09,1,50.94,,,,,,,,,,1,91.07,2,56.90,,,,,,,,,,,,,1,50.94,,,,,,,,,1,90.17,,,,,1,90.17,,,1,50.94,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,105.29,3,103.66,1,75.76,,,,,,,,,,3,173.51,,,1,63.53,,,2,83.51,3,110.91,,,2,93.41,4,107.67,,,,,1,75.76,1,113.77,,,1,63.53,,,,,,,1,63.53,,,,,,,,,,,,,,,,,,
,,,,55~59,1,149.03,5,210.88,1,107.99,,,,,,,,,,,,1,141.24,1,141.24,,,,,,,3,176.47,,,1,107.99,1,185.87,2,298.06,1,423.73,,,1,141.24,1,149.03,,,1,149.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,180.40,2,147.93,,,,,,,,,,,,2,127.63,,,,,,,2,328.41,8,226.76,,,3,151.67,2,115.67,,,1,141.04,,,1,182.82,,,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,149.93,4,154.68,,,,,2,,,,138.22,,,1,189.75,1,191.20,1,172.12,,,,,4,202.63,1,108.23,1,108.23,4,199.90,1,172.12,1,465.12,,,2,137.84,,,2,379.51,1,108.23,,,2,176.21,1,108.23,1,180.51,,,,,,,,,,,,,,,,
,,,,70~74,,,1,240.96,2,216.68,,,,,2,,,,481.93,,,1,240.96,1,240.96,2,459.77,,,,,8,597.91,1,588.24,4,193.14,2,232.83,1,204.92,2,221.48,,,,,,,3,222.72,2,174.22,,,2,221.48,,,2,227.53,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,636.94,,,1,383.14,,,,,,,,1,286.53,,,3,386.60,,,,,4,427.35,,,,,2,428.27,,,,,,,3,367.65,,,6,442.80,1,214.13,1,636.94,,,,,3,526.32,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,388.35,,,,,,,,,,,,,,1,602.41,,,,,,,4,487.21,,,2,729.93,1,602.41,,,,,,,,,,,4,776.70,,,,,2,597.01,,,2,426.44,,,,,,,,,,,,,,,,
