,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.38,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,40.80,,,,,,,,,,,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,40.52,,,2,26.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.90,,,,,1,39.06,,,,,,,,,,,,,,,,
,,,,25~29,,,1,36.64,,,2,45.62,1,29.93,,,,,,,,,,2,28.62,,,,,1,26.21,1,26.21,,,,,,,,,1,31.53,2,28.62,1,29.93,,,,,,,,,,,,,1,46.88,,,,,,,,,,,1,44.56,,,,,,,,,,,,
,,,,30~34,,,12,47.52,,,4,36.60,,,,,,,,,,,,2,24.20,,,,,3,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.67,,,,,,,1,49.90,,,,,,,,,,,,,,,,
,,,,35~39,1,24.76,11,48.20,,,7,44.68,1,52.58,,,,,,,,,,1,37.47,1,38.71,,,1,24.76,3,57.42,,,,,,,,,1,52.58,1,22.37,2,49.53,,,2,30.84,,,,,,,,,1,24.76,,,,,,,,,1,22.37,,,,,,,,,,,,,,
,,,,40~44,1,34.54,22,101.65,,,14,67.77,1,31.37,,,,,,,,,,4,37.42,2,39.24,1,34.45,2,30.20,1,34.45,,,,,,,1,39.68,4,39.49,6,46.13,1,52.38,,,,,,,,,1,42.18,,,2,40.06,,,1,31.37,,,,,,,1,34.54,,,,,,,,,,,,
,,,,45~49,1,35.79,27,175.75,,,16,98.77,1,39.79,,,,,,1,40.10,1,35.79,3,54.06,1,48.15,1,32.73,1,39.79,,,,,,,,,,,4,62.27,3,44.14,,,,,,,,,1,39.79,,,1,58.48,2,42.43,1,58.48,,,1,39.79,,,1,32.73,3,47.62,,,,,,,,,,,,
,,,,50~54,,,11,106.10,1,75.02,12,113.71,1,54.23,,,,,,,,,,2,64.81,1,60.28,2,67.16,1,60.28,8,102.66,1,65.19,,,1,75.02,,,1,60.28,7,110.13,,,,,2,150.04,,,1,64.43,,,,,1,60.28,,,,,2,62.29,,,,,2,62.02,,,,,,,,,,,,
,,,,55~59,1,101.94,14,146.26,,,11,129.78,1,80.58,1,,,,98.62,3,142.45,,,1,79.94,2,98.04,,,3,83.26,7,136.75,1,98.62,,,,,1,71.48,6,120.19,6,95.37,,,,,2,159.87,,,1,72.94,,,1,72.94,6,97.12,,,,,1,98.62,,,1,91.58,1,98.62,,,1,71.48,,,,,,,,
,,,,60~64,2,130.21,11,137.74,,,5,106.16,,,1,,,,100.30,2,77.31,,,2,72.60,1,82.03,1,65.10,1,73.10,8,118.68,,,,,,,,,12,164.34,5,84.35,,,,,5,97.64,,,1,138.12,,,,,7,118.08,,,,,2,93.41,,,4,121.77,2,76.78,,,1,93.55,,,,,,,,
,,,,65~69,1,76.34,4,149.03,,,9,137.53,1,88.18,,,,,,2,119.47,2,137.27,2,225.99,,,5,101.54,3,97.88,17,208.87,1,76.34,,,,,,,5,119.02,6,117.95,2,94.70,,,4,141.44,,,2,103.57,,,,,5,221.34,,,,,1,114.68,2,117.23,3,103.27,,,,,1,126.10,,,,,,,,
,,,,70~74,,,4,244.35,,,4,163.07,,,,,,,,3,127.82,,,,,1,150.60,1,163.13,2,145.77,10,176.27,,,,,,,1,97.66,4,163.07,9,238.35,,,,,1,97.66,,,2,127.63,,,,,5,133.05,,,,,4,161.36,,,2,118.84,,,1,112.87,,,,,,,,,,
,,,,75~79,,,2,192.31,,,8,299.63,,,,,,,,2,154.44,,,,,,,2,179.21,,,10,286.53,1,268.82,,,,,,,4,225.23,8,384.99,,,,,3,216.45,,,1,144.51,,,1,144.51,5,213.95,,,,,4,298.95,,,2,194.36,,,,,1,162.34,,,,,,,,
,,,,80~84,,,4,740.74,,,1,552.49,,,,,,,,,,,,,,1,427.35,4,595.24,,,7,488.83,,,,,,,,,1,636.94,4,349.04,,,,,4,411.52,,,1,552.49,,,,,3,317.46,,,1,427.35,1,287.36,,,1,414.94,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,480.77,2,625.00,,,,,,,,,1,480.77,3,815.22,,,,,3,712.59,1,653.59,1,826.45,,,1,568.18,3,815.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,35.37,,,,,,,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,1,40.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,43.27,,,,,,,1,27.14,,,,,,,,,,,,,,,,,,,1,27.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,27.03,,,,,,,,3,37.93,,,,,1,38.51,,,,,,,,,,,,,1,27.95,1,23.76,,,,,,,,,,,,,,,,,,,,,,,1,33.57,,,,,1,41.25,,,,,,,,,,
,,,,25~29,,,4,33.92,1,30.84,,,,,,,,,,,,1,28.64,1,28.64,,,,,2,36.78,2,29.70,,,,,,,,,1,47.33,,,,,,,,,,,,,,,,,,,,,,,1,47.33,,,1,43.05,,,1,26.25,,,,,,,,,,
,,,,30~34,1,27.47,5,34.10,2,26.85,1,22.65,1,36.00,,,,,,,,2,36.54,,,,,,,1,22.65,1,36.00,,,,,1,36.00,,,2,36.10,1,40.97,,,,,2,32.89,,,,,,,,,,,,,,,,,,,,,,,2,52.00,,,,,,,,,,
,,,,35~39,,,13,62.74,3,38.61,,,,,1,,,,24.41,,,2,26.43,,,,,,,1,39.75,2,39.42,,,,,,,,,,,3,34.64,1,24.41,,,1,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39.43,,,,,,
,,,,40~44,1,25.95,18,94.98,10,50.25,4,41.31,,,,,,,,,,,,,,,,,,2,43.62,3,43.62,,,,,,,,,2,69.01,3,32.72,,,,,4,63.79,,,,,,,,,,,,,,,3,61.61,,,,,1,41.37,1,47.73,,,1,50.74,,,,,,
,,,,45~49,,,27,153.68,14,84.74,3,53.43,1,37.16,3,,,,37.68,1,39.56,5,48.62,1,35.65,2,34.72,,,2,34.72,6,52.84,,,,,,,,,2,36.93,2,42.28,1,45.77,,,3,72.99,,,,,1,45.77,1,56.27,,,,,,,5,52.91,,,,,1,30.94,,,1,30.94,1,56.27,,,,,,
,,,,50~54,,,14,132.38,11,93.40,6,66.46,1,56.34,1,,,,46.62,,,3,77.84,2,57.89,1,67.75,,,1,81.77,5,82.54,,,,,,,1,63.33,4,87.43,3,61.79,,,1,63.33,3,60.54,1,66.67,,,1,56.34,,,1,53.30,,,,,1,53.30,,,,,2,71.38,3,49.03,1,81.77,1,56.34,,,1,56.95,,
,,,,55~59,3,87.23,15,205.54,5,120.54,2,73.64,2,87.83,,,,,,,,1,84.39,1,84.39,2,97.85,,,2,78.06,10,121.94,1,75.70,,,,,,,2,180.83,7,111.91,2,92.76,,,2,87.83,,,,,2,82.68,,,1,99.90,1,90.42,,,5,108.96,,,,,1,65.83,1,65.83,,,2,99.01,,,1,65.83,,
,,,,60~64,1,71.23,14,159.87,7,224.79,,,1,64.47,2,,,,89.53,,,3,127.44,,,,,,,1,71.23,10,124.52,,,,,,,,,9,110.27,7,117.88,1,64.47,,,6,140.94,,,,,,,,,,,,,,,5,99.05,,,,,2,87.22,,,1,88.89,,,,,1,64.47,,
,,,,65~69,,,6,167.13,7,126.06,1,75.41,,,3,,,,136.86,,,1,173.31,,,4,119.26,,,,,15,181.77,,,,,,,,,5,135.17,9,145.04,1,84.89,,,1,111.86,,,,,,,,,,,2,96.53,1,75.41,6,123.25,,,,,3,88.70,,,1,138.70,1,75.41,1,84.89,,,,
,,,,70~74,4,140.25,8,168.21,6,127.04,1,177.94,3,126.85,5,,,,233.21,,,,,2,106.27,3,126.64,,,1,207.04,9,320.51,,,,,,,,,7,186.47,11,219.21,1,149.48,,,2,126.82,,,1,146.84,2,175.28,,,,,,,,,8,209.04,,,,,2,124.22,,,1,107.64,1,146.84,,,2,109.59,,
,,,,75~79,,,9,279.24,2,245.70,,,,,,,,,,,,1,262.47,1,133.69,5,281.21,,,,,10,463.18,,,,,,,,,6,238.95,4,213.68,1,133.69,,,1,326.80,,,,,1,163.40,,,,,,,,,5,199.12,,,,,1,149.70,,,1,163.40,,,,,,,,
,,,,80~84,,,3,688.07,2,355.87,1,416.67,,,1,,,,253.81,,,1,395.26,,,,,,,,,7,453.37,,,,,,,1,396.83,5,567.54,7,510.58,1,395.26,,,2,446.43,2,309.60,,,,,,,,,1,395.26,,,5,340.14,,,,,3,285.17,,,3,399.47,,,,,1,253.81,,
,,,,85+,1,406.50,,,,,,,,,1,,,,448.43,,,,,1,406.50,1,526.32,,,1,406.50,2,476.19,,,,,,,1,526.32,3,914.63,7,678.29,,,,,2,638.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.05,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,2,50.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,33.75,,,,,1,29.03,,,1,29.03,,,,,,,,,,,,,,,,,,,,,,,1,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,38.07,2,29.94,1,38.46,,,,,2,31.65,,,,,,,,,1,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,38.40,1,38.40,,,,,,,,,,3,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,7,37.82,2,28.15,1,22.56,,,,,,,,,,3,33.54,1,48.33,,,,,,,,,,,,,1,48.33,,,1,37.40,1,51.60,2,41.31,,,,,,,,,1,28.07,,,1,33.32,,,,,1,22.56,,,,,1,22.56,1,28.07,,,,,,,,,,
,,,,35~39,,,9,46.77,3,29.78,,,,,1,,,,38.45,,,3,46.40,1,32.64,1,21.97,,,3,33.12,,,,,1,51.02,,,2,30.66,2,28.05,1,21.97,1,32.64,,,,,,,1,40.68,,,1,32.64,1,38.45,,,,,,,1,52.27,,,2,76.89,,,,,,,,,,,,
,,,,40~44,2,77.82,21,95.47,7,52.51,3,35.55,,,,,,,,,,2,26.15,,,,,,,,,2,36.06,,,,,,,2,49.68,3,49.90,,,,,,,,,1,38.91,,,,,,,1,47.17,1,52.47,,,2,26.15,1,24.44,,,1,34.70,,,1,28.11,,,,,,,,
,,,,45~49,2,72.10,29,131.09,4,45.16,4,39.00,,,1,,,,52.33,,,1,29.37,,,2,45.26,,,2,38.56,4,55.91,,,,,,,2,32.05,2,37.43,1,29.37,3,37.40,,,,,,,,,,,,,,,1,35.27,1,36.05,,,2,42.69,,,3,44.90,2,47.93,,,,,,,,,,
,,,,50~54,1,63.37,17,125.17,9,75.67,2,55.39,,,1,,,,48.76,,,3,68.90,,,,,,,3,51.39,7,66.44,1,48.76,,,,,6,75.71,6,62.68,,,3,56.05,,,,,,,,,,,,,3,54.25,,,1,48.76,2,54.07,,,1,41.82,,,,,,,,,,,,,,
,,,,55~59,,,16,172.32,3,86.81,1,115.87,,,,,,,,,,1,68.92,,,2,93.24,,,1,89.45,9,246.31,,,,,,,2,88.81,3,100.87,,,7,95.73,,,,,,,,,,,,,3,78.47,,,1,76.80,3,108.97,1,68.92,,,,,,,1,98.33,,,,,,,,
,,,,60~64,2,111.98,8,113.36,8,127.37,,,1,134.05,1,,,,98.72,,,,,2,88.77,2,87.64,,,1,75.76,15,166.70,,,,,,,4,162.47,4,102.67,2,95.10,5,96.32,,,3,90.31,,,,,,,,,6,103.73,,,1,96.15,1,134.05,,,2,83.96,1,65.10,,,,,,,,,,,,
,,,,65~69,,,7,148.81,7,140.53,1,111.11,,,1,,,,104.82,1,104.82,2,114.29,2,94.52,4,113.48,,,3,96.56,11,255.99,,,,,,,6,230.15,7,187.22,2,130.21,6,145.53,1,104.82,1,119.33,,,,,,,,,7,143.47,1,119.33,,,3,97.06,,,3,314.47,,,,,,,,,,,,,,
,,,,70~74,,,5,206.70,3,135.69,3,200.13,1,165.29,2,,,,106.38,1,165.29,2,133.42,2,186.92,,,,,1,141.04,18,316.07,2,133.42,,,,,9,146.10,12,259.07,1,202.02,3,134.35,1,141.04,,,,,,,,,1,93.46,4,146.63,,,2,128.53,2,112.42,1,93.46,1,131.75,,,,,3,125.16,,,,,,,,
,,,,75~79,,,2,188.32,2,174.83,,,,,1,,,,301.20,,,,,1,132.10,5,201.69,,,1,164.74,8,241.69,,,,,1,164.74,4,276.05,6,263.04,1,221.24,2,146.63,,,3,194.05,,,,,,,,,4,174.14,,,,,2,146.63,,,2,146.63,,,,,1,219.78,,,,,,,,
,,,,80~84,,,,,2,341.88,2,242.42,,,,,,,,,,,,1,370.37,1,252.53,,,1,540.54,9,553.51,,,,,,,3,297.03,4,370.37,,,2,414.08,,,3,297.03,,,,,,,,,4,284.90,,,2,341.88,1,392.16,,,3,422.54,,,,,,,,,,,,,,
,,,,85+,1,781.25,,,3,477.71,1,507.61,,,,,,,,,,,,,,3,616.02,,,,,3,526.32,,,,,,,,,2,619.20,,,1,617.28,,,,,,,1,512.82,,,,,3,692.84,,,,,,,,,2,619.20,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,38.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.46,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,29.21,2,37.22,1,45.91,1,39.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.93,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,3,42.60,1,26.27,,,1,42.35,,,,,,,,,,,1,26.27,,,1,26.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,4,29.98,,,,,,,,,,,,,,2,56.07,,,2,28.53,,,,,1,29.05,,,,,,,1,25.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.31,9,76.36,3,38.42,1,28.93,,,,,,,,,,3,36.17,,,,,1,33.66,,,,,,,,,,,,,1,38.31,,,,,,,,,,,,,,,,,,,,,,,1,53.68,,,,,,,,,,,1,33.66,1,42.86,,,,
,,,,35~39,1,22.04,17,72.33,3,31.50,1,33.30,,,,,,,,,,4,44.67,,,,,,,2,28.00,1,33.30,1,51.36,1,22.04,,,4,57.57,,,,,1,22.04,2,26.37,,,,,,,,,,,,,,,,,2,45.91,1,22.04,,,1,52.99,1,51.36,,,2,23.25,,,,,,
,,,,40~44,,,14,65.90,1,23.66,,,1,38.54,,,,,,,,1,50.45,1,38.54,,,,,2,65.55,1,23.66,,,,,,,2,31.93,4,43.41,1,27.07,1,27.07,4,33.76,,,,,,,,,,,1,27.07,,,,,,,,,1,32.78,2,31.93,,,,,2,27.72,,,,,,
,,,,45~49,1,35.80,17,95.13,8,44.73,8,61.14,,,1,,,,51.98,,,2,31.68,,,2,42.61,,,,,4,52.20,1,35.80,,,,,3,38.68,3,56.71,4,52.79,,,1,28.22,,,,,,,,,,,,,,,,,3,38.01,,,,,,,1,36.10,1,34.13,1,28.22,,,,,,
,,,,50~54,1,37.98,11,74.78,4,45.23,6,76.23,,,1,,,,55.87,,,3,58.79,3,76.63,1,58.00,,,4,61.01,2,46.95,2,45.78,,,,,3,52.62,1,44.76,2,51.20,,,,,,,,,1,46.08,1,37.98,,,,,,,,,7,72.11,,,,,,,,,2,57.80,,,,,,,,
,,,,55~59,,,13,144.70,6,124.56,2,69.88,2,88.30,3,,,,78.37,,,1,77.04,1,110.25,1,92.94,,,1,77.04,7,111.25,,,,,,,3,71.31,7,129.25,3,80.95,,,1,84.10,,,1,63.37,,,,,1,63.37,,,,,,,5,75.75,,,,,1,63.37,1,81.90,,,3,85.91,1,77.04,1,92.94,,
,,,,60~64,3,128.10,8,233.71,4,85.98,4,99.68,,,1,,,,65.32,,,,,1,100.91,1,70.37,,,4,99.50,10,171.97,1,74.07,,,,,6,130.86,12,157.81,2,74.91,,,1,94.25,1,70.37,,,2,113.77,1,130.38,,,,,,,,,10,178.89,1,70.37,,,2,82.27,,,,,,,,,1,100.91,,
,,,,65~69,1,109.29,8,135.25,3,88.76,1,109.29,1,92.08,2,,,,86.62,1,114.29,,,,,,,,,2,100.70,19,238.60,,,,,,,6,120.00,10,138.54,1,114.29,,,2,86.88,1,82.24,,,,,1,120.19,,,,,,,,,6,138.19,,,,,1,109.29,,,2,106.33,2,114.48,,,1,92.08,,
,,,,70~74,,,4,144.35,2,104.38,2,114.22,,,3,,,,171.33,,,2,140.94,4,121.62,1,145.35,,,,,13,265.25,,,,,,,6,140.38,13,245.89,1,153.14,,,2,104.38,,,,,1,200.40,1,107.41,,,,,,,,,8,167.08,,,,,4,180.02,1,107.41,3,118.67,,,,,1,153.14,,
,,,,75~79,1,302.11,1,302.11,1,155.76,1,139.47,1,128.87,3,,,,189.99,,,,,,,1,200.00,,,,,13,371.64,,,,,,,5,644.33,13,368.79,,,,,3,386.60,1,234.74,,,1,192.68,,,,,,,2,176.21,,,9,364.96,1,155.76,,,3,249.58,1,128.87,2,176.21,,,,,2,222.72,,
,,,,80~84,,,2,299.40,4,404.45,1,294.12,,,,,,,,,,,,,,2,286.12,,,1,390.63,5,301.39,1,390.63,,,,,3,312.17,5,363.90,,,,,3,465.12,2,274.35,,,2,655.74,,,,,,,,,1,225.73,5,530.79,,,,,3,350.88,,,1,242.72,,,,,,,,
,,,,85+,1,327.87,,,1,505.05,,,,,2,,,,404.04,,,1,327.87,,,1,757.58,,,,,4,522.19,1,327.87,,,1,343.64,1,343.64,4,436.68,,,,,2,552.49,,,,,,,,,,,,,,,,,9,952.38,,,,,,,,,1,505.05,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
