,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,135.06,,,,,,,,,,,,,,3,81.04,,,,,,,,,,,,,,,,,1,27.01,,,,,,,,,,,,,,,1,27.01,2,54.02,,,1,27.01,,,,,,
,,,,50~54,1,35.78,,,,,,,,,,,,,,2,71.56,,,,,1,35.78,,,,,,,,,,,,,,,,,1,35.78,,,,,,,,,1,35.78,1,35.78,,,,,,,,,,
,,,,55~59,3,160.94,,,,,,,,,,,,,,5,268.24,,,,,1,53.65,,,,,,,,,,,,,,,1,53.65,,,,,1,53.65,,,,,,,1,53.65,1,53.65,,,,,,,,
,,,,60~64,1,52.11,,,,,1,52.11,1,52.11,,,,,,5,260.55,,,,,2,104.22,,,,,,,,,,,,,,,,,3,156.33,,,,,1,52.11,,,,,1,52.11,,,1,52.11,,,,,,
,,,,65~69,1,58.45,,,,,,,,,,,,,,3,175.34,,,,,6,350.67,,,,,1,58.45,2,116.89,2,116.89,,,,,,,2,116.89,,,,,,,1,58.45,2,116.89,,,,,,,,,,,,
,,,,70~74,1,76.63,,,1,76.63,,,2,153.26,,,,,,3,229.89,,,2,153.26,4,306.51,,,1,76.63,,,2,153.26,,,,,1,76.63,,,2,153.26,1,76.63,,,,,,,2,153.26,1,76.63,,,2,153.26,,,,,,
,,,,75~79,,,,,,,,,2,286.12,,,,,,4,572.25,,,,,4,572.25,1,143.06,,,3,429.18,,,,,,,,,,,1,143.06,,,1,143.06,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,311.53,,,3,934.58,,,,,2,623.05,,,,,,,,,,,1,311.53,,,,,,,,,,,,,,,2,623.05,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,518.13,,,,,,,1,518.13,,,1,518.13,,,,,,,,,,,1,518.13,,,,,,,1,518.13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.34,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,25.97,,,,,,,1,25.97,,,,,,,,,,,,,1,25.97,,,,,,,,,,,,,,,,,,
,,,,35~39,4,98.02,,,,,,,1,24.50,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,
,,,,40~44,2,49.10,,,1,24.55,,,,,1,,,,24.55,,,,,,,,,,,,,,,1,24.55,,,,,,,,,,,,,,,,,1,24.55,,,,,,,,,,,,,,
,,,,45~49,,,,,1,26.83,,,,,3,,,,80.49,,,1,26.83,2,53.66,,,2,53.66,,,,,,,,,1,26.83,1,26.83,1,26.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,133.11,1,33.28,,,,,1,33.28,2,,,,66.56,,,,,2,66.56,,,,,,,1,33.28,,,,,1,33.28,,,,,,,,,,,1,33.28,1,33.28,,,,,,,,,,,,,,
,,,,55~59,2,106.21,1,53.11,,,,,1,53.11,4,,,,212.43,,,,,3,159.32,1,53.11,1,53.11,,,1,53.11,,,,,,,,,,,,,,,,,1,53.11,1,53.11,,,,,,,,,,,,,,
,,,,60~64,4,205.44,1,51.36,,,,,,,8,,,,410.89,,,4,205.44,1,51.36,,,,,,,,,,,,,1,51.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,57.24,,,,,,,,,4,,,,228.96,,,1,57.24,4,228.96,1,57.24,1,57.24,1,57.24,,,,,1,57.24,,,,,,,1,57.24,,,,,2,114.48,1,57.24,2,114.48,,,,,,,,,,,,
,,,,70~74,2,151.52,,,,,1,75.76,,,9,,,,681.82,1,75.76,1,75.76,5,378.79,,,2,151.52,,,,,,,,,1,75.76,,,,,2,151.52,,,,,2,151.52,,,1,75.76,,,,,,,,,,,,
,,,,75~79,,,1,128.21,,,,,,,,,,,,,,,,2,256.41,,,1,128.21,,,1,128.21,,,,,,,,,,,,,,,,,1,128.21,,,3,384.62,,,,,,,,,,,,
,,,,80~84,1,290.70,,,,,,,,,,,,,,,,,,2,581.40,,,,,,,,,,,,,,,,,,,,,,,,,1,290.70,,,,,,,,,,,,,,,,
,,,,85+,,,1,505.05,,,,,,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,1,505.05,,,,,1,505.05,1,505.05,2,1010.10,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,25.74,,,1,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,26.68,,,,,,,,,,,,1,26.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,75.36,,,,,,,,,,,,,,,,,,,,,,,,1,25.12,,,,,,,,,,,,,,,,,,,,,1,25.12,,,,,,,,,,,,,,
,,,,40~44,3,71.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,26.77,,,1,26.77,,,,,1,,,,26.77,,,,,1,26.77,1,26.77,1,26.77,,,,,1,26.77,2,53.53,,,,,,,,,2,53.53,,,1,26.77,,,,,1,26.77,,,,,,,,,,
,,,,50~54,2,61.48,1,30.74,,,,,,,,,,,,,,,,1,30.74,1,30.74,3,92.22,,,,,,,1,30.74,,,,,,,,,2,61.48,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,101.47,,,,,,,,,,,,,,1,50.74,,,7,355.15,1,50.74,,,,,,,,,4,202.94,,,,,,,,,2,101.47,,,1,50.74,,,,,,,,,,,,,,,,
,,,,60~64,3,157.56,,,,,,,2,105.04,1,,,,52.52,,,,,2,105.04,,,5,262.61,1,52.52,,,1,52.52,,,,,,,,,,,,,,,2,105.04,,,1,52.52,,,,,1,52.52,,,,,,
,,,,65~69,2,111.92,,,,,1,55.96,1,55.96,,,,,,,,,,4,223.84,3,167.88,5,279.80,,,1,55.96,1,55.96,,,,,1,55.96,,,1,55.96,1,55.96,,,,,,,,,,,,,1,55.96,,,,,,
,,,,70~74,1,71.84,,,1,71.84,,,,,3,,,,215.52,,,,,8,574.71,1,71.84,5,359.20,,,,,,,2,143.68,,,,,1,71.84,,,1,71.84,,,1,71.84,,,,,,,1,71.84,4,287.36,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,121.51,,,1,121.51,5,607.53,,,,,1,121.51,2,243.01,,,,,,,,,2,243.01,1,121.51,,,,,1,121.51,,,,,4,486.03,,,,,,
,,,,80~84,1,271.00,,,,,,,,,,,,,,,,,,2,542.01,1,271.00,2,542.01,,,,,1,271.00,,,,,,,,,,,,,,,,,,,1,271.00,,,,,1,271.00,,,,,,
,,,,85+,,,1,492.61,,,,,,,,,,,,,,,,1,492.61,,,,,,,,,,,,,1,492.61,,,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,26.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,21.80,,,,,1,21.80,2,43.59,,,,,,,,,,,,,,,,,,,1,21.80,1,21.80,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.12,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,27.69,,,,,,,,,,2,55.37,,,,,,,,,,,,,,,,,,,1,27.69,,,,,,,1,27.69,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,50.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,71.16,,,,,1,23.72,,,,,,,,,,3,71.16,,,2,47.44,,,,,,,,,,,,,1,23.72,,,,,,,,,1,23.72,1,23.72,,,,,,,,,,,,,,
,,,,45~49,6,158.73,1,26.46,1,26.46,,,,,,,,,,,,8,211.64,,,2,52.91,,,,,2,52.91,,,,,,,,,,,,,,,1,26.46,,,,,,,,,,,,,,,,,,
,,,,50~54,5,146.97,,,,,,,,,1,,,,29.39,,,3,88.18,,,3,88.18,,,1,29.39,1,29.39,,,1,29.39,1,29.39,1,29.39,,,1,29.39,1,29.39,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,7,334.29,1,47.76,1,47.76,1,47.76,1,47.76,2,95.51,,,,,1,47.76,1,47.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,52.69,,,,,,,,,,6,316.12,1,52.69,,,1,52.69,,,,,,,,,,,2,105.37,,,,,1,52.69,1,52.69,1,52.69,,,,,1,52.69,,,,,,,,,,
,,,,65~69,1,55.68,2,111.36,,,,,1,55.68,,,,,,,,3,167.04,3,167.04,2,111.36,2,111.36,1,55.68,1,55.68,1,55.68,,,,,1,55.68,,,1,55.68,,,1,55.68,1,55.68,,,,,1,55.68,,,,,,,,,,
,,,,70~74,2,138.03,1,69.01,,,,,,,,,,,,,,5,345.07,4,276.05,8,552.10,1,69.01,1,69.01,3,207.04,,,,,1,69.01,,,,,,,,,,,,,,,2,138.03,2,138.03,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,337.08,2,224.72,5,561.80,2,224.72,2,224.72,,,,,,,,,,,,,1,112.36,,,2,224.72,,,,,,,,,,,,,,,,,,
,,,,80~84,2,505.05,,,,,,,,,,,,,,,,1,252.53,1,252.53,1,252.53,,,1,252.53,,,,,1,252.53,,,1,252.53,1,252.53,1,252.53,1,252.53,,,,,,,,,1,252.53,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,480.77,2,961.54,,,,,1,480.77,,,,,,,,,2,961.54,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,22.00,,,,,,,,,1,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.37,,,,,,,,,1,28.37,,,,,,,,,2,56.74,,,,,,,,,,,,,,,,
,,,,35~39,1,25.67,,,,,,,,,,,,,,,,,,,,,,,,1,25.67,,,1,25.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,194.27,,,,,,,,,,,,,,2,48.57,,,,,,,1,24.28,,,,,3,72.85,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,
,,,,45~49,2,51.64,,,,,1,25.82,,,,,,,,4,103.28,,,,,,,1,25.82,1,25.82,,,3,77.46,,,,,1,25.82,,,,,,,1,25.82,,,,,,,,,,,,,,,,,,
,,,,50~54,6,169.01,1,28.17,,,1,28.17,,,,,,,,3,84.51,,,,,2,56.34,1,28.17,,,,,,,1,28.17,,,,,,,,,,,2,56.34,1,28.17,1,28.17,,,,,,,,,,,,,,
,,,,55~59,2,85.07,,,,,1,42.54,,,1,,,,42.54,4,170.14,,,1,42.54,3,127.61,1,42.54,,,,,,,1,42.54,,,1,42.54,,,1,42.54,,,,,1,42.54,,,1,42.54,,,,,,,,,,,,
,,,,60~64,3,166.67,,,,,1,55.56,,,,,,,,3,166.67,,,,,,,3,166.67,2,111.11,,,1,55.56,1,55.56,,,1,55.56,,,1,55.56,1,55.56,1,55.56,,,,,,,,,,,,,,,,,,
,,,,65~69,2,113.19,,,,,,,1,56.59,,,,,,12,679.12,,,,,2,113.19,4,226.37,,,2,113.19,1,56.59,1,56.59,,,2,113.19,,,1,56.59,1,56.59,2,113.19,,,1,56.59,1,56.59,,,,,,,,,,,,
,,,,70~74,4,269.00,,,,,,,,,,,,,,7,470.75,,,,,2,134.50,4,269.00,2,134.50,3,201.75,,,,,,,3,201.75,,,,,,,1,67.25,,,,,3,201.75,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,313.48,,,,,2,208.99,3,313.48,,,,,1,104.49,,,1,104.49,3,313.48,,,,,,,1,104.49,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,220.75,,,,,2,,,,441.50,1,220.75,1,220.75,,,2,441.50,2,441.50,,,1,220.75,,,,,,,3,662.25,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,1,473.93,,,1,473.93,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,21.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.68,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,27.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.51,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.18,,,,,1,26.18,,,1,,,,26.18,,,,,,,1,26.18,,,,,,,,,,,,,,,,,,,1,26.18,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,73.24,,,,,,,,,1,,,,24.41,,,,,,,,,,,,,,,1,24.41,,,,,,,,,,,1,24.41,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,101.78,,,1,25.45,,,,,1,,,,25.45,1,25.45,1,25.45,,,1,25.45,1,25.45,,,,,1,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,139.63,,,,,,,,,3,,,,83.78,,,1,27.93,1,27.93,,,,,,,,,2,55.85,,,,,1,27.93,,,1,27.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,37.27,1,37.27,,,,,2,74.54,5,,,,186.36,1,37.27,,,,,,,,,1,37.27,1,37.27,,,,,,,,,,,1,37.27,,,,,,,1,37.27,,,,,,,,,,,,,,
,,,,60~64,2,114.22,1,57.11,,,,,2,114.22,4,,,,228.44,1,57.11,1,57.11,,,3,171.33,2,114.22,2,114.22,,,1,57.11,,,,,,,,,1,57.11,1,57.11,1,57.11,,,,,,,,,,,,,,,,,,
,,,,65~69,3,169.78,,,,,,,,,2,,,,113.19,1,56.59,2,113.19,2,113.19,,,1,56.59,,,,,3,169.78,,,,,,,1,56.59,1,56.59,,,,,1,56.59,1,56.59,,,,,,,,,,,,,,
,,,,70~74,4,268.82,,,,,1,67.20,1,67.20,7,,,,470.43,4,268.82,4,268.82,,,1,67.20,,,,,,,4,268.82,,,1,67.20,,,,,,,,,,,,,2,134.41,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,194.36,2,194.36,1,,,,97.18,1,97.18,7,680.27,,,2,194.36,,,,,,,,,1,97.18,1,97.18,,,,,2,194.36,1,97.18,,,,,3,291.55,,,,,,,,,,,,,,
,,,,80~84,1,204.08,,,,,,,,,1,,,,204.08,,,3,612.24,,,2,408.16,1,204.08,,,,,,,,,,,,,,,,,,,,,,,2,408.16,,,,,,,,,,,,,,
,,,,85+,1,436.68,,,,,,,,,1,,,,436.68,2,873.36,2,873.36,,,,,,,,,,,,,,,,,,,,,1,436.68,,,,,,,1,436.68,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,26.41,,,,,,,,,,,,,,,,,,,1,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.66,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,26.90,,,,,,,,,,1,26.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.90,,,,,,,,,,,,
,,,,35~39,1,26.52,,,,,,,,,1,,,,26.52,,,,,,,,,,,1,26.52,,,,,,,,,,,,,,,,,,,1,26.52,,,1,26.52,,,,,,,,,,,,
,,,,40~44,5,123.06,,,,,,,,,,,,,,,,1,24.61,,,,,,,,,,,,,2,49.22,,,,,1,24.61,1,24.61,,,,,,,1,24.61,,,,,,,,,,,,,,
,,,,45~49,3,75.60,,,,,,,,,,,,,,,,,,,,,,,,1,25.20,,,,,,,,,,,1,25.20,3,75.60,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,194.23,,,1,27.75,,,,,,,,,,,,4,110.99,,,1,27.75,1,27.75,4,110.99,1,27.75,,,4,110.99,,,,,,,1,27.75,,,,,,,1,27.75,,,,,,,,,,,,,,
,,,,55~59,5,172.18,,,,,,,1,34.44,,,,,,,,10,344.35,,,,,2,68.87,1,34.44,,,1,34.44,2,68.87,,,,,1,34.44,2,68.87,,,,,,,,,,,1,34.44,,,,,,,,,,
,,,,60~64,3,170.36,1,56.79,,,,,,,2,,,,113.57,,,5,283.93,,,,,1,56.79,1,56.79,,,,,1,56.79,,,,,,,6,340.72,,,,,,,,,1,56.79,1,56.79,,,,,,,,,,
,,,,65~69,5,277.78,,,,,,,,,,,,,,,,5,277.78,,,,,,,3,166.67,,,2,111.11,,,,,,,,,4,222.22,,,,,,,2,111.11,,,4,222.22,,,,,,,,,,
