,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.78,,,,,,,,,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,27.52,,,,,,,,,,,,,,,,,,1,13.76,,,,,,,,,1,13.76,,,1,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,48.76,1,14.72,,,,,,,,,,1,14.72,,,,,,,,,1,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,
,,,,40~44,,,4,65.18,4,53.44,1,16.29,1,16.29,1,,,,16.29,2,32.59,1,16.29,,,1,16.29,,,,,1,16.29,,,,,,,,,,,,,,,1,16.29,,,,,,,,,1,16.29,1,16.29,,,,,,,,,,,,
,,,,45~49,1,80.91,6,99.55,3,49.78,1,20.87,,,,,,,,,,,,1,20.87,1,20.87,,,,,,,,,1,20.87,,,1,20.87,,,,,,,,,,,,,,,,,1,20.87,,,,,,,,,,,,,,
,,,,50~54,1,37.37,2,58.67,1,37.37,2,58.67,,,,,,,,,,,,,,2,58.67,2,74.74,,,,,,,1,37.37,,,,,,,,,,,1,37.37,,,,,,,,,2,74.74,1,37.37,,,,,,,,,,,,
,,,,55~59,,,2,62.42,3,93.63,,,,,,,,,,,,,,,,2,62.42,4,124.84,,,,,,,1,41.79,,,1,123.30,,,,,,,1,41.79,,,,,,,,,1,123.30,,,,,,,,,,,,,,
,,,,60~64,2,81.73,1,59.70,3,179.10,,,,,1,,,,59.70,,,,,,,1,59.70,6,245.20,1,59.70,,,2,81.73,3,122.60,1,129.53,,,,,1,59.70,,,,,,,,,,,2,259.07,1,59.70,,,,,,,,,,,,,,
,,,,65~69,,,3,158.81,,,,,,,,,,,,,,2,105.88,,,1,77.64,1,166.39,,,,,1,77.64,1,77.64,,,,,,,,,,,2,155.28,,,1,77.64,,,1,77.64,,,,,,,,,,,,,,,,
,,,,70~74,1,114.55,1,209.21,1,114.55,,,,,,,,,,,,,,,,,,3,222.06,,,,,3,343.64,,,,,,,2,148.04,,,1,114.55,1,209.21,,,,,,,1,114.55,,,1,209.21,,,,,,,,,,,,
,,,,75~79,,,1,179.21,2,358.42,,,,,,,,,,1,179.21,,,1,179.21,,,3,354.61,,,,,,,1,179.21,,,1,179.21,1,179.21,,,,,,,,,,,3,537.63,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,355.87,,,,,,,,,1,746.27,2,481.93,,,1,355.87,,,,,,,2,1492.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.51,,,1,16.21,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,22.96,1,13.47,,,,,,,,,,3,34.44,,,,,,,,,,,,,,,,,,,1,77.64,,,,,,,,,1,13.47,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,41.98,4,46.94,,,,,,,,,,,,,,,,,,1,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,38.95,4,51.93,1,15.60,,,,,,,,,,,,1,15.60,2,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,19.24,7,108.11,4,61.78,2,38.48,,,,,,,,1,19.24,,,,,,,1,19.24,,,,,,,,,,,2,38.48,,,,,,,,,1,78.25,,,,,,,1,19.24,,,,,,,,,,,,,,
,,,,50~54,,,5,170.13,1,34.03,1,34.03,,,,,,,,,,,,1,34.03,,,,,,,,,1,34.03,,,,,,,,,,,,,,,1,129.03,,,,,,,,,1,34.03,,,,,,,,,,,,
,,,,55~59,,,5,151.93,2,79.87,1,39.94,1,39.94,1,,,,127.06,,,,,,,1,39.94,5,151.93,,,2,79.87,3,91.16,,,,,1,39.94,,,,,,,,,1,39.94,,,,,,,1,39.94,,,,,,,,,,,,,,
,,,,60~64,,,3,114.77,5,191.28,,,1,53.94,,,,,,,,,,,,,,3,114.77,1,53.94,1,53.94,5,191.28,,,,,,,1,53.94,,,,,,,1,53.94,,,1,53.94,,,,,,,,,,,,,,,,,,
,,,,65~69,,,4,208.77,3,225.73,,,,,,,,,,1,75.24,,,,,,,7,365.34,,,,,1,75.24,1,170.36,,,2,104.38,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,204.64,,,,,,,,,,,,1,204.08,,,,,3,612.24,,,,,3,204.64,,,,,4,272.85,,,,,,,,,1,204.08,1,102.46,,,1,102.46,,,,,,,,,,,,,,,,
,,,,75~79,,,1,316.46,1,316.46,,,,,1,,,,164.74,,,1,316.46,1,164.74,1,316.46,3,325.03,,,,,1,164.74,,,,,,,,,1,316.46,,,,,1,164.74,,,,,2,216.68,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,333.33,,,,,,,,,,,,,,,,,,1,675.68,,,1,675.68,,,,,,,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,1,641.03,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,30.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,16.18,1,84.89,,,,,1,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.18,,,,,,,,,,,1,16.18,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,82.78,1,13.64,,,,,,,,,,1,13.64,,,1,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.64,,,1,13.64,,,,,,,,,,,,,,
,,,,35~39,,,2,27.36,3,41.04,1,13.68,1,13.68,,,,,,1,72.10,,,,,,,,,,,,,,,,,,,,,,,,,1,13.68,,,,,,,,,,,,,,,1,13.68,,,,,,,,,,
,,,,40~44,1,15.07,3,45.20,3,37.70,,,,,,,,,,1,15.07,,,1,15.07,,,1,15.07,,,,,,,2,30.13,,,,,,,1,15.07,,,,,,,,,,,,,,,,,1,75.70,,,,,,,,,,
,,,,45~49,2,29.04,5,88.86,3,53.31,1,79.43,,,,,,,,,,,,,,,,1,79.43,,,,,1,17.77,,,2,158.86,,,,,1,17.77,,,,,,,,,2,35.54,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,170.82,5,122.01,1,30.75,,,1,,,,30.75,,,,,,,,,,,,,,,,,,,1,118.20,,,,,,,,,1,118.20,,,,,3,73.21,,,,,1,30.75,1,118.20,,,,,,,,,,
,,,,55~59,,,3,115.83,2,59.67,1,38.61,,,,,,,,1,131.23,,,1,38.61,,,,,5,193.05,1,131.23,,,1,131.23,3,89.50,,,,,1,131.23,,,,,1,38.61,,,,,,,,,1,131.23,,,,,,,,,,,,
,,,,60~64,2,100.70,2,72.62,4,145.24,,,,,,,,,,,,,,1,50.35,,,,,2,72.62,,,1,130.21,3,151.06,2,72.62,,,,,,,1,50.35,,,,,,,1,50.35,2,100.70,,,,,,,,,,,,,,,,
,,,,65~69,,,5,346.50,2,138.60,,,1,69.30,,,,,,,,,,1,69.30,,,,,2,98.28,,,,,2,138.60,,,,,,,2,98.28,,,,,,,,,,,1,69.30,,,,,,,1,69.30,,,,,,,,
,,,,70~74,,,3,587.08,2,126.34,,,,,,,,,,,,,,3,279.85,,,1,93.28,2,391.39,,,,,2,391.39,2,186.57,,,,,1,93.28,,,,,,,,,2,126.34,,,,,1,93.28,1,93.28,,,1,93.28,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,156.01,,,,,1,302.11,,,,,1,156.01,2,312.01,1,156.01,,,1,156.01,,,,,,,,,2,205.76,,,,,1,302.11,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,600.60,,,,,,,,,,,1,649.35,1,649.35,,,,,,,,,,,,,,,,,2,410.68,,,2,410.68,,,,,,,,,,,,
,,,,85+,,,,,2,1092.90,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,,1,546.45,1,546.45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,3,60.69,,,,,,,,,,,,,,,,,,,,,,,1,137.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.37,,,,,,,,,,,,,1,16.37,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,14.93,,,1,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,32.63,,,1,16.32,,,,,,,,,,,,,,,,,,,,,,1,88.50,,,,,,,,,,,,,1,16.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,13.73,1,13.73,,,,,1,,,,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.73,,,,,,,,,,,1,13.73,,,,,,,,,,
,,,,35~39,,,3,33.65,2,26.35,,,1,13.17,1,,,,13.17,1,13.17,,,,,,,,,2,22.43,2,26.35,,,,,,,,,,,,,,,1,13.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,8,99.60,1,76.05,2,24.90,,,3,,,,37.35,,,,,2,29.78,,,,,,,1,14.89,1,14.89,,,,,,,,,,,,,,,,,1,76.05,,,,,,,1,76.05,,,,,,,,,,,,
,,,,45~49,,,10,139.18,5,69.59,1,17.00,,,2,,,,34.00,,,,,1,17.00,,,,,,,,,3,51.00,1,76.75,,,,,,,,,,,,,,,1,17.00,2,34.00,1,17.00,,,,,,,,,,,,,,,,
,,,,50~54,1,26.21,3,325.38,1,26.21,1,26.21,,,,,,,,,,1,26.21,1,108.46,1,26.21,,,,,2,52.42,,,,,,,,,,,,,1,108.46,1,108.46,,,,,,,,,2,52.42,1,26.21,,,,,,,,,,,,
,,,,55~59,,,,,3,117.10,,,,,1,,,,146.41,,,,,,,3,92.45,1,39.03,,,2,78.06,3,92.45,,,1,39.03,2,78.06,,,,,,,,,,,,,,,,,1,39.03,,,,,,,,,,,,,,
,,,,60~64,,,2,69.91,2,69.91,1,47.69,1,47.69,,,,,,,,,,,,3,143.06,,,,,3,104.86,3,143.06,,,,,1,47.69,,,,,,,1,47.69,,,,,,,,,2,261.78,,,,,,,,,,,,,,
,,,,65~69,,,2,130.55,4,261.10,,,1,65.27,,,,,,1,155.28,,,,,3,195.82,,,,,1,65.27,,,,,,,,,,,,,,,2,91.91,1,155.28,,,2,130.55,1,65.27,2,130.55,1,65.27,,,1,65.27,,,,,,,,
,,,,70~74,,,1,195.31,1,90.17,,,,,1,,,,90.17,,,,,,,2,180.34,,,,,4,246.76,4,246.76,2,180.34,,,,,,,,,,,1,195.31,,,,,,,,,1,195.31,,,,,1,90.17,,,,,,,,
,,,,75~79,1,140.25,2,188.15,1,140.25,,,,,,,,,,,,,,,,3,282.22,,,1,140.25,,,5,470.37,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,278.55,,,,,,,,,,,,,,1,278.55,,,,,,,,,1,278.55,,,,,,,,,,,,,2,1176.47,,,,,2,1176.47,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,540.54,,,,,,,,,,,,1,540.54,,,,,,,,,,,2,696.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32.26,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,95.06,,,,,,,1,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,16.13,,,,,,,1,16.13,,,,,,,,,1,16.13,,,,,,,,,1,84.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,36.92,1,14.27,,,,,1,,,,14.27,,,,,,,,,,,,,,,1,14.27,,,,,,,,,,,,,,,1,14.27,1,14.27,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,77.95,2,25.98,,,,,,,,,,1,12.99,,,,,,,,,,,,,1,78.55,,,,,,,,,,,,,,,,,,,,,,,1,12.99,,,,,,,,,,,,,,
,,,,40~44,,,6,87.68,1,14.61,,,1,14.61,,,,,,2,29.23,,,,,,,1,14.61,,,1,14.61,,,1,14.61,,,,,,,,,,,,,,,,,1,14.61,,,,,,,,,,,,,,,,,,
,,,,45~49,,,8,109.54,1,16.61,,,,,,,,,,3,49.82,,,1,16.61,,,1,16.61,,,1,16.61,2,27.39,,,,,,,2,33.21,,,,,,,,,,,,,,,,,,,1,16.61,,,,,,,,,,
,,,,50~54,,,6,109.49,1,22.61,2,45.22,,,,,,,,1,22.61,1,22.61,2,45.22,,,4,72.99,3,54.74,,,,,3,67.83,,,,,2,36.50,,,1,94.61,,,1,22.61,,,1,22.61,,,,,,,1,22.61,,,,,,,,,,
,,,,55~59,,,2,78.13,1,157.73,1,157.73,,,,,,,,1,39.06,,,,,,,,,1,157.73,1,39.06,,,1,39.06,,,,,1,39.06,,,,,,,1,39.06,,,,,1,157.73,1,39.06,,,1,39.06,,,,,,,,,,
,,,,60~64,1,44.64,6,267.86,3,133.93,1,44.64,1,44.64,,,,,,,,,,1,128.70,,,,,2,89.29,,,2,66.29,1,44.64,,,1,128.70,1,44.64,1,44.64,,,,,1,44.64,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,5,220.56,2,88.22,,,,,,,,,,,,,,,,,,1,147.49,8,352.89,1,62.93,1,147.49,2,88.22,,,,,2,125.87,,,,,,,1,147.49,,,,,,,1,62.93,,,,,1,147.49,,,,,,,,
,,,,70~74,1,87.41,,,3,262.24,1,201.61,,,,,,,,,,1,201.61,1,87.41,,,,,5,304.88,,,,,,,1,87.41,,,,,,,1,87.41,,,1,87.41,,,,,1,201.61,,,1,87.41,1,87.41,,,,,,,,,,
,,,,75~79,,,1,133.51,,,,,,,,,,,,,,,,2,267.02,,,,,2,178.89,,,1,271.00,1,271.00,,,,,1,133.51,,,,,,,3,400.53,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,246.91,,,,,,,,,,,,,,,,1,246.91,,,,,1,246.91,,,,,1,581.40,,,,,,,1,246.91,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,15.37,,,,,1,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,2,34.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.67,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.51,,,,,,,,,1,,,,96.25,,,,,,,,,,,,,,,,,,,,,,,1,14.51,,,,,,,,,,,,,,,,,,,1,14.51,,,,,,,,,,
,,,,35~39,6,66.93,1,12.94,,,,,,,2,,,,161.81,,,,,,,,,,,,,,,,,1,12.94,,,,,1,12.94,,,,,,,,,1,12.94,1,12.94,,,,,,,,,,,,,,,,,,
,,,,40~44,7,83.99,,,,,,,,,,,,,,,,,,3,42.77,,,,,,,,,1,14.26,,,1,14.26,,,1,14.26,,,,,1,14.26,,,3,36.00,,,,,,,1,14.26,1,14.26,1,14.26,,,,,,,,
,,,,45~49,10,133.94,4,53.58,1,16.12,,,,,1,,,,79.30,,,,,2,32.23,2,32.23,,,,,,,,,2,26.79,1,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,66.82,2,41.30,2,41.30,,,,,2,,,,41.30,,,,,,,2,41.30,1,20.65,1,87.49,,,2,41.30,1,20.65,1,20.65,,,,,,,,,,,,,2,41.30,1,20.65,,,,,,,1,20.65,,,,,,,,,,
