,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.10,,,3,87.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,84.22,,,,,,,,,,,,,,1,28.07,,,1,28.07,2,56.15,,,1,28.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,93.46,,,1,31.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,80.94,1,40.47,,,,,,,,,,,,5,202.35,,,3,121.41,1,40.47,2,80.94,1,40.47,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,76.75,3,230.24,,,,,1,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,89.21,,,,,1,89.21,,,,,,1,89.21,,,2,178.41,3,267.62,,,1,89.21,,,1,89.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,117.51,1,117.51,2,235.02,2,235.02,1,117.51,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,4,547.20,,,,,3,410.40,,,2,273.60,1,136.80,1,136.80,,,2,273.60,,,1,136.80,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,195.69,2,391.39,,,1,195.69,3,587.08,,,3,587.08,1,195.69,2,391.39,,,1,195.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,400.00,,,,,,1,400.00,,,,,1,400.00,,,,,,,,,,,1,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,1,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.08,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.21,,,1,30.21,,,,,2,,,,60.42,1,30.21,,,,,,,,,,,,,1,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,28.78,,,,,,,,,,,,,,,,,,,,,,,2,57.55,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,28.43,1,28.43,,,,,,,2,,,,56.87,,,,,,,,,,,,,,,1,28.43,,,,,2,56.87,,,1,28.43,,,1,28.43,,,,,,,,,,,,,,,,
,,,,45~49,1,30.43,,,,,,,,,2,,,,60.86,2,60.86,2,60.86,,,,,1,30.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,37.74,,,,,,,,,4,,,,150.94,,,3,113.21,,,,,2,75.47,,,,,,,1,37.74,,,,,,,,,1,37.74,1,37.74,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,68.17,,,,,,,2,136.33,,,1,68.17,,,1,68.17,,,1,68.17,,,,,,,,,1,68.17,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,268.34,1,89.45,1,89.45,,,,,,,1,89.45,,,3,268.34,,,,,,,,,,,,,2,178.89,,,2,178.89,,,,,,,,,,,,
,,,,65~69,,,,,,,1,115.74,,,3,,,,347.22,2,231.48,1,115.74,,,,,,,,,1,115.74,2,231.48,,,,,1,115.74,,,,,,,,,,,,,1,115.74,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,137.36,4,549.45,,,3,412.09,,,,,,,,,,,,,,,,,,,,,2,274.73,,,1,137.36,4,549.45,,,,,,,,,,
,,,,75~79,,,,,,,,,1,174.83,2,,,,349.65,1,174.83,3,524.48,1,174.83,1,174.83,,,,,1,174.83,1,174.83,,,,,,,,,,,1,174.83,,,,,,,1,174.83,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,427.35,,,1,427.35,,,1,427.35,,,,,,,,,,,,,,,,,,,,,,,1,427.35,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,29.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.43,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,5,,,,146.11,,,,,,,,,,,,,,,,,,,,,,,2,58.45,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,84.72,,,,,,,,,3,,,,84.72,1,28.24,,,,,1,28.24,1,28.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,30.06,,,,,,,1,30.06,1,,,,30.06,1,30.06,2,60.11,,,,,1,30.06,,,,,,,2,60.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,175.69,1,35.14,,,,,,,6,,,,210.82,1,35.14,1,35.14,,,,,2,70.27,1,35.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,117.65,,,,,,,,,1,,,,58.82,,,1,58.82,,,,,1,58.82,1,58.82,1,58.82,1,58.82,,,,,,,,,,,1,58.82,1,58.82,,,,,,,,,,,,,,,,
,,,,60~64,2,181.49,,,,,,,,,1,,,,90.74,2,181.49,3,272.23,,,,,1,90.74,,,,,,,1,90.74,,,,,,,,,,,,,2,181.49,,,,,,,,,,,,,,
,,,,65~69,,,1,109.41,,,,,,,1,,,,109.41,,,4,437.64,,,,,,,,,,,,,,,,,1,109.41,1,109.41,1,109.41,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,135.14,,,,,1,,,,135.14,,,5,675.68,1,135.14,1,135.14,,,,,,,1,135.14,1,135.14,,,,,1,135.14,,,,,,,5,675.68,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,174.22,2,348.43,3,522.65,,,1,174.22,,,,,,,,,3,522.65,,,,,,,1,174.22,,,1,174.22,3,522.65,,,,,,,,,,,,,,
,,,,80~84,,,1,363.64,,,2,727.27,,,2,,,,727.27,,,1,363.64,,,,,,,,,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,666.67,1,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.34,,,,,,,1,28.34,1,,,,28.34,,,,,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,58.86,,,,,,,1,29.43,,,,,,,,,,1,29.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,57.84,,,,,,,1,28.92,1,,,,28.92,,,,,1,28.92,,,,,,,1,28.92,1,28.92,,,,,2,57.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,115.81,,,,,,,2,57.90,,,,,,2,57.90,1,28.95,,,3,86.86,,,,,,,,,,,,,,,,,,,1,28.95,,,,,,,,,,,,,,,,,,
,,,,50~54,2,67.45,,,1,33.73,2,67.45,12,404.72,2,,,,67.45,1,33.73,2,67.45,1,33.73,1,33.73,,,,,,,1,33.73,,,,,,,1,33.73,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.71,,,,,,,,,,,,,,3,152.13,1,50.71,,,2,101.42,,,,,,,,,,,,,,,,,1,50.71,1,50.71,,,,,,,,,,,,,,,,,,
,,,,60~64,2,184.67,,,,,,,3,277.01,2,,,,184.67,2,184.67,1,92.34,1,92.34,1,92.34,,,,,,,2,184.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,207.47,3,311.20,1,103.73,1,103.73,,,,,1,103.73,,,2,207.47,1,103.73,,,,,,,,,1,103.73,,,,,,,,,,,,,,,,,,
,,,,70~74,1,140.45,,,,,1,140.45,2,280.90,1,,,,140.45,1,140.45,,,,,,,,,1,140.45,,,1,140.45,,,,,,,,,1,140.45,2,280.90,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,169.49,,,,,,5,847.46,2,338.98,3,508.47,2,338.98,1,169.49,,,,,,,,,,,,,,,,,2,338.98,,,,,,,,,,,,,,,,,,
,,,,80~84,1,331.13,,,,,,,1,331.13,1,,,,331.13,3,993.38,,,1,331.13,,,,,,,,,,,,,,,,,,,,,1,331.13,,,,,,,,,,,,,,,,,,
,,,,85+,1,662.25,,,,,,,,,,,,,,2,1324.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,28.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,26.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,22.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,27.34,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,1,27.34,,,,,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,147.97,,,1,29.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.59,1,29.59,,,,,,,,,,
,,,,40~44,2,58.16,,,,,,,,,,,,,,,,,,,,,,,,1,29.08,,,1,29.08,1,29.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,85.28,,,,,,,1,28.43,,,,,,4,113.70,,,,,,,3,85.28,1,28.43,,,2,56.85,,,,,,,,,,,,,2,56.85,,,,,,,1,28.43,,,,,,,,
,,,,50~54,4,133.20,1,33.30,,,,,1,33.30,,,,,,3,99.90,,,,,1,33.30,1,33.30,,,,,1,33.30,2,66.60,,,,,,,,,,,2,66.60,,,,,,,1,33.30,2,66.60,,,,,,
,,,,55~59,,,,,1,44.82,,,,,,,,,,3,134.47,,,,,,,,,1,44.82,1,44.82,,,,,1,44.82,,,1,44.82,,,,,,,,,,,1,44.82,1,44.82,,,,,,,,
,,,,60~64,2,185.19,,,1,92.59,,,,,,,,,,6,555.56,,,,,,,2,185.19,2,185.19,2,185.19,,,1,92.59,,,,,,,,,,,1,92.59,1,92.59,,,,,,,,,,,,,,
,,,,65~69,1,99.21,,,,,,,,,1,,,,99.21,4,396.83,,,1,99.21,,,1,99.21,8,793.65,,,3,297.62,1,99.21,,,,,,,,,1,99.21,1,99.21,,,,,,,,,,,2,198.41,,,,
,,,,70~74,1,139.08,,,,,,,,,2,,,,278.16,6,834.49,,,,,,,2,278.16,5,695.41,,,2,278.16,,,,,,,,,,,,,,,,,,,,,,,1,139.08,1,139.08,4,556.33,,
,,,,75~79,,,,,,,,,,,,,,,,1,166.39,,,,,,,2,332.78,5,831.95,,,,,1,166.39,,,1,166.39,,,,,,,,,,,,,,,,,,,,,1,166.39,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,311.53,,,2,623.05,,,,,,,,,,,,,,,1,311.53,,,,,1,311.53,,,,,1,311.53,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,1,578.03,1,578.03,1,578.03,,,,,,,,,,,,,1,578.03,,,,,1,578.03,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.34,,,,,,,,,,,,,,
,,,,25~29,1,22.51,,,1,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.84,,,,,,,,,,,,,,,,,,,,1,25.84,,,,,,,,,,,,,,,,,,,,,,,1,25.84,,,,,,,,,,,,,,
,,,,35~39,2,60.83,,,,,,,,,1,,,,30.41,1,30.41,,,,,,,,,,,1,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,87.03,,,,,1,29.01,,,1,,,,29.01,,,,,,,1,29.01,,,,,2,58.02,,,,,,,,,1,29.01,,,,,1,29.01,1,29.01,,,,,1,29.01,,,,,,,,
,,,,45~49,9,253.24,,,1,28.14,,,1,28.14,5,,,,140.69,,,,,,,2,56.27,,,,,,,1,28.14,,,,,,,,,,,1,28.14,,,,,,,,,1,28.14,,,,,,,,
,,,,50~54,5,158.08,1,31.62,,,2,63.23,,,1,,,,31.62,,,,,1,31.62,2,63.23,,,1,31.62,3,94.85,,,1,31.62,,,,,,,,,,,,,,,,,,,1,31.62,,,1,31.62,1,31.62,,
,,,,55~59,4,170.07,,,,,,,,,4,,,,170.07,,,,,,,2,85.03,1,42.52,,,1,42.52,1,42.52,,,,,,,,,,,,,,,,,,,,,1,42.52,,,,,1,42.52,,
,,,,60~64,1,79.49,,,,,,,1,79.49,4,,,,317.97,,,,,,,3,238.47,,,,,2,158.98,,,,,,,1,79.49,1,79.49,,,,,,,,,,,,,1,79.49,1,79.49,,,1,79.49,,
,,,,65~69,2,200.00,,,,,,,1,100.00,1,,,,100.00,,,,,,,2,200.00,,,1,100.00,1,100.00,1,100.00,,,,,,,,,1,100.00,,,,,,,,,1,100.00,,,,,,,1,100.00,,
,,,,70~74,,,,,,,1,135.14,1,135.14,1,,,,135.14,,,1,135.14,,,6,810.81,1,135.14,1,135.14,1,135.14,,,,,,,,,1,135.14,,,,,,,,,,,,,,,,,,,4,540.54,,
,,,,75~79,,,,,,,,,1,172.12,1,,,,172.12,,,,,,,2,344.23,1,172.12,2,344.23,1,172.12,,,,,,,,,3,516.35,,,,,,,,,1,172.12,,,,,,,,,2,344.23,,
,,,,80~84,1,271.00,,,,,,,,,2,,,,542.01,,,,,4,1084.01,4,1084.01,,,1,271.00,,,,,,,,,,,4,1084.01,,,,,,,,,,,,,,,,,,,2,542.01,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,1,537.63,1,537.63,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,23.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,24.70,,,,,,,,,,,,1,24.70,,,,,,,,,,,,,,,,,,,,,,,1,24.70,,,,,,,,,,,,,,,,
,,,,35~39,3,91.91,,,,,,,,,,,,,,1,30.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,58.21,,,,,,,,,,,,,,2,58.21,,,,,,,,,2,58.21,,,,,,,1,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,57.26,,,,,,,,,,,,,,2,57.26,1,28.63,2,57.26,1,28.63,1,28.63,2,57.26,,,,,,,1,28.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,10,308.74,,,,,,,,,,,,,,5,154.37,2,61.75,1,30.87,,,1,30.87,1,30.87,1,30.87,,,2,61.75,1,30.87,1,30.87,,,,,,,2,61.75,,,1,30.87,,,,,,,,,,,,
,,,,55~59,1,39.76,1,39.76,1,39.76,,,,,,,,,,4,159.05,1,39.76,4,159.05,,,1,39.76,2,79.52,,,,,,,,,,,,,,,,,1,39.76,,,,,,,,,,,,,,,,
,,,,60~64,1,70.77,,,,,1,70.77,,,1,,,,70.77,2,141.54,,,2,141.54,,,,,,,,,,,,,3,212.31,,,1,70.77,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,197.04,,,,,,,1,98.52,2,,,,197.04,5,492.61,1,98.52,1,98.52,,,1,98.52,,,,,,,1,98.52,,,,,,,1,98.52,,,,,1,98.52,3,295.57,,,,,,,,,,,,
,,,,70~74,2,271.74,,,,,,,,,1,,,,135.87,2,271.74,,,2,271.74,1,135.87,1,135.87,,,,,1,135.87,,,1,135.87,,,,,,,1,135.87,,,1,135.87,1,135.87,,,,,,,,,,,,
,,,,75~79,2,341.88,1,170.94,2,341.88,,,1,170.94,2,,,,341.88,2,341.88,,,4,683.76,,,,,,,1,170.94,,,,,,,,,,,,,,,,,1,170.94,2,341.88,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,233.64,,,,,,1,233.64,1,233.64,,,1,233.64,,,,,,,,,,,1,233.64,,,,,1,233.64,1,233.64,,,,,3,700.93,,,,,,,,,,,,
,,,,85+,1,555.56,,,,,,,,,,,,,,1,555.56,,,,,,,,,,,,,,,,,1,555.56,,,,,1,555.56,,,1,555.56,,,,,,,,,,,,,,,,
