,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.82,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,42.96,,,,,1,,,,44.62,1,42.96,1,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,45.37,2,82.24,,,1,45.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,47.84,3,143.95,,,,,,,,,,1,38.55,,,,,1,47.69,,,1,38.55,,,,,,,,,,,,,,,,,2,42.63,,,,,,,,,1,38.55,,,,,,,,,,,,
,,,,40~44,,,5,126.20,5,80.36,,,1,44.25,,,,,,,,,,,,,,,,,,1,44.25,,,,,,,,,,,,,,,,,,,,,,,,,1,44.25,,,,,,,,,,,,
,,,,45~49,,,4,71.42,3,81.39,,,1,52.22,,,,,,,,,,,,,,,,1,52.22,,,,,1,50.94,,,,,,,,,,,2,54.26,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,187.15,3,136.86,1,98.62,,,1,,,,98.62,,,1,98.62,,,,,,,1,97.75,1,85.54,1,97.75,,,,,,,1,97.75,,,,,2,171.09,,,,,1,97.75,,,,,,,,,,,,,,,,
,,,,55~59,,,3,84.99,3,139.41,1,72.57,,,,,,,,,,,,3,217.71,,,,,,,4,160.77,,,,,,,,,,,,,,,4,160.77,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,90.66,3,142.93,2,103.90,,,,,,,,1,110.01,,,1,84.03,,,,,1,98.43,3,142.93,,,,,,,1,84.03,,,,,,,1,98.43,1,110.01,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,120.05,3,292.68,,,,,1,,,,120.05,,,,,4,264.73,,,,,,,3,161.46,,,3,442.48,,,,,,,,,,,2,107.64,,,,,,,1,147.49,,,2,132.36,,,,,,,,,,
,,,,70~74,1,170.94,2,183.82,,,,,,,,,,,,,,,,2,397.61,,,,,2,341.88,,,,,1,127.23,,,,,,,,,1,170.94,,,,,2,155.16,2,145.88,1,198.81,,,,,,,,,,,,,,
,,,,75~79,,,,,3,418.41,,,,,,,,,,,,1,260.42,2,397.61,,,,,2,239.23,1,260.42,,,,,1,198.81,,,,,,,,,4,327.87,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,386.85,,,1,487.80,,,,,,,,,,3,802.14,1,320.51,,,2,641.03,2,534.76,,,1,320.51,,,,,,,1,320.51,,,2,534.76,,,,,,,1,487.80,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,549.45,,,,,1,549.45,,,,,,,,,,,,,,,1,549.45,,,,,1,769.23,,,,,1,769.23,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.35,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,2,91.58,,,,,,,,,,,,,,,,,,,1,41.19,,,,,,,1,45.79,,,,,,,,,,,,,,
,,,,30~34,,,3,65.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,89.87,7,104.85,1,50.15,1,50.15,,,,,,,,,,,,1,50.15,,,,,,,,,1,38.68,,,,,1,47.69,,,,,,,,,,,,,1,38.68,,,,,,,,,,,,,,
,,,,40~44,,,7,110.32,3,47.28,,,,,1,,,,43.54,,,1,50.13,2,45.98,,,1,50.13,,,,,,,1,48.71,1,48.71,,,1,43.54,,,,,1,50.13,,,,,,,,,,,1,48.71,,,,,,,,,,
,,,,45~49,,,3,51.63,6,159.79,,,,,,,,,,,,1,48.64,,,1,48.64,1,48.64,,,,,,,,,,,,,2,51.87,,,,,,,,,,,,,,,,,1,55.56,,,,,,,,,,
,,,,50~54,,,2,182.32,3,85.76,,,,,,,,,,,,,,,,,,1,91.16,,,,,,,,,1,87.18,,,1,87.18,,,,,,,1,79.74,1,87.18,,,,,,,1,87.18,1,87.18,,,,,,,,
,,,,55~59,,,6,256.63,2,83.75,2,96.25,,,1,,,,98.62,,,1,75.53,,,,,,,3,88.18,,,,,,,3,295.86,,,,,,,1,98.62,2,83.75,,,,,,,,,,,1,75.53,,,,,,,,,,
,,,,60~64,1,107.07,3,93.55,4,124.73,,,,,,,,,,,,1,80.97,2,161.94,,,2,161.94,7,218.27,,,,,,,4,175.98,1,80.97,1,107.07,1,80.97,1,96.34,,,,,,,4,175.98,,,1,80.97,1,80.97,,,,,,,,,,
,,,,65~69,,,2,191.57,3,167.60,,,,,1,,,,134.05,1,115.34,,,,,,,2,104.66,4,209.31,,,,,2,123.99,1,95.79,,,1,115.34,,,,,2,230.68,,,,,1,95.79,,,,,,,,,,,,,,,,
,,,,70~74,,,1,124.69,3,374.06,1,188.32,,,,,,,,,,,,,,,,,,7,351.76,,,1,188.32,,,5,251.26,,,,,1,188.32,1,124.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,185.87,,,,,,,,,,,,,,,,,,,,3,320.86,2,227.79,1,185.87,,,2,213.90,5,534.76,,,2,588.24,,,,,1,185.87,,,,,2,271.37,,,2,227.79,,,,,1,294.12,,,,,,
,,,,80~84,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,2,383.88,,,4,1033.59,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,793.65,,,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,1,793.65,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,49.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,48.51,,,,,,,,,,,,,,,1,52.25,,,,,2,44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,65.10,5,77.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.05,,,,,,,,,,,,,,,,,,
,,,,35~39,1,53.25,5,76.45,2,106.50,1,40.10,,,,,,,,1,40.10,2,49.43,,,,,,,,,,,,,1,46.13,,,,,1,40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,158.37,,,,,,,1,,,,51.36,2,46.11,,,,,,,1,51.36,1,41.84,1,49.26,,,,,2,46.11,,,,,1,51.36,,,,,1,41.84,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,53.45,3,74.98,4,66.50,1,49.65,,,,,,,,2,49.99,,,1,49.65,,,1,53.45,2,99.30,,,,,,,1,49.65,,,1,49.65,,,,,,,,,,,1,49.65,,,1,46.95,,,,,,,,,,,,
,,,,50~54,,,7,173.91,2,74.88,,,1,71.63,1,,,,71.63,3,74.53,,,,,,,,,1,71.63,,,,,,,,,1,71.63,,,,,2,76.07,,,1,71.63,1,71.63,,,,,,,,,1,71.63,,,,,,,,
,,,,55~59,,,5,158.43,2,90.74,1,98.81,,,,,,,,,,,,,,,,1,83.89,1,83.89,,,,,2,167.79,2,101.83,,,1,83.89,,,,,,,,,,,,,,,,,,,,,1,83.89,,,,,,
,,,,60~64,2,164.07,4,122.36,,,,,,,,,,,,1,82.03,,,,,,,,,3,91.77,,,,,,,4,174.22,,,2,87.11,,,2,87.11,,,3,130.66,,,1,92.85,,,,,,,,,,,,,,,,
,,,,65~69,,,1,113.25,1,91.24,,,,,2,,,,182.48,,,,,1,113.25,,,1,91.24,3,151.59,,,,,3,108.58,1,127.55,1,91.24,1,113.25,,,,,,,2,226.50,,,,,,,,,,,1,91.24,2,101.06,,,,,,
,,,,70~74,,,2,144.40,3,216.61,,,,,,,,,,1,119.62,,,,,,,,,6,288.88,,,,,5,327.23,1,119.62,1,182.15,,,,,1,119.62,,,,,,,,,,,,,1,182.15,,,,,,,,,,
,,,,75~79,,,5,373.69,1,182.48,,,,,1,,,,182.48,,,,,1,228.31,,,1,284.09,2,222.22,,,,,1,228.31,4,405.68,,,1,228.31,,,,,1,228.31,2,253.16,,,,,2,222.22,,,4,298.95,1,284.09,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,438.60,,,,,,,,,,,1,529.10,,,1,295.86,,,4,706.71,,,1,295.86,,,,,,,4,529.80,,,,,1,295.86,1,295.86,,,,,1,295.86,,,,,,
,,,,85+,,,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,671.14,,,,,,,1,462.96,1,671.14,,,,,,,1,462.96,,,1,724.64,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,48.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,51.44,1,44.80,,,,,,,,,,1,51.44,,,,,,,,,,,1,44.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,66.43,1,45.11,,,,,,,,,,,,,,,,,,,,1,55.62,,,,,,,1,43.50,,,,,,,,,,,,,,,,,,,,,1,45.11,,,,,,,,,,
,,,,35~39,,,6,92.86,3,64.45,,,,,1,,,,40.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.60,4,100.65,2,46.39,,,,,,,,,,,,,,,,,,1,53.39,1,47.60,,,1,53.39,,,,,,,,,,,1,53.39,1,47.60,,,1,47.60,1,53.39,,,,,1,47.60,,,,,,,,,,
,,,,45~49,,,7,115.09,,,3,76.16,,,3,,,,49.33,1,49.24,1,46.66,2,98.47,1,49.24,1,52.41,,,1,49.24,,,,,1,52.41,,,,,,,,,,,,,2,98.47,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,106.50,1,61.54,1,64.10,,,1,,,,66.23,,,,,,,2,63.80,,,2,128.21,,,1,61.54,,,1,66.23,1,64.10,,,,,,,,,,,1,64.10,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,110.99,1,105.26,2,210.53,,,3,,,,102.60,,,,,,,1,93.20,1,93.20,3,151.98,2,98.86,2,210.53,1,105.26,1,105.26,,,,,,,,,,,,,2,101.32,,,,,,,,,,,,,,,,,,
,,,,60~64,,,5,220.07,3,141.84,,,2,156.01,,,,,,,,,,2,94.56,5,147.19,1,101.01,3,132.04,1,88.89,,,,,,,,,1,78.00,,,,,,,,,3,132.04,,,1,101.01,,,1,101.01,,,,,,,,,,
,,,,65~69,,,1,90.99,7,248.76,,,1,90.99,1,,,,90.99,,,,,,,6,213.22,,,,,3,149.85,,,,,1,123.15,,,,,,,,,,,,,3,156.99,,,2,116.62,,,,,1,90.99,,,,,,,,
,,,,70~74,,,5,229.04,4,183.23,,,1,139.86,,,,,,1,115.21,,,,,2,279.72,,,1,166.67,4,252.68,1,139.86,,,2,333.33,,,2,230.41,2,136.24,,,,,1,115.21,6,274.85,1,115.21,1,115.21,1,139.86,,,1,166.67,,,,,,,,
,,,,75~79,,,,,1,259.74,,,,,,,,,,,,,,,,3,300.30,,,,,6,409.84,,,,,2,519.48,,,,,,,,,,,,,2,235.29,,,,,2,185.36,,,,,,,,,,,,
,,,,80~84,,,,,1,297.62,,,1,389.11,,,,,,,,,,,,1,297.62,,,,,1,389.11,,,,,,,,,,,,,,,,,,,1,465.12,,,1,297.62,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,1,602.41,,,1,602.41,,,,,,,,,2,630.91,,,,,,,,,1,662.25,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,56.75,,,,,,,1,49.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,42.94,,,,,,,,,,,,,,,,1,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,56.21,1,56.21,1,42.66,,,3,,,,76.41,,,,,1,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,110.82,1,42.88,1,45.87,1,42.88,,,,,,1,56.27,,,,,,,1,56.27,,,1,42.88,,,,,2,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,87.13,1,46.34,,,,,3,,,,65.35,,,,,,,1,52.60,1,46.34,,,,,,,,,,,,,,,,,,,,,,,,,2,46.15,,,,,,,2,105.21,,,,,,,,
,,,,45~49,,,12,199.73,3,73.53,,,,,,,,,,,,1,51.31,,,1,46.93,1,46.93,,,2,49.27,2,93.85,,,1,46.93,1,51.87,,,,,1,51.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,58.17,9,176.96,1,57.87,1,57.87,,,2,,,,59.40,,,,,,,1,58.17,1,61.01,,,2,122.03,3,183.04,2,115.74,1,61.01,,,,,,,,,,,1,58.17,1,57.87,1,57.87,,,,,,,1,57.87,,,,,,,,
,,,,55~59,,,9,304.47,1,106.27,2,100.60,1,103.31,1,,,,103.31,,,,,,,,,4,198.51,,,2,191.02,2,212.54,,,,,,,,,,,,,,,,,,,1,95.51,1,106.27,,,,,,,,,,,,,,
,,,,60~64,,,3,236.41,,,,,1,101.32,,,,,,,,1,88.57,,,,,3,141.78,,,1,101.32,2,83.40,,,4,118.17,1,101.32,1,78.80,1,101.32,1,88.57,,,,,,,1,101.32,1,101.32,,,1,78.80,1,101.32,,,,,,,,
,,,,65~69,,,4,137.22,4,137.22,,,2,178.25,1,,,,89.13,,,1,105.71,,,,,6,304.72,,,,,4,137.22,,,,,,,,,1,118.06,,,,,,,,,1,105.71,1,89.13,,,,,,,,,,,,,,
,,,,70~74,1,161.55,1,134.23,2,132.89,,,1,161.55,1,,,,161.55,1,161.55,,,,,,,,,1,112.87,2,146.63,7,311.11,1,112.87,1,134.23,1,134.23,,,1,134.23,,,1,112.87,,,,,6,266.67,,,,,,,,,,,,,,,,
,,,,75~79,1,157.98,1,238.66,,,1,205.34,,,,,,,,,,,,,,,,6,570.34,,,1,157.98,5,324.89,1,205.34,1,157.98,1,238.66,,,1,238.66,,,,,,,,,7,454.84,,,,,1,238.66,,,,,,,,,,
,,,,80~84,,,,,3,473.93,,,,,,,,,,,,1,354.61,,,,,1,354.61,,,,,4,466.74,,,1,354.61,,,,,,,,,,,,,,,,,1,284.90,1,354.61,,,,,,,,,,,,
,,,,85+,,,1,393.70,1,393.70,,,,,,,,,,2,492.61,,,,,,,1,657.89,,,1,657.89,3,521.74,,,2,787.40,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,2,58.09,,,,,1,67.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.55,1,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,52.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,44.80,,,,,,,,,,,,,,1,56.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.79,,,,,,,,,,
,,,,35~39,,,6,96.31,1,45.48,,,,,,,,,,1,57.11,,,,,,,,,,,,,,,1,45.48,,,1,45.48,1,45.48,,,,,,,1,57.11,1,57.11,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.27,5,123.92,2,92.55,,,,,1,,,,53.36,2,46.27,,,,,,,,,1,40.85,,,,,1,40.85,,,,,,,,,,,,,,,1,46.27,1,46.27,1,40.85,,,1,53.36,,,,,,,,,,
,,,,45~49,,,9,147.90,1,45.45,1,45.45,1,52.47,,,,,,1,52.47,,,,,,,1,52.47,,,,,,,,,,,,,2,104.93,,,,,2,51.48,,,,,1,45.45,,,,,,,,,,,,,,,,
,,,,50~54,,,3,55.14,5,91.89,,,,,,,,,,3,84.06,,,,,1,55.52,1,53.42,,,,,,,2,54.95,,,1,56.56,1,56.56,,,,,3,55.14,,,,,,,,,,,2,113.12,,,,,,,,,,
,,,,55~59,,,2,96.20,3,148.15,,,,,,,,,,,,,,,,,,1,92.94,,,1,99.70,,,1,92.94,1,92.94,,,,,,,,,4,128.99,,,,,,,,,,,2,95.33,,,,,,,,,,
