,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,78.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.94,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.84,,,,,1,42.84,,,,,,,,,,,,,,,,,,,,,,1,42.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.87,,,,,1,39.87,,,,,,,,,,,,2,79.74,,,,,,,,,,,,,,,,,1,39.87,,,,,,,,,,,,,,,,
,,,,45~49,2,81.83,,,,,3,122.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.92,2,81.83,,,,,,,,,,,,,,,,
,,,,50~54,2,98.23,,,,,1,49.12,,,,,,,,1,49.12,1,49.12,,,,,,,,,,,2,98.23,,,1,49.12,1,49.12,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,80.91,,,2,161.81,,,,,,,,2,161.81,1,80.91,2,161.81,1,80.91,,,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,335.95,,,,,,,,2,223.96,1,111.98,1,111.98,,,1,111.98,2,223.96,,,2,223.96,,,,,1,111.98,1,111.98,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,125.63,,,1,,,,125.63,,,1,125.63,,,1,125.63,,,,,1,125.63,2,251.26,1,125.63,,,1,125.63,,,,,,,,,,,,,,,,,,
,,,,70~74,2,322.06,,,1,161.03,6,966.18,,,,,,,,,,,,,,2,322.06,1,161.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,381.68,,,,,,,,2,381.68,3,572.52,,,1,190.84,,,,,,,2,381.68,,,,,,,,,1,190.84,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,311.53,,,,,,,,,,1,311.53,,,1,311.53,,,,,,,,,,,,,,,,,1,311.53,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,680.27,,,,,,,,,,,2,1360.54,,,,,,,,,1,680.27,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.39,,,1,47.39,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,130.26,,,1,43.42,,,1,43.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,41.17,,,,,1,41.17,1,41.17,,,,,,1,41.17,,,,,1,41.17,,,,,,,1,41.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,40.42,,,,,,,1,40.42,,,,,,,,,,,,,,,,,,,,1,40.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,141.78,1,47.26,1,47.26,,,4,189.04,1,,,,47.26,,,1,47.26,,,1,47.26,,,1,47.26,1,47.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,281.69,,,,,1,70.42,5,352.11,,,,,,1,70.42,1,70.42,,,,,,,1,70.42,,,1,70.42,1,70.42,,,1,70.42,,,,,,,,,,,,,,,,,,
,,,,60~64,2,236.41,,,,,,,2,236.41,,,,,,,,3,354.61,,,1,118.20,1,118.20,,,,,2,236.41,,,,,,,1,118.20,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,481.93,,,,,,,,4,481.93,,,,,,,1,120.48,,,2,240.96,,,,,,,,,2,240.96,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,159.49,,,,,,,,,,2,318.98,,,1,159.49,1,159.49,,,,,,,,,,,,,,,2,318.98,,,,,,,,,,,,,,
,,,,75~79,2,390.63,,,,,,,4,781.25,,,,,,1,195.31,3,585.94,,,3,585.94,2,390.63,1,195.31,1,195.31,2,390.63,,,,,,,,,1,195.31,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,300.30,,,3,900.90,,,,,,,1,300.30,,,,,,,1,300.30,1,300.30,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,574.71,,,,,,,,4,2298.85,,,,,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,47.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,39.49,,,,,,,,,,,,,,1,39.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,43.14,,,,,,,,,,1,43.14,,,2,86.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.14,,,,
,,,,40~44,2,84.57,,,,,,,,,,,,,,1,42.28,,,,,1,42.28,1,42.28,1,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,159.05,,,,,,,,,,,,,,2,79.52,,,,,,,1,39.76,,,,,,,,,,,,,1,39.76,,,,,,,,,,,,,,,,
,,,,50~54,1,46.13,,,,,,,,,,,,,,3,138.38,2,92.25,2,92.25,,,1,46.13,1,46.13,1,46.13,,,,,1,46.13,,,,,,,,,1,46.13,,,1,46.13,,,,,,
,,,,55~59,1,63.21,,,,,,,,,,,,,,4,252.84,,,4,252.84,,,,,,,,,,,,,,,,,,,1,63.21,,,,,,,,,,,,,,
,,,,60~64,2,233.64,,,,,,,2,233.64,1,,,,116.82,,,,,1,116.82,1,116.82,,,,,,,,,,,,,,,1,116.82,,,1,116.82,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,5,598.09,2,239.23,2,239.23,,,,,,,,,,,,,,,,,,,1,119.62,,,1,119.62,2,239.23,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,155.04,4,620.16,1,155.04,4,620.16,1,155.04,2,310.08,1,155.04,,,,,,,,,,,,,1,155.04,,,,,,,,,,,,,2,310.08
,,,,75~79,,,1,201.61,,,,,,,,,,,,1,201.61,,,4,806.45,,,1,201.61,2,403.23,,,1,201.61,,,,,1,201.61,,,3,604.84,,,,,,,,,2,403.23,1,201.61,3,604.84
,,,,80~84,1,298.51,,,,,,,,,,,,,,,,1,298.51,1,298.51,,,1,298.51,,,,,2,597.01,1,298.51,,,,,,,1,298.51,,,1,298.51,,,,,,,,,2,597.01
,,,,85+,1,500.00,,,,,,,,,,,,,,1,500.00,,,1,500.00,1,500.00,1,500.00,,,,,1,500.00,,,,,,,,,2,1000.00,,,,,,,,,,,1,500.00,1,500.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.83,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,2,94.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,128.53,,,,,,,,,,,,,,1,42.84,,,,,,,1,42.84,2,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,79.78,,,,,1,39.89,,,3,,,,119.66,,,,,,,1,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,45.05,,,,,,,1,45.05,2,,,,90.09,,,1,45.05,2,90.09,,,1,45.05,2,90.09,,,,,2,90.09,,,1,45.05,1,45.05,,,1,45.05,1,45.05,,,,,,,,,,
,,,,55~59,4,232.29,,,1,58.07,1,58.07,1,58.07,2,,,,116.14,,,2,116.14,2,116.14,1,58.07,1,58.07,,,,,,,,,,,,,1,58.07,1,58.07,,,,,,,1,58.07,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,110.86,,,2,221.73,1,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,458.72,,,,,1,114.68,1,114.68,3,344.04,,,1,114.68,,,,,,,,,,,,,,,1,114.68,,,2,229.36,,,,,,
,,,,70~74,1,156.01,1,156.01,,,,,,,4,,,,624.02,,,,,3,468.02,,,1,156.01,,,,,,,,,,,,,,,,,1,156.01,,,,,1,156.01,,,,,,
,,,,75~79,1,200.40,1,200.40,,,,,,,,,,,,,,,,5,1002.00,,,,,,,,,1,200.40,,,1,200.40,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,5,,,,1432.66,,,,,2,573.07,,,,,1,286.53,,,,,1,286.53,,,,,,,,,,,,,1,286.53,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,980.39,,,2,980.39,,,,,,,,,,,,,,,,,,,,,1,490.20,1,490.20,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,54.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.52,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,90.09,,,,,,,,,,,,,,,,,,,,1,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,43.76,,,,,,,1,43.76,,,,,,1,43.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,40.42,,,,,,,2,80.84,2,,,,80.84,1,40.42,,,,,2,80.84,,,,,,,,,,,1,40.42,1,40.42,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,86.36,,,,,4,172.71,1,,,,43.18,1,43.18,1,43.18,1,43.18,1,43.18,,,,,,,1,43.18,,,,,,,,,1,43.18,,,,,,,,,,,,,,
,,,,55~59,2,107.18,,,,,,,2,107.18,1,,,,53.59,2,107.18,1,53.59,,,1,53.59,1,53.59,,,,,,,,,,,,,,,2,107.18,,,,,,,,,,,,,,
,,,,60~64,,,,,1,100.81,,,,,1,,,,100.81,,,,,3,302.42,1,100.81,,,,,,,1,100.81,1,100.81,,,,,,,2,201.61,,,,,,,,,,,,,,
,,,,65~69,1,113.38,,,,,,,2,226.76,2,,,,226.76,2,226.76,,,3,340.14,,,,,1,113.38,1,113.38,3,340.14,,,,,,,1,113.38,2,226.76,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,458.72,1,,,,152.91,,,,,1,152.91,,,1,152.91,,,,,2,305.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,195.31,,,,,1,195.31,2,390.63,1,,,,195.31,6,1171.88,2,390.63,1,195.31,,,,,,,,,1,195.31,,,,,,,,,3,585.94,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,273.22,,,,,,3,819.67,2,546.45,1,273.22,,,,,,,,,,,,,,,,,,,2,546.45,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.99,,,1,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,43.23,,,,,2,86.47,,,,,,,,,,1,43.23,1,43.23,,,2,86.47,,,,,,,1,43.23,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,250.10,1,41.68,,,1,41.68,1,41.68,3,,,,125.05,,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,41.95,,,1,41.95,,,2,83.89,1,,,,41.95,1,41.95,,,3,125.84,,,1,41.95,,,1,41.95,,,,,,,1,41.95,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.89,,,,,3,152.67,3,152.67,1,,,,50.89,,,,,2,101.78,,,,,1,50.89,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,85.98,,,,,6,515.91,1,85.98,2,,,,171.97,1,85.98,,,,,1,85.98,1,85.98,,,,,,,,,,,1,85.98,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,123.00,1,123.00,,,2,,,,246.00,,,,,,,,,2,246.00,,,,,,,,,1,123.00,1,123.00,,,,,,,,,,,,,,,,,,
,,,,70~74,1,139.66,,,,,1,139.66,,,3,,,,418.99,,,1,139.66,,,,,2,279.33,,,,,1,139.66,,,,,2,279.33,,,,,,,,,,,,,,,,,,
,,,,75~79,1,207.47,,,,,2,414.94,,,3,,,,622.41,,,1,207.47,,,,,,,,,,,,,,,1,207.47,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,824.18,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,423.73,,,1,,,,423.73,,,1,423.73,,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,食道,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,35.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,37.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,38.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,171.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,102.46,1,102.46,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,124.07,,,,,,,1,,,,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,338.98,1,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,466.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,33.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,50.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,376.65,,,,,,,,,,,,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,109.17,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,145.35,,,,,,,,,,,,,,1,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,202.43,,,1,202.43,,,,,,,,2,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,478.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,495.05,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,何杰金氏淋巴瘤,,其它淋巴瘤,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,結締組織、皮下組織及其他軟組織,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,82.20,,,,,,,,,,,,,,,,1,41.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,75.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,140.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,177.78,2,177.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,128.70,,,1,128.70,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,238.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,632.91,,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
