,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,1,,,,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,56.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.40,,,1,56.40,,,,,,
,,,,35~39,2,116.08,,,,,1,58.04,,,,,,,,,,1,58.04,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.04,,,,,,
,,,,40~44,3,150.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.20,,,,,,,,,,,,,,,,
,,,,45~49,1,49.85,,,2,99.70,,,1,49.85,,,,,,,,5,249.25,,,,2,99.70,,,,,1,49.85,,,1,49.85,,,,,,,,,,,,,,,,,,
,,,,50~54,4,232.56,,,,,,,,,,,,,,,,2,116.28,,,,,,1,58.14,,,,,,,,,,,1,58.14,,,,,,,,,1,58.14,,,,
,,,,55~59,2,145.35,,,,,,,,,,,,,,,,2,145.35,1,,72.67,1,72.67,,,,,2,145.35,,,,,,,2,145.35,,,,,,,1,72.67,,,,,2,145.35
,,,,60~64,,,,,,,,,,,,,,,,1,110.13,2,220.26,1,,110.13,1,110.13,1,110.13,1,110.13,3,330.40,,,,,,,,,1,110.13,,,,,,,,,,,,
,,,,65~69,1,101.01,1,101.01,,,,,,,,,,,,,,7,707.07,1,,101.01,1,101.01,1,101.01,1,101.01,,,,,,,,,2,202.02,,,,,,,,,,,1,101.01,,
,,,,70~74,1,123.15,,,,,,,,,,,,,,,,2,246.31,1,,123.15,4,492.61,1,123.15,,,,,1,123.15,,,,,2,246.31,,,,,,,,,,,,,1,123.15
,,,,75~79,1,160.26,,,,,,,,,,,,,,,,6,961.54,,,,3,480.77,1,160.26,,,,,1,160.26,,,,,1,160.26,,,,,3,480.77,,,,,1,160.26,4,641.03
,,,,80~84,,,,,,,,,,,,,,,,,,2,675.68,2,,675.68,2,675.68,,,,,,,,,,,,,,,1,337.84,,,,,,,,,,,1,337.84
,,,,85+,,,,,,,,,,,,,,,,1,757.58,1,757.58,,,,1,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,122.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,
,,,,40~44,1,51.76,,,,,,,,,,,,,,,,,,,,,,,,,1,51.76,,,1,51.76,,,1,51.76,,,,,,,,,1,51.76,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,147.42,1,49.14,,,,,,,,,,,,,,,,1,49.14,,,3,147.42,,,,,,,,,,,,,,
,,,,50~54,1,57.24,,,,,,,,,2,,,,114.48,,,,,4,,228.96,,,,,,,,,,,,,,,,,,,1,57.24,,,,,,,,,,
,,,,55~59,1,67.61,,,,,,,,,5,,,,338.07,,,1,67.61,,,,,,,,,,,,,,,,,,2,135.23,1,67.61,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,109.77,,,,,1,,109.77,,,,,1,109.77,,,,,,,,,1,109.77,,,,,,,,,,,,,,
,,,,65~69,3,309.28,1,103.09,,,1,103.09,,,5,,,,515.46,,,1,103.09,2,,206.19,1,103.09,,,,,1,103.09,,,,,,,,,,,1,103.09,,,,,,,1,103.09,,
,,,,70~74,2,244.50,,,,,,,1,122.25,6,,,,733.50,,,1,122.25,,,,1,122.25,2,244.50,,,,,,,,,,,,,,,,,,,,,2,244.50,1,122.25,,
,,,,75~79,,,,,,,,,,,3,,,,467.29,,,1,155.76,4,,623.05,,,,,,,1,155.76,,,,,,,,,,,,,,,,,1,155.76,2,311.53,,
,,,,80~84,1,311.53,,,,,,,1,311.53,1,,,,311.53,1,311.53,,,2,,623.05,,,,,,,,,,,,,,,1,311.53,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,719.42,,,,,1,,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2158.27,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,1,55.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,53.65,,,,,,,1,53.65,1,,,,53.65,,,,,,,,,,,,1,53.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,148.22,,,,,,,,,3,,,,148.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,221.98,,,,,,,,,1,,,,55.49,,,,,1,,55.49,,,1,55.49,,,1,55.49,,,,,1,55.49,,,,,,,,,,,,,,,,
,,,,55~59,3,192.43,,,,,,,,,4,,,,256.57,,,1,64.14,2,,128.29,1,64.14,,,,,,,,,,,,,,,2,128.29,,,,,,,,,,,,
,,,,60~64,5,510.20,1,102.04,,,,,,,2,,,,204.08,1,102.04,1,102.04,3,,306.12,,,1,102.04,1,102.04,,,1,102.04,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,216.45,,,1,108.23,1,108.23,,,8,,,,865.80,,,1,108.23,2,,216.45,,,,,1,108.23,,,,,1,108.23,,,,,,,1,108.23,5,541.13,,,,,,,,
,,,,70~74,,,,,1,117.92,2,235.85,,,6,,,,707.55,,,,,3,,353.77,,,1,117.92,2,235.85,,,,,2,235.85,,,,,,,,,1,117.92,,,,,,,,
,,,,75~79,,,,,,,1,152.21,,,4,,,,608.83,,,,,2,,304.41,,,2,304.41,1,152.21,,,,,2,304.41,,,,,,,,,1,152.21,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,573.07,,,,,1,,286.53,,,,,1,286.53,,,,,1,286.53,1,286.53,,,,,,,2,573.07,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,,1234.57,,,,,,,,,,,,,,,1,617.28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,1,62.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,56.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,56.21,,,,,1,56.21,,,,,,,,,,,,,,,,,1,56.21,,,,,,,,,,,2,112.42,,,,,,,,,,,,,,
,,,,45~49,4,196.66,,,,,1,49.16,,,,,,,,1,49.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,54.26,,,,,,,,1,54.26,,,1,,54.26,,,1,54.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,62.11,,,,,5,310.56,,,1,,,,62.11,,,1,62.11,1,,62.11,1,62.11,,,1,62.11,,,2,124.22,1,62.11,,,,,,,,,,,,,,,,,,
,,,,60~64,1,94.79,1,94.79,1,94.79,5,473.93,1,94.79,,,,,,,,1,94.79,,,,,,,,1,94.79,,,,,,,,,1,94.79,,,,,,,,,,,,,,
,,,,65~69,4,467.29,,,,,5,584.11,,,,,,,,2,233.64,,,,,,3,350.47,,,,,,,1,116.82,,,1,116.82,1,116.82,1,116.82,3,350.47,,,,,,,,,,
,,,,70~74,,,,,1,112.99,3,338.98,,,,,,,,,,1,112.99,1,,112.99,2,225.99,1,112.99,3,338.98,2,225.99,,,,,,,,,,,3,338.98,,,,,,,,,,
,,,,75~79,1,153.85,,,1,153.85,3,461.54,,,,,,,,,,3,461.54,,,,,,,,,,,,1,153.85,,,,,1,153.85,,,1,153.85,,,,,,,,,,
,,,,80~84,,,,,1,254.45,1,254.45,,,,,,,,2,508.91,1,254.45,1,,254.45,,,,,1,254.45,,,,,,,1,254.45,,,,,2,508.91,,,,,,,,,,
,,,,85+,,,1,568.18,,,1,568.18,,,,,,,,,,1,568.18,1,,568.18,,,,,,,,,,,,,1,568.18,,,,,1,568.18,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,胰,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,85.54,2,171.09,,,,,,,1,,,,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,218.10,,,,,1,109.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,273.97,,,,,2,273.97,,,,,,1,136.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,163.40,1,163.40,1,163.40,1,163.40,,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,183.15,,,1,183.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,直腸與肛門,,肺、支氣管及氣管,,,造血系統及網狀內皮系統,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,36.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,79.30,1,79.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,86.06,,,,,,,,,,,,1,86.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,165.56,,,1,165.56,,,,,,,,1,165.56,,,,1,165.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,185.19,,,,,,,,1,185.19,,,2,,370.37,,,1,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,256.41,,,,,1,256.41,,,,,,,,,,1,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,直腸與肛門,,胃,,結直腸癌,,腦,,,,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,81.30,,,,,1,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,99.40,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,135.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,148.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,240.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.51,2,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,96.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,256.41,1,128.21,1,128.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,193.80,,,,,1,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,造血系統及網狀內皮系統,,結直腸癌,,腦,,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,38.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,102.25,,,,,,,,,,,,,,,,1,,102.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,169.06,1,84.53,,,,,1,84.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,151.52,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,1,190.11,1,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,白血病,,肺、支氣管及氣管,,食道,,,,,造血系統及網狀內皮系統,,喉,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,82.30,,,,,,,,,,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,86.73,,,,,,,,1,86.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,150.15,,,,,1,150.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,211.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,胃,,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,39.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,66.01,,,1,66.01,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,90.91,,,,,,,,,,,,,,,,,,,1,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,80.52,,,,,,,,,,,,,,1,80.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,87.03,,,,,,,,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
