,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,168.92,,,1,168.92,3,336.70,,,,,,3,336.70,1,168.92,1,,334.45,1,334.45,1,168.92,,,1,334.45,,,2,224.47,,,,,,,1,168.92,,,,,1,334.45,2,668.90,,,,,,,,,,
,,,,80~84,,,,,1,418.41,1,757.58,2,1515.15,,,,,,,,,,1,,418.41,,,1,418.41,,,,,,,,,,,1,418.41,,,1,418.41,,,,,1,418.41,3,808.63,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,1,65.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,51.18,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,56.15,1,56.15,,,,,,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,,,,,,,
,,,,40~44,2,100.96,,,,,,,1,50.48,1,,,,50.48,,,2,63.45,1,,50.48,,,,,1,50.48,1,50.48,,,1,50.48,1,50.48,,,,,1,50.48,,,,,,,,,,,,,,,,,,
,,,,45~49,2,69.13,,,,,,,1,53.82,,,,,,,,2,107.64,1,,96.62,3,289.86,,,,,,,,,,,1,53.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,160.51,,,,,,,,,,,,,,,,2,80.26,1,,61.27,1,61.27,,,1,61.27,1,61.27,,,,,1,116.28,,,,,,,,,1,61.27,,,,,,,,,,,,,,
,,,,55~59,1,106.72,,,,,1,106.72,,,2,,,,336.70,,,5,326.58,2,,130.63,,,,,,,,,,,,,1,106.72,,,,,,,1,106.72,,,1,106.72,,,1,106.72,,,,,,,,
,,,,60~64,4,261.10,,,,,,,,,2,,,,320.00,,,5,800.00,4,,261.10,1,160.00,,,2,130.55,1,110.25,1,110.25,,,2,130.55,1,160.00,,,,,,,1,110.25,1,110.25,,,1,110.25,,,,,,,,
,,,,65~69,2,249.07,,,,,,,,,,,,,,,,4,702.99,1,,124.53,1,124.53,1,175.75,2,145.77,,,,,,,5,364.43,,,,,,,,,1,175.75,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,161.42,,,6,484.26,2,,161.42,3,587.08,1,195.69,2,274.73,1,137.36,,,,,1,195.69,2,161.42,1,137.36,,,,,1,137.36,,,1,137.36,5,403.55,,,,,,,,
,,,,75~79,,,,,1,292.40,,,,,2,,,,336.13,,,9,960.51,1,,168.07,3,320.17,,,1,168.07,,,1,292.40,,,2,213.45,,,,,,,,,,,,,,,1,292.40,,,,,,,,
,,,,80~84,,,1,746.27,,,,,,,2,,,,493.83,,,1,369.00,1,,746.27,5,1234.57,,,,,,,,,,,1,746.27,,,,,,,,,,,,,,,5,1234.57,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1351.35,,,1,1351.35,,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,3,1570.68,1,854.70,,,1,854.70,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.70,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,105.82,1,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,49.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,3,182.04,,,,,,,,,,,,,,,,,,,,1,60.68,,,,,,,,,,,1,123.61,,,,,,,,
,,,,40~44,3,97.98,,,,,,,1,88.57,,,,,,,,3,97.98,,,,,,1,51.73,1,51.73,1,51.73,,,,,,,1,88.57,,,,,,,,,,,,,2,103.47,,,,,,,,
,,,,45~49,3,100.47,,,,,,,,,,,,,,,,5,167.45,1,,92.00,1,52.66,,,,,1,52.66,,,,,1,52.66,,,,,,,,,,,,,,,1,52.66,,,,,,,,
,,,,50~54,2,118.34,1,59.17,,,,,,,,,,,,,,6,234.74,2,,118.34,,,,,,,4,156.49,,,,,,,,,,,,,,,,,,,1,115.47,,,,,,,,,,
,,,,55~59,,,,,,,,,1,93.63,1,,,,93.63,,,4,229.75,,,,4,229.75,,,1,93.63,1,93.63,,,,,,,,,,,,,,,1,148.59,,,,,1,148.59,,,,,,,,
,,,,60~64,3,208.91,,,,,,,,,,,,,,,,6,417.83,2,,139.28,4,278.55,1,118.34,2,236.69,,,1,169.20,,,,,,,,,,,1,169.20,,,1,169.20,1,169.20,,,,,,,,,,
,,,,65~69,,,,,1,125.00,,,,,,,,,,,,4,296.52,2,,148.26,3,222.39,1,182.15,,,,,,,,,,,,,1,125.00,,,,,,,,,,,1,125.00,,,1,125.00,,,,
,,,,70~74,,,,,,,1,143.47,,,1,,,,191.20,,,5,409.84,2,,163.93,2,286.94,,,2,382.41,,,,,,,,,1,143.47,1,191.20,,,,,,,,,1,143.47,,,1,143.47,2,382.41,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,824.18,,,,3,308.32,,,1,164.20,,,,,,,,,,,6,985.22,,,,,,,1,274.73,1,274.73,1,164.20,,,5,513.87,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,455.58,,,,3,683.37,,,1,334.45,,,,,,,,,,,,,1,334.45,,,,,,,1,334.45,,,,,1,334.45,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1234.57,,,,1,1234.57,,,2,990.10,,,,,,,,,,,1,826.45,1,826.45,,,,,,,1,826.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,59.81,,,,,,,,1,59.81,,,,,,,,,,1,59.81,,,,,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,115.61,,,,,1,57.05,,,,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.05,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,105.76,,,,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,,,,,,1,88.18,,,,,,,,
,,,,45~49,,,,,,,,,1,51.71,,,,,,2,180.18,,,,,,1,51.71,1,51.71,,,,,,,,,,,,,,,1,51.71,,,,,,,,,,,,,,,,,,
,,,,50~54,2,77.13,,,,,,,,,1,,,,114.16,2,116.48,,,,,,1,58.24,1,58.24,1,58.24,2,228.31,1,114.16,1,58.24,,,,,,,2,228.31,1,58.24,,,,,,,1,58.24,1,58.24,2,116.48,,,,
,,,,55~59,1,80.00,,,,,,,,,,,,,,4,199.70,,,,,,2,99.85,2,160.00,,,,,,,,,,,,,,,1,80.00,,,,,,,,,,,,,,,,,,
,,,,60~64,2,155.28,,,,,,,,,,,,,,8,621.12,,,,,,,,3,232.92,,,,,,,,,,,,,,,2,255.75,,,,,,,,,,,,,2,255.75,,,,
,,,,65~69,1,175.75,,,1,124.07,1,175.75,,,2,,,,248.14,8,581.82,,,1,,124.07,,,1,175.75,2,351.49,,,1,175.75,2,145.45,,,,,,,3,218.18,,,1,124.07,,,1,175.75,1,124.07,,,1,124.07,,,,
,,,,70~74,1,141.04,1,191.94,,,,,,,,,,,,6,487.80,,,,,,3,423.13,4,325.20,,,1,141.04,1,141.04,,,,,,,1,191.94,7,569.11,,,,,,,,,1,141.04,,,,,3,243.90,,
,,,,75~79,2,202.63,,,,,,,,,,,,,,9,911.85,,,,,,2,202.63,5,506.59,1,167.50,2,202.63,,,1,167.50,1,256.41,,,,,2,335.01,,,,,1,256.41,,,1,167.50,,,,,5,506.59,,
,,,,80~84,,,,,,,,,1,299.40,,,,,,1,625.00,,,,,,1,299.40,,,,,2,404.86,,,,,,,,,,,,,,,,,,,,,1,625.00,,,,,1,299.40,,
,,,,85+,,,,,,,,,,,,,,,,1,1265.82,,,,,,1,1265.82,,,,,,,,,1,729.93,,,1,729.93,,,1,729.93,,,,,,,,,,,,,,,1,1265.82,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.97,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,118.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,105.86,1,55.62,,,,,3,105.86,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.62,1,55.62,,,,,,,2,111.23,,,,,,,,,,,,
,,,,45~49,3,151.36,,,,,,,2,172.71,,,,,,,,3,95.54,2,,100.91,,,,,1,50.45,,,,,,,,,,,,,,,1,86.36,1,86.36,1,50.45,,,,,,,,,,,,
,,,,50~54,1,112.23,,,,,3,114.72,2,116.01,,,,,,,,1,58.00,2,,224.47,1,112.23,1,58.00,,,,,,,,,,,2,116.01,,,,,,,,,1,58.00,,,,,,,,,,,,
,,,,55~59,1,71.23,,,,,,,9,405.41,,,,,,,,1,71.23,2,,245.10,,,1,122.55,,,,,,,,,1,71.23,,,,,,,1,71.23,,,,,,,,,,,,,,,,
,,,,60~64,2,248.14,,,,,,,5,383.44,,,,,,,,,,1,,200.80,1,124.07,,,,,1,200.80,,,,,,,1,124.07,,,,,,,,,1,200.80,2,401.61,,,,,,,,,,
,,,,65~69,,,,,,,1,184.50,4,301.66,,,,,,,,3,382.65,1,,184.50,,,,,1,184.50,1,127.55,1,184.50,,,,,2,150.83,1,127.55,1,127.55,,,1,127.55,1,184.50,2,255.10,,,,,,,,,,
,,,,70~74,,,,,1,141.84,2,369.00,9,721.73,,,,,,,,1,141.84,4,,320.77,1,184.50,,,,,,,,,,,,,4,320.77,,,,,,,1,184.50,1,184.50,4,320.77,,,,,,,,,,
,,,,75~79,,,,,,,1,169.20,8,818.00,,,,,,1,169.20,3,306.75,4,,409.00,1,258.40,1,258.40,,,,,,,1,258.40,,,,,,,2,204.50,1,169.20,2,204.50,,,4,409.00,,,,,,,,,,
,,,,80~84,,,,,,,,,4,760.46,,,,,,,,,,3,,859.60,,,,,,,,,,,1,564.97,2,573.07,1,286.53,,,,,,,,,,,1,286.53,,,,,,,,,,
,,,,85+,,,,,1,689.66,2,862.07,1,689.66,1,,,,689.66,,,2,862.07,2,,2298.85,,,,,,,,,,,,,,,2,862.07,1,689.66,,,,,,,,,3,1293.10,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,111.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,222.72,,,,,,,,
,,,,30~34,1,56.56,,,,,,,,,,,,,,,,1,56.56,,,,,,,,1,116.14,,,,,,,,,,,1,116.14,,,,,1,56.56,,,,,,,,,,,,,,
,,,,35~39,1,59.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.70,,,,,,,,,,
,,,,40~44,5,182.22,,,,,,,,,,,,,,,,1,56.85,,,,,,1,56.85,1,56.85,1,56.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,63.31,,,,,1,50.15,1,50.15,,,,,,,,4,126.62,,,,,,2,63.31,,,,,1,50.15,1,50.15,,,,,1,50.15,1,50.15,,,,,,,,,,,,,,,,,,
,,,,50~54,1,105.04,,,,,,,,,,,,,,,,7,257.64,,,,3,169.97,1,56.66,1,56.66,,,1,56.66,,,,,,,1,105.04,,,,,,,1,56.66,,,,,,,,,,,,
,,,,55~59,2,235.29,,,,,,,,,1,,,,66.45,,,5,212.31,,,,1,66.45,3,199.34,,,1,117.65,1,66.45,,,,,,,,,,,1,66.45,,,,,,,,,1,66.45,1,66.45,,,,
,,,,60~64,,,,,1,121.80,,,,,,,,,,,,2,243.61,,,,,,4,487.21,,,2,149.37,1,121.80,,,1,193.05,,,1,121.80,1,121.80,,,,,1,121.80,,,,,,,1,121.80,,,,
,,,,65~69,,,1,178.89,,,,,,,,,,,,1,124.53,3,536.67,,,,3,220.26,5,367.11,1,124.53,1,124.53,,,2,146.84,,,,,3,220.26,,,1,124.53,,,,,,,,,,,2,146.84,,,,
,,,,70~74,1,200.80,,,,,,,,,1,,,,139.28,,,15,1233.55,,,,3,246.71,4,328.95,,,1,200.80,,,,,,,,,1,200.80,,,,,,,1,200.80,,,,,,,3,417.83,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,310.56,1,,177.30,,,3,310.56,1,177.30,1,248.76,,,,,,,,,6,621.12,,,,,,,1,248.76,,,,,,,2,497.51,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,253.81,,,,1,467.29,1,253.81,1,253.81,2,507.61,,,1,253.81,,,,,2,507.61,,,,,,,1,253.81,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,6,2459.02,,,,1,636.94,1,636.94,,,,,,,,,,,1,636.94,2,819.67,,,1,1149.43,,,,,,,,,,,1,636.94,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,1,85.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,51.07,,,,,,,,1,51.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.38,,,2,73.61,,,,,,,,
,,,,35~39,,,,,,,,,1,63.05,,,,,,1,63.05,,,,,,1,63.05,1,131.75,,,,,,,1,63.05,,,,,,,,,,,,,,,,,1,63.05,,,,,,,,
,,,,40~44,1,106.61,1,57.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,130.59,,,,,,,,,,,,,,3,154.64,1,89.05,,,,,,,,,,,,,,,,1,89.05,,,,,1,51.55,,,,,,,,,1,51.55,1,51.55,,,,,,
,,,,50~54,2,195.89,,,,,,,,,,,,,,5,175.75,1,54.82,1,,54.82,1,54.82,1,97.94,1,54.82,,,1,54.82,,,,,,,2,109.65,,,,,1,54.82,,,,,,,1,97.94,,,,,,
,,,,55~59,,,1,63.65,,,,,,,,,,,,7,287.47,1,115.74,2,,127.31,1,63.65,,,1,63.65,1,63.65,,,,,,,2,82.14,1,63.65,,,,,,,,,,,,,,,1,115.74,,,,
,,,,60~64,3,206.61,,,,,,,,,,,,,,3,206.61,4,444.44,1,,181.16,,,2,362.32,1,111.11,,,,,,,,,1,111.11,1,111.11,,,,,,,,,,,,,,,2,137.74,,,,
,,,,65~69,1,183.15,,,,,1,121.51,,,,,,,,7,511.32,,,2,,243.01,,,3,219.14,,,,,,,,,,,,,1,183.15,,,,,,,,,1,183.15,,,,,1,121.51,,,,
,,,,70~74,1,145.14,,,1,205.34,,,,,,,,,,5,425.17,3,435.41,3,,255.10,,,2,290.28,,,2,170.07,1,145.14,,,,,1,145.14,,,,,,,,,,,1,145.14,,,,,1,145.14,,,,
,,,,75~79,1,245.70,,,,,1,173.91,,,,,,,,3,521.74,4,407.33,4,,407.33,1,173.91,2,203.67,,,,,,,,,,,,,3,305.50,,,,,,,,,1,173.91,1,245.70,,,3,305.50,,,,
,,,,80~84,,,,,,,,,,,1,,,,244.50,2,309.60,1,421.94,4,,619.20,,,3,733.50,,,,,,,,,,,,,1,421.94,,,1,421.94,1,421.94,,,1,244.50,,,1,244.50,,,,,,
,,,,85+,,,,,1,564.97,,,,,,,,,,2,740.74,,,5,,1851.85,,,2,1129.94,,,,,,,,,,,,,1,1075.27,,,,,,,1,564.97,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
