,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,小腸,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,結直腸癌,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,352.11,,,,,,,,1,,352.11,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,420.17,1,420.17,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,502.51,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,411.52,,,,,,,,1,,411.52,,,,,,,,,,,,,,,,,
,,,,75~79,1,431.03,,,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,729.93,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,833.33,,,1,,,,833.33,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,甲狀腺,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,結直腸癌,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,45~49,1,304.88,1,304.88,,,,,,,1,,,,304.88,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,343.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,502.51,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,534.76,1,,534.76,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,420.17,2,840.34,,,,,,1,,420.17,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,751.88,1,751.88,1,751.88,,,,,,,,,,,,1,,751.88,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
