,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,22,73.93,,,9,30.24,2,11.21,1,,,,21.16,,,,,2,11.21,1,21.16,1,31.00,1,7.62,,,,,,,,,,,1,22.38,6,20.16,1,23.70,,,1,23.70,,,,,,,,,,,,,,,,,1,21.16,,,,,1,7.62,2,11.54,,,1,7.62,,,,
,,,,45~49,,,25,101.45,,,13,61.47,1,26.83,,,,,,1,26.84,,,3,30.94,1,8.91,,,4,23.27,3,17.22,2,13.38,,,,,2,17.83,2,32.24,6,40.79,,,,,,,,,,,1,26.83,,,,,,,,,1,8.91,3,26.74,1,8.91,,,,,,,,,1,8.91,1,8.91,,
,,,,50~54,1,45.41,19,127.51,,,5,36.88,3,66.64,1,,,,14.22,,,1,74.40,3,26.01,1,43.48,,,,,2,28.45,1,49.38,1,43.48,,,,,3,32.50,6,56.21,,,,,5,38.83,,,,,2,28.45,1,14.22,,,,,,,1,43.48,3,33.13,,,,,,,,,2,98.77,1,14.22,,,1,45.41
,,,,55~59,,,16,126.98,,,10,79.37,,,,,,,,1,17.66,,,,,1,17.66,,,,,11,100.34,,,,,,,,,3,39.25,6,64.01,1,50.53,,,3,39.25,,,,,1,80.13,,,,,,,,,1,48.26,3,52.97,,,,,1,17.66,,,1,17.66,1,17.66,,,1,48.26
,,,,60~64,,,18,178.55,,,10,138.27,3,69.64,,,,,,3,48.81,,,3,94.97,1,75.70,,,2,35.53,3,69.64,1,75.70,,,1,92.08,,,4,92.85,3,41.48,1,23.21,1,23.21,2,63.31,,,,,3,39.09,1,23.21,,,,,,,,,3,51.41,,,1,54.41,2,46.43,,,1,23.21,2,46.43,,,,
,,,,65~69,,,9,141.40,,,10,136.87,1,106.27,,,,,,4,81.77,,,1,32.38,,,2,107.70,1,32.38,8,125.69,2,50.62,,,,,,,5,79.21,11,170.73,3,73.49,,,4,97.99,,,,,3,55.06,,,,,,,,,1,70.42,5,78.55,,,,,1,32.38,,,,,1,115.87,,,,
,,,,70~74,,,5,129.50,,,2,56.92,3,96.31,,,,,,2,250.63,,,,,,,,,1,125.31,7,164.32,,,,,,,,,6,128.78,4,94.10,2,84.10,,,5,142.29,,,,,1,134.05,,,,,,,,,,,7,120.79,,,1,42.05,2,64.21,,,2,84.10,2,56.92,,,3,85.37
,,,,75~79,,,1,68.59,,,3,153.37,,,,,,,,2,102.15,,,,,2,90.62,1,68.59,,,1,183.82,,,,,,,,,4,147.87,6,184.56,3,110.82,,,4,199.80,,,,,,,,,,,,,,,1,200.80,4,147.87,,,,,1,200.80,,,,,1,133.51,,,,
,,,,80~84,1,377.36,1,132.63,,,1,354.61,,,,,,,,1,354.61,,,1,132.63,,,1,236.41,,,2,193.05,1,132.63,,,,,,,1,132.63,4,389.48,,,,,1,236.41,,,,,1,132.63,,,,,1,236.41,,,,,2,472.81,,,,,2,265.25,,,1,132.63,1,132.63,,,,
,,,,85+,,,,,,,,,1,555.56,,,,,,,,,,,,,,,,,,1,555.56,,,,,,,,,2,378.79,1,341.30,1,425.53,,,1,188.32,,,,,1,502.51,,,,,,,,,,,4,317.97,,,,,,,,,,,,,,,1,188.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,26.74,,,,,,,1,20.42,,,,,,,,,,,,,1,26.74,,,,,,,,,,,,,,,,,,,,,1,26.74,,,,,1,23.06,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.86,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.26,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,22.07,1,7.42,,,1,18.60,,,,,,,,,,,,,1,26.86,,,,,,,,,,,,,,,1,7.42,,,,,,,,,,,,,1,7.42,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,26.05,,,1,7.14,1,7.14,1,26.05,,,,,,,,,,,,,2,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,5,18.38,1,20.43,,,3,21.68,,,,,,,,,,3,16.87,1,19.91,,,,,2,14.97,1,7.48,1,22.64,,,,,,,,,1,20.43,,,,,,,,,,,,,,,,,,,,,1,7.48,,,,,,,,,,,,,,,,
,,,,30~34,,,4,15.20,,,2,18.64,,,,,,,,,,,,6,19.81,2,33.62,1,6.64,,,1,6.64,2,33.62,,,,,,,,,1,22.22,,,1,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.28,,,,
,,,,35~39,,,20,56.02,,,8,22.41,1,18.90,,,,,,,,1,16.80,6,19.37,1,18.90,,,,,4,35.58,2,41.21,,,1,6.72,,,3,15.20,1,6.72,1,16.80,,,2,13.43,,,,,,,,,,,,,,,,,2,10.13,,,,,1,6.72,1,20.61,,,2,19.98,,,,
,,,,40~44,2,11.06,28,89.58,,,14,44.79,4,23.26,,,,,,,,,,4,14.43,,,,,,,1,7.32,2,11.06,2,45.24,,,,,2,45.24,2,14.64,2,11.63,1,19.96,3,36.74,2,11.63,,,,,,,,,,,,,,,4,17.17,1,19.96,,,,,,,,,,,,,,
,,,,45~49,,,18,76.35,,,14,53.11,3,15.39,,,,,,3,38.33,,,1,8.48,,,,,,,6,26.53,3,25.45,,,,,,,5,25.49,5,27.29,,,,,5,18.97,,,,,,,,,,,,,,,,,7,26.55,,,1,24.51,,,1,26.69,1,8.48,3,15.29,,,1,25.25
,,,,50~54,,,16,104.81,,,14,83.10,4,38.26,,,,,,2,78.13,,,5,77.33,,,2,25.33,,,6,57.79,1,43.05,,,,,,,4,39.14,6,50.15,3,23.18,,,1,43.05,1,12.66,,,1,40.23,,,,,,,,,,,1,40.23,,,1,12.66,,,1,40.23,,,2,19.57,,,,
,,,,55~59,,,9,86.50,,,10,80.52,3,53.02,,,,,,1,17.67,,,2,35.35,1,61.84,,,1,53.02,2,35.35,4,38.44,1,17.67,,,,,4,57.95,6,78.21,1,49.65,,,1,49.65,,,,,,,,,,,,,1,17.67,,,10,92.58,,,1,49.65,,,,,1,17.67,,,1,61.84,,
,,,,60~64,,,11,102.99,,,10,93.62,2,30.71,,,,,,1,84.67,1,21.72,,,1,62.38,2,33.41,,,1,84.67,9,110.89,,,,,1,21.72,6,64.54,6,73.93,2,32.23,,,4,49.29,,,1,52.36,,,1,84.67,,,,,1,72.25,1,21.72,5,63.32,2,32.23,,,3,65.17,,,1,21.72,,,,,1,72.25
,,,,65~69,2,63.29,6,91.35,,,8,104.92,1,31.65,,,,,,2,43.13,,,1,67.70,1,31.65,3,58.93,,,,,7,106.58,1,111.36,,,,,7,122.94,6,78.69,1,94.61,1,96.81,4,70.55,,,3,155.36,,,,,,,,,3,58.93,,,7,122.94,,,1,31.65,2,63.29,,,2,49.29,1,67.70,,,3,84.10
,,,,70~74,,,7,156.99,,,6,134.56,1,40.45,,,,,,4,108.96,,,2,122.03,1,83.40,,,,,1,40.45,8,194.60,,,,,1,117.51,11,224.72,13,245.01,1,127.55,,,4,89.71,1,126.90,1,40.45,,,,,,,,,,,,,9,169.62,,,,,2,80.91,,,1,40.45,1,127.55,,,,
,,,,75~79,,,5,185.53,,,9,257.07,,,,,,,,,,,,1,187.62,1,193.05,,,,,,,5,144.30,2,91.87,,,,,8,227.53,8,268.19,1,62.19,,,5,167.62,,,3,141.11,1,62.19,,,,,,,1,62.19,,,7,288.54,,,2,375.23,3,137.80,,,2,124.38,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,327.87,2,245.40,,,,,,,2,181.00,,,1,122.70,3,191.94,2,179.69,,,,,4,357.14,6,322.58,1,222.22,1,122.70,3,213.83,,,1,344.83,,,,,,,,,,,,,5,268.82,,,,,,,,,2,181.00,,,,,3,191.94
,,,,85+,,,2,390.63,,,3,1449.28,,,,,,,,1,182.82,,,,,,,,,,,,,2,265.25,,,,,,,,,2,390.63,,,,,,,,,,,,,,,1,483.09,,,,,,,5,471.70,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.30,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.71,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,19.84,,,,,1,8.25,,,,,,,,,,,,,,,,,,,,,,,,,1,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,7.82,,,,,,,,,,,,,,1,27.12,1,7.82,,,,,,,,,,,,,,,,,,,1,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,18.59,1,7.04,,,,,,,,,,,,3,13.24,2,10.27,,,,,1,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.27,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,39.15,,,,,,,,,,,,1,7.28,3,16.04,1,24.98,,,,,2,14.57,,,,,,,,,,,1,7.28,,,,,,,,,,,,,1,7.28,1,21.77,,,,,1,21.77,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.91,7,23.07,4,25.78,2,9.60,,,,,,,,,,3,11.57,1,17.21,,,,,3,11.57,2,13.32,,,,,1,17.21,,,,,2,18.33,,,1,6.66,,,1,6.66,,,,,,,,,1,17.78,,,,,,,,,,,,,1,18.91,,,,,,,,
,,,,35~39,,,15,40.85,4,19.55,2,37.61,,,,,,,,,,4,19.43,1,20.76,2,9.35,1,18.80,,,,,,,,,,,1,16.34,1,6.55,,,,,3,11.87,,,,,1,6.55,,,,,,,3,26.23,,,1,19.26,,,,,,,,,,,,,,,,,,
,,,,40~44,,,31,96.38,12,44.54,4,16.98,,,,,,,,1,19.15,3,16.14,2,21.97,1,25.76,,,4,21.51,2,11.27,,,1,7.21,,,3,30.95,3,16.14,,,,,5,21.22,,,,,,,,,,,,,3,35.92,,,,,,,,,,,3,35.92,,,,,,,,,,
,,,,45~49,,,38,138.97,12,59.68,1,8.30,,,,,,,,,,,,,,1,25.42,,,2,16.59,3,24.89,,,,,,,5,30.61,5,25.92,3,35.70,,,3,18.77,,,1,23.35,,,,,,,,,6,31.68,1,23.35,,,1,8.30,1,25.42,,,2,50.84,,,,,,,,,,
,,,,50~54,,,15,77.17,8,41.16,6,35.74,,,2,,,,22.12,,,1,34.42,,,,,,,6,50.23,3,21.63,,,,,1,11.06,5,41.86,8,47.65,1,34.27,,,2,35.92,,,2,22.12,,,,,,,,,2,17.11,1,51.98,,,1,11.06,1,51.98,,,3,25.66,,,2,18.24,,,,,,
,,,,55~59,1,17.41,9,96.53,2,63.07,3,83.71,,,3,,,,39.17,,,1,17.41,1,52.11,1,17.41,,,2,34.83,6,69.26,1,60.06,,,,,5,65.26,4,42.90,2,34.83,,,,,,,2,26.10,,,,,,,1,17.41,4,69.65,1,17.41,2,34.83,2,26.10,,,2,28.58,3,156.58,,,1,52.11,,,,,,
,,,,60~64,1,20.63,5,52.62,11,110.81,2,41.25,,,,,,,,,,2,32.97,,,,,,,3,43.78,8,103.75,1,20.63,,,3,46.21,11,142.65,9,90.66,3,46.21,,,5,77.02,1,60.83,3,47.79,,,,,,,2,29.18,8,87.52,,,3,43.78,1,69.93,,,,,,,,,1,20.63,,,,,,
,,,,65~69,1,90.91,3,71.04,10,145.58,2,97.56,,,3,,,,56.36,,,,,3,62.25,1,30.51,1,90.91,3,80.09,8,135.04,,,,,,,8,135.16,12,150.58,1,64.89,,,3,68.52,,,,,,,,,,,1,64.89,3,56.31,1,30.51,1,30.51,1,90.50,1,90.50,,,1,30.51,,,2,45.63,,,,,,
,,,,70~74,,,5,196.31,8,144.77,,,1,39.26,1,,,,123.15,,,2,78.52,,,1,39.26,,,1,39.26,7,126.51,,,,,,,7,110.32,12,189.13,3,78.64,,,4,72.39,,,1,39.26,,,,,,,,,12,217.16,,,1,78.86,,,,,2,78.52,2,116.89,1,39.26,1,111.23,,,,,,
,,,,75~79,1,167.22,1,57.57,6,160.13,,,,,,,,,,,,,,,,2,173.16,,,,,6,159.07,2,86.58,,,,,8,213.50,7,221.17,1,167.22,1,57.57,4,154.32,,,4,125.39,,,,,,,,,9,284.36,,,,,3,94.79,,,,,,,,,1,167.22,,,,,,
,,,,80~84,2,148.26,3,246.71,2,165.70,,,1,318.47,1,,,,298.51,,,1,113.51,1,113.51,2,148.26,,,,,5,324.25,,,,,,,2,308.17,3,920.25,,,,,3,194.55,,,3,340.52,,,,,,,,,7,485.10,,,,,,,,,1,113.51,,,,,1,113.51,,,,,,
,,,,85+,,,1,444.44,3,545.45,,,,,,,,,,,,,,,,3,289.30,,,1,167.79,2,243.61,,,,,,,3,263.85,,,,,,,2,217.16,,,2,369.69,1,167.79,,,,,,,4,522.19,,,,,,,,,1,167.79,,,,,1,167.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,3,20.23,,,,,,,1,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.10,,,1,8.10,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.12,,,,,,,,,,,,,,,,,,,,,1,8.12,,,,,,,,,1,20.34,,,,,,,,
,,,,20~24,,,2,13.81,,,,,,,,,,,,,,2,18.19,1,23.87,,,,,,,,,,,,,,,,,1,18.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.90,,,,,,,,,,,,
,,,,25~29,1,7.18,2,14.36,,,1,7.18,1,7.18,,,,,,,,3,12.32,,,,,,,,,,,,,1,19.42,,,,,,,,,1,7.18,,,,,,,1,20.90,,,,,,,,,2,20.13,1,24.64,,,,,1,7.18,,,,,,,,,,,,
,,,,30~34,1,17.32,9,27.98,11,35.22,2,13.23,,,,,,,,,,5,42.68,2,9.78,,,,,4,15.16,2,10.25,1,18.74,,,2,9.78,2,9.57,1,6.62,,,1,17.32,,,,,,,,,,,,,,,,,1,6.62,1,22.70,,,,,2,19.33,,,,,1,6.62,,,,,,
,,,,35~39,1,6.61,21,56.93,2,9.67,2,9.67,,,,,,,,1,16.44,5,15.56,,,1,18.63,,,2,13.22,3,19.82,,,1,6.61,1,18.63,2,13.22,2,13.22,,,1,6.61,,,,,,,,,,,,,,,,,1,6.61,1,6.61,,,1,21.00,1,16.44,,,2,9.76,,,,,,,,
,,,,40~44,1,6.95,34,100.77,11,38.18,3,12.70,,,1,,,,21.39,,,2,19.26,,,4,16.68,,,3,15.74,2,10.70,,,,,1,23.25,5,16.98,2,10.36,,,1,6.95,,,,,,,,,,,1,20.28,,,,,5,17.36,,,,,,,,,,,3,20.86,,,,,,,,
,,,,45~49,,,22,77.60,13,45.86,4,20.02,,,,,,,,,,3,18.31,,,,,,,5,23.99,1,8.10,,,,,5,17.64,6,30.67,3,34.13,,,3,24.30,,,1,8.10,,,1,8.10,1,8.10,,,,,,,6,28.39,,,,,,,,,,,3,17.85,,,,,,,,
,,,,50~54,3,24.42,14,64.34,8,61.02,3,46.50,,,3,,,,18.14,,,2,15.06,2,37.13,,,,,4,24.43,2,62.70,,,,,6,36.65,3,46.50,3,22.48,1,31.35,1,9.91,1,30.67,,,,,,,,,,,1,9.91,1,9.91,2,66.14,,,1,31.35,,,,,1,31.35,3,19.60,,,2,66.14,,,,
,,,,55~59,,,14,109.92,9,78.71,4,51.24,1,60.28,1,,,,50.79,,,2,55.13,2,27.73,2,101.57,,,1,52.71,5,51.15,,,,,4,50.77,6,83.19,3,39.64,,,2,25.62,,,,,,,,,,,,,,,,,7,54.96,1,52.71,2,33.84,,,1,16.92,,,,,,,1,60.28,,,,
,,,,60~64,3,43.39,13,144.48,8,76.09,4,61.99,,,2,,,,61.26,,,1,57.18,1,47.98,,,,,2,30.99,5,62.74,,,1,65.96,9,85.60,10,97.22,3,41.39,,,3,143.95,,,,,1,77.64,,,,,,,,,,,13,110.15,,,,,1,57.18,1,19.36,3,43.39,3,58.08,,,1,19.36,,,,
,,,,65~69,1,28.71,7,111.23,6,82.05,1,62.46,,,,,,,,,,,,2,44.41,,,,,2,57.42,5,88.56,,,,,8,172.94,6,102.83,3,53.13,,,3,47.67,,,,,2,44.41,,,,,,,,,,,8,109.39,,,1,82.71,1,28.71,1,28.71,,,2,39.34,1,82.71,,,,,,
,,,,70~74,,,6,136.74,3,76.26,1,117.51,,,,,,,,,,2,50.84,2,120.12,1,109.17,,,,,13,199.54,1,76.16,,,4,91.93,5,116.66,3,76.26,,,4,91.93,,,,,2,76.31,,,,,,,1,38.15,,,9,160.74,1,76.16,1,122.85,,,1,122.85,,,1,109.17,,,,,,,,
,,,,75~79,,,2,73.94,4,129.66,1,173.01,,,3,,,,125.63,,,1,111.73,,,1,55.25,,,,,7,286.18,,,,,6,391.13,10,255.17,3,165.75,,,2,81.77,,,,,2,130.38,,,,,,,,,,,5,204.16,,,,,2,110.50,2,73.94,3,110.91,,,,,,,,,,
,,,,80~84,,,3,200.80,1,197.24,,,,,1,,,,197.24,,,2,287.77,1,101.32,1,282.49,,,,,4,217.98,,,,,1,197.24,1,282.49,1,101.32,,,1,101.32,,,,,3,224.55,,,,,,,1,101.32,1,293.26,3,223.71,,,1,101.32,,,,,,,,,,,2,149.14,,,,
,,,,85+,,,2,313.97,2,313.97,,,,,,,,,,,,,,,,2,222.72,,,,,2,335.57,,,,,1,156.99,3,357.57,,,,,2,335.57,,,,,,,,,,,,,1,411.52,,,1,383.14,1,404.86,1,404.86,1,156.99,,,1,404.86,,,,,1,411.52,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.82,,,,,,,1,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
